Series Name	Series Code	Country Name	Country Code	1960 [YR1960]	1961 [YR1961]	1962 [YR1962]	1963 [YR1963]	1964 [YR1964]	1965 [YR1965]	1966 [YR1966]	1967 [YR1967]	1968 [YR1968]	1969 [YR1969]	1970 [YR1970]	1971 [YR1971]	1972 [YR1972]	1973 [YR1973]	1974 [YR1974]	1975 [YR1975]	1976 [YR1976]	1977 [YR1977]	1978 [YR1978]	1979 [YR1979]	1980 [YR1980]	1981 [YR1981]	1982 [YR1982]	1983 [YR1983]	1984 [YR1984]	1985 [YR1985]	1986 [YR1986]	1987 [YR1987]	1988 [YR1988]	1989 [YR1989]	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Bahrain	BHR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Bangladesh	BGD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13.9129715635	..	..	6.4	..	..	..	..	..	..	4.224495	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Barbados	BRB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Belarus	BLR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11.2	..	..	..	..	..	..	2.6	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Belgium	BEL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Belize	BLZ	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Benin	BEN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	76.1	..	..	..	..	..	23.7	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Bermuda	BMU	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Bhutan	BTN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Bolivia	BOL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	22.5	..	..	20.1	..	..	31.1	18.4	..	..	..	20.52219	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Bosnia and Herzegovina	BIH	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17.6	..	..	..	..	..	9.5	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Botswana	BWA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Brazil	BRA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4.60644	..	..	4	3.5	3.3	..	2.59	..	2.071282	2.20961609178223	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	British Virgin Islands	VGB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Brunei Darussalam	BRN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Bulgaria	BGR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Burkina Faso	BFA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	51	..	..	34.5	..	..	..	44.8	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Burundi	BDI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	35.67728	..	..	..	..	11	..	..	..	..	32.4	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Cabo Verde	CPV	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Cambodia	KHM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	52.1	..	..	48.1	..	..	..	..	33.9	..	..	12.1	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Cameroon	CMR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17.40652	..	..	..	..	..	43.4	..	..	..	60.4	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Canada	CAN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Cayman Islands	CYM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Central African Republic	CAF	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	67.6	..	..	..	..	..	..	..	..	..	37.9	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Chad	TCD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	56.2	..	..	..	..	..	34.2	..	..	..	..	55.0893846020297	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Channel Islands	CHI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Chile	CHL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3.1	..	..	..	..	..	..	..	..	2.8	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	China	CHN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Colombia	COL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.8	..	2.3	..	4.39	..	..	4.7	..	4.455055	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Comoros	COM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Congo, Dem. Rep.	COD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	39.8	..	..	..	..	..	..	31.5	..	..	21.4	..	..	..	43.6084959730716	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Congo, Rep.	COG	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	30.183	..	..	..	..	..	..	31.6	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Costa Rica	CRI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3.5	..	..	..	..	..	..	1.6	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Cote d'Ivoire	CIV	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	40.5	..	..	..	..	..	43.6	..	..	..	..	..	36.4	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Croatia	HRV	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Cuba	CUB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Curacao	CUW	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Cyprus	CYP	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Czech Republic	CZE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Denmark	DNK	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Djibouti	DJI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Dominica	DMA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Dominican Republic	DOM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.9	..	..	2.7	..	..	..	7.873248	..	..	1.405777	..	10.3160329660876	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Ecuador	ECU	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9.3	..	11.6	..	..	5.2	..	2.5	..	..	..	5.179114	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Egypt, Arab Rep.	EGY	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4.3	..	..	..	0.9	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	El Salvador	SLV	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8.1127204865	..	..	..	3.8	..	4.1	..	4.357373	4	4.569547	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Equatorial Guinea	GNQ	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Eritrea	ERI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Estonia	EST	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Ethiopia	ETH	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	47.1	..	..	..	..	..	19.5	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Faroe Islands	FRO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Fiji	FJI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Finland	FIN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	France	FRA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	French Polynesia	PYF	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Gabon	GAB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	22.6	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Gambia, The	GMB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	25.27115	..	..	..	..	52.3	..	..	34.3	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Georgia	GEO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	29.9	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Germany	DEU	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Ghana	GHA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5.9	..	..	48	..	..	..	..	..	28.67899	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Gibraltar	GIB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Children in employment, female (% of female children ages 7-14)"	SL.TLF.0714.FE.ZS	Greece	GRC	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
