PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
8391000	3981000	121722000	0.371916068	0.296940874	689000	88301000	11238000	77063000	32732000	2899000	5308000	20722000	6242000	29113000	0	34625000	0	11238000	13325000	47950000	0	0	0	0	0	0	0	0	17.766	21.5487	13.0467	50089000	55390000	0	693779000	589471000	192708000	396763000	126000000	440000	3920000	-15446000	-6246000	56328000	42157000	184225000	66022000	28136000	192708000	2000000	234314000	0	107777000	355157000	0	192708000	54672000	162449000	8814000	48790000	90000	980000	1260000	2770000	NaN	760000	0	0	550000	1040000	NaN	2
1207000	1207000	8171000	4.986866513	0.701622858	572000	7405000	0	7405000	194000	0	3720000	6198000	6183000	7405000	0	0	0	0	0	0	4119000	-8677000	4119000	0	2877000	0	0	0	19.5225	19.5225	0	-773000	-773000	0	48257000	13522000	0	13522000	13000000	NaN	5480000	21735000	0	0	13760000	14295000	14978000	-1661000	0	0	13522000	0	0	0	0	0	0	0	2196000	0	380000	9190000	570000	8040000	NaN	2430000	13760000	0	570000	950000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17198000	17198000	41541000	2.479880516	0.622635312	68000	41073000	0	41073000	400000	0	1743000	23875000	23780000	41073000	0	0	0	0	0	0	4481000	-429000	4481000	0	0	0	0	0	30.1337	30.1337	0	2311000	44000	0	178407000	126549000	0	126549000	33000000	270000	690000	18858000	0	0	84119000	124238000	124809000	10667000	0	0	126549000	0	0	0	0	0	0	0	29452000	0	470000	5410000	740000	5840000	NaN	2690000	0	0	840000	2030000	NaN	0
38304000	38139000	248753000	1.406180636	0.287219817	7038000	202715000	0	202715000	39000000	0	76829000	161183000	143422000	199487000	0	938000	0	0	2290000	3228000	1336000	-2334000	1336000	0	0	0	0	0	37.5627	37.5627	0	76662000	77502000	0	1826016000	1100274000	0	1100274000	527000000	530000	5830000	-7663000	206405000	0	607048000	1016797000	895073000	-10452000	0	-20787600	1093459000	0	-4686000	6815000	0	0	11501000	6815000	298477000	121724000	370000	20750000	210000	5900000	NaN	6560000	0	0	810000	9630000	NaN	0
23601000	22453000	1609846000	5.042529629	3.268292661	0	858144000	571997000	286147000	751702000	71937000	0	123990000	8350000	147591000	133365000	5117000	36422000	535575000	74000	138556000	0	0	0	0	0	0	0	0	20.7575	20.6893	29.1667	78683000	69036000	-410978000	16077503000	11779776000	12267095000	-487319000	4297727000	NaN	NaN	0	0	-406544000	0	-431125000	-7142000	-22002000	126931000	-18076800	-352442000	-124288000	-10432000	12543196000	-286690000	12553785000	-157000	-134877000	0	-2579000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
15754000	9828000	306754000	3.814840825	1.603422069	44000	256390000	176290000	80100000	50320000	25653000	8269000	54310000	12337000	70064000	0	10036000	0	176290000	0	10036000	0	0	0	0	0	0	0	0	16.071	16.2479	13.3882	24023000	25220000	0	-449633000	334738000	236377000	98361000	-782000000	610000	1590000	0	-2371000	-24630000	16534000	57188000	24163000	8370000	71050000	-40660500	81211000	0	17150000	253527000	0	236377000	0	17150000	0	56914000	0	750000	3530000	1130000	NaN	470000	0	0	840000	0	NaN	2
155976000	65060000	348592000	0.924737972	0.570074473	0	231917000	56400000	175517000	116675000	2312000	0	2783000	0	158759000	0	8489000	2474000	53926000	8269000	16758000	1600000	-762000	0	1600000	0	0	0	0	12.1019	12.1019	0	1468965000	999548000	0	1932391000	1850691000	466400000	1384291000	81700000	500000	0	0	0	-866000	0	-3009000	0	0	26754000	-11978400	1465956000	0	-35266000	384735000	0	466400000	-46399000	-81665000	0	-2143000	110000	560000	620000	1650000	NaN	450000	0	0	480000	0	NaN	2
6933000	5306000	48901000	5.604743513	4.084102393	0	48901000	330000	48571000	0	1275000	0	10370000	1308000	17303000	1800000	28972000	0	330000	496000	31268000	7459000	188000	6058000	1401000	42000	0	0	0	19.0989	18.9044	22	8119000	11673000	-2381000	-15162000	-15162000	-4179000	-10983000	0	50000	-140000	0	0	-4832000	0	-6142000	4664000	297000	0	0	1977000	-2381000	-8099000	-14758000	0	-4179000	-2480000	-12960000	0	-1607000	0	580000	0	0	NaN	0	0	0	300000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9910000	9910000	179397000	2.433284592	1.111599245	0	175335000	77029000	98306000	4062000	7000	2143000	87641000	31617000	97551000	498000	58000	0	77029000	199000	755000	0	0	0	0	2540000	0	0	0	18.8009	19.8734	2.716	46750000	27828000	0	477433000	496433000	281076000	215357000	-19000000	450000	960000	0	0	0	24324000	106456000	176331000	92020000	0	22216300	153206000	0	66087000	343227000	0	281076000	-3936000	62151000	36937000	-44888000	0	1080000	0	1640000	NaN	1290000	0	0	580000	4160000	NaN	1
172189000	113677000	16175494000	6.714503805	1.002504049	0	15037144000	8988963000	6048181000	1138350000	498065000	0	1110514000	16360000	1282703000	4272336000	479867000	2841563000	6147400000	13275000	4765478000	7573000	5510000	884000	6689000	0	0	0	0	17.3816	23.605	14.1051	736287000	711997000	2636626000	26618361000	29220361000	28860760000	359601000	-2602000000	1090000	7260000	0	0	914230000	0	1230854000	6094000	612726000	0	367560400	1967141000	-1697374000	163880000	24616594000	4334000000	24526760000	-74046000	-1607540000	0	-308931000	480000	1760000	2110000	500000	NaN	1370000	0	0	1530000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	410000	0	0	240000	NaN	0	0	0	250000	20000	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
35937000	1302000	38025000	5.521770475	3.087853942	0	38025000	0	38025000	0	0	702000	2088000	2088000	38025000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9167	38.9167	0	-22825000	-2950000	0	-21799000	-11799000	0	-11799000	-10000000	NaN	1430000	0	0	0	7536000	11026000	11026000	1457000	0	-588200	-11799000	0	0	0	0	0	0	0	2033000	0	0	800000	0	1680000	NaN	1070000	0	0	30000	1650000	NaN	1
2698000	2698000	8406000	0.136753796	0.065460748	0	7406000	0	7406000	1000000	3000	43000	4597000	1485000	7295000	0	7000	0	0	104000	111000	2000	2000	2000	0	0	0	0	0	0	0	0	-19362000	-19362000	0	14541000	-6459000	0	-6459000	21000000	260000	0	0	0	-13000	-477000	18004000	33457000	25454000	0	19859100	-1358000	0	-3850000	-5101000	0	0	-1251000	-5101000	-2299000	-4661000	470000	680000	870000	1090000	NaN	1430000	0	0	440000	0	NaN	2
1707000	1707000	6624000	NaN	0.337846633	258000	6126000	0	6126000	240000	0	3052000	4419000	4419000	6126000	0	0	0	0	0	0	70951000	1118000	63904000	7047000	235000	1099000	1099000	0	20.4167	20.4167	0	-1774000	-1774000	0	17857000	-9412000	0	-9412000	12000000	360000	0	15269000	0	0	-1216000	-7638000	-7638000	-2678000	0	0	-9412000	0	0	0	0	0	0	0	-3744000	0	600000	5590000	60000	3880000	NaN	2790000	710000	0	500000	5420000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
4938000	4938000	1936666000	2.333040501	1.22916026	0	1547176000	1018242000	528934000	389490000	13016000	17000	41546000	17000	46484000	248669000	233781000	326014000	692228000	0	482450000	0	0	0	0	0	0	0	0	6.3983	9.7763	5.5623	-11879000	-11493000	-209669000	9000894000	4716894000	5276458000	-559564000	4284000000	520000	0	0	0	-154266000	-688000	-117022000	-688000	0	0	30086500	-128901000	-887801000	457138000	5055464000	678132000	4598326000	0	-430663000	0	37932000	140000	440000	0	650000	NaN	210000	0	0	940000	0	NaN	2
398216000	314481000	9297771000	0.552344562	0.204200089	0	4811771000	2220401000	2591370000	4486000000	552585000	79080000	1008875000	79080000	1407091000	496808000	33472000	431401000	1789000000	653999000	1184279000	0	0	0	0	0	0	0	0	20.0282	23.047	13.6414	-266198000	-184577000	-1092486000	-2280209000	14229791000	15530000000	-1300209000	-16510000000	1270000	11390000	0	0	632871000	-299830000	1350375000	-299830000	15666000	0	65840600	1084177000	-742486000	-237224000	14238100000	-350000000	15880000000	-1404676000	-2384386000	0	1001668000	1550000	11960000	2350000	7740000	NaN	6500000	0	0	2170000	0	NaN	2
55934000	55934000	119455000	1.605692228	0.510333367	115000	114515000	44297000	70218000	4825000	1782000	1547000	14246000	6074000	70180000	0	38000	0	44297000	0	38000	40914000	2288000	570000	40344000	0	0	0	0	36.663	36.663	0	-38944000	-38944000	0	-269787000	-79165000	-105323000	26158000	-199000000	450000	2690000	8378000	0	-5438000	28748000	65162000	96602000	17491000	0	-19921300	26218000	0	-60000	-105383000	0	-105323000	0	-60000	45283000	-20922000	570000	6140000	1020000	3290000	NaN	2120000	0	0	1040000	3260000	NaN	1
27067000	14993000	3028351000	6.818084824	1.292441281	0	2763604000	656455000	2107149000	264747000	240523000	17000	629100000	29365000	656167000	1112058000	184295000	68096000	588359000	154629000	1450982000	0	0	0	0	0	0	0	0	20.8424	23.1318	14.5102	-107237000	-75963000	46652000	2689756000	2217507000	527328000	1690179000	472249000	510000	3960000	0	0	688954000	-706000	1790616000	89378000	-117556000	0	-33283400	1683379000	46652000	-20452000	487476000	0	527328000	-19400000	6800000	-5493000	1225417000	200000	1980000	370000	1200000	NaN	1790000	0	0	760000	1320000	NaN	2
283000	283000	4224000	5.207371075	0.79647251	0	4176000	0	4176000	48000	0	768000	3893000	3893000	4176000	0	0	0	0	0	0	3588000	406000	3588000	0	0	0	0	0	0	0	0	0	0	0	-5450000	-6726000	0	-6726000	-4000000	NaN	-150000	3517000	1759000	0	-1184000	-6726000	-6726000	-144000	0	0	-6726000	0	0	0	0	0	0	0	-5398000	0	0	810000	0	2350000	NaN	840000	0	0	200000	0	NaN	0
1618000	1618000	6636000	0.891247166	0.441381562	66000	6570000	0	6570000	0	0	2087000	4686000	4522000	6304000	0	33000	0	0	233000	266000	1442000	155000	1442000	0	0	0	0	0	27.2331	27.2331	0	29270000	29270000	0	50110000	50888000	0	50888000	0	NaN	740000	-778000	0	0	18230000	25961000	26186000	8724000	0	1924800	55231000	0	-719000	-4343000	0	0	-3624000	-4343000	-993000	0	0	740000	0	1120000	NaN	1440000	0	0	340000	200000	NaN	1
9847000	8493000	462276000	3.210283876	1.597651564	0	352376000	106065000	246311000	109900000	2541000	4000	68263000	9332000	78110000	152290000	13853000	0	106065000	2058000	168201000	0	-496000	0	0	0	0	0	0	17.3105	17.3105	0	20842000	-3478000	-240355000	757590000	2649000	511925000	-509276000	754941000	510000	-720000	0	0	-4239000	-165000	-168200000	84791000	107458000	0	-9625000	-147358000	-240355000	-119077000	390362000	0	511925000	-2486000	-361918000	-9724000	-261530000	90000	580000	2180000	730000	NaN	610000	0	0	740000	0	NaN	2
