StateCode,GroupCode,State,Group,NonInstitutionalPopulation,LaborForceNumber,PercentOfPopulation,EmploymentNumber,EmploymentPercentOfPopulation,UnemploymentNumber,UnemploymentRate
04,13,Arizona,Hispanic or Latino ethnicity,"1,303    ",854    ,65.6    ,813    ,62.4    ,42    ,4.9    
04,14,Arizona,"Hispanic or Latino ethnicity, men",661    ,524    ,79.3    ,503    ,76.1    ,21    ,4.0    
04,15,Arizona,"Hispanic or Latino ethnicity, women",642    ,331    ,51.5    ,310    ,48.2    ,21    ,6.3    
04,16,Arizona,"Married men, spouse present","1,185    ",884    ,74.6    ,871    ,73.5    ,13    ,1.5    
04,17,Arizona,"Married women, spouse present","1,202    ",660    ,54.9    ,640    ,53.3    ,19    ,2.9    
04,18,Arizona,Women who maintain families,280    ,196    ,70.0    ,184    ,65.7    ,12    ,6.1    
04,19,Arizona,"Total, 16 to 19 years",361    ,172    ,47.5    ,149    ,41.3    ,23    ,13.2    
04,20,Arizona,"Total, 20 to 24 years",416    ,308    ,74.1    ,287    ,69.0    ,21    ,6.8    
04,21,Arizona,"Total, 25 to 34 years",845    ,688    ,81.4    ,660    ,78.2    ,28    ,4.0    
04,22,Arizona,"Total, 35 to 44 years",832    ,693    ,83.2    ,673    ,80.9    ,20    ,2.8    
04,23,Arizona,"Total, 45 to 54 years",854    ,681    ,79.7    ,662    ,77.6    ,18    ,2.7    
04,24,Arizona,"Total, 55 to 64 years",594    ,347    ,58.4    ,336    ,56.6    ,11    ,3.1    
04,25,Arizona,"Total, 65 years and over",723    ,104    ,14.4    ,98    ,13.6    ,6    ,5.3    
04,26,Arizona,"Men, 16 to 19 years",193    ,98    ,50.5    ,88    ,45.8    ,9    ,9.4    
04,27,Arizona,"Men, 20 to 24 years",215    ,172    ,80.3    ,161    ,74.9    ,12    ,6.7    
04,28,Arizona,"Men, 25 to 34 years",424    ,398    ,93.9    ,385    ,90.7    ,14    ,3.4    
04,29,Arizona,"Men, 35 to 44 years",420    ,386    ,91.9    ,375    ,89.5    ,10    ,2.7    
04,30,Arizona,"Men, 45 to 54 years",412    ,371    ,90.1    ,362    ,87.9    ,9    ,2.4    
04,31,Arizona,"Men, 55 to 64 years",277    ,185    ,66.8    ,179    ,64.8    ,5    ,2.9    
04,32,Arizona,"Men, 65 years and over",337    ,62    ,18.2    ,58    ,17.3    ,3    ,5.1    
04,33,Arizona,"Women, 16 to 19 years",168    ,74    ,44.0    ,61    ,36.1    ,13    ,18.1    
04,34,Arizona,"Women, 20 to 24 years",201    ,136    ,67.4    ,126    ,62.7    ,9    ,7.0    
04,35,Arizona,"Women, 25 to 34 years",421    ,290    ,68.9    ,276    ,65.5    ,14    ,4.9    
04,36,Arizona,"Women, 35 to 44 years",413    ,307    ,74.4    ,298    ,72.1    ,9    ,3.1    
04,37,Arizona,"Women, 45 to 54 years",441    ,309    ,70.1    ,300    ,67.9    ,9    ,3.1    
04,38,Arizona,"Women, 55 to 64 years",317    ,162    ,51.1    ,157    ,49.5    ,5    ,3.3    
04,40,Arizona,"White, 16 to 19 years",310    ,157    ,50.6    ,138    ,44.4    ,19    ,12.3    
04,41,Arizona,"White, 20 to 24 years",361    ,272    ,75.3    ,253    ,70.1    ,19    ,7.0    
04,42,Arizona,"White, 25 to 34 years",739    ,603    ,81.6    ,581    ,78.6    ,22    ,3.7    
04,43,Arizona,"White, 35 to 44 years",739    ,617    ,83.4    ,601    ,81.3    ,15    ,2.5    
04,44,Arizona,"White, 45 to 54 years",780    ,626    ,80.2    ,608    ,77.9    ,18    ,2.8    
04,45,Arizona,"White, 55 to 64 years",541    ,319    ,59.1    ,309    ,57.2    ,10    ,3.2    
04,46,Arizona,"White, 65 years and over",673    ,97    ,14.5    ,92    ,13.7    ,5    ,5.3    
04,62,Arizona,"Hispanic or Latino ethnicity, 20 to 24 years",159    ,114    ,71.9    ,103    ,65.1    ,11    ,9.5    
04,63,Arizona,"Hispanic or Latino ethnicity, 25 to 34 years",331    ,265    ,80.1    ,254    ,76.8    ,11    ,4.1    
04,64,Arizona,"Hispanic or Latino ethnicity, 35 to 44 years",249    ,201    ,81.0    ,194    ,78.2    ,7    ,3.4    
04,65,Arizona,"Hispanic or Latino ethnicity, 45 to 54 years",192    ,139    ,72.2    ,135    ,70.3    ,4    ,2.6    
04,66,Arizona,"Hispanic or Latino ethnicity, 55 to 64 years",125    ,64    ,51.1    ,63    ,50.1    ,1    ,2.0    
05,01,Arkansas,Total,"2,149    ","1,364    ",63.5    ,"1,292    ",60.1    ,72    ,5.3    
05,02,Arkansas,Men,"1,037    ",718    ,69.3    ,679    ,65.5    ,39    ,5.4    
05,03,Arkansas,Women,"1,112    ",646    ,58.0    ,613    ,55.1    ,33    ,5.1    
05,04,Arkansas,White,"1,775    ","1,129    ",63.6    ,"1,079    ",60.8    ,50    ,4.4    
05,05,Arkansas,"White, men",863    ,603    ,69.9    ,576    ,66.8    ,27    ,4.4    
05,06,Arkansas,"White, women",911    ,525    ,57.7    ,502    ,55.1    ,23    ,4.4    
05,07,Arkansas,Black or African American,307    ,192    ,62.6    ,172    ,56.2    ,20    ,10.3    
05,08,Arkansas,"Black or African American, men",137    ,90    ,65.4    ,79    ,57.7    ,11    ,11.8    
05,09,Arkansas,"Black or African American, women",170    ,102    ,60.3    ,93    ,54.9    ,9    ,8.9    
05,13,Arkansas,Hispanic or Latino ethnicity,101    ,75    ,74.9    ,72    ,71.3    ,4    ,4.7    
05,14,Arkansas,"Hispanic or Latino ethnicity, men",57    ,50    ,87.5    ,48    ,83.5    ,2    ,4.7    
05,16,Arkansas,"Married men, spouse present",616    ,444    ,72.1    ,432    ,70.1    ,12    ,2.7    
05,17,Arkansas,"Married women, spouse present",598    ,361    ,60.4    ,351    ,58.7    ,10    ,2.8    
05,18,Arkansas,Women who maintain families,140    ,93    ,66.4    ,86    ,61.4    ,7    ,7.5    
05,19,Arkansas,"Total, 16 to 19 years",152    ,69    ,45.3    ,57    ,37.6    ,12    ,17.2    
05,20,Arkansas,"Total, 20 to 24 years",186    ,140    ,75.3    ,128    ,68.7    ,12    ,8.8    
05,21,Arkansas,"Total, 25 to 34 years",350    ,291    ,82.9    ,272    ,77.6    ,19    ,6.5    
05,22,Arkansas,"Total, 35 to 44 years",398    ,331    ,83.1    ,319    ,80.2    ,12    ,3.5    
05,23,Arkansas,"Total, 45 to 54 years",367    ,286    ,77.9    ,276    ,75.2    ,10    ,3.4    
05,24,Arkansas,"Total, 55 to 64 years",320    ,191    ,59.6    ,185    ,57.8    ,6    ,3.1    
05,25,Arkansas,"Total, 65 years and over",376    ,57    ,15.0    ,55    ,14.7    ,1    ,2.6    
05,26,Arkansas,"Men, 16 to 19 years",80    ,36    ,44.5    ,28    ,35.0    ,8    ,21.4    
05,27,Arkansas,"Men, 20 to 24 years",91    ,75    ,82.9    ,70    ,76.5    ,6    ,7.7    
05,28,Arkansas,"Men, 25 to 34 years",187    ,167    ,89.4    ,157    ,84.1    ,10    ,5.9    
05,29,Arkansas,"Men, 35 to 44 years",183    ,167    ,91.1    ,161    ,88.1    ,6    ,3.4    
05,30,Arkansas,"Men, 45 to 54 years",172    ,142    ,82.8    ,137    ,79.9    ,5    ,3.5    
05,31,Arkansas,"Men, 55 to 64 years",156    ,99    ,63.6    ,95    ,61.0    ,4    ,4.1    
05,32,Arkansas,"Men, 65 years and over",168    ,32    ,19.0    ,31    ,18.4    ,1    ,3.4    
05,33,Arkansas,"Women, 16 to 19 years",72    ,33    ,46.3    ,29    ,40.5    ,4    ,12.5    
05,34,Arkansas,"Women, 20 to 24 years",95    ,65    ,68.1    ,58    ,61.1    ,7    ,10.2    
05,35,Arkansas,"Women, 25 to 34 years",164    ,124    ,75.6    ,115    ,70.1    ,9    ,7.3    
05,36,Arkansas,"Women, 35 to 44 years",215    ,164    ,76.2    ,158    ,73.5    ,6    ,3.6    
05,37,Arkansas,"Women, 45 to 54 years",195    ,144    ,73.6    ,139    ,71.1    ,5    ,3.4    
05,38,Arkansas,"Women, 55 to 64 years",164    ,92    ,55.9    ,90    ,54.7    ,2    ,2.1    
05,40,Arkansas,"White, 16 to 19 years",126    ,58    ,45.9    ,49    ,39.0    ,9    ,14.9    
05,41,Arkansas,"White, 20 to 24 years",142    ,108    ,76.0    ,100    ,70.6    ,8    ,7.1    
05,42,Arkansas,"White, 25 to 34 years",270    ,225    ,83.2    ,214    ,79.3    ,11    ,4.7    
05,43,Arkansas,"White, 35 to 44 years",323    ,272    ,84.2    ,263    ,81.6    ,8    ,3.1    
05,44,Arkansas,"White, 45 to 54 years",301    ,242    ,80.3    ,233    ,77.6    ,8    ,3.4    
05,45,Arkansas,"White, 55 to 64 years",279    ,173    ,62.1    ,168    ,60.3    ,5    ,2.9    
05,46,Arkansas,"White, 65 years and over",334    ,52    ,15.5    ,51    ,15.2    ,1    ,2.5    
05,49,Arkansas,"Black or African American, 25 to 34 years",65    ,53    ,81.8    ,45    ,69.3    ,8    ,15.2    
05,50,Arkansas,"Black or African American, 35 to 44 years",59    ,46    ,78.6    ,44    ,74.3    ,3    ,5.5    
05,51,Arkansas,"Black or African American, 45 to 54 years",58    ,38    ,65.6    ,37    ,63.3    ,1    ,3.6    
06,01,California,Total,"27,438    ","17,867    ",65.1    ,"17,002    ",62.0    ,865    ,4.8    
06,02,California,Men,"13,458    ","9,940    ",73.9    ,"9,471    ",70.4    ,469    ,4.7    
06,03,California,Women,"13,980    ","7,926    ",56.7    ,"7,530    ",53.9    ,396    ,5.0    
06,04,California,White,"21,220    ","13,923    ",65.6    ,"13,274    ",62.6    ,649    ,4.7    
06,05,California,"White, men","10,538    ","7,920    ",75.2    ,"7,566    ",71.8    ,353    ,4.5    
06,06,California,"White, women","10,682    ","6,003    ",56.2    ,"5,707    ",53.4    ,296    ,4.9    
06,07,California,Black or African American,"1,743    ","1,065    ",61.1    ,965    ,55.3    ,100    ,9.4    
06,08,California,"Black or African American, men",804    ,523    ,65.0    ,473    ,58.9    ,50    ,9.5    
06,09,California,"Black or African American, women",939    ,542    ,57.7    ,491    ,52.3    ,50    ,9.3    
06,10,California,Asian,"3,541    ","2,234    ",63.1    ,"2,159    ",61.0    ,75    ,3.4    
06,11,California,"Asian, men","1,657    ","1,150    ",69.4    ,"1,109    ",66.9    ,41    ,3.6    
06,12,California,"Asian, women","1,884    ","1,084    ",57.5    ,"1,050    ",55.7    ,34    ,3.2    
06,13,California,Hispanic or Latino ethnicity,"8,563    ","5,860    ",68.4    ,"5,529    ",64.6    ,331    ,5.6    
06,14,California,"Hispanic or Latino ethnicity, men","4,388    ","3,524    ",80.3    ,"3,331    ",75.9    ,193    ,5.5    
06,15,California,"Hispanic or Latino ethnicity, women","4,176    ","2,336    ",55.9    ,"2,198    ",52.6    ,138    ,5.9    
06,16,California,"Married men, spouse present","7,137    ","5,587    ",78.3    ,"5,429    ",76.1    ,157    ,2.8    
06,17,California,"Married women, spouse present","6,841    ","3,874    ",56.6    ,"3,734    ",54.6    ,140    ,3.6    
06,18,California,Women who maintain families,"1,607    ","1,063    ",66.1    ,997    ,62.0    ,66    ,6.2    
06,19,California,"Total, 16 to 19 years","2,061    ",745    ,36.1    ,615    ,29.8    ,130    ,17.5    
06,20,California,"Total, 20 to 24 years","2,523    ","1,815    ",71.9    ,"1,675    ",66.4    ,140    ,7.7    
06,21,California,"Total, 25 to 34 years","5,067    ","4,104    ",81.0    ,"3,917    ",77.3    ,187    ,4.6    
06,22,California,"Total, 35 to 44 years","5,452    ","4,460    ",81.8    ,"4,283    ",78.6    ,177    ,4.0    
06,23,California,"Total, 45 to 54 years","4,956    ","3,991    ",80.5    ,"3,851    ",77.7    ,139    ,3.5    
06,24,California,"Total, 55 to 64 years","3,430    ","2,181    ",63.6    ,"2,107    ",61.4    ,74    ,3.4    
06,25,California,"Total, 65 years and over","3,950    ",571    ,14.5    ,554    ,14.0    ,17    ,3.0    
06,26,California,"Men, 16 to 19 years","1,049    ",379    ,36.1    ,307    ,29.3    ,72    ,18.9    
06,27,California,"Men, 20 to 24 years","1,275    ","1,010    ",79.2    ,930    ,72.9    ,80    ,7.9    
06,28,California,"Men, 25 to 34 years","2,618    ","2,388    ",91.2    ,"2,287    ",87.4    ,102    ,4.3    
06,29,California,"Men, 35 to 44 years","2,711    ","2,496    ",92.1    ,"2,407    ",88.8    ,89    ,3.6    
06,30,California,"Men, 45 to 54 years","2,456    ","2,175    ",88.6    ,"2,094    ",85.3    ,81    ,3.7    
06,31,California,"Men, 55 to 64 years","1,644    ","1,161    ",70.6    ,"1,123    ",68.3    ,37    ,3.2    
06,32,California,"Men, 65 years and over","1,705    ",331    ,19.4    ,323    ,18.9    ,9    ,2.6    
06,33,California,"Women, 16 to 19 years","1,012    ",366    ,36.2    ,307    ,30.4    ,58    ,16.0    
06,34,California,"Women, 20 to 24 years","1,248    ",805    ,64.5    ,745    ,59.7    ,60    ,7.5    
06,35,California,"Women, 25 to 34 years","2,449    ","1,715    ",70.1    ,"1,630    ",66.6    ,86    ,5.0    
06,36,California,"Women, 35 to 44 years","2,741    ","1,964    ",71.7    ,"1,876    ",68.4    ,88    ,4.5    
06,37,California,"Women, 45 to 54 years","2,500    ","1,816    ",72.6    ,"1,757    ",70.3    ,59    ,3.2    
06,38,California,"Women, 55 to 64 years","1,785    ","1,021    ",57.2    ,984    ,55.1    ,37    ,3.6    
06,39,California,"Women, 65 years and over","2,245    ",240    ,10.7    ,232    ,10.3    ,8    ,3.4    
06,40,California,"White, 16 to 19 years","1,541    ",602    ,39.1    ,509    ,33.0    ,94    ,15.5    
06,41,California,"White, 20 to 24 years","1,919    ","1,434    ",74.7    ,"1,332    ",69.4    ,101    ,7.1    
06,42,California,"White, 25 to 34 years","3,913    ","3,181    ",81.3    ,"3,035    ",77.6    ,146    ,4.6    
06,43,California,"White, 35 to 44 years","4,153    ","3,385    ",81.5    ,"3,255    ",78.4    ,130    ,3.8    
06,44,California,"White, 45 to 54 years","3,853    ","3,120    ",81.0    ,"3,016    ",78.3    ,104    ,3.3    
06,45,California,"White, 55 to 64 years","2,665    ","1,723    ",64.7    ,"1,664    ",62.4    ,59    ,3.4    
06,46,California,"White, 65 years and over","3,177    ",479    ,15.1    ,463    ,14.6    ,16    ,3.3    
06,48,California,"Black or African American, 20 to 24 years",169    ,120    ,70.9    ,98    ,57.7    ,22    ,18.6    
06,49,California,"Black or African American, 25 to 34 years",289    ,234    ,81.0    ,218    ,75.4    ,16    ,6.9    
06,50,California,"Black or African American, 35 to 44 years",357    ,295    ,82.5    ,274    ,76.6    ,21    ,7.2    
06,51,California,"Black or African American, 45 to 54 years",305    ,225    ,73.6    ,211    ,69.0    ,14    ,6.3    
06,52,California,"Black or African American, 55 to 64 years",222    ,109    ,48.9    ,105    ,47.1    ,4    ,3.6    
06,55,California,"Asian, 20 to 24 years",306    ,168    ,54.9    ,160    ,52.4    ,8    ,4.6    
06,56,California,"Asian, 25 to 34 years",668    ,531    ,79.5    ,513    ,76.8    ,18    ,3.3    
06,57,California,"Asian, 35 to 44 years",738    ,603    ,81.7    ,585    ,79.3    ,18    ,2.9    
06,58,California,"Asian, 45 to 54 years",651    ,529    ,81.2    ,513    ,78.8    ,16    ,3.0    
06,59,California,"Asian, 55 to 64 years",462    ,299    ,64.7    ,290    ,62.7    ,10    ,3.2    
06,61,California,"Hispanic or Latino ethnicity, 16 to 19 years",834    ,307    ,36.8    ,256    ,30.7    ,50    ,16.4    
06,62,California,"Hispanic or Latino ethnicity, 20 to 24 years","1,029    ",767    ,74.6    ,712    ,69.2    ,55    ,7.2    
06,63,California,"Hispanic or Latino ethnicity, 25 to 34 years","2,213    ","1,750    ",79.1    ,"1,660    ",75.0    ,90    ,5.1    
06,64,California,"Hispanic or Latino ethnicity, 35 to 44 years","1,914    ","1,549    ",80.9    ,"1,478    ",77.2    ,71    ,4.6    
06,65,California,"Hispanic or Latino ethnicity, 45 to 54 years","1,286    ","1,002    ",78.0    ,958    ,74.5    ,44    ,4.4    
06,66,California,"Hispanic or Latino ethnicity, 55 to 64 years",665    ,397    ,59.6    ,381    ,57.2    ,16    ,4.0    
06,67,California,"Hispanic or Latino ethnicity, 65 years and over",623    ,89    ,14.2    ,84    ,13.4    ,5    ,5.6    
08,01,Colorado,Total,"3,630    ","2,639    ",72.7    ,"2,527    ",69.6    ,112    ,4.2    
08,02,Colorado,Men,"1,802    ","1,441    ",80.0    ,"1,383    ",76.8    ,57    ,4.0    
08,03,Colorado,Women,"1,828    ","1,199    ",65.6    ,"1,144    ",62.6    ,55    ,4.6    
08,04,Colorado,White,"3,312    ","2,416    ",73.0    ,"2,320    ",70.1    ,96    ,4.0    
08,05,Colorado,"White, men","1,640    ","1,317    ",80.3    ,"1,267    ",77.3    ,50    ,3.8    
08,06,Colorado,"White, women","1,672    ","1,099    ",65.8    ,"1,053    ",63.0    ,46    ,4.2    
08,07,Colorado,Black or African American,127    ,86    ,67.8    ,80    ,63.3    ,6    ,6.6    
