StateCode,GroupCode,State,Group,NonInstitutionalPopulation,LaborForceNumber,PercentOfPopulation,EmploymentNumber,EmploymentPercentOfPopulation,UnemploymentNumber,UnemploymentRate
04,04,Arizona,White,"3,379    ","2,199    ",65.1    ,"2,101    ",62.2    ,98    ,4.5    
04,05,Arizona,"White, men","1,646    ","1,225    ",74.4    ,"1,178    ",71.6    ,47    ,3.9    
04,06,Arizona,"White, women","1,733    ",974    ,56.2    ,923    ,53.3    ,51    ,5.2    
04,07,Arizona,Black,109    ,74    ,67.9    ,69    ,63.1    ,5    ,7.1    
04,13,Arizona,Hispanic origin,880    ,579    ,65.8    ,541    ,61.4    ,39    ,6.7    
04,14,Arizona,"Hispanic origin, men",415    ,334    ,80.5    ,316    ,76.0    ,18    ,5.5    
04,15,Arizona,"Hispanic origin, women",465    ,245    ,52.8    ,225    ,48.4    ,20    ,8.2    
04,19,Arizona,"Total, 16 to 19 years",291    ,155    ,53.1    ,135    ,46.5    ,19    ,12.5    
04,20,Arizona,"Total, 20 to 24 years",359    ,287    ,80.0    ,267    ,74.3    ,20    ,7.1    
04,21,Arizona,"Total, 25 to 34 years",689    ,558    ,81.1    ,532    ,77.3    ,26    ,4.7    
04,22,Arizona,"Total, 35 to 44 years",693    ,582    ,83.9    ,563    ,81.2    ,19    ,3.2    
04,23,Arizona,"Total, 45 to 54 years",639    ,534    ,83.6    ,519    ,81.2    ,15    ,2.8    
04,24,Arizona,"Total, 55 to 64 years",430    ,236    ,54.8    ,225    ,52.3    ,11    ,4.7    
04,25,Arizona,"Total, 65 years and over",590    ,68    ,11.6    ,66    ,11.2    ,2    ,3.5    
04,26,Arizona,"Men, 16 to 19 years",154    ,90    ,58.1    ,81    ,52.2    ,9    ,10.2    
04,27,Arizona,"Men, 20 to 24 years",187    ,163    ,87.3    ,152    ,81.4    ,11    ,6.8    
04,28,Arizona,"Men, 25 to 34 years",325    ,300    ,92.2    ,289    ,89.0    ,10    ,3.5    
04,29,Arizona,"Men, 35 to 44 years",348    ,331    ,95.1    ,321    ,92.2    ,10    ,3.0    
04,30,Arizona,"Men, 45 to 54 years",310    ,283    ,91.3    ,276    ,89.0    ,7    ,2.5    
04,31,Arizona,"Men, 55 to 64 years",207    ,134    ,64.7    ,127    ,61.6    ,6    ,4.9    
04,33,Arizona,"Women, 16 to 19 years",137    ,65    ,47.5    ,55    ,40.1    ,10    ,15.7    
04,34,Arizona,"Women, 20 to 24 years",172    ,123    ,72.0    ,114    ,66.6    ,9    ,7.5    
04,35,Arizona,"Women, 25 to 34 years",364    ,259    ,71.2    ,243    ,66.8    ,16    ,6.1    
04,36,Arizona,"Women, 35 to 44 years",345    ,251    ,72.6    ,242    ,70.0    ,9    ,3.6    
04,37,Arizona,"Women, 45 to 54 years",329    ,251    ,76.3    ,243    ,73.9    ,8    ,3.2    
04,38,Arizona,"Women, 55 to 64 years",224    ,102    ,45.7    ,98    ,43.7    ,5    ,4.4    
04,40,Arizona,"White, 16 to 19 years",265    ,143    ,53.8    ,126    ,47.7    ,16    ,11.4    
04,41,Arizona,"White, 20 to 24 years",312    ,249    ,79.8    ,233    ,74.6    ,16    ,6.5    
04,42,Arizona,"White, 25 to 34 years",603    ,490    ,81.2    ,467    ,77.4    ,23    ,4.7    
04,43,Arizona,"White, 35 to 44 years",640    ,539    ,84.2    ,522    ,81.5    ,17    ,3.2    
04,44,Arizona,"White, 45 to 54 years",588    ,494    ,83.9    ,480    ,81.7    ,13    ,2.7    
04,45,Arizona,"White, 55 to 64 years",404    ,221    ,54.7    ,211    ,52.3    ,10    ,4.5    
04,46,Arizona,"White, 65 years and over",567    ,64    ,11.2    ,61    ,10.8    ,2    ,3.7    
04,61,Arizona,"Hispanic origin, 16 to 19 years",106    ,53    ,50.1    ,46    ,43.0    ,8    ,14.2    
04,62,Arizona,"Hispanic origin, 20 to 24 years",133    ,99    ,74.7    ,93    ,70.1    ,6    ,6.2    
04,63,Arizona,"Hispanic origin, 25 to 34 years",213    ,159    ,74.9    ,149    ,70.1    ,10    ,6.3    
04,64,Arizona,"Hispanic origin, 35 to 44 years",169    ,133    ,79.0    ,129    ,76.3    ,5    ,3.4    
04,65,Arizona,"Hispanic origin, 45 to 54 years",113    ,87    ,77.2    ,83    ,73.8    ,4    ,4.4    
05,01,Arkansas,Total,"1,999    ","1,227    ",61.4    ,"1,164    ",58.2    ,63    ,5.1    
05,02,Arkansas,Men,929    ,629    ,67.7    ,595    ,64.1    ,34    ,5.4    
05,03,Arkansas,Women,"1,070    ",598    ,55.8    ,569    ,53.2    ,29    ,4.8    
05,04,Arkansas,White,"1,634    ","1,011    ",61.9    ,974    ,59.6    ,37    ,3.7    
05,05,Arkansas,"White, men",779    ,534    ,68.5    ,513    ,65.9    ,21    ,3.8    
05,06,Arkansas,"White, women",855    ,478    ,55.8    ,461    ,53.9    ,17    ,3.5    
05,07,Arkansas,Black,330    ,195    ,59.3    ,171    ,52.0    ,24    ,12.3    
05,08,Arkansas,"Black, men",138    ,86    ,62.7    ,74    ,53.8    ,12    ,14.2    
05,09,Arkansas,"Black, women",192    ,109    ,56.8    ,97    ,50.7    ,12    ,10.7    
05,13,Arkansas,Hispanic origin,43    ,34    ,77.6    ,32    ,74.6    ,1    ,3.8    
05,19,Arkansas,"Total, 16 to 19 years",160    ,75    ,46.7    ,63    ,39.7    ,11    ,15.1    
05,20,Arkansas,"Total, 20 to 24 years",171    ,135    ,78.8    ,120    ,70.2    ,15    ,11.0    
05,21,Arkansas,"Total, 25 to 34 years",323    ,270    ,83.4    ,254    ,78.6    ,16    ,5.8    
05,22,Arkansas,"Total, 35 to 44 years",336    ,285    ,84.8    ,275    ,81.7    ,10    ,3.6    
05,23,Arkansas,"Total, 45 to 54 years",378    ,289    ,76.4    ,281    ,74.4    ,8    ,2.6    
05,24,Arkansas,"Total, 55 to 64 years",262    ,137    ,52.1    ,134    ,51.2    ,2    ,1.6    
05,25,Arkansas,"Total, 65 years and over",368    ,36    ,9.9    ,36    ,9.7    ,1    ,2.2    
05,26,Arkansas,"Men, 16 to 19 years",85    ,40    ,47.7    ,34    ,39.8    ,7    ,16.5    
05,27,Arkansas,"Men, 20 to 24 years",85    ,74    ,86.5    ,66    ,78.2    ,7    ,9.6    
05,28,Arkansas,"Men, 25 to 34 years",143    ,133    ,93.4    ,126    ,87.8    ,8    ,5.9    
05,29,Arkansas,"Men, 35 to 44 years",170    ,150    ,88.0    ,143    ,84.2    ,6    ,4.2    
05,30,Arkansas,"Men, 45 to 54 years",180    ,146    ,81.2    ,142    ,78.6    ,5    ,3.3    
05,31,Arkansas,"Men, 55 to 64 years",123    ,67    ,55.0    ,66    ,54.0    ,1    ,1.7    
05,33,Arkansas,"Women, 16 to 19 years",75    ,34    ,45.7    ,30    ,39.6    ,5    ,13.4    
05,34,Arkansas,"Women, 20 to 24 years",86    ,62    ,71.2    ,54    ,62.2    ,8    ,12.7    
05,35,Arkansas,"Women, 25 to 34 years",181    ,136    ,75.6    ,129    ,71.2    ,8    ,5.8    
05,36,Arkansas,"Women, 35 to 44 years",166    ,136    ,81.6    ,132    ,79.2    ,4    ,3.0    
05,37,Arkansas,"Women, 45 to 54 years",198    ,142    ,72.0    ,140    ,70.6    ,3    ,1.9    
05,38,Arkansas,"Women, 55 to 64 years",140    ,69    ,49.6    ,68    ,48.8    ,1    ,1.5    
05,40,Arkansas,"White, 16 to 19 years",121    ,59    ,49.1    ,53    ,43.7    ,7    ,11.1    
05,41,Arkansas,"White, 20 to 24 years",127    ,102    ,80.1    ,94    ,74.1    ,8    ,7.6    
05,42,Arkansas,"White, 25 to 34 years",257    ,217    ,84.3    ,207    ,80.8    ,9    ,4.2    
05,43,Arkansas,"White, 35 to 44 years",269    ,229    ,85.4    ,223    ,82.9    ,7    ,2.9    
05,44,Arkansas,"White, 45 to 54 years",314    ,249    ,79.3    ,244    ,77.8    ,5    ,1.8    
05,45,Arkansas,"White, 55 to 64 years",228    ,123    ,53.9    ,121    ,53.0    ,2    ,1.7    
05,46,Arkansas,"White, 65 years and over",320    ,33    ,10.2    ,32    ,10.1    ,( 3 ),( 3 )
05,48,Arkansas,"Black, 20 to 24 years",41    ,30    ,73.6    ,24    ,57.5    ,7    ,21.8    
05,49,Arkansas,"Black, 25 to 34 years",59    ,48    ,80.8    ,42    ,70.4    ,6    ,12.9    
05,50,Arkansas,"Black, 35 to 44 years",62    ,51    ,82.5    ,48    ,76.7    ,4    ,7.1    
05,51,Arkansas,"Black, 45 to 54 years",59    ,37    ,62.9    ,34    ,57.7    ,3    ,8.1    
06,01,California,Total,"25,939    ","17,362    ",66.9    ,"16,435    ",63.4    ,927    ,5.3    
06,02,California,Men,"12,624    ","9,520    ",75.4    ,"9,014    ",71.4    ,506    ,5.3    
06,03,California,Women,"13,316    ","7,842    ",58.9    ,"7,421    ",55.7    ,421    ,5.4    
06,04,California,White,"20,668    ","13,982    ",67.6    ,"13,270    ",64.2    ,712    ,5.1    
06,05,California,"White, men","10,134    ","7,761    ",76.6    ,"7,366    ",72.7    ,395    ,5.1    
06,06,California,"White, women","10,534    ","6,221    ",59.1    ,"5,904    ",56.0    ,317    ,5.1    
06,07,California,Black,"1,754    ","1,147    ",65.4    ,"1,050    ",59.9    ,97    ,8.5    
06,08,California,"Black, men",818    ,572    ,69.9    ,523    ,63.9    ,49    ,8.5    
06,09,California,"Black, women",936    ,575    ,61.5    ,527    ,56.3    ,48    ,8.4    
06,13,California,Hispanic origin,"7,167    ","4,937    ",68.9    ,"4,586    ",64.0    ,351    ,7.1    
06,14,California,"Hispanic origin, men","3,528    ","2,861    ",81.1    ,"2,669    ",75.6    ,192    ,6.7    
06,15,California,"Hispanic origin, women","3,639    ","2,076    ",57.1    ,"1,917    ",52.7    ,159    ,7.6    
06,19,California,"Total, 16 to 19 years","2,032    ",881    ,43.3    ,735    ,36.2    ,145    ,16.5    
06,20,California,"Total, 20 to 24 years","2,535    ","1,896    ",74.8    ,"1,746    ",68.9    ,151    ,7.9    
06,21,California,"Total, 25 to 34 years","4,992    ","4,091    ",81.9    ,"3,861    ",77.3    ,230    ,5.6    
06,22,California,"Total, 35 to 44 years","5,679    ","4,695    ",82.7    ,"4,497    ",79.2    ,198    ,4.2    
06,23,California,"Total, 45 to 54 years","4,650    ","3,771    ",81.1    ,"3,637    ",78.2    ,134    ,3.6    
06,24,California,"Total, 55 to 64 years","2,629    ","1,583    ",60.2    ,"1,525    ",58.0    ,58    ,3.7    
06,25,California,"Total, 65 years and over","3,420    ",445    ,13.0    ,434    ,12.7    ,11    ,2.5    
06,26,California,"Men, 16 to 19 years","1,042    ",464    ,44.5    ,377    ,36.2    ,87    ,18.7    
06,27,California,"Men, 20 to 24 years","1,277    ","1,030    ",80.6    ,943    ,73.8    ,87    ,8.5    
06,28,California,"Men, 25 to 34 years","2,475    ","2,291    ",92.5    ,"2,176    ",87.9    ,115    ,5.0    
06,29,California,"Men, 35 to 44 years","2,792    ","2,571    ",92.1    ,"2,467    ",88.4    ,103    ,4.0    
06,30,California,"Men, 45 to 54 years","2,293    ","2,027    ",88.4    ,"1,956    ",85.3    ,72    ,3.5    
06,31,California,"Men, 55 to 64 years","1,255    ",876    ,69.7    ,841    ,67.0    ,34    ,3.9    
06,32,California,"Men, 65 years and over","1,488    ",262    ,17.6    ,254    ,17.1    ,8    ,3.2    
06,33,California,"Women, 16 to 19 years",990    ,417    ,42.1    ,358    ,36.2    ,59    ,14.1    
06,34,California,"Women, 20 to 24 years","1,258    ",867    ,68.9    ,803    ,63.8    ,64    ,7.3    
06,35,California,"Women, 25 to 34 years","2,517    ","1,800    ",71.5    ,"1,685    ",66.9    ,115    ,6.4    
06,36,California,"Women, 35 to 44 years","2,887    ","2,124    ",73.6    ,"2,029    ",70.3    ,95    ,4.5    
06,37,California,"Women, 45 to 54 years","2,357    ","1,744    ",74.0    ,"1,681    ",71.3    ,62    ,3.6    
06,38,California,"Women, 55 to 64 years","1,374    ",708    ,51.5    ,684    ,49.8    ,24    ,3.4    
06,39,California,"Women, 65 years and over","1,933    ",183    ,9.5    ,180    ,9.3    ,3    ,1.6    
06,40,California,"White, 16 to 19 years","1,568    ",750    ,47.8    ,633    ,40.3    ,117    ,15.6    
06,41,California,"White, 20 to 24 years","2,016    ","1,570    ",77.9    ,"1,456    ",72.2    ,114    ,7.3    
06,42,California,"White, 25 to 34 years","3,959    ","3,244    ",82.0    ,"3,067    ",77.5    ,178    ,5.5    
06,43,California,"White, 35 to 44 years","4,470    ","3,705    ",82.9    ,"3,557    ",79.6    ,148    ,4.0    
06,44,California,"White, 45 to 54 years","3,693    ","3,008    ",81.5    ,"2,908    ",78.7    ,100    ,3.3    
06,45,California,"White, 55 to 64 years","2,136    ","1,315    ",61.6    ,"1,270    ",59.5    ,46    ,3.5    
06,46,California,"White, 65 years and over","2,827    ",389    ,13.8    ,380    ,13.5    ,9    ,2.2    
06,48,California,"Black, 20 to 24 years",172    ,121    ,70.2    ,103    ,59.7    ,18    ,15.0    
06,49,California,"Black, 25 to 34 years",326    ,283    ,86.8    ,259    ,79.4    ,24    ,8.6    
06,50,California,"Black, 35 to 44 years",430    ,347    ,80.6    ,323    ,75.1    ,24    ,6.9    
06,51,California,"Black, 45 to 54 years",317    ,244    ,77.1    ,230    ,72.7    ,14    ,5.8    
06,52,California,"Black, 55 to 64 years",164    ,81    ,49.6    ,78    ,47.8    ,3    ,3.7    
06,61,California,"Hispanic origin, 16 to 19 years",777    ,341    ,43.9    ,275    ,35.5    ,65    ,19.2    
06,62,California,"Hispanic origin, 20 to 24 years",902    ,712    ,78.9    ,654    ,72.5    ,58    ,8.1    
06,63,California,"Hispanic origin, 25 to 34 years","1,840    ","1,461    ",79.4    ,"1,372    ",74.5    ,89    ,6.1    
06,64,California,"Hispanic origin, 35 to 44 years","1,581    ","1,285    ",81.3    ,"1,206    ",76.3    ,78    ,6.1    
06,65,California,"Hispanic origin, 45 to 54 years","1,063    ",806    ,75.9    ,764    ,71.9    ,42    ,5.2    
06,66,California,"Hispanic origin, 55 to 64 years",524    ,275    ,52.5    ,259    ,49.4    ,17    ,6.0    
08,01,Colorado,Total,"3,203    ","2,295    ",71.7    ,"2,210    ",69.0    ,85    ,3.7    
08,02,Colorado,Men,"1,596    ","1,271    ",79.6    ,"1,226    ",76.8    ,45    ,3.5    
08,03,Colorado,Women,"1,606    ","1,024    ",63.8    ,983    ,61.2    ,41    ,4.0    
08,04,Colorado,White,"2,968    ","2,128    ",71.7    ,"2,051    ",69.1    ,77    ,3.6    
08,05,Colorado,"White, men","1,487    ","1,183    ",79.6    ,"1,142    ",76.8    ,41    ,3.4    
08,06,Colorado,"White, women","1,481    ",945    ,63.8    ,908    ,61.3    ,36    ,3.9    
08,07,Colorado,Black,122    ,86    ,70.3    ,80    ,65.4    ,6    ,6.9    
08,08,Colorado,"Black, men",58    ,44    ,75.0    ,40    ,69.6    ,3    ,7.2    
08,09,Colorado,"Black, women",64    ,43    ,66.1    ,40    ,61.7    ,3    ,6.6    
08,13,Colorado,Hispanic origin,462    ,333    ,72.2    ,316    ,68.4    ,18    ,5.3    
08,14,Colorado,"Hispanic origin, men",236    ,196    ,83.0    ,187    ,79.3    ,9    ,4.5    
08,15,Colorado,"Hispanic origin, women",226    ,137    ,60.9    ,128    ,56.9    ,9    ,6.5    
08,19,Colorado,"Total, 16 to 19 years",243    ,138    ,56.8    ,117    ,48.4    ,20    ,14.8    
08,20,Colorado,"Total, 20 to 24 years",300    ,247    ,82.4    ,235    ,78.5    ,12    ,4.8    
08,21,Colorado,"Total, 25 to 34 years",660    ,568    ,86.1    ,547    ,82.9    ,22    ,3.8    
08,22,Colorado,"Total, 35 to 44 years",685    ,590    ,86.1    ,576    ,84.1    ,14    ,2.4    
08,23,Colorado,"Total, 45 to 54 years",611    ,519    ,84.9    ,508    ,83.1    ,11    ,2.1    
08,24,Colorado,"Total, 55 to 64 years",319    ,185    ,58.0    ,180    ,56.4    ,5    ,2.8    
08,25,Colorado,"Total, 65 years and over",384    ,47    ,12.2    ,46    ,11.9    ,1    ,2.8    
08,26,Colorado,"Men, 16 to 19 years",123    ,76    ,61.2    ,64    ,51.6    ,12    ,15.8    
08,27,Colorado,"Men, 20 to 24 years",149    ,133    ,89.3    ,127    ,85.0    ,6    ,4.9    
08,28,Colorado,"Men, 25 to 34 years",340    ,319    ,93.7    ,309    ,90.6    ,10    ,3.3    
08,29,Colorado,"Men, 35 to 44 years",342    ,325    ,95.1    ,318    ,93.0    ,7    ,2.2    
08,30,Colorado,"Men, 45 to 54 years",309    ,282    ,91.3    ,277    ,89.7    ,5    ,1.8    
08,31,Colorado,"Men, 55 to 64 years",157    ,106    ,67.8    ,103    ,65.9    ,3    ,2.8    
08,33,Colorado,"Women, 16 to 19 years",120    ,62    ,52.2    ,54    ,45.1    ,8    ,13.6    
08,34,Colorado,"Women, 20 to 24 years",151    ,114    ,75.6    ,109    ,72.0    ,5    ,4.7    
08,35,Colorado,"Women, 25 to 34 years",319    ,249    ,78.1    ,238    ,74.6    ,11    ,4.5    
08,36,Colorado,"Women, 35 to 44 years",343    ,265    ,77.2    ,258    ,75.2    ,7    ,2.6    
08,37,Colorado,"Women, 45 to 54 years",302    ,237    ,78.3    ,231    ,76.4    ,6    ,2.5    
08,38,Colorado,"Women, 55 to 64 years",162    ,79    ,48.5    ,77    ,47.2    ,2    ,2.8    
08,40,Colorado,"White, 16 to 19 years",214    ,126    ,58.7    ,110    ,51.2    ,16    ,12.7    
08,41,Colorado,"White, 20 to 24 years",274    ,227    ,82.8    ,216    ,78.6    ,12    ,5.1    
08,42,Colorado,"White, 25 to 34 years",598    ,517    ,86.5    ,497    ,83.1    ,20    ,3.9    
08,43,Colorado,"White, 35 to 44 years",642    ,552    ,86.1    ,539    ,84.0    ,13    ,2.4    
08,44,Colorado,"White, 45 to 54 years",566    ,481    ,85.0    ,472    ,83.3    ,10    ,2.1    
08,45,Colorado,"White, 55 to 64 years",305    ,178    ,58.5    ,173    ,56.8    ,5    ,2.8    
08,46,Colorado,"White, 65 years and over",369    ,46    ,12.5    ,45    ,12.1    ,1    ,2.9    
08,62,Colorado,"Hispanic origin, 20 to 24 years",60    ,45    ,75.2    ,41    ,69.2    ,4    ,8.0    
08,63,Colorado,"Hispanic origin, 25 to 34 years",123    ,100    ,81.9    ,95    ,77.3    ,6    ,5.7    
08,64,Colorado,"Hispanic origin, 35 to 44 years",96    ,82    ,85.2    ,80    ,82.8    ,2    ,2.8    
08,65,Colorado,"Hispanic origin, 45 to 54 years",70    ,58    ,83.2    ,58    ,82.5    ,( 3 ),( 3 )
09,01,Connecticut,Total,"2,545    ","1,718    ",67.5    ,"1,661    ",65.3    ,56    ,3.3    
09,02,Connecticut,Men,"1,225    ",903    ,73.7    ,874    ,71.3    ,29    ,3.2    
