StateCode,GroupCode,State,Group,NonInstitutionalPopulation,LaborForceNumber,PercentOfPopulation,EmploymentNumber,EmploymentPercentOfPopulation,UnemploymentNumber,UnemploymentRate
04,19,Arizona,"Total, 16 to 19 years",342    ,158    ,46.4    ,120    ,35.0    ,39    ,24.6    
04,20,Arizona,"Total, 20 to 24 years",378    ,299    ,79.2    ,273    ,72.3    ,26    ,8.7    
04,21,Arizona,"Total, 25 to 34 years",792    ,655    ,82.6    ,614    ,77.5    ,41    ,6.3    
04,22,Arizona,"Total, 35 to 44 years",773    ,646    ,83.6    ,625    ,80.9    ,21    ,3.2    
04,23,Arizona,"Total, 45 to 54 years",686    ,569    ,82.9    ,547    ,79.8    ,21    ,3.8    
04,24,Arizona,"Total, 55 to 64 years",459    ,268    ,58.3    ,255    ,55.6    ,12    ,4.6    
04,25,Arizona,"Total, 65 years and over",603    ,77    ,12.7    ,72    ,12.0    ,4    ,5.8    
04,26,Arizona,"Men, 16 to 19 years",180    ,92    ,51.3    ,71    ,39.5    ,21    ,23.0    
04,27,Arizona,"Men, 20 to 24 years",208    ,182    ,87.4    ,167    ,80.1    ,15    ,8.3    
04,28,Arizona,"Men, 25 to 34 years",414    ,390    ,94.1    ,364    ,87.9    ,25    ,6.5    
04,29,Arizona,"Men, 35 to 44 years",390    ,365    ,93.6    ,351    ,90.2    ,13    ,3.7    
04,30,Arizona,"Men, 45 to 54 years",332    ,302    ,91.1    ,295    ,88.9    ,7    ,2.4    
04,31,Arizona,"Men, 55 to 64 years",218    ,142    ,65.4    ,135    ,62.2    ,7    ,4.9    
04,32,Arizona,"Men, 65 years and over",273    ,48    ,17.7    ,46    ,16.7    ,3    ,5.4    
04,33,Arizona,"Women, 16 to 19 years",161    ,66    ,40.9    ,48    ,30.0    ,18    ,26.8    
04,34,Arizona,"Women, 20 to 24 years",170    ,118    ,69.2    ,107    ,62.8    ,11    ,9.3    
04,35,Arizona,"Women, 25 to 34 years",378    ,265    ,70.1    ,249    ,66.0    ,16    ,5.9    
04,36,Arizona,"Women, 35 to 44 years",383    ,281    ,73.4    ,274    ,71.5    ,7    ,2.6    
04,37,Arizona,"Women, 45 to 54 years",354    ,267    ,75.3    ,253    ,71.3    ,14    ,5.3    
04,38,Arizona,"Women, 55 to 64 years",242    ,125    ,51.8    ,120    ,49.7    ,5    ,4.1    
04,40,Arizona,"White, 16 to 19 years",305    ,140    ,46.1    ,107    ,35.2    ,33    ,23.6    
04,41,Arizona,"White, 20 to 24 years",329    ,262    ,79.8    ,240    ,73.0    ,23    ,8.6    
04,42,Arizona,"White, 25 to 34 years",706    ,582    ,82.5    ,546    ,77.3    ,37    ,6.3    
04,43,Arizona,"White, 35 to 44 years",709    ,593    ,83.6    ,574    ,81.0    ,18    ,3.1    
04,44,Arizona,"White, 45 to 54 years",618    ,519    ,83.9    ,500    ,80.8    ,19    ,3.7    
04,45,Arizona,"White, 55 to 64 years",429    ,249    ,58.0    ,238    ,55.5    ,11    ,4.3    
04,46,Arizona,"White, 65 years and over",580    ,72    ,12.5    ,69    ,11.8    ,4    ,5.4    
04,61,Arizona,"Hispanic origin, 16 to 19 years",113    ,51    ,45.7    ,38    ,33.7    ,14    ,26.3    
04,62,Arizona,"Hispanic origin, 20 to 24 years",141    ,107    ,75.7    ,98    ,69.7    ,8    ,7.9    
04,63,Arizona,"Hispanic origin, 25 to 34 years",275    ,220    ,79.9    ,202    ,73.5    ,17    ,7.9    
04,64,Arizona,"Hispanic origin, 35 to 44 years",204    ,168    ,82.4    ,160    ,78.2    ,8    ,5.0    
04,65,Arizona,"Hispanic origin, 45 to 54 years",120    ,95    ,79.0    ,90    ,74.7    ,5    ,5.5    
05,01,Arkansas,Total,"2,060    ","1,285    ",62.4    ,"1,216    ",59.0    ,70    ,5.4    
05,02,Arkansas,Men,970    ,682    ,70.3    ,645    ,66.5    ,37    ,5.4    
05,03,Arkansas,Women,"1,090    ",604    ,55.4    ,571    ,52.3    ,33    ,5.5    
05,04,Arkansas,White,"1,678    ","1,045    ",62.3    ,"1,002    ",59.7    ,42    ,4.1    
05,05,Arkansas,"White, men",802    ,567    ,70.7    ,546    ,68.0    ,22    ,3.8    
05,06,Arkansas,"White, women",875    ,477    ,54.5    ,457    ,52.2    ,21    ,4.4    
05,07,Arkansas,Black,344    ,218    ,63.4    ,193    ,56.1    ,25    ,11.6    
05,08,Arkansas,"Black, men",151    ,101    ,66.9    ,87    ,57.6    ,14    ,13.9    
05,09,Arkansas,"Black, women",193    ,117    ,60.7    ,106    ,54.8    ,11    ,9.7    
05,13,Arkansas,Hispanic origin,72    ,56    ,76.8    ,51    ,70.9    ,4    ,7.7    
05,14,Arkansas,"Hispanic origin, men",44    ,40    ,91.1    ,38    ,86.2    ,2    ,5.5    
05,19,Arkansas,"Total, 16 to 19 years",156    ,72    ,46.2    ,61    ,39.3    ,11    ,15.0    
05,20,Arkansas,"Total, 20 to 24 years",166    ,130    ,78.1    ,116    ,69.5    ,14    ,10.9    
05,21,Arkansas,"Total, 25 to 34 years",343    ,284    ,83.0    ,266    ,77.6    ,18    ,6.5    
05,22,Arkansas,"Total, 35 to 44 years",362    ,306    ,84.4    ,290    ,80.1    ,16    ,5.1    
05,23,Arkansas,"Total, 45 to 54 years",383    ,299    ,78.0    ,294    ,76.6    ,5    ,1.8    
05,24,Arkansas,"Total, 55 to 64 years",258    ,144    ,55.6    ,139    ,53.9    ,4    ,3.1    
05,25,Arkansas,"Total, 65 years and over",392    ,51    ,13.0    ,50    ,12.8    ,1    ,1.7    
05,26,Arkansas,"Men, 16 to 19 years",80    ,40    ,49.4    ,33    ,41.5    ,6    ,15.9    
05,27,Arkansas,"Men, 20 to 24 years",84    ,71    ,84.8    ,64    ,76.3    ,7    ,10.0    
05,28,Arkansas,"Men, 25 to 34 years",159    ,146    ,91.9    ,136    ,85.2    ,11    ,7.3    
05,29,Arkansas,"Men, 35 to 44 years",186    ,168    ,90.0    ,161    ,86.2    ,7    ,4.2    
05,30,Arkansas,"Men, 45 to 54 years",184    ,155    ,84.4    ,152    ,82.9    ,3    ,1.8    
05,31,Arkansas,"Men, 55 to 64 years",123    ,72    ,58.3    ,69    ,56.6    ,2    ,2.9    
05,32,Arkansas,"Men, 65 years and over",154    ,30    ,19.7    ,30    ,19.3    ,1    ,2.1    
05,33,Arkansas,"Women, 16 to 19 years",75    ,32    ,42.9    ,28    ,36.9    ,4    ,13.9    
05,34,Arkansas,"Women, 20 to 24 years",83    ,59    ,71.2    ,52    ,62.6    ,7    ,12.1    
05,35,Arkansas,"Women, 25 to 34 years",183    ,138    ,75.2    ,130    ,71.0    ,8    ,5.6    
05,36,Arkansas,"Women, 35 to 44 years",176    ,138    ,78.5    ,130    ,73.7    ,8    ,6.1    
05,37,Arkansas,"Women, 45 to 54 years",199    ,144    ,72.1    ,141    ,70.8    ,3    ,1.9    
05,38,Arkansas,"Women, 55 to 64 years",136    ,72    ,53.2    ,70    ,51.5    ,2    ,3.2    
05,40,Arkansas,"White, 16 to 19 years",114    ,54    ,47.5    ,48    ,42.3    ,6    ,10.9    
05,41,Arkansas,"White, 20 to 24 years",123    ,96    ,77.6    ,89    ,71.9    ,7    ,7.3    
05,42,Arkansas,"White, 25 to 34 years",263    ,218    ,83.1    ,206    ,78.6    ,12    ,5.4    
05,43,Arkansas,"White, 35 to 44 years",289    ,246    ,85.0    ,236    ,81.5    ,10    ,4.1    
05,44,Arkansas,"White, 45 to 54 years",313    ,250    ,80.0    ,246    ,78.7    ,4    ,1.6    
05,45,Arkansas,"White, 55 to 64 years",232    ,133    ,57.2    ,129    ,55.7    ,4    ,2.7    
05,46,Arkansas,"White, 65 years and over",344    ,48    ,13.9    ,48    ,13.8    ,( 3 ),0.3    
05,48,Arkansas,"Black, 20 to 24 years",40    ,32    ,78.7    ,25    ,62.2    ,7    ,21.0    
05,49,Arkansas,"Black, 25 to 34 years",74    ,62    ,84.1    ,56    ,75.5    ,6    ,10.2    
05,50,Arkansas,"Black, 35 to 44 years",67    ,56    ,83.1    ,51    ,76.1    ,5    ,8.5    
05,51,Arkansas,"Black, 45 to 54 years",61    ,41    ,66.7    ,39    ,64.1    ,2    ,3.8    
06,01,California,Total,"26,083    ","17,405    ",66.7    ,"16,242    ",62.3    ,"1,163    ",6.7    
06,02,California,Men,"12,765    ","9,573    ",75.0    ,"8,928    ",69.9    ,645    ,6.7    
06,03,California,Women,"13,318    ","7,832    ",58.8    ,"7,314    ",54.9    ,518    ,6.6    
06,04,California,White,"20,389    ","13,761    ",67.5    ,"12,917    ",63.4    ,843    ,6.1    
06,05,California,"White, men","10,083    ","7,680    ",76.2    ,"7,212    ",71.5    ,468    ,6.1    
06,06,California,"White, women","10,306    ","6,081    ",59.0    ,"5,705    ",55.4    ,376    ,6.2    
06,07,California,Black,"1,705    ","1,075    ",63.0    ,945    ,55.4    ,130    ,12.1    
06,08,California,"Black, men",802    ,541    ,67.4    ,466    ,58.1    ,74    ,13.7    
06,09,California,"Black, women",903    ,534    ,59.2    ,479    ,53.0    ,56    ,10.4    
06,13,California,Hispanic origin,"7,731    ","5,399    ",69.8    ,"4,974    ",64.3    ,426    ,7.9    
06,14,California,"Hispanic origin, men","3,905    ","3,169    ",81.2    ,"2,928    ",75.0    ,241    ,7.6    
06,15,California,"Hispanic origin, women","3,827    ","2,230    ",58.3    ,"2,045    ",53.4    ,185    ,8.3    
06,19,California,"Total, 16 to 19 years","2,068    ",825    ,39.9    ,673    ,32.5    ,152    ,18.4    
06,20,California,"Total, 20 to 24 years","2,604    ","1,945    ",74.7    ,"1,748    ",67.1    ,197    ,10.1    
06,21,California,"Total, 25 to 34 years","5,117    ","4,165    ",81.4    ,"3,891    ",76.0    ,274    ,6.6    
06,22,California,"Total, 35 to 44 years","5,537    ","4,553    ",82.2    ,"4,298    ",77.6    ,255    ,5.6    
06,23,California,"Total, 45 to 54 years","4,675    ","3,774    ",80.7    ,"3,582    ",76.6    ,191    ,5.1    
06,24,California,"Total, 55 to 64 years","2,803    ","1,745    ",62.3    ,"1,665    ",59.4    ,80    ,4.6    
06,25,California,"Total, 65 years and over","3,277    ",398    ,12.1    ,384    ,11.7    ,14    ,3.5    
06,26,California,"Men, 16 to 19 years","1,055    ",429    ,40.7    ,340    ,32.2    ,89    ,20.8    
06,27,California,"Men, 20 to 24 years","1,337    ","1,069    ",79.9    ,948    ,70.9    ,121    ,11.3    
06,28,California,"Men, 25 to 34 years","2,561    ","2,345    ",91.6    ,"2,193    ",85.6    ,152    ,6.5    
06,29,California,"Men, 35 to 44 years","2,743    ","2,500    ",91.1    ,"2,370    ",86.4    ,129    ,5.2    
06,30,California,"Men, 45 to 54 years","2,294    ","2,033    ",88.6    ,"1,929    ",84.1    ,104    ,5.1    
06,31,California,"Men, 55 to 64 years","1,367    ",959    ,70.2    ,913    ,66.8    ,46    ,4.7    
06,32,California,"Men, 65 years and over","1,408    ",238    ,16.9    ,234    ,16.6    ,4    ,1.9    
06,33,California,"Women, 16 to 19 years","1,014    ",396    ,39.0    ,333    ,32.9    ,62    ,15.8    
06,34,California,"Women, 20 to 24 years","1,267    ",876    ,69.2    ,800    ,63.2    ,76    ,8.7    
06,35,California,"Women, 25 to 34 years","2,556    ","1,820    ",71.2    ,"1,698    ",66.4    ,122    ,6.7    
06,36,California,"Women, 35 to 44 years","2,794    ","2,054    ",73.5    ,"1,928    ",69.0    ,126    ,6.1    
06,37,California,"Women, 45 to 54 years","2,382    ","1,741    ",73.1    ,"1,653    ",69.4    ,87    ,5.0    
06,38,California,"Women, 55 to 64 years","1,437    ",786    ,54.7    ,752    ,52.3    ,34    ,4.4    
06,39,California,"Women, 65 years and over","1,869    ",159    ,8.5    ,150    ,8.0    ,10    ,6.0    
06,40,California,"White, 16 to 19 years","1,559    ",673    ,43.1    ,560    ,35.9    ,113    ,16.8    
06,41,California,"White, 20 to 24 years","2,046    ","1,589    ",77.7    ,"1,448    ",70.8    ,141    ,8.9    
06,42,California,"White, 25 to 34 years","4,061    ","3,330    ",82.0    ,"3,131    ",77.1    ,198    ,6.0    
06,43,California,"White, 35 to 44 years","4,232    ","3,485    ",82.3    ,"3,303    ",78.0    ,182    ,5.2    
06,44,California,"White, 45 to 54 years","3,620    ","2,937    ",81.1    ,"2,805    ",77.5    ,132    ,4.5    
06,45,California,"White, 55 to 64 years","2,221    ","1,413    ",63.6    ,"1,348    ",60.7    ,65    ,4.6    
06,46,California,"White, 65 years and over","2,650    ",334    ,12.6    ,323    ,12.2    ,11    ,3.4    
06,47,California,"Black, 16 to 19 years",171    ,55    ,32.3    ,39    ,22.6    ,17    ,30.2    
06,48,California,"Black, 20 to 24 years",158    ,102    ,64.7    ,75    ,47.5    ,27    ,26.6    
06,49,California,"Black, 25 to 34 years",291    ,239    ,82.0    ,212    ,72.7    ,27    ,11.3    
06,50,California,"Black, 35 to 44 years",420    ,344    ,82.0    ,306    ,72.9    ,38    ,11.1    
06,51,California,"Black, 45 to 54 years",290    ,216    ,74.5    ,199    ,68.9    ,16    ,7.6    
06,52,California,"Black, 55 to 64 years",181    ,101    ,55.9    ,99    ,54.4    ,3    ,2.7    
06,61,California,"Hispanic origin, 16 to 19 years",766    ,318    ,41.4    ,254    ,33.2    ,63    ,19.9    
06,62,California,"Hispanic origin, 20 to 24 years","1,075    ",849    ,78.9    ,766    ,71.3    ,83    ,9.7    
06,63,California,"Hispanic origin, 25 to 34 years","2,096    ","1,675    ",79.9    ,"1,559    ",74.4    ,116    ,6.9    
06,64,California,"Hispanic origin, 35 to 44 years","1,703    ","1,364    ",80.1    ,"1,270    ",74.6    ,94    ,6.9    
06,65,California,"Hispanic origin, 45 to 54 years","1,114    ",848    ,76.1    ,799    ,71.7    ,49    ,5.7    
06,66,California,"Hispanic origin, 55 to 64 years",539    ,305    ,56.5    ,285    ,52.8    ,20    ,6.5    
08,01,Colorado,Total,"3,394    ","2,437    ",71.8    ,"2,298    ",67.7    ,140    ,5.7    
08,02,Colorado,Men,"1,718    ","1,358    ",79.1    ,"1,282    ",74.6    ,77    ,5.7    
08,03,Colorado,Women,"1,675    ","1,079    ",64.4    ,"1,016    ",60.7    ,63    ,5.8    
08,04,Colorado,White,"3,129    ","2,255    ",72.1    ,"2,132    ",68.1    ,123    ,5.5    
08,05,Colorado,"White, men","1,589    ","1,260    ",79.3    ,"1,191    ",75.0    ,68    ,5.4    
08,06,Colorado,"White, women","1,540    ",996    ,64.7    ,941    ,61.1    ,55    ,5.5    
08,07,Colorado,Black,119    ,76    ,64.2    ,67    ,56.2    ,10    ,12.5    
08,08,Colorado,"Black, men",58    ,40    ,69.8    ,35    ,60.9    ,5    ,12.7    
08,09,Colorado,"Black, women",61    ,36    ,59.0    ,32    ,51.8    ,4    ,12.2    
08,13,Colorado,Hispanic origin,580    ,418    ,72.1    ,390    ,67.2    ,29    ,6.9    
08,14,Colorado,"Hispanic origin, men",320    ,263    ,82.0    ,248    ,77.2    ,15    ,5.8    
08,15,Colorado,"Hispanic origin, women",260    ,156    ,59.9    ,142    ,54.8    ,13    ,8.6    
08,19,Colorado,"Total, 16 to 19 years",248    ,139    ,56.0    ,116    ,46.8    ,23    ,16.5    
08,20,Colorado,"Total, 20 to 24 years",340    ,276    ,81.0    ,255    ,74.9    ,21    ,7.6    
08,21,Colorado,"Total, 25 to 34 years",720    ,623    ,86.6    ,588    ,81.6    ,36    ,5.7    
08,22,Colorado,"Total, 35 to 44 years",670    ,577    ,86.1    ,550    ,82.1    ,27    ,4.7    
08,23,Colorado,"Total, 45 to 54 years",645    ,551    ,85.5    ,528    ,81.9    ,23    ,4.2    
08,24,Colorado,"Total, 55 to 64 years",356    ,219    ,61.5    ,211    ,59.3    ,8    ,3.6    
08,25,Colorado,"Total, 65 years and over",414    ,52    ,12.6    ,50    ,12.0    ,3    ,5.0    
08,26,Colorado,"Men, 16 to 19 years",134    ,77    ,57.3    ,64    ,48.0    ,12    ,16.2    
08,27,Colorado,"Men, 20 to 24 years",165    ,143    ,87.2    ,133    ,80.6    ,11    ,7.5    
08,28,Colorado,"Men, 25 to 34 years",382    ,358    ,93.8    ,338    ,88.3    ,21    ,5.8    
08,29,Colorado,"Men, 35 to 44 years",339    ,324    ,95.3    ,309    ,91.1    ,14    ,4.4    
08,30,Colorado,"Men, 45 to 54 years",331    ,301    ,91.1    ,289    ,87.3    ,13    ,4.2    
08,31,Colorado,"Men, 55 to 64 years",178    ,125    ,70.1    ,121    ,67.8    ,4    ,3.3    
08,32,Colorado,"Men, 65 years and over",189    ,30    ,15.9    ,28    ,14.9    ,2    ,6.3    
08,33,Colorado,"Women, 16 to 19 years",114    ,62    ,54.5    ,52    ,45.4    ,10    ,16.8    
08,34,Colorado,"Women, 20 to 24 years",176    ,132    ,75.2    ,122    ,69.5    ,10    ,7.6    
08,35,Colorado,"Women, 25 to 34 years",337    ,265    ,78.5    ,250    ,74.1    ,15    ,5.7    
08,36,Colorado,"Women, 35 to 44 years",331    ,253    ,76.6    ,241    ,72.8    ,13    ,5.0    
08,37,Colorado,"Women, 45 to 54 years",314    ,250    ,79.5    ,240    ,76.2    ,10    ,4.1    
08,38,Colorado,"Women, 55 to 64 years",178    ,94    ,52.9    ,90    ,50.8    ,4    ,3.9    
08,40,Colorado,"White, 16 to 19 years",222    ,128    ,57.6    ,108    ,48.7    ,20    ,15.5    
08,41,Colorado,"White, 20 to 24 years",316    ,258    ,81.6    ,240    ,75.8    ,18    ,7.0    
08,42,Colorado,"White, 25 to 34 years",653    ,567    ,86.8    ,536    ,82.1    ,30    ,5.4    
