StateCode,GroupCode,State,Group,NonInstitutionalPopulation,LaborForceNumber,PercentOfPopulation,EmploymentNumber,EmploymentPercentOfPopulation,UnemploymentNumber,UnemploymentRate
02,20,Alaska,"Total, 20 to 24 years",37    ,28    ,77.1    ,25    ,68.2    ,3    ,11.5    
02,21,Alaska,"Total, 25 to 34 years",78    ,63    ,81.3    ,58    ,75.3    ,5    ,7.5    
02,22,Alaska,"Total, 35 to 44 years",114    ,95    ,83.7    ,90    ,79.1    ,5    ,5.5    
02,23,Alaska,"Total, 45 to 54 years",93    ,80    ,85.9    ,77    ,82.6    ,3    ,3.8    
02,24,Alaska,"Total, 55 to 64 years",42    ,28    ,65.5    ,27    ,63.1    ,1    ,3.8    
02,25,Alaska,"Total, 65 years and over",32    ,6    ,17.5    ,5    ,16.6    ,( 2 ),5.0    
02,26,Alaska,"Men, 16 to 19 years",22    ,11    ,50.7    ,9    ,41.1    ,2    ,19.0    
02,27,Alaska,"Men, 20 to 24 years",18    ,14    ,79.7    ,12    ,68.2    ,2    ,14.5    
02,28,Alaska,"Men, 25 to 34 years",37    ,33    ,88.9    ,30    ,82.9    ,2    ,6.7    
02,29,Alaska,"Men, 35 to 44 years",56    ,51    ,91.1    ,48    ,85.1    ,3    ,6.6    
02,30,Alaska,"Men, 45 to 54 years",49    ,44    ,89.5    ,42    ,85.8    ,2    ,4.1    
02,31,Alaska,"Men, 55 to 64 years",21    ,16    ,73.1    ,15    ,69.7    ,1    ,4.7    
02,33,Alaska,"Women, 16 to 19 years",21    ,11    ,52.0    ,9    ,44.5    ,2    ,14.4    
02,34,Alaska,"Women, 20 to 24 years",19    ,14    ,74.6    ,13    ,68.2    ,1    ,8.6    
02,35,Alaska,"Women, 25 to 34 years",41    ,31    ,74.6    ,28    ,68.4    ,3    ,8.3    
02,36,Alaska,"Women, 35 to 44 years",58    ,44    ,76.5    ,42    ,73.3    ,2    ,4.2    
02,37,Alaska,"Women, 45 to 54 years",44    ,36    ,81.8    ,35    ,78.9    ,1    ,3.6    
02,38,Alaska,"Women, 55 to 64 years",21    ,12    ,57.8    ,12    ,56.3    ,( 2 ),2.6    
02,40,Alaska,"White, 16 to 19 years",29    ,15    ,52.7    ,13    ,45.2    ,2    ,14.2    
02,41,Alaska,"White, 20 to 24 years",27    ,22    ,79.6    ,19    ,70.9    ,2    ,10.9    
02,42,Alaska,"White, 25 to 34 years",61    ,50    ,81.9    ,47    ,77.0    ,3    ,6.0    
02,43,Alaska,"White, 35 to 44 years",90    ,76    ,85.0    ,73    ,81.2    ,3    ,4.5    
02,44,Alaska,"White, 45 to 54 years",75    ,65    ,86.9    ,63    ,84.5    ,2    ,2.7    
02,45,Alaska,"White, 55 to 64 years",35    ,23    ,66.2    ,22    ,63.8    ,1    ,3.6    
02,46,Alaska,"White, 65 years and over",25    ,5    ,19.1    ,5    ,18.4    ,( 2 ),3.5    
04,01,Arizona,Total,"3,626    ","2,347    ",64.7    ,"2,256    ",62.2    ,91    ,3.9    
04,02,Arizona,Men,"1,727    ","1,271    ",73.6    ,"1,227    ",71.1    ,44    ,3.5    
04,03,Arizona,Women,"1,899    ","1,076    ",56.6    ,"1,029    ",54.2    ,47    ,4.4    
04,04,Arizona,White,"3,320    ","2,139    ",64.4    ,"2,055    ",61.9    ,85    ,4.0    
04,05,Arizona,"White, men","1,577    ","1,168    ",74.1    ,"1,127    ",71.5    ,41    ,3.5    
04,06,Arizona,"White, women","1,743    ",971    ,55.7    ,928    ,53.2    ,44    ,4.5    
04,07,Arizona,Black,127    ,90    ,70.6    ,87    ,68.9    ,2    ,2.5    
04,13,Arizona,Hispanic origin,928    ,592    ,63.8    ,552    ,59.4    ,40    ,6.8    
04,14,Arizona,"Hispanic origin, men",437    ,340    ,77.7    ,320    ,73.1    ,20    ,5.9    
04,15,Arizona,"Hispanic origin, women",491    ,252    ,51.4    ,232    ,47.2    ,20    ,8.1    
04,19,Arizona,"Total, 16 to 19 years",288    ,147    ,50.9    ,134    ,46.7    ,12    ,8.3    
04,20,Arizona,"Total, 20 to 24 years",358    ,266    ,74.2    ,248    ,69.3    ,18    ,6.7    
04,21,Arizona,"Total, 25 to 34 years",667    ,546    ,81.9    ,526    ,78.9    ,20    ,3.7    
04,22,Arizona,"Total, 35 to 44 years",699    ,575    ,82.3    ,555    ,79.5    ,20    ,3.5    
04,23,Arizona,"Total, 45 to 54 years",619    ,506    ,81.7    ,495    ,80.0    ,11    ,2.1    
04,24,Arizona,"Total, 55 to 64 years",420    ,231    ,55.1    ,225    ,53.4    ,7    ,2.9    
04,25,Arizona,"Total, 65 years and over",575    ,76    ,13.3    ,72    ,12.6    ,4    ,5.0    
04,26,Arizona,"Men, 16 to 19 years",138    ,73    ,53.1    ,66    ,48.1    ,7    ,9.5    
04,27,Arizona,"Men, 20 to 24 years",180    ,154    ,85.4    ,145    ,80.3    ,9    ,6.0    
04,28,Arizona,"Men, 25 to 34 years",319    ,294    ,92.2    ,283    ,88.6    ,12    ,3.9    
04,29,Arizona,"Men, 35 to 44 years",337    ,311    ,92.5    ,302    ,89.7    ,9    ,3.0    
04,30,Arizona,"Men, 45 to 54 years",298    ,266    ,89.0    ,263    ,88.1    ,3    ,1.0    
04,31,Arizona,"Men, 55 to 64 years",197    ,125    ,63.8    ,123    ,62.7    ,2    ,1.7    
04,33,Arizona,"Women, 16 to 19 years",151    ,74    ,48.8    ,68    ,45.4    ,5    ,7.1    
04,34,Arizona,"Women, 20 to 24 years",178    ,112    ,63.0    ,103    ,58.1    ,9    ,7.6    
04,35,Arizona,"Women, 25 to 34 years",348    ,252    ,72.3    ,243    ,69.9    ,9    ,3.4    
04,36,Arizona,"Women, 35 to 44 years",362    ,264    ,72.8    ,253    ,70.0    ,10    ,3.9    
04,37,Arizona,"Women, 45 to 54 years",320    ,240    ,74.9    ,232    ,72.4    ,8    ,3.4    
04,38,Arizona,"Women, 55 to 64 years",224    ,106    ,47.4    ,101    ,45.3    ,5    ,4.4    
04,40,Arizona,"White, 16 to 19 years",259    ,137    ,52.7    ,125    ,48.2    ,12    ,8.6    
04,41,Arizona,"White, 20 to 24 years",321    ,241    ,75.1    ,226    ,70.4    ,15    ,6.3    
04,42,Arizona,"White, 25 to 34 years",592    ,485    ,81.8    ,466    ,78.8    ,18    ,3.8    
04,43,Arizona,"White, 35 to 44 years",632    ,518    ,81.9    ,499    ,79.0    ,19    ,3.6    
04,44,Arizona,"White, 45 to 54 years",568    ,469    ,82.6    ,459    ,80.7    ,11    ,2.2    
04,45,Arizona,"White, 55 to 64 years",394    ,216    ,54.8    ,210    ,53.1    ,6    ,3.0    
04,46,Arizona,"White, 65 years and over",553    ,74    ,13.4    ,70    ,12.7    ,4    ,5.2    
04,62,Arizona,"Hispanic origin, 20 to 24 years",136    ,96    ,70.7    ,87    ,64.0    ,9    ,9.4    
04,63,Arizona,"Hispanic origin, 25 to 34 years",212    ,161    ,76.1    ,152    ,71.8    ,9    ,5.6    
04,64,Arizona,"Hispanic origin, 35 to 44 years",172    ,134    ,78.2    ,128    ,74.2    ,7    ,5.1    
04,65,Arizona,"Hispanic origin, 45 to 54 years",122    ,88    ,72.2    ,84    ,68.6    ,4    ,5.0    
04,66,Arizona,"Hispanic origin, 55 to 64 years",98    ,57    ,58.3    ,53    ,54.8    ,3    ,6.1    
05,01,Arkansas,Total,"1,977    ","1,238    ",62.6    ,"1,183    ",59.8    ,55    ,4.4    
05,02,Arkansas,Men,953    ,664    ,69.6    ,634    ,66.6    ,29    ,4.4    
05,03,Arkansas,Women,"1,024    ",575    ,56.1    ,549    ,53.6    ,26    ,4.5    
05,04,Arkansas,White,"1,622    ","1,012    ",62.4    ,979    ,60.4    ,33    ,3.3    
05,05,Arkansas,"White, men",792    ,560    ,70.6    ,539    ,68.1    ,20    ,3.6    
05,06,Arkansas,"White, women",830    ,453    ,54.6    ,440    ,53.0    ,13    ,2.9    
05,07,Arkansas,Black,328    ,210    ,63.9    ,189    ,57.5    ,21    ,10.0    
05,08,Arkansas,"Black, men",150    ,97    ,64.9    ,88    ,59.0    ,9    ,9.2    
05,09,Arkansas,"Black, women",179    ,113    ,63.1    ,101    ,56.4    ,12    ,10.6    
05,13,Arkansas,Hispanic origin,42    ,33    ,77.3    ,31    ,73.7    ,2    ,4.7    
05,19,Arkansas,"Total, 16 to 19 years",165    ,83    ,50.3    ,71    ,42.9    ,12    ,14.7    
05,20,Arkansas,"Total, 20 to 24 years",171    ,136    ,79.4    ,123    ,72.2    ,12    ,9.1    
05,21,Arkansas,"Total, 25 to 34 years",331    ,288    ,86.9    ,276    ,83.4    ,12    ,4.0    
05,22,Arkansas,"Total, 35 to 44 years",341    ,294    ,86.1    ,285    ,83.5    ,9    ,3.0    
05,23,Arkansas,"Total, 45 to 54 years",334    ,262    ,78.7    ,256    ,76.9    ,6    ,2.3    
05,24,Arkansas,"Total, 55 to 64 years",267    ,139    ,51.9    ,136    ,50.8    ,3    ,2.2    
05,25,Arkansas,"Total, 65 years and over",368    ,37    ,10.0    ,36    ,9.8    ,1    ,2.7    
05,26,Arkansas,"Men, 16 to 19 years",98    ,50    ,51.3    ,42    ,43.4    ,8    ,15.5    
05,27,Arkansas,"Men, 20 to 24 years",88    ,78    ,88.4    ,71    ,81.2    ,6    ,8.2    
05,28,Arkansas,"Men, 25 to 34 years",161    ,153    ,95.2    ,150    ,93.0    ,4    ,2.4    
05,29,Arkansas,"Men, 35 to 44 years",172    ,155    ,90.1    ,150    ,87.1    ,5    ,3.3    
05,30,Arkansas,"Men, 45 to 54 years",158    ,131    ,83.1    ,128    ,81.0    ,3    ,2.5    
05,31,Arkansas,"Men, 55 to 64 years",129    ,77    ,59.5    ,74    ,57.6    ,2    ,3.1    
05,33,Arkansas,"Women, 16 to 19 years",68    ,33    ,48.8    ,29    ,42.2    ,4    ,13.5    
05,34,Arkansas,"Women, 20 to 24 years",83    ,58    ,69.9    ,52    ,62.7    ,6    ,10.3    
05,35,Arkansas,"Women, 25 to 34 years",170    ,134    ,79.0    ,126    ,74.3    ,8    ,5.9    
05,36,Arkansas,"Women, 35 to 44 years",169    ,139    ,82.0    ,135    ,79.8    ,4    ,2.7    
05,37,Arkansas,"Women, 45 to 54 years",176    ,131    ,74.7    ,128    ,73.1    ,3    ,2.1    
05,38,Arkansas,"Women, 55 to 64 years",138    ,62    ,44.9    ,61    ,44.4    ,1    ,1.0    
05,40,Arkansas,"White, 16 to 19 years",127    ,68    ,53.4    ,59    ,46.6    ,9    ,12.6    
05,41,Arkansas,"White, 20 to 24 years",131    ,107    ,81.5    ,100    ,76.5    ,6    ,6.0    
05,42,Arkansas,"White, 25 to 34 years",259    ,226    ,87.0    ,220    ,84.6    ,6    ,2.7    
05,43,Arkansas,"White, 35 to 44 years",281    ,243    ,86.5    ,238    ,84.8    ,5    ,2.0    
05,44,Arkansas,"White, 45 to 54 years",266    ,212    ,79.6    ,208    ,78.1    ,4    ,1.9    
05,45,Arkansas,"White, 55 to 64 years",237    ,125    ,52.7    ,123    ,51.7    ,2    ,1.9    
05,46,Arkansas,"White, 65 years and over",320    ,32    ,9.9    ,31    ,9.7    ,1    ,2.3    
05,49,Arkansas,"Black, 25 to 34 years",67    ,58    ,86.9    ,53    ,79.5    ,5    ,8.5    
05,50,Arkansas,"Black, 35 to 44 years",54    ,45    ,83.2    ,41    ,75.9    ,4    ,8.7    
05,51,Arkansas,"Black, 45 to 54 years",62    ,47    ,76.0    ,45    ,72.9    ,2    ,4.2    
06,01,California,Total,"25,489    ","17,091    ",67.1    ,"16,246    ",63.7    ,845    ,4.9    
06,02,California,Men,"12,324    ","9,314    ",75.6    ,"8,870    ",72.0    ,445    ,4.8    
06,03,California,Women,"13,165    ","7,776    ",59.1    ,"7,376    ",56.0    ,401    ,5.2    
06,04,California,White,"20,328    ","13,762    ",67.7    ,"13,092    ",64.4    ,670    ,4.9    
06,05,California,"White, men","9,905    ","7,584    ",76.6    ,"7,236    ",73.1    ,347    ,4.6    
06,06,California,"White, women","10,423    ","6,178    ",59.3    ,"5,856    ",56.2    ,322    ,5.2    
06,07,California,Black,"1,711    ","1,086    ",63.5    ,"1,005    ",58.7    ,82    ,7.5    
06,08,California,"Black, men",800    ,551    ,68.9    ,499    ,62.4    ,52    ,9.5    
06,09,California,"Black, women",911    ,535    ,58.8    ,506    ,55.5    ,29    ,5.5    
06,13,California,Hispanic origin,"6,929    ","4,759    ",68.7    ,"4,451    ",64.2    ,309    ,6.5    
06,14,California,"Hispanic origin, men","3,430    ","2,780    ",81.0    ,"2,626    ",76.6    ,154    ,5.5    
06,15,California,"Hispanic origin, women","3,499    ","1,980    ",56.6    ,"1,825    ",52.2    ,155    ,7.8    
06,19,California,"Total, 16 to 19 years","1,999    ",913    ,45.7    ,758    ,37.9    ,155    ,17.0    
06,20,California,"Total, 20 to 24 years","2,398    ","1,828    ",76.2    ,"1,694    ",70.6    ,134    ,7.3    
06,21,California,"Total, 25 to 34 years","5,039    ","4,124    ",81.8    ,"3,923    ",77.8    ,201    ,4.9    
06,22,California,"Total, 35 to 44 years","5,593    ","4,623    ",82.7    ,"4,453    ",79.6    ,170    ,3.7    
06,23,California,"Total, 45 to 54 years","4,420    ","3,598    ",81.4    ,"3,488    ",78.9    ,110    ,3.1    
06,24,California,"Total, 55 to 64 years","2,605    ","1,577    ",60.5    ,"1,519    ",58.3    ,58    ,3.7    
06,25,California,"Total, 65 years and over","3,435    ",429    ,12.5    ,411    ,12.0    ,18    ,4.1    
06,26,California,"Men, 16 to 19 years","1,004    ",459    ,45.7    ,379    ,37.7    ,80    ,17.5    
06,27,California,"Men, 20 to 24 years","1,202    ",982    ,81.8    ,909    ,75.7    ,73    ,7.4    
06,28,California,"Men, 25 to 34 years","2,500    ","2,319    ",92.8    ,"2,219    ",88.8    ,100    ,4.3    
06,29,California,"Men, 35 to 44 years","2,740    ","2,521    ",92.0    ,"2,426    ",88.6    ,95    ,3.8    
06,30,California,"Men, 45 to 54 years","2,136    ","1,917    ",89.7    ,"1,865    ",87.3    ,52    ,2.7    
06,31,California,"Men, 55 to 64 years","1,254    ",864    ,68.9    ,833    ,66.4    ,32    ,3.7    
06,32,California,"Men, 65 years and over","1,490    ",251    ,16.9    ,239    ,16.0    ,12    ,4.9    
06,33,California,"Women, 16 to 19 years",995    ,453    ,45.6    ,379    ,38.1    ,75    ,16.5    
06,34,California,"Women, 20 to 24 years","1,197    ",845    ,70.6    ,784    ,65.5    ,61    ,7.2    
06,35,California,"Women, 25 to 34 years","2,540    ","1,804    ",71.1    ,"1,703    ",67.1    ,101    ,5.6    
06,36,California,"Women, 35 to 44 years","2,854    ","2,102    ",73.7    ,"2,027    ",71.0    ,75    ,3.6    
06,37,California,"Women, 45 to 54 years","2,284    ","1,681    ",73.6    ,"1,623    ",71.1    ,57    ,3.4    
06,38,California,"Women, 55 to 64 years","1,351    ",713    ,52.8    ,687    ,50.8    ,26    ,3.6    
06,39,California,"Women, 65 years and over","1,945    ",178    ,9.1    ,173    ,8.9    ,5    ,2.9    
06,40,California,"White, 16 to 19 years","1,556    ",772    ,49.6    ,645    ,41.5    ,126    ,16.4    
06,41,California,"White, 20 to 24 years","1,924    ","1,518    ",78.9    ,"1,420    ",73.8    ,98    ,6.5    
06,42,California,"White, 25 to 34 years","3,956    ","3,251    ",82.2    ,"3,092    ",78.2    ,158    ,4.9    
06,43,California,"White, 35 to 44 years","4,410    ","3,673    ",83.3    ,"3,535    ",80.2    ,138    ,3.7    
06,44,California,"White, 45 to 54 years","3,514    ","2,884    ",82.0    ,"2,795    ",79.5    ,89    ,3.1    
06,45,California,"White, 55 to 64 years","2,116    ","1,295    ",61.2    ,"1,249    ",59.0    ,46    ,3.5    
06,46,California,"White, 65 years and over","2,852    ",371    ,13.0    ,355    ,12.5    ,15    ,4.1    
06,48,California,"Black, 20 to 24 years",154    ,106    ,68.6    ,86    ,56.0    ,19    ,18.3    
06,49,California,"Black, 25 to 34 years",364    ,296    ,81.5    ,273    ,75.2    ,23    ,7.8    
06,50,California,"Black, 35 to 44 years",397    ,309    ,77.9    ,294    ,74.2    ,15    ,4.8    
06,51,California,"Black, 45 to 54 years",289    ,215    ,74.4    ,205    ,71.0    ,10    ,4.6    
06,52,California,"Black, 55 to 64 years",166    ,91    ,54.7    ,88    ,53.2    ,3    ,2.9    
06,61,California,"Hispanic origin, 16 to 19 years",774    ,338    ,43.7    ,273    ,35.2    ,65    ,19.3    
06,62,California,"Hispanic origin, 20 to 24 years",882    ,702    ,79.6    ,653    ,74.0    ,49    ,7.0    
06,63,California,"Hispanic origin, 25 to 34 years","1,798    ","1,404    ",78.1    ,"1,328    ",73.9    ,76    ,5.4    
06,64,California,"Hispanic origin, 35 to 44 years","1,578    ","1,285    ",81.4    ,"1,218    ",77.2    ,67    ,5.2    
06,65,California,"Hispanic origin, 45 to 54 years",926    ,703    ,76.0    ,672    ,72.6    ,31    ,4.4    
06,66,California,"Hispanic origin, 55 to 64 years",484    ,264    ,54.6    ,247    ,51.1    ,17    ,6.5    
06,67,California,"Hispanic origin, 65 years and over",488    ,63    ,12.9    ,60    ,12.3    ,3    ,4.5    
08,01,Colorado,Total,"3,141    ","2,276    ",72.4    ,"2,213    ",70.5    ,63    ,2.7    
08,02,Colorado,Men,"1,551    ","1,234    ",79.6    ,"1,200    ",77.4    ,34    ,2.8    
08,03,Colorado,Women,"1,590    ","1,041    ",65.5    ,"1,013    ",63.7    ,29    ,2.7    
08,04,Colorado,White,"2,924    ","2,120    ",72.5    ,"2,066    ",70.7    ,54    ,2.5    
08,05,Colorado,"White, men","1,443    ","1,149    ",79.7    ,"1,119    ",77.6    ,30    ,2.6    
08,06,Colorado,"White, women","1,481    ",971    ,65.6    ,947    ,63.9    ,24    ,2.5    
08,07,Colorado,Black,106    ,78    ,72.9    ,73    ,68.2    ,5    ,6.4    
08,13,Colorado,Hispanic origin,455    ,329    ,72.3    ,314    ,69.1    ,14    ,4.4    
08,14,Colorado,"Hispanic origin, men",227    ,185    ,81.4    ,177    ,77.8    ,8    ,4.4    
08,15,Colorado,"Hispanic origin, women",228    ,144    ,63.2    ,138    ,60.5    ,6    ,4.3    
08,19,Colorado,"Total, 16 to 19 years",217    ,121    ,55.7    ,106    ,48.8    ,15    ,12.3    
08,20,Colorado,"Total, 20 to 24 years",294    ,249    ,84.5    ,237    ,80.7    ,11    ,4.5    
08,21,Colorado,"Total, 25 to 34 years",630    ,545    ,86.5    ,533    ,84.5    ,13    ,2.3    
08,22,Colorado,"Total, 35 to 44 years",727    ,627    ,86.2    ,615    ,84.5    ,12    ,1.9    
08,23,Colorado,"Total, 45 to 54 years",589    ,488    ,82.8    ,480    ,81.5    ,8    ,1.7    
08,24,Colorado,"Total, 55 to 64 years",330    ,204    ,61.7    ,201    ,60.8    ,3    ,1.5    
08,27,Colorado,"Men, 20 to 24 years",137    ,121    ,88.5    ,116    ,84.6    ,5    ,4.4    
08,28,Colorado,"Men, 25 to 34 years",330    ,311    ,94.4    ,304    ,92.3    ,7    ,2.2    
08,29,Colorado,"Men, 35 to 44 years",363    ,341    ,93.8    ,335    ,92.3    ,6    ,1.6    
08,30,Colorado,"Men, 45 to 54 years",294    ,260    ,88.3    ,256    ,86.9    ,4    ,1.7    
08,31,Colorado,"Men, 55 to 64 years",161    ,111    ,69.0    ,109    ,67.9    ,2    ,1.6    
08,34,Colorado,"Women, 20 to 24 years",158    ,128    ,81.1    ,122    ,77.3    ,6    ,4.7    
08,35,Colorado,"Women, 25 to 34 years",300    ,234    ,77.8    ,228    ,75.9    ,6    ,2.4    
08,36,Colorado,"Women, 35 to 44 years",364    ,286    ,78.6    ,280    ,76.8    ,6    ,2.2    
08,37,Colorado,"Women, 45 to 54 years",295    ,228    ,77.3    ,224    ,76.1    ,4    ,1.6    
08,38,Colorado,"Women, 55 to 64 years",169    ,93    ,54.8    ,91    ,54.1    ,1    ,1.4    
08,40,Colorado,"White, 16 to 19 years",194    ,111    ,57.2    ,99    ,50.9    ,12    ,10.9    
08,41,Colorado,"White, 20 to 24 years",271    ,231    ,85.2    ,220    ,81.2    ,11    ,4.6    
08,42,Colorado,"White, 25 to 34 years",571    ,494    ,86.6    ,484    ,84.9    ,10    ,2.0    
08,43,Colorado,"White, 35 to 44 years",680    ,585    ,86.0    ,575    ,84.5    ,10    ,1.8    
08,44,Colorado,"White, 45 to 54 years",557    ,464    ,83.4    ,457    ,82.0    ,7    ,1.6    
08,45,Colorado,"White, 55 to 64 years",307    ,192    ,62.6    ,190    ,61.7    ,3    ,1.5    
08,63,Colorado,"Hispanic origin, 25 to 34 years",122    ,103    ,84.4    ,100    ,81.8    ,3    ,3.1    
08,64,Colorado,"Hispanic origin, 35 to 44 years",100    ,83    ,82.5    ,80    ,79.5    ,3    ,3.6    
09,01,Connecticut,Total,"2,537    ","1,746    ",68.8    ,"1,707    ",67.3    ,39    ,2.3    
09,02,Connecticut,Men,"1,212    ",914    ,75.4    ,896    ,73.9    ,18    ,2.0    
09,03,Connecticut,Women,"1,325    ",833    ,62.9    ,811    ,61.2    ,21    ,2.6    
09,04,Connecticut,White,"2,171    ","1,493    ",68.8    ,"1,462    ",67.3    ,30    ,2.0    
09,05,Connecticut,"White, men","1,038    ",792    ,76.3    ,778    ,74.9    ,14    ,1.8    
09,06,Connecticut,"White, women","1,133    ",701    ,61.8    ,684    ,60.4    ,16    ,2.3    
09,07,Connecticut,Black,299    ,201    ,67.3    ,193    ,64.5    ,8    ,4.2    
09,09,Connecticut,"Black, women",157    ,109    ,69.2    ,103    ,65.8    ,5    ,4.9    
09,13,Connecticut,Hispanic origin,151    ,105    ,69.5    ,101    ,67.2    ,3    ,3.2    
09,20,Connecticut,"Total, 20 to 24 years",153    ,115    ,75.2    ,110    ,72.1    ,5    ,4.1    
09,21,Connecticut,"Total, 25 to 34 years",426    ,364    ,85.3    ,356    ,83.5    ,8    ,2.1    
09,22,Connecticut,"Total, 35 to 44 years",574    ,495    ,86.1    ,485    ,84.5    ,10    ,2.0    
09,23,Connecticut,"Total, 45 to 54 years",454    ,396    ,87.3    ,390    ,85.9    ,6    ,1.6    
09,24,Connecticut,"Total, 55 to 64 years",323    ,221    ,68.4    ,218    ,67.5    ,3    ,1.4    
