StateCode,GroupCode,State,Group,NonInstitutionalPopulation,LaborForceNumber,PercentOfPopulation,EmploymentNumber,EmploymentPercentOfPopulation,UnemploymentNumber,UnemploymentRate
02,08,Alaska,"Black or African American, men",8    ,6    ,83.8    ,6    ,79.6    ,( 3 ),5.0    
02,09,Alaska,"Black or African American, women",6    ,4    ,62.2    ,4    ,57.5    ,( 3 ),7.4    
02,10,Alaska,Asian,24    ,18    ,76.3    ,17    ,71.0    ,1    ,6.9    
02,11,Alaska,"Asian, men",10    ,8    ,82.7    ,8    ,76.5    ,1    ,7.4    
02,12,Alaska,"Asian, women",14    ,10    ,71.6    ,9    ,66.9    ,1    ,6.5    
02,13,Alaska,Hispanic or Latino ethnicity,22    ,16    ,75.2    ,15    ,70.0    ,1    ,6.8    
02,14,Alaska,"Hispanic or Latino ethnicity, men",11    ,9    ,79.1    ,8    ,75.3    ,( 3 ),4.8    
02,15,Alaska,"Hispanic or Latino ethnicity, women",11    ,8    ,71.2    ,7    ,64.7    ,1    ,9.1    
02,16,Alaska,"Married men, spouse present",125    ,101    ,81.3    ,96    ,76.9    ,5    ,5.4    
02,17,Alaska,"Married women, spouse present",128    ,92    ,71.7    ,88    ,68.8    ,4    ,4.0    
02,18,Alaska,Women who maintain families,24    ,18    ,73.1    ,16    ,66.9    ,2    ,8.6    
02,19,Alaska,"Total, 16 to 19 years",43    ,20    ,47.3    ,16    ,37.1    ,4    ,21.7    
02,20,Alaska,"Total, 20 to 24 years",37    ,28    ,73.6    ,23    ,62.2    ,4    ,15.5    
02,21,Alaska,"Total, 25 to 34 years",75    ,65    ,85.9    ,60    ,80.4    ,4    ,6.4    
02,22,Alaska,"Total, 35 to 44 years",95    ,80    ,84.7    ,75    ,79.4    ,5    ,6.2    
02,23,Alaska,"Total, 45 to 54 years",108    ,93    ,86.1    ,87    ,80.7    ,6    ,6.3    
02,24,Alaska,"Total, 55 to 64 years",56    ,38    ,67.4    ,36    ,63.5    ,2    ,5.7    
02,25,Alaska,"Total, 65 years and over",43    ,8    ,17.6    ,7    ,16.1    ,1    ,8.5    
02,26,Alaska,"Men, 16 to 19 years",23    ,10    ,45.5    ,8    ,34.3    ,3    ,24.6    
02,27,Alaska,"Men, 20 to 24 years",18    ,14    ,78.5    ,11    ,63.0    ,3    ,19.7    
02,28,Alaska,"Men, 25 to 34 years",37    ,34    ,91.5    ,31    ,84.7    ,3    ,7.5    
02,29,Alaska,"Men, 35 to 44 years",47    ,43    ,91.5    ,40    ,85.2    ,3    ,6.9    
02,30,Alaska,"Men, 45 to 54 years",55    ,49    ,89.2    ,45    ,82.2    ,4    ,7.8    
02,31,Alaska,"Men, 55 to 64 years",31    ,22    ,70.3    ,21    ,66.2    ,1    ,5.8    
02,32,Alaska,"Men, 65 years and over",20    ,4    ,21.3    ,4    ,19.3    ,( 3 ),9.4    
02,33,Alaska,"Women, 16 to 19 years",21    ,10    ,49.3    ,8    ,40.1    ,2    ,18.7    
02,34,Alaska,"Women, 20 to 24 years",19    ,13    ,69.0    ,12    ,61.4    ,1    ,11.0    
02,35,Alaska,"Women, 25 to 34 years",38    ,31    ,80.5    ,29    ,76.3    ,2    ,5.2    
02,36,Alaska,"Women, 35 to 44 years",48    ,37    ,78.1    ,35    ,73.8    ,2    ,5.5    
02,37,Alaska,"Women, 45 to 54 years",53    ,44    ,82.9    ,42    ,79.1    ,2    ,4.6    
02,38,Alaska,"Women, 55 to 64 years",25    ,16    ,63.8    ,15    ,60.2    ,1    ,5.6    
02,39,Alaska,"Women, 65 years and over",23    ,3    ,14.3    ,3    ,13.3    ,( 3 ),7.3    
02,40,Alaska,"White, 16 to 19 years",28    ,14    ,48.0    ,11    ,38.9    ,3    ,18.9    
02,41,Alaska,"White, 20 to 24 years",24    ,18    ,75.7    ,16    ,65.9    ,2    ,12.9    
02,42,Alaska,"White, 25 to 34 years",55    ,48    ,87.2    ,45    ,82.7    ,2    ,5.1    
02,43,Alaska,"White, 35 to 44 years",69    ,59    ,85.9    ,56    ,81.8    ,3    ,4.8    
02,44,Alaska,"White, 45 to 54 years",87    ,76    ,87.9    ,72    ,83.1    ,4    ,5.4    
02,45,Alaska,"White, 55 to 64 years",46    ,32    ,69.7    ,30    ,66.7    ,1    ,4.3    
02,46,Alaska,"White, 65 years and over",34    ,5    ,15.9    ,5    ,14.8    ,( 3 ),7.1    
02,49,Alaska,"Black or African American, 25 to 34 years",3    ,3    ,82.2    ,2    ,79.2    ,( 3 ),3.6    
02,50,Alaska,"Black or African American, 35 to 44 years",4    ,3    ,77.4    ,3    ,76.4    ,( 3 ),1.2    
02,51,Alaska,"Black or African American, 45 to 54 years",3    ,3    ,86.1    ,3    ,85.0    ,( 3 ),1.3    
02,56,Alaska,"Asian, 25 to 34 years",3    ,3    ,92.1    ,3    ,86.9    ,( 3 ),5.6    
02,57,Alaska,"Asian, 35 to 44 years",5    ,5    ,92.0    ,4    ,89.1    ,( 3 ),3.2    
02,58,Alaska,"Asian, 45 to 54 years",5    ,4    ,88.0    ,4    ,86.5    ,( 3 ),1.6    
02,63,Alaska,"Hispanic or Latino ethnicity, 25 to 34 years",6    ,6    ,88.2    ,5    ,86.0    ,( 3 ),2.5    
02,64,Alaska,"Hispanic or Latino ethnicity, 35 to 44 years",5    ,4    ,79.2    ,4    ,76.5    ,( 3 ),3.4    
02,65,Alaska,"Hispanic or Latino ethnicity, 45 to 54 years",4    ,4    ,90.3    ,3    ,83.8    ,( 3 ),7.2    
04,01,Arizona,Total,"4,131    ","2,690    ",65.1    ,"2,539    ",61.5    ,151    ,5.6    
04,02,Arizona,Men,"2,022    ","1,492    ",73.8    ,"1,411    ",69.8    ,81    ,5.4    
04,03,Arizona,Women,"2,109    ","1,198    ",56.8    ,"1,128    ",53.5    ,70    ,5.8    
04,04,Arizona,White,"3,770    ","2,452    ",65.0    ,"2,321    ",61.6    ,131    ,5.3    
04,05,Arizona,"White, men","1,849    ","1,372    ",74.2    ,"1,301    ",70.4    ,71    ,5.2    
04,06,Arizona,"White, women","1,920    ","1,079    ",56.2    ,"1,020    ",53.1    ,60    ,5.5    
04,07,Arizona,Black or African American,126    ,81    ,64.2    ,73    ,58.5    ,7    ,8.9    
04,10,Arizona,Asian,85    ,61    ,71.3    ,58    ,68.1    ,3    ,4.6    
04,13,Arizona,Hispanic or Latino ethnicity,"1,049    ",708    ,67.4    ,654    ,62.4    ,53    ,7.5    
04,14,Arizona,"Hispanic or Latino ethnicity, men",526    ,435    ,82.7    ,407    ,77.4    ,28    ,6.4    
04,15,Arizona,"Hispanic or Latino ethnicity, women",523    ,272    ,52.1    ,247    ,47.3    ,25    ,9.3    
04,16,Arizona,"Married men, spouse present","1,148    ",883    ,76.9    ,860    ,74.9    ,23    ,2.6    
04,17,Arizona,"Married women, spouse present","1,132    ",629    ,55.6    ,602    ,53.2    ,27    ,4.2    
04,18,Arizona,Women who maintain families,232    ,159    ,68.8    ,152    ,65.7    ,7    ,4.6    
04,19,Arizona,"Total, 16 to 19 years",310    ,144    ,46.5    ,114    ,36.9    ,30    ,20.7    
04,20,Arizona,"Total, 20 to 24 years",386    ,290    ,75.2    ,269    ,69.7    ,21    ,7.3    
04,21,Arizona,"Total, 25 to 34 years",775    ,624    ,80.6    ,592    ,76.4    ,33    ,5.2    
04,22,Arizona,"Total, 35 to 44 years",760    ,636    ,83.6    ,608    ,79.9    ,28    ,4.4    
04,23,Arizona,"Total, 45 to 54 years",738    ,601    ,81.5    ,583    ,79.0    ,18    ,3.0    
04,24,Arizona,"Total, 55 to 64 years",527    ,314    ,59.6    ,298    ,56.5    ,17    ,5.3    
04,25,Arizona,"Total, 65 years and over",635    ,81    ,12.7    ,76    ,11.9    ,5    ,6.1    
04,26,Arizona,"Men, 16 to 19 years",153    ,74    ,48.1    ,59    ,38.3    ,15    ,20.4    
04,27,Arizona,"Men, 20 to 24 years",201    ,168    ,83.2    ,154    ,76.7    ,13    ,7.8    
04,28,Arizona,"Men, 25 to 34 years",390    ,360    ,92.2    ,340    ,87.2    ,20    ,5.5    
04,29,Arizona,"Men, 35 to 44 years",386    ,357    ,92.6    ,344    ,89.2    ,13    ,3.7    
04,30,Arizona,"Men, 45 to 54 years",349    ,322    ,92.3    ,313    ,89.6    ,9    ,2.9    
04,31,Arizona,"Men, 55 to 64 years",252    ,168    ,66.6    ,160    ,63.3    ,8    ,5.0    
04,33,Arizona,"Women, 16 to 19 years",157    ,71    ,45.0    ,56    ,35.6    ,15    ,20.9    
04,34,Arizona,"Women, 20 to 24 years",184    ,122    ,66.4    ,114    ,62.0    ,8    ,6.6    
04,35,Arizona,"Women, 25 to 34 years",385    ,265    ,68.7    ,252    ,65.4    ,13    ,4.8    
04,36,Arizona,"Women, 35 to 44 years",374    ,278    ,74.4    ,264    ,70.4    ,15    ,5.4    
04,37,Arizona,"Women, 45 to 54 years",389    ,279    ,71.8    ,271    ,69.6    ,9    ,3.1    
04,38,Arizona,"Women, 55 to 64 years",274    ,146    ,53.3    ,138    ,50.3    ,8    ,5.6    
04,40,Arizona,"White, 16 to 19 years",269    ,128    ,47.6    ,104    ,38.5    ,25    ,19.2    
04,41,Arizona,"White, 20 to 24 years",340    ,259    ,76.2    ,240    ,70.6    ,19    ,7.4    
04,42,Arizona,"White, 25 to 34 years",711    ,572    ,80.5    ,544    ,76.6    ,28    ,4.8    
04,43,Arizona,"White, 35 to 44 years",673    ,567    ,84.3    ,545    ,80.9    ,23    ,4.0    
04,44,Arizona,"White, 45 to 54 years",667    ,549    ,82.3    ,533    ,79.9    ,16    ,2.9    
04,45,Arizona,"White, 55 to 64 years",498    ,300    ,60.2    ,284    ,57.0    ,16    ,5.4    
04,46,Arizona,"White, 65 years and over",611    ,76    ,12.4    ,71    ,11.7    ,5    ,6.0    
04,61,Arizona,"Hispanic or Latino ethnicity, 16 to 19 years",110    ,50    ,45.3    ,38    ,34.3    ,12    ,24.4    
04,62,Arizona,"Hispanic or Latino ethnicity, 20 to 24 years",135    ,104    ,77.2    ,96    ,71.2    ,8    ,7.7    
04,63,Arizona,"Hispanic or Latino ethnicity, 25 to 34 years",268    ,200    ,74.4    ,186    ,69.5    ,13    ,6.6    
04,64,Arizona,"Hispanic or Latino ethnicity, 35 to 44 years",227    ,182    ,80.1    ,170    ,75.0    ,11    ,6.3    
04,65,Arizona,"Hispanic or Latino ethnicity, 45 to 54 years",145    ,112    ,77.7    ,106    ,73.0    ,7    ,5.9    
04,66,Arizona,"Hispanic or Latino ethnicity, 55 to 64 years",94    ,50    ,53.8    ,50    ,53.3    ,( 3 ),1.0    
05,01,Arkansas,Total,"2,071    ","1,265    ",61.1    ,"1,186    ",57.3    ,78    ,6.2    
05,02,Arkansas,Men,991    ,690    ,69.7    ,646    ,65.2    ,44    ,6.4    
05,03,Arkansas,Women,"1,080    ",574    ,53.2    ,540    ,50.0    ,34    ,5.9    
05,04,Arkansas,White,"1,695    ","1,032    ",60.8    ,983    ,58.0    ,49    ,4.7    
05,05,Arkansas,"White, men",821    ,580    ,70.7    ,549    ,66.9    ,31    ,5.3    
05,06,Arkansas,"White, women",874    ,451    ,51.6    ,433    ,49.6    ,18    ,4.0    
05,07,Arkansas,Black or African American,298    ,187    ,62.7    ,163    ,54.5    ,24    ,13.0    
05,08,Arkansas,"Black or African American, men",132    ,84    ,63.9    ,73    ,55.1    ,12    ,13.8    
05,09,Arkansas,"Black or African American, women",166    ,103    ,61.7    ,90    ,54.1    ,13    ,12.4    
05,13,Arkansas,Hispanic or Latino ethnicity,68    ,50    ,72.9    ,46    ,67.0    ,4    ,8.0    
05,14,Arkansas,"Hispanic or Latino ethnicity, men",40    ,37    ,91.5    ,34    ,83.7    ,3    ,8.6    
05,16,Arkansas,"Married men, spouse present",586    ,426    ,72.7    ,414    ,70.7    ,12    ,2.8    
05,17,Arkansas,"Married women, spouse present",586    ,337    ,57.5    ,328    ,56.0    ,9    ,2.7    
05,18,Arkansas,Women who maintain families,136    ,86    ,63.0    ,78    ,57.7    ,7    ,8.4    
05,19,Arkansas,"Total, 16 to 19 years",146    ,60    ,40.9    ,47    ,32.4    ,13    ,20.9    
05,20,Arkansas,"Total, 20 to 24 years",194    ,138    ,71.0    ,118    ,60.8    ,20    ,14.3    
05,21,Arkansas,"Total, 25 to 34 years",356    ,285    ,80.0    ,265    ,74.3    ,20    ,7.1    
05,22,Arkansas,"Total, 35 to 44 years",372    ,304    ,81.6    ,291    ,78.1    ,13    ,4.3    
05,23,Arkansas,"Total, 45 to 54 years",357    ,278    ,77.8    ,270    ,75.5    ,8    ,2.9    
05,24,Arkansas,"Total, 55 to 64 years",271    ,152    ,56.0    ,148    ,54.6    ,4    ,2.4    
05,25,Arkansas,"Total, 65 years and over",374    ,49    ,13.0    ,47    ,12.7    ,1    ,2.3    
05,26,Arkansas,"Men, 16 to 19 years",73    ,30    ,41.2    ,24    ,32.3    ,7    ,21.7    
05,27,Arkansas,"Men, 20 to 24 years",98    ,76    ,77.9    ,65    ,66.3    ,11    ,14.9    
05,28,Arkansas,"Men, 25 to 34 years",181    ,164    ,90.7    ,153    ,84.5    ,11    ,6.8    
05,29,Arkansas,"Men, 35 to 44 years",178    ,158    ,89.1    ,152    ,85.4    ,7    ,4.2    
05,30,Arkansas,"Men, 45 to 54 years",180    ,151    ,84.1    ,146    ,81.1    ,5    ,3.5    
05,31,Arkansas,"Men, 55 to 64 years",132    ,83    ,63.0    ,80    ,60.8    ,3    ,3.5    
05,32,Arkansas,"Men, 65 years and over",151    ,28    ,18.7    ,28    ,18.3    ,1    ,2.1    
05,33,Arkansas,"Women, 16 to 19 years",73    ,30    ,40.6    ,24    ,32.5    ,6    ,20.1    
05,34,Arkansas,"Women, 20 to 24 years",97    ,62    ,63.9    ,53    ,55.3    ,8    ,13.6    
05,35,Arkansas,"Women, 25 to 34 years",176    ,121    ,68.9    ,112    ,63.8    ,9    ,7.4    
05,36,Arkansas,"Women, 35 to 44 years",195    ,145    ,74.6    ,139    ,71.4    ,6    ,4.4    
05,37,Arkansas,"Women, 45 to 54 years",178    ,127    ,71.4    ,124    ,69.8    ,3    ,2.2    
05,38,Arkansas,"Women, 55 to 64 years",140    ,69    ,49.4    ,68    ,48.8    ,1    ,1.1    
05,40,Arkansas,"White, 16 to 19 years",108    ,47    ,43.3    ,40    ,36.9    ,7    ,14.8    
05,41,Arkansas,"White, 20 to 24 years",144    ,104    ,72.3    ,91    ,63.3    ,13    ,12.4    
05,42,Arkansas,"White, 25 to 34 years",280    ,225    ,80.6    ,214    ,76.5    ,11    ,5.1    
05,43,Arkansas,"White, 35 to 44 years",302    ,249    ,82.4    ,240    ,79.4    ,9    ,3.6    
05,44,Arkansas,"White, 45 to 54 years",285    ,224    ,78.6    ,219    ,76.7    ,5    ,2.4    
05,45,Arkansas,"White, 55 to 64 years",237    ,137    ,57.8    ,135    ,56.8    ,2    ,1.7    
05,46,Arkansas,"White, 65 years and over",339    ,45    ,13.2    ,44    ,13.0    ,1    ,2.0    
05,48,Arkansas,"Black or African American, 20 to 24 years",41    ,27    ,67.1    ,22    ,54.4    ,5    ,19.0    
05,49,Arkansas,"Black or African American, 25 to 34 years",56    ,46    ,81.5    ,38    ,68.5    ,7    ,15.9    
05,50,Arkansas,"Black or African American, 35 to 44 years",58    ,46    ,79.4    ,42    ,72.7    ,4    ,8.5    
05,51,Arkansas,"Black or African American, 45 to 54 years",59    ,43    ,73.3    ,41    ,69.1    ,2    ,5.7    
06,01,California,Total,"26,490    ","17,460    ",65.9    ,"16,283    ",61.5    ,"1,177    ",6.7    
06,02,California,Men,"12,967    ","9,601    ",74.0    ,"8,929    ",68.9    ,672    ,7.0    
06,03,California,Women,"13,524    ","7,859    ",58.1    ,"7,354    ",54.4    ,505    ,6.4    
06,04,California,White,"20,529    ","13,633    ",66.4    ,"12,798    ",62.3    ,835    ,6.1    
06,05,California,"White, men","10,163    ","7,604    ",74.8    ,"7,128    ",70.1    ,476    ,6.3    
06,06,California,"White, women","10,367    ","6,029    ",58.2    ,"5,670    ",54.7    ,360    ,6.0    
06,07,California,Black or African American,"1,687    ","1,077    ",63.9    ,949    ,56.3    ,128    ,11.9    
06,08,California,"Black or African American, men",779    ,536    ,68.8    ,463    ,59.4    ,73    ,13.7    
06,09,California,"Black or African American, women",908    ,541    ,59.6    ,486    ,53.5    ,55    ,10.2    
06,10,California,Asian,"3,320    ","2,115    ",63.7    ,"1,954    ",58.9    ,160    ,7.6    
06,11,California,"Asian, men","1,555    ","1,115    ",71.7    ,"1,024    ",65.9    ,91    ,8.2    
06,12,California,"Asian, women","1,766    ",999    ,56.6    ,930    ,52.7    ,69    ,6.9    
06,13,California,Hispanic or Latino ethnicity,"7,846    ","5,345    ",68.1    ,"4,949    ",63.1    ,396    ,7.4    
06,14,California,"Hispanic or Latino ethnicity, men","3,991    ","3,201    ",80.2    ,"2,985    ",74.8    ,215    ,6.7    
06,15,California,"Hispanic or Latino ethnicity, women","3,855    ","2,144    ",55.6    ,"1,964    ",50.9    ,180    ,8.4    
06,16,California,"Married men, spouse present","6,962    ","5,532    ",79.5    ,"5,284    ",75.9    ,248    ,4.5    
06,17,California,"Married women, spouse present","6,856    ","4,033    ",58.8    ,"3,824    ",55.8    ,209    ,5.2    
06,18,California,Women who maintain families,"1,496    ","1,025    ",68.6    ,941    ,62.9    ,84    ,8.2    
06,19,California,"Total, 16 to 19 years","2,022    ",746    ,36.9    ,604    ,29.9    ,143    ,19.1    
06,20,California,"Total, 20 to 24 years","2,477    ","1,805    ",72.9    ,"1,613    ",65.1    ,192    ,10.7    
06,21,California,"Total, 25 to 34 years","5,139    ","4,118    ",80.1    ,"3,852    ",75.0    ,266    ,6.5    
06,22,California,"Total, 35 to 44 years","5,526    ","4,507    ",81.6    ,"4,247    ",76.9    ,259    ,5.8    
06,23,California,"Total, 45 to 54 years","4,869    ","3,936    ",80.8    ,"3,731    ",76.6    ,205    ,5.2    
06,24,California,"Total, 55 to 64 years","3,066    ","1,894    ",61.8    ,"1,802    ",58.8    ,91    ,4.8    
06,25,California,"Total, 65 years and over","3,392    ",454    ,13.4    ,433    ,12.8    ,21    ,4.6    
06,26,California,"Men, 16 to 19 years","1,052    ",374    ,35.6    ,288    ,27.4    ,86    ,23.1    
06,27,California,"Men, 20 to 24 years","1,268    ",999    ,78.8    ,885    ,69.8    ,114    ,11.4    
06,28,California,"Men, 25 to 34 years","2,593    ","2,365    ",91.2    ,"2,219    ",85.6    ,146    ,6.2    
06,29,California,"Men, 35 to 44 years","2,748    ","2,521    ",91.7    ,"2,377    ",86.5    ,144    ,5.7    
06,30,California,"Men, 45 to 54 years","2,376    ","2,063    ",86.8    ,"1,943    ",81.8    ,119    ,5.8    
06,31,California,"Men, 55 to 64 years","1,475    ","1,017    ",68.9    ,969    ,65.7    ,48    ,4.7    
06,32,California,"Men, 65 years and over","1,456    ",263    ,18.1    ,248    ,17.1    ,15    ,5.5    
06,33,California,"Women, 16 to 19 years",970    ,372    ,38.4    ,316    ,32.5    ,57    ,15.2    
06,34,California,"Women, 20 to 24 years","1,209    ",806    ,66.7    ,728    ,60.2    ,78    ,9.7    
06,35,California,"Women, 25 to 34 years","2,546    ","1,753    ",68.9    ,"1,633    ",64.2    ,120    ,6.8    
06,36,California,"Women, 35 to 44 years","2,778    ","1,986    ",71.5    ,"1,871    ",67.3    ,115    ,5.8    
06,37,California,"Women, 45 to 54 years","2,493    ","1,874    ",75.2    ,"1,788    ",71.7    ,85    ,4.6    
06,38,California,"Women, 55 to 64 years","1,591    ",877    ,55.1    ,833    ,52.4    ,44    ,5.0    
06,39,California,"Women, 65 years and over","1,937    ",191    ,9.8    ,184    ,9.5    ,6    ,3.2    
06,40,California,"White, 16 to 19 years","1,521    ",594    ,39.0    ,484    ,31.8    ,110    ,18.5    
06,41,California,"White, 20 to 24 years","1,852    ","1,398    ",75.5    ,"1,270    ",68.5    ,129    ,9.2    
06,42,California,"White, 25 to 34 years","3,931    ","3,186    ",81.1    ,"2,988    ",76.0    ,198    ,6.2    
06,43,California,"White, 35 to 44 years","4,278    ","3,480    ",81.3    ,"3,302    ",77.2    ,178    ,5.1    
06,44,California,"White, 45 to 54 years","3,805    ","3,077    ",80.9    ,"2,938    ",77.2    ,139    ,4.5    
06,45,California,"White, 55 to 64 years","2,415    ","1,517    ",62.8    ,"1,452    ",60.1    ,65    ,4.3    
06,46,California,"White, 65 years and over","2,727    ",381    ,14.0    ,364    ,13.4    ,17    ,4.5    
06,48,California,"Black or African American, 20 to 24 years",191    ,130    ,67.9    ,104    ,54.2    ,26    ,20.1    
06,49,California,"Black or African American, 25 to 34 years",302    ,238    ,78.9    ,216    ,71.6    ,22    ,9.3    
06,50,California,"Black or African American, 35 to 44 years",370    ,307    ,82.9    ,271    ,73.2    ,36    ,11.8    
06,51,California,"Black or African American, 45 to 54 years",292    ,230    ,78.5    ,213    ,72.9    ,16    ,7.1    
06,52,California,"Black or African American, 55 to 64 years",187    ,98    ,52.3    ,88    ,47.2    ,10    ,9.9    
06,54,California,"Asian, 16 to 19 years",235    ,67    ,28.7    ,59    ,24.9    ,9    ,13.1    
06,55,California,"Asian, 20 to 24 years",292    ,174    ,59.6    ,151    ,51.9    ,22    ,12.9    
06,56,California,"Asian, 25 to 34 years",703    ,529    ,75.3    ,497    ,70.6    ,33    ,6.2    
06,57,California,"Asian, 35 to 44 years",684    ,571    ,83.5    ,535    ,78.3    ,36    ,6.3    
06,58,California,"Asian, 45 to 54 years",607    ,496    ,81.6    ,454    ,74.7    ,42    ,8.5    
06,59,California,"Asian, 55 to 64 years",394    ,238    ,60.3    ,222    ,56.2    ,16    ,6.9    
06,61,California,"Hispanic or Latino ethnicity, 16 to 19 years",758    ,258    ,34.1    ,207    ,27.3    ,51    ,19.9    
06,62,California,"Hispanic or Latino ethnicity, 20 to 24 years",984    ,741    ,75.3    ,667    ,67.8    ,74    ,10.0    
06,63,California,"Hispanic or Latino ethnicity, 25 to 34 years","2,141    ","1,689    ",78.9    ,"1,581    ",73.8    ,108    ,6.4    
