Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
0.601086423	2.303876772	87369319869	1.17669E+11	NaN	23.55712155	3.2754E+11	7.00392E+11	3.51241E+11	3.57431E+11	4.81388E+11	3.2464E+11	3.210201007	7.42151E+11	3.64049E+11	19440	17963.67646	1.970901892	41066.35085	20140	73808031921	99404657391	20.64959189	19.90063311	NaN	-13451885952	-18117000000	NaN	30207900208	40684000000	57429000000	-239827739.8	-323000000	NaN	-67026440103	1.3468	1.3490325	1.322317955	0.981822063	1.386104222	83.95236627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.825	99.67	99.525	104.184	94.26412	NaN	NaN	5	NaN	NaN	NaN	7	1833681	48.64499	18.14897	101.10262	101.01171	101.18888	NaN	NaN	NaN	94.81916	95.2198	94.43899	NaN	NaN	NaN	25.76206	NaN	NaN	NaN	NaN	NaN	NaN	3
0.041081836	0.253171775	58226376416	42662466000	47045633881	24.40725228	1.6956E+11	1.95552E+11	2.19155E+11	2.34843E+11	1.7207E+11	1.61866E+11	2.106575248	1.90177E+11	1.84251E+11	27570	20364.92008	1.950363304	23926.87463	23180	52765885754	38661564492	22.46857373	22.11833132	1.9254E+11	-3718725263	-2724710000	-3012019454	23779873072	17423513000	20219591007	-828355397.8	-606936000	-3012019454	2326017376	0.7327	10.08149583	0.933888058	1.274584493	0.957848261	107.3425612	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.059	95.526	93.852	94.261	79.519	78.98224	80.02945	6	NaN	NaN	NaN	4	381363	48.50654	11.68606	101.75378	101.26065	102.22272	NaN	NaN	NaN	88.9797	89.38927	88.59021	NaN	NaN	NaN	4.33183	NaN	NaN	NaN	NaN	NaN	NaN	3
27.75161188	38.37046626	310436432.2	217007799.2	NaN	10.1700159	3124800000	3225994006	3038779309	3038925658	2124333682	3730325094	-12.10480253	3340181402	11539159774	400	485.4033954	-13.11127974	434.636487	1500	407648568.1	284963069.5	13.41423299	13.35472254	NaN	-13541864.14	-9466318.475	NaN	236323757.9	165200000	NaN	110754000	77421588.75	112887487.4	-127990121.1	0.699041017	0.8827085	0.184097779	0.26335762	0.315938533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.429	106.547	103.311	90.586	19.15046	17.49909	20.71466	6	NaN	NaN	NaN	4	606903	51.3718	19.47262	83.64799	88.29708	79.24037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	11.18467995	-79919265.46	-19960475904	NaN	-7.98850432	NaN	NaN	916444361.8	988018268.9	2.46765E+11	NaN	NaN	NaN	2731045249	150	NaN	NaN	NaN	450	60198561.65	15035072360	6.092859165	6.017278399	NaN	-12410125	-3099528000	NaN	127211119.6	31771994816	1.9577E+11	127701019.8	31894351299	NaN	NaN	249.758	249.7575	90.35568595	0.36177294	163.578651	146.9328911	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
0	4.54826E-06	70035577449	51182000000	61256193428	24.61536982	2.0838E+11	2.49253E+11	2.69459E+11	2.89042E+11	2.11232E+11	2.05407E+11	2.12532129	2.47501E+11	2.31711E+11	26580	20263.46869	1.91165707	24416.03972	22860	NaN	NaN	NaN	NaN	2.53124E+11	4522441160	3305000000	3870922979	28174603175	20590000000	24330788091	-2093596059	-1530000000	3870922979	5722144466	0.7308	29.48001667	0.911616638	1.247422876	0.940394483	106.9874418	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.983	103.825	107.242	101.761	123.1536	122.62638	123.6539	6	NaN	NaN	NaN	6	738768	48.4841	NaN	102.93678	102.39738	103.44965	NaN	NaN	NaN	98.16676	98.10691	98.22366	NaN	NaN	NaN	55.33537	NaN	NaN	NaN	NaN	NaN	NaN	3
0.483017662	4.066141282	134684195.2	67227615232	32765319168	6.70328665	1757100000	6.14836E+11	1942809615	1964970580	9.80815E+11	1699811237	4.64624039	5.90238E+11	5222279211	340	300.7908026	1.351493776	104445.892	920	211480290.1	1.0556E+11	10.76251687	10.52545923	6.01544E+11	-44255674.23	-22090219520	-13292027904	121514104.7	60653764608	36108959744	NaN	NaN	NaN	11372008742	499.1499939	499.1484259	187.8135988	0.376266856	255.7285219	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.566	NaN	NaN	20.226	2.88747	2.73654	3.03953	6	20.10405	43.72943	31.7687	6	677900	35.76604	49.89695	73.50964	52.05631	95.4015	61.71848	97.03599	79.24895	59.53608	42.39191	77.0307	NaN	NaN	NaN	4.75011	38.31058	50.96521	46.00175	27.04142	37.01908	33.10559	0
0.001358604	2.275810897	4795420320	1.92776E+11	1.98788E+11	12.63956654	36905000000	1.58985E+12	39214756641	39096765427	1.57169E+12	37690542540	4.885792257	1.63821E+12	81739587238	330	320.8061993	2.718265639	13943.76409	700	8217342081	3.30337E+11	21.01795888	21.65892353	1.63833E+12	1157014903	46512000000	48481536848	1512388031	60798000000	61723857868	1117960178	44942000000	46845055663	87848230.32	40.20000076	40.27831833	19.22801488	0.478308819	20.0960808	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
0.031155416	1.669651254	2314990514	155499842	NaN	17.71348216	13729000000	29726781627	11433899739	12637087677	848843710.2	12338385311	1.426509879	29117640724	45061164025	1360	1467.795262	1.879269577	3463.883969	5360	2014890514	135341874.9	15.94426315	15.41722394	28731633161	-432000000	-29017800	-995148466.1	1458155201	97945500	3260807704	132000000	8866550	301921256.9	-378965028.4	0.067170833	0.067170833	0.018837589	0.280442992	0.025090083	64.86695944	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.686	99.462	99.889	159.669	60.52042	60.04611	60.9736	7	88.15555	88.44877	88.3063	4	425286	48.34747	NaN	98.00752	97.34222	98.63855	102.158	101.87519	102.0131	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.07782	89.24063	88.67278	2
15.74345671	20.39922047	1528191371	574599936	NaN	26.12530475	NaN	NaN	5852277580	5790426071	2177200128	NaN	NaN	NaN	9872071262	10470	NaN	NaN	NaN	17660	1090159936	409900121.8	18.82693816	18.63690705	NaN	-59042555.21	-22200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375999987	0.375999971	0.220541371	0.586546219	0.392029919	111.3568559	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.968	102.16	103.718	161.39	35.57006	34.12328	36.94651	6	97.56767	92.31198	94.86788	6	72329	49.00662	20.45503	108.59884	109.13513	108.08839	105.81436	103.84744	104.80835	99.2175	NaN	NaN	NaN	NaN	NaN	17.90568	91.04601	89.98521	90.50811	81.37697	79.12905	80.2374	3
0	0.049100561	-579999993.3	-831197981.8	NaN	-31.07298753	1671200000	2218719744	NaN	1624572993	2328175532	1429235552	20.37974027	1930997602	3926720203	NaN	428.929627	25.07390628	579.5140486	1180	NaN	NaN	NaN	NaN	1930867276	-242000000	-346810196.4	-287852467.8	0	0	NaN	1002000000	1435966185	1191312338	-0.143929362	1.433099985	NaN	0.592905889	0.413722626	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1.309299789	2.990199842	2845106925	24719983999	NaN	20.36198895	9299000000	6.70034E+12	13920967615	13921637603	1.20959E+11	9344668944	-10.55219576	6.70114E+12	34697187689	1370	916.6832396	-10.26263547	657361.067	3400	2870106925	24937198893	20.61615887	20.54091007	NaN	-51000000	-443118384.4	NaN	1355397386	11776500000	1.07362E+12	76000000	660333278.7	37216651943	-25359429370	8.688595772	11.52096667	3.486146563	0.401232449	5.534879479	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.83	NaN	NaN	NaN	80.86324	74.88204	86.52299	6	92.77302	95.91478	94.37476	4	636300	48.09052	19.76087	96.28407	94.69961	97.80002	95.89093	96.44335	96.17394	86.40296	84.82733	87.91046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.46893	97.31637	97.86835	2
NaN	0.675598682	127484213	254968426	257488736	20.5609162	617379000	1281913132	592937698.7	598631771.9	1197263544	598951060	0.925096762	1197902120	823202138.1	2740	2766.517598	-1.638820246	5533.035196	3800	139232213	278464426	23.25840684	22.45565781	1238712356	-21400000	-42800000	-43200776	81480536.08	162961072.2	158892058.1	18687500	37375000	37724976	39768670.47	2	2	1.454398001	0.727199	1.563362445	103.0899485	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.372	95.31	99.752	NaN	24.63175	24.88681	24.36694	5	85.19648	86.05121	85.625	6	41423	48.31857	NaN	111.55006	107.72916	115.37591	128.08851	133.9163	130.97893	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.73896	66.30131	66.02412	60.34069	59.56157	59.9456	1
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2048861895	2033030016	2033030016	NaN	NaN	NaN	NaN	33210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2280064	2280064	610000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.716	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	7	5962	49.32908	12.87689	103.66893	103.51989	103.81443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.33345	NaN	NaN	NaN	NaN	NaN	NaN	3
2.189931456	5.979940788	712402273.3	3419773129	1806462596	10.60885818	7114300000	17905699971	6467441711	6493964450	31173237308	6860656452	4.495443462	18287335720	19685899838	870	918.3141916	2.163889076	2447.800737	2640	735402273.3	3530180949	11.32439635	10.95136655	17315639206	-221200000	-1061835208	-590060765.8	805135868.7	3864925916	1625009877	223200000	1071435888	595395854.1	-971696524.7	4.80034	4.800341667	1.583531236	0.329878974	2.085580152	110.6616667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.47725	36.67406	36.28761	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0.418922419	1.411979055	1.26947E+11	1.16495E+11	NaN	16.5091056	5.9216E+11	1.08335E+12	6.04452E+11	7.57886E+11	6.95487E+11	5.75069E+11	4.648983967	1.05209E+12	1.00142E+12	3730	3553.138202	3.06510086	6500.466341	6190	1.19503E+11	1.09664E+11	15.76795906	15.54106775	NaN	-11064738428	-10153742000	NaN	97606244184	89570000000	1.78705E+11	3622937391	3324649000	NaN	15611347773	0.9176667	0.917666667	0.694499118	0.756809764	0.927609083	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.17678	NaN	NaN	7	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
0.327200812	0.401083949	387709393.1	779799936	209102848	20.85416832	2178300000	1002690747	1805993600	1809227768	3638899968	2102370756	1.135257047	975768526.9	3251315138	6860	7981.180932	0.836169803	3704.287237	12340	371391368.1	746979490.9	20.52761817	19.97645206	975768554.6	-49918024.99	-100400128	-26922192	294237545.1	591800000	158690768	33311786.96	67000000	17966004	-5.398576021	2.011300087	2	1.119208632	0.556460291	1.441783409	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17.51263562	31.54946011	1919712149	2721000000	NaN	40.5514158	4687900000	8081973966	4659608860	4734020037	6710000000	5617214140	4.478707096	9684062060	12073348426	16090	19395.52004	1.731944592	33437.82435	41690	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1602088094	1.4174	1.417375	0.555769598	0.392104979	1.316465489	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.348	NaN	NaN	NaN	52.07895	52.1878	51.9772	6	NaN	NaN	104.86162	6	42672	47.00741	14.59371	116.54558	114.28978	118.62246	NaN	NaN	104.95227	99.09544	NaN	NaN	NaN	NaN	NaN	31.7515	NaN	NaN	89.80955	NaN	NaN	81.85048	3
NaN	22.78054282	127686993.8	4140889210	NaN	44.57127193	NaN	NaN	283961824	291568579.8	9455569044	NaN	NaN	NaN	941813773.5	550	NaN	NaN	NaN	1820	NaN	NaN	NaN	NaN	NaN	-37240209.68	-1207700000	NaN	10931236.51	354500000	529933035.7	NaN	NaN	NaN	NaN	32.43	32.42707667	10.03974385	0.309581987	13.40756929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0	0.704666227	1791157302	4965088174	4453014510	37.52112483	3868500000	12157488575	4762431722	4741298835	13142880724	3929666140	9.346555303	12082029524	9464517972	3000	2478.288625	6.6417118	7619.669271	5970	1719912000	4767596192	36.27512333	36.02867977	12074798643	-32431456.56	-89900000	-82689932.58	344985560.7	956300000	876871029.3	-38816737.78	-107600000	-98970375.37	-7230880.961	2.772000074	2.772206667	1.388647659	0.50095513	1.988772328	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.432	103.54	109.977	91.171	NaN	NaN	NaN	6	95.57129	84.30611	89.91421	7	313693	50.09133	25.49106	102.14287	102.87276	101.42064	110.37274	112.85239	111.62043	76.89312	78.70045	75.10478	NaN	NaN	NaN	3.9698	NaN	NaN	NaN	NaN	NaN	NaN	2
