Bank nonperforming loans to total gross loans (%)	Automated teller machines (ATMs) (per 100,000 adults)	Bank capital to assets ratio (%)	Commercial bank branches (per 100,000 adults)	Borrowers from commercial banks (per 1,000 adults)	Depositors with commercial banks (per 1,000 adults)	Point-of-sale terminals (per 100,000 adults)	Bank liquid reserves to bank assets ratio (%)	Total reserves (includes gold, current US$)	Total reserves (% of total external debt)	Total reserves in months of imports	Total reserves minus gold (current US$)	Claims on central government (annual growth as % of broad money)	Claims on other sectors of the domestic economy (annual growth as % of broad money)	Net domestic credit (current LCU)	Net foreign assets (current LCU)	Claims on private sector (annual growth as % of broad money)	Broad money (current LCU)	Broad money (% of GDP)	Broad money to total reserves ratio	Broad money growth (annual %)	Money (current LCU)	Money and quasi money (M2) (current LCU)	Money and quasi money (M2) as % of GDP	Money and quasi money (M2) to total reserves ratio	Money and quasi money growth (annual %)	Quasi money (current LCU)	Consumer price index (2005 = 100)	Inflation, consumer prices (annual %)	Wholesale price index (2005 = 100)	Deposit interest rate (%)	Lending interest rate (%)	Interest rate spread (lending rate minus deposit rate, %)	Real interest rate (%)	Risk premium on lending (prime rate minus treasury bill rate, %)	Claims on central government, etc. (% GDP)	Claims on other sectors of the domestic economy (% of GDP)	Domestic credit provided by banking sector (% of GDP)	Domestic credit to private sector (% of GDP)	Liquid liabilities (M3) as % of GDP	Quasi-liquid liabilities (% of GDP)	Research and development expenditure (% of GDP)	Cash surplus/deficit (current LCU)	Cash surplus/deficit (% of GDP)	Central government debt, total (current LCU)	Central government debt, total (% of GDP)	Net incurrence of liabilities, domestic (current LCU)	Net incurrence of liabilities, domestic (% of GDP)	Net incurrence of liabilities, foreign (current LCU)	Net incurrence of liabilities, foreign (% of GDP)	Grants and other revenue (current LCU)	Grants and other revenue (% of revenue)	Social contributions (current LCU)	Social contributions (% of revenue)	Revenue, excluding grants (current LCU)	Revenue, excluding grants (% of GDP)	Taxes on exports (current LCU)	Taxes on exports (% of tax revenue)	Taxes on goods and services (current LCU)	Taxes on goods and services (% of revenue)	Taxes on goods and services (% value added of industry and services)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.60662859	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75504366416	NaN	4.450552806	44379852416	NaN	NaN	1.04299E+12	92967128151	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.439166666	9.53	5.090833334	7.25120608	4.49	14.35017731	NaN	97.74875613	83.39857882	63.49675414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3270984.2	6.020364058	0.597440037	3270984.2	7.101779116	NaN	134057000	-18968123.42	6.286860974	128199000	48.1625216	14.51584851	4.576267039	31222000	128199000	48.1625216	14.51584851	4.576267039	96977000	62.88413132	3.739979981	NaN	5.5	10.04166667	4.541666667	1.577579725	3.541666667	12.13990533	NaN	50.363288	33.44541288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5961248867	NaN	2.684151413	5428565867	2.839351946	NaN	3.9915E+11	53205343659	12.83034582	3.66668E+11	56.53745336	5.804672935	18.36056154	1.56492E+11	3.66668E+11	56.53745336	5.804672935	18.36056154	2.10176E+11	60.54282906	4.652378463	78.925	8.208333333	14.65	6.441666667	9.919698653	3.866666667	16.98245289	NaN	61.54593394	44.56348105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	345987543.4	9.878920149	2.295996527	340101543.4	-4.527361346	NaN	6031520000	-3870321880	27.67273204	3605950000	22.96520154	3.348380172	21.12656659	1682810000	3605950000	22.96520154	3.348380172	21.12656659	1923140000	4.321352931	45.33617555	NaN	NaN	NaN	NaN	NaN	NaN	6.718401739	NaN	38.41292097	26.63745569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4644533504	25.43816229	4.248096334	2818953907	1.997771124	NaN	2.4753E+11	-8056743195	11.43351633	2.2386E+11	76.84860543	9.586418971	14.96684932	1.81265E+11	2.2386E+11	76.84860543	9.586418971	14.96684932	47227000000	11.63267246	10.48228704	NaN	3	NaN	NaN	NaN	NaN	16.24442066	NaN	84.97424864	68.72982798	85.63576594	23.40954213	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	853631313.6	9.808663545	3.07153696	718167619.8	35.23683808	NaN	3481929295	-3052108170	-13.7252423	2534803708	21.41786015	0.042691148	-13.83852763	1595938512	2534803708	21.41786015	0.042691148	-13.83852763	938865195.8	0.251133694	27.98321603	NaN	21	18	-3	16.78315921	NaN	3.782620756	NaN	29.42061134	25.63553845	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1587362858	4.395492783	1.416129232	792098857.8	8.946063222	NaN	36150824178	641238265.6	7.176823131	30675500000	92.58571988	27.60685676	18.30438924	14695800000	30675500000	92.58571988	27.60685676	18.30438924	15979700000	13.42253945	12.10675606	14.06531148	11	15	4	5.4682089	NaN	51.46904676	NaN	109.1115086	30.620247	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15966406854	NaN	5.086506029	11174875854	NaN	NaN	1.80605E+11	7677590740	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.61877097	8.817526449	62.92540369	10.52916667	13.5175	2.988333334	4.532435929	2.613333334	32.62012652	NaN	100.6703622	67.28058759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	216340715.6	4.150518546	2.255194668	147997715.6	5.629931479	NaN	4785645206	155797735.4	0.369459222	3956460000	20.31441241	8.834829487	17.12745455	2739450000	3956460000	20.31441241	8.834829487	17.12745455	1217010000	37.11507042	19.06468514	NaN	4	8.5	4.5	-17.67050638	5.5	14.39329157	NaN	26.78836614	9.891855658	21.55233845	7.486654202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4375152662	NaN	3.014763635	3749917014	-2.28919846	NaN	33582066458	-970984981.9	23.37195482	27853333401	48.60032699	1.027163772	18.07353127	NaN	27853333401	48.60032699	1.027163772	18.07353127	NaN	61.52193939	5.866928876	79.20509787	8.75	10.41	1.66	4.841873577	NaN	-2.551446442	NaN	58.59619699	61.14764343	48.93605135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53354352926	NaN	4.216122614	26588577370	NaN	NaN	6.46477E+11	40639900862	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.95808622	5.831099196	NaN	6.25	11.09166667	4.841666667	5.386458876	1.011666668	12.15982014	NaN	86.83763306	74.67781292	68.3600552	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	196666671.9	16.30517584	1.079673143	192546471.9	9.808922767	NaN	3.14977E+11	53896193086	18.71602221	3.07577E+11	20.49830057	3.48114787	12.07277259	1.78163E+11	3.07577E+11	20.49830057	3.48114787	12.07277259	1.29414E+11	66.348749	7.354925776	NaN	7.666666667	12.66666667	5	14.1229344	NaN	0.785138287	NaN	20.99146951	20.20633122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19081740635	NaN	1.19444704	12858930635	4.427660648	NaN	1.92842E+11	-7966000000	15.94477655	1.45524E+11	40.22689201	9.786830204	11.24497378	NaN	1.45524E+11	40.22689201	9.786830204	11.24497378	NaN	NaN	NaN	62.90540773	11.7925	12.33333333	0.540833333	6.157140427	0.733716667	4.711989783	NaN	53.30690683	46.2720935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	552078808.2	24.61018521	6.95678431	478503808.2	34.20781795	NaN	8050943.55	-4006283.139	14.65950404	4671800	13.61850255	1.557389806	46.16640907	3830780	4671800	13.61850255	1.557389806	46.16640907	841020	1.038373306	10.30544067	NaN	15.75	21.16666667	5.416666667	0.42955788	4.033333334	14.79038974	NaN	23.46885467	3.108398866	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1733936.8	0.707512721	0.209456061	1733936.8	20.09321425	NaN	527560915.4	-359138601.6	31.9766757	256950000	29.23374641	38.05690671	51.34291436	162100000	256950000	29.23374641	38.05690671	51.34291436	94850000	15.81438674	18.31988487	NaN	9.75	14.48333333	4.733333333	-17.8854763	NaN	16.89412634	NaN	60.02172412	24.3404075	29.31566233	10.87320157	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3465536.921	NaN	NaN	3465536.921	NaN	NaN	13340169668	-7707669760	NaN	8972000000	25.09144879	5.762595264	NaN	8047000000	8972000000	25.09144879	5.762595264	NaN	925000000	48.87963002	NaN	NaN	7.5	15	7.5	NaN	NaN	19.05118216	NaN	37.30764423	18.25646207	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2216191516	NaN	2.206446378	867970515.7	NaN	NaN	13864616288	-1653760624	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.68666132	19.3025569	NaN	15.5	20.5	5	1.238425031	2	36.90932562	NaN	75.01776218	38.10843656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20812465.69	35.83845451	2.78335695	20812465.69	3.7960611	NaN	173283000	35180033.21	19.13864315	177213000	51.19248005	3.153612139	19.40209011	54120000	177213000	51.19248005	3.153612139	19.40209011	123093000	64.23731326	2.501384924	NaN	7.5	11.41666667	3.916666667	3.410132906	4.916666667	16.09324973	NaN	50.05719964	31.68096746	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	471692100	17.62256518	3.884104302	300900000	25.49552106	NaN	4403900000	-931400000	8.033723805	3276400000	29.30616578	6.946056548	32.80369665	1324900000	3276400000	29.30616578	6.946056548	32.80369665	1951500000	9.131564413	18.6867913	NaN	9	12	3	-5.707821126	NaN	20.11019794	NaN	39.39122924	19.0931942	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6470000	0.425507567	0.219676463	6470000	60.05576686	NaN	5573354000	-1863155221	3.310043918	2208162000	113.2390769	80.26906529	23.71133674	707601000	2208162000	113.2390769	80.26906529	23.71133674	1500561000	NaN	NaN	NaN	12	15	3	0.42782131	2.25	212.7109231	NaN	289.5092821	33.59430769	113.2390769	76.95184615	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.39511654	3.626943005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111032000	4.066809782	1.032856437	105800000	2.188973347	NaN	3375000000	-1175361445	12.97989031	2044500000	28.0876499	9.206805245	-1.640527278	829800000	2044500000	28.0876499	9.206805245	-1.640527278	1214700000	8.275144938	3.362675236	NaN	9.925	16.3	6.375	10.50041954	NaN	10.85313936	NaN	46.36625992	33.36722136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000140427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12211089.6	1.61368025	0.251783851	6387873.6	-9.829973077	NaN	3624110000	-975012329.9	2.339982651	3000370000	NaN	49.14172442	12.42835918	1588690000	3000370000	NaN	49.14172442	12.42835918	1411680000	5.166708382	10.64883901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2914082779	NaN	3.526912225	2153153779	0.563160824	NaN	9.9886E+11	-4.53132E+11	11.52810239	4.9829E+11	48.20646674	3.41172819	10.91597106	2.397E+11	4.9829E+11	48.20646674	3.41172819	10.91597106	2.5859E+11	6.063042177	7.006859414	12.21924167	5	NaN	NaN	NaN	NaN	44.60082542	NaN	96.63350934	51.38353304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5989249601	16.3129809	3.24474019	4974241601	-3.283393005	NaN	1.56825E+13	1.40835E+13	20	2.34311E+13	24.15658993	3.522660482	29.06152575	1.02439E+13	2.34311E+13	24.15658993	3.522660482	29.06152575	1.31872E+13	12.85047679	4.72939738	10.90197235	18	NaN	NaN	NaN	NaN	-9.494127327	NaN	16.16805862	19.70054617	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9493104340	23.36459557	5.603184012	6420354617	11.54969382	NaN	1.35143E+12	11930217795	8.993656574	1.12472E+12	38.84708108	9.578749316	16.88324105	4.12414E+11	1.12472E+12	38.84708108	9.578749316	16.88324105	7.12302E+11	23.8640178	5.555555556	26.32854643	NaN	16.5	NaN	8.681673583	NaN	20.7185185	NaN	46.67751167	24.14031801	39.50916795	25.2646119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3057068895	NaN	2.634443195	2939577795	2.004058151	NaN	14404467446	-221414873.7	3.500040351	11618979537	46.92268305	4.019281351	5.496835334	NaN	11618979537	46.92268305	4.019281351	5.496835334	NaN	55.72410434	5.442764579	80.98618705	6.979166666	12.4375	5.458333334	NaN	0.661666667	16.12844323	NaN	58.17174033	42.04329709	52.87464579	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.882E+12	25.92553424	NaN	29.99363761	3.882E+12	2.33314497	4.389340957	2.061204537	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.33237738	NaN	25.92553424	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8099798984	NaN	NaN	6744710984	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	221567032.2	NaN	1.984626697	205544032.2	9.88056397	NaN	52003780000	-9620004763	54.44993648	31571250000	25.8725163	3.43287758	53.48820589	6722250000	31571250000	25.8725163	3.43287758	53.48820589	24849000000	23.65025773	31.6872428	NaN	24.69166667	32.6	7.908333334	0.390246719	NaN	2.563056007	NaN	42.61689497	38.497075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4012724905	NaN	3.269421848	3680165905	193.3329767	NaN	49819044000	-293873687.8	106.1541678	27360660000	96.21500093	5.784007929	168.5459852	1051739000	27360660000	96.21500093	5.784007929	168.5459852	26308921000	12.74304902	304.5841682	13.7099732	178.7916667	503.4166667	324.625	67.61804828	293.3083333	106.9255435	NaN	175.1909261	59.96236904	88.41038728	84.71189942	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37396568274	NaN	4.148133702	15595151274	9.722716846	NaN	3.71867E+11	14271253493	7.949234721	2.86764E+11	66.74387336	0.004015942	10.47018962	NaN	2.86764E+11	66.74387336	0.004015942	10.47018962	NaN	46.73592803	9.208633094	57.56981712	10.9975	18.05916667	7.061666667	8.137900914	4.347491667	37.09364631	NaN	86.55128043	49.45763412	71.32209969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	161300000	3.905943524	1.081963013	161300000	3.153974287	NaN	7785878000	-6803408108	4.961987554	6351331000	54.40438205	7.083831326	32.7594103	1862678000	6351331000	54.40438205	7.083831326	32.7594103	4488653000	3.566073946	25.67310124	NaN	19.575	24.91583333	5.340833333	-2.811051994	5.886666667	34.19084534	NaN	66.69245884	25.3734005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	769724366.4	19.51719399	2.366397801	422777366.4	2.542124751	NaN	1743036877	400398865	3.607868908	1879120000	93.01653302	6.186352826	6.636340524	848222000	1879120000	93.01653302	6.186352826	6.636340524	1030898000	40.48139614	2.985074627	NaN	NaN	NaN	NaN	NaN	NaN	15.09904353	NaN	86.28041171	59.25685576	92.8019998	50.81496881	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34641202378	NaN	2.48936557	26718652665	2.018976059	NaN	6.7004E+14	-9.695E+12	7.655700104	5.44753E+14	164.9464549	65.92544106	8.744637656	1.01006E+14	5.44753E+14	164.9464549	65.92544106	8.744637656	4.43747E+14	88.05809129	2.038657563	116.6569453	4.633884298	6.600416667	1.966532369	5.53949047	3.712416667	34.51124103	NaN	216.8551741	147.6909858	164.9455465	134.3618111	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
