Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
65533858034	1.57268E+11	92130234630	1.56128E+11	1.2776E+11	1.60775E+11	1.00559E+11	11312741313	15236000000	15101000000	50043807544	67399000000	44714624648	92304000000	95915503416	1.29179E+11	85549323671	2.30609E+11	2.2387E+11	2.04513E+11	4.64234E+11	18630917929	1676912433	NaN	62644045144	2318276988	2671347138	509571194	4223832337	2.89797E+11	2.65103E+11	22618564701	23128368147	90241559897	65.08903883	-1000000	7459000000	3.31098E+11	4.45923E+11	2.99956E+11	7.09944E+11	3.70883E+11	4.99505E+11	3.36634E+11	7.67418E+11	3.7775E+11	4.58766E+11	42464.47543	87369319869	1.17669E+11	NaN	3.2754E+11	7.00392E+11	3.51241E+11	3.57431E+11	4.81388E+11	3.2464E+11	7.42151E+11	3.64049E+11	19440	17963.67646	41066.35085	20140	73808031921	99404657391	NaN	-13451885952	-18117000000	NaN	30207900208	40684000000	57429000000	-239827739.8	-323000000	NaN	-67026440103	1.3468	1.3490325	1.322317955	0.981822063	1.386104222	83.95236627	3
83102571312	65369448293	56960316637	46243517121	44324843000	48893831678	69543663467	5639684728	4132197000	3959104311	42133809199	30871442000	29476046494	32972795934	65992168691	48352462000	45889148997	51479043917	1.4315E+11	98567174461	1.17568E+11	12110514189	330670058.2	NaN	35181383922	NaN	139193243.1	602639198.2	17584501831	1.99522E+11	1.39568E+11	28622513521	29225152719	67695465669	90.46123512	-255380000	-2949591886	2.14782E+11	1.57371E+11	1.48074E+11	1.73006E+11	2.38562E+11	1.74794E+11	1.64468E+11	1.93226E+11	1.87168E+11	2.17988E+11	24310.36633	58226376416	42662466000	47045633881	1.6956E+11	1.95552E+11	2.19155E+11	2.34843E+11	1.7207E+11	1.61866E+11	1.90177E+11	1.84251E+11	27570	20364.92008	23926.87463	23180	52765885754	38661564492	1.9254E+11	-3718725263	-2724710000	-3012019454	23779873072	17423513000	20219591007	-828355397.8	-606936000	-3012019454	2326017376	0.7327	10.08149583	0.933888058	1.274584493	0.957848261	107.3425612	3
851664890	760855163	477511322	258698576	507400000	245230624	941556528.5	768481372.7	537200000	581833216	352082344.5	246120000	667380716.5	597336320	946181961.1	661420000	1690966022	1513173632	1101480431	1539459537	1377522560	80888353.73	183196652.7	NaN	429302419.8	NaN	835347886.5	73518015.09	-21653851.74	1774275352	2044260652	-1032828052	-959310037.3	632865041.9	63.61985981	-76336258.3	1296744885	2816143764	1968600000	3880654982	3472529408	3052467522	2133800000	3748177102	3353984127	11590579832	14246412165	436.4325475	310436432.2	217007799.2	NaN	3124800000	3225994006	3038779309	3038925658	2124333682	3730325094	3340181402	11539159774	400	485.4033954	434.636487	1500	407648568.1	284963069.5	NaN	-13541864.14	-9466318.475	NaN	236323757.9	165200000	NaN	110754000	77421588.75	112887487.4	-127990121.1	0.699041017	0.8827085	0.184097779	0.26335762	0.315938533	NaN	2
129318804.2	NaN	64457594.95	NaN	15900000000	NaN	NaN	420406953.9	1.05E+11	5.43528E+11	82619976.14	20635000000	NaN	NaN	168078695.3	41978998784	125905176.5	2.62812E+11	284731625.1	311164037.7	2.69622E+11	46016740.25	1820165.455	103192207.6	77429318.65	1599040.331	NaN	1603994.329	-17244165.3	805797702.4	NaN	-79429424.46	-77825430.13	NaN	21.43413678	NaN	NaN	873217274.3	2.18093E+11	786736070.2	1.007E+12	1000428394	2.49865E+11	897481512.4	1.16573E+12	2765348879	3398993016	191519.89	-79919265.46	-19960475904	NaN	NaN	NaN	916444361.8	988018268.9	2.46765E+11	NaN	NaN	2731045249	150	NaN	NaN	450	60198561.65	15035072360	NaN	-12410125	-3099528000	NaN	127211119.6	31771994816	1.9577E+11	127701019.8	31894351299	NaN	NaN	249.758	249.7575	90.35568595	0.36177294	163.578651	146.9328911	0
1.85955E+11	1.49076E+11	56884236453	47139307211	43006000000	51942982361	1.45485E+11	3882047072	2837000000	2339150643	51913382594	37938300000	NaN	NaN	72699781062	53129000000	48158649259	54532331892	1.79763E+11	1.31045E+11	1.62329E+11	8712702686	616236016.4	NaN	40904898741	NaN	9244.682641	846484507.7	NaN	2.48137E+11	1.80245E+11	NaN	NaN	1.54798E+11	85.38015397	-400000	-1203106754	2.56345E+11	1.87337E+11	1.818E+11	2.192E+11	2.8452E+11	2.07927E+11	2.02126E+11	2.43531E+11	2.28086E+11	2.7071E+11	24024.40302	70035577449	51182000000	61256193428	2.0838E+11	2.49253E+11	2.69459E+11	2.89042E+11	2.11232E+11	2.05407E+11	2.47501E+11	2.31711E+11	26580	20263.46869	24416.03972	22860	NaN	NaN	2.53124E+11	4522441160	3305000000	3870922979	28174603175	20590000000	24330788091	-2093596059	-1530000000	3870922979	5722144466	0.7308	29.48001667	0.911616638	1.247422876	0.940394483	106.9874418	3
404927865.2	87136894976	345691670.8	84098211840	1.96552E+11	95795306496	1.61539E+11	683808264.9	3.41323E+11	2.30628E+11	173669236.9	86686998528	146303166.8	58761601024	292668726.6	1.46086E+11	250554437.9	94116798464	1032749295	895637598.3	2.78719E+11	53311447.76	7240658.182	NaN	173605248.4	NaN	7645835.833	10657233.51	37847230.64	1783719495	1551526770	65642761.93	76299995.43	98508903718	166.1914344	NaN	NaN	1887712149	9.42252E+11	NaN	5.67355E+11	2009226254	1.00291E+12	1737998383	6.03464E+11	5339896996	6563465731	106786.2006	134684195.2	67227615232	32765319168	1757100000	6.14836E+11	1942809615	1964970580	9.80815E+11	1699811237	5.90238E+11	5222279211	340	300.7908026	104445.892	920	211480290.1	1.0556E+11	6.01544E+11	-44255674.23	-22090219520	-13292027904	121514104.7	60653764608	36108959744	NaN	NaN	NaN	11372008742	499.1499939	499.1484259	187.8135988	0.376266856	255.7285219	NaN	0
4122014847	1.70584E+11	7254002363	3.00673E+11	2.91611E+11	3.00673E+11	2.72469E+11	9611111978	3.86367E+11	3.97545E+11	5586069546	2.2456E+11	5279050341	2.31517E+11	8946505386	3.5965E+11	8419576044	3.71143E+11	17869747565	17686375110	7.59349E+11	522684724.6	124451312.7	446906210.8	3314502425	NaN	241803173	148466187.8	4902839656	35093553619	34264289236	4463897496	4612363684	1.70672E+11	95.93755278	NaN	NaN	36427364929	1.46438E+12	35240724984	1.52804E+12	37939752960	1.52518E+12	36558011931	1.58976E+12	79320621871	97495922438	13531.38613	4795420320	1.92776E+11	1.98788E+11	36905000000	1.58985E+12	39214756641	39096765427	1.57169E+12	37690542540	1.63821E+12	81739587238	330	320.8061993	13943.76409	700	8217342081	3.30337E+11	1.63833E+12	1157014903	46512000000	48481536848	1512388031	60798000000	61723857868	1117960178	44942000000	46845055663	87848230.32	40.20000076	40.27831833	19.22801488	0.478308819	20.0960808	NaN	0
6785603075	11624235234	1998918181	4050404314	137812000	4190009456	10808879435	1827802246	122775000	3938249708	NaN	NaN	NaN	NaN	3230613092	217002973.6	11694889015	28709872433	6552517138	NaN	NaN	467084085.5	326209652.7	NaN	1211875024	96932839.35	4033064.56	268498528.2	803015489.6	11324246748	10996760835	574425490.3	842924018.5	11245270205	2.915926717	385.9675586	-115625641.3	11610932475	779916010.2	11463064615	26996800987	13069087677	877861510.2	12757701010	30105746656	46601584046	57494483726	3581.430728	2314990514	155499842	NaN	13729000000	29726781627	11433899739	12637087677	848843710.2	12338385311	29117640724	45061164025	1360	1467.795262	3463.883969	5360	2014890514	135341874.9	28731633161	-432000000	-29017800	-995148466.1	1458155201	97945500	3260807704	132000000	8866550	301921256.9	-378965028.4	0.067170833	0.067170833	0.018837589	0.280442992	0.025090083	64.86695944	2
4796010717	NaN	1013563864	NaN	321300000	NaN	NaN	50477788.96	18979648	NaN	1114481485	419045024	NaN	NaN	2336724676	878608448	NaN	NaN	3462265991	NaN	NaN	251587396.9	87387943.64	NaN	571947455.8	NaN	759286950.9	14266952.03	518212480	4459191664	NaN	-91141969.62	-76875017.59	NaN	92.07274121	NaN	NaN	NaN	NaN	NaN	NaN	5849468115	2199399936	6452705104	2388763392	9972731778	12257855031	4272.752365	1528191371	574599936	NaN	NaN	NaN	5852277580	5790426071	2177200128	NaN	NaN	9872071262	10470	NaN	NaN	17660	1090159936	409900121.8	NaN	-59042555.21	-22200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375999987	0.375999971	0.220541371	0.586546219	0.392029919	111.3568559	3
381000000	453189216	229000005.2	272389312	534546304	443673424	1586756992	386380609.5	553722045.7	553800000	213470620.3	305924742.8	382008783.2	539000000	479709259.1	687471332.1	497228596.9	701570816	1000483124	722331795.1	963348928	NaN	19321756.36	NaN	171186057.1	NaN	NaN	3840757.225	NaN	NaN	NaN	NaN	NaN	453189215.9	120.5643811	NaN	NaN	1866572993	2674985728	1631841077	2218719744	1866572993	2674985728	1622124020	2218719744	4511653163	5545440473	665.8626919	-579999993.3	-831197981.8	NaN	1671200000	2218719744	NaN	1624572993	2328175532	1429235552	1930997602	3926720203	NaN	428.929627	579.5140486	1180	NaN	NaN	1930867276	-242000000	-346810196.4	-287852467.8	NaN	NaN	NaN	1002000000	1435966185	1191312338	-0.143929362	1.433099985	NaN	0.592905889	0.413722626	NaN	NaN	2
6939556355	3.70389E+12	3450983426	1.80522E+12	30047383999	1.81286E+12	4.00355E+12	2203025725	19141200000	1.15554E+12	3909055144	33964200000	2145048056	1.53819E+12	4664390088	40527000000	2726798753	1.95543E+12	5749824403	3518729601	2.52334E+12	740266449.4	338830800	NaN	1427414571	NaN	122625631.7	NaN	1442488219	12371597401	8285898300	1721502372	1721502372	3.67853E+12	1.805054355	16001.024	-1.06487E+11	12617240217	1.09626E+11	7985649467	5.72663E+12	13972637603	1.21403E+11	9378825621	6.7257E+12	34824296052	42803835707	659770.7751	2845106925	24719983999	NaN	9299000000	6.70034E+12	13920967615	13921637603	1.20959E+11	9344668944	6.70114E+12	34697187689	1370	916.6832396	657361.067	3400	2870106925	24937198893	NaN	-51000000	-443118384.4	NaN	1355397386	11776500000	1.07362E+12	76000000	660333278.7	37216651943	-25359429370	8.688595772	11.52096667	3.486146563	0.401232449	5.534879479	NaN	2
297425606.3	572626808.5	134615804.2	271821696	269231608.5	271821696	627079333.1	95710999.18	191421998.4	168479432.6	60454266.52	120908533	59497753.84	118995507.7	111199225	222398450.1	115665662.3	231331324.5	331641011.6	341720823	683441646	30819285.77	2060187.273	NaN	30050000	NaN	NaN	50311.32805	109182213	568581771.9	587742727.8	137891000.2	137941311.5	612395478.9	99.83247379	-83337004.46	-123024710.1	538551235.8	1077102472	541626201.6	1083252403	620031771.9	1240063544	621072230.6	1242144461	852630121.4	1047999350	5737.387812	127484213	254968426	257488736	617379000	1281913132	592937698.7	598631771.9	1197263544	598951060	1197902120	823202138.1	2740	2766.517598	5533.035196	3800	139232213	278464426	1238712356	-21400000	-42800000	-43200776	81480536.08	162961072.2	158892058.1	18687500	37375000	37724976	39768670.47	2	2	1.454398001	0.727199	1.563362445	103.0899485	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66249164.43	2540230.909	NaN	282815310.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.694616	NaN	NaN	NaN	NaN	NaN	NaN	2030749952	2030749952	2761684027	3581909704	NaN	NaN	58053.64188	NaN	NaN	NaN	NaN	NaN	2048861895	2033030016	2033030016	NaN	NaN	NaN	33210	NaN	NaN	NaN	NaN	NaN	NaN	2280064	2280064	610000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
1514365071	5046839254	1043101896	2780084101	4913915544	2644053712	4912734181	997826377.5	4789905873	2810148593	1123407880	5392739784	968030346.8	3219775023	1956984115	9394189127	1880529309	6167537214	2955218089	3228454226	8274700813	333445700	51404672.73	NaN	652927017.5	416506.4533	211193315.2	83727197.2	82378762.33	5629427611	5914444747	69179264.23	152906461.4	4075142730	170.7601603	NaN	NaN	5910028581	28370146600	6096375161	17252386619	6715164450	32235072516	7091063596	18877396496	20356448789	25020867277	2526.78169	712402273.3	3419773129	1806462596	7114300000	17905699971	6467441711	6493964450	31173237308	6860656452	18287335720	19685899838	870	918.3141916	2447.800737	2640	735402273.3	3530180949	17315639206	-221200000	-1061835208	-590060765.8	805135868.7	3864925916	1625009877	223200000	1071435888	595395854.1	-971696524.7	4.80034	4.800341667	1.583531236	0.329878974	2.085580152	110.6616667	1
55801305637	85056823315	1.40896E+11	1.86838E+11	1.27208E+11	1.86838E+11	1.21729E+11	38745004041	35555000000	48737521020	1.24976E+11	1.14686E+11	94987230763	1.73779E+11	1.84794E+11	1.69579E+11	1.46519E+11	2.68057E+11	4.47807E+11	3.12787E+11	5.72243E+11	35761945705	1503076631	NaN	89713656667	1557104497	2201775883	2746589083	29777789158	6.64414E+11	5.13802E+11	57542966849	60289555932	1.00668E+11	66.08716466	-13188.13	12322340097	6.71345E+11	6.16071E+11	4.85946E+11	8.89038E+11	7.68951E+11	7.05641E+11	5.83625E+11	1.06774E+12	1.01604E+12	1.24886E+12	6597.187826	1.26947E+11	1.16495E+11	NaN	5.9216E+11	1.08335E+12	6.04452E+11	7.57886E+11	6.95487E+11	5.75069E+11	1.05209E+12	1.00142E+12	3730	3553.138202	6500.466341	6190	1.19503E+11	1.09664E+11	NaN	-11064738428	-10153742000	NaN	97606244184	89570000000	1.78705E+11	3622937391	3324649000	NaN	15611347773	0.9176667	0.917666667	0.694499118	0.756809764	0.927609083	NaN	2
1152090574	621355584	281360318	151745696	565900032	151745696	563998464	98641129.33	198396912	53200000	158530392.4	318852192	130138165.3	85500000	314279538.9	632110464	281277056.3	169500000	1151987580	1430636164	621299984	122191584.9	4520410.909	NaN	225496916.7	NaN	4659588.635	452951.0225	145865555.9	NaN	NaN	NaN	NaN	621355578.6	372.9265567	-199808	-53648	1564908248	3147500096	1787799248	843999984	1859145793	3739300096	2161163704	1002690752	3341021494	4106573609	3806.491451	387709393.1	779799936	209102848	2178300000	1002690747	1805993600	1809227768	3638899968	2102370756	975768526.9	3251315138	6860	7981.180932	3704.287237	12340	371391368.1	746979490.9	975768554.6	-49918024.99	-100400128	-26922192	294237545.1	591800000	158690768	33311786.96	67000000	17966004	-5.398576021	2.011300087	2	1.119208632	0.556460291	1.441783409	NaN	3
