Customs and other import duties (current LCU)	Customs and other import duties (% of tax revenue)	Taxes on international trade (current LCU)	Taxes on international trade (% of revenue)	Other taxes (current LCU)	Other taxes (% of revenue)	Tax revenue (current LCU)	Tax revenue (% of GDP)	Taxes on income, profits and capital gains (current LCU)	Taxes on income, profits and capital gains (% of revenue)	Taxes on income, profits and capital gains (% of total taxes)	Compensation of employees (current LCU)	Compensation of employees (% of expense)	Goods and services expense (current LCU)	Goods and services expense (% of expense)	Interest payments (current LCU)	Interest payments (% of revenue)	Interest payments (% of expense)	Other expense (current LCU)	Other expense (% of expense)	Expense (current LCU)	Expense (% of GDP)	Subsidies and other transfers (current LCU)	Subsidies and other transfers (% of expense)	Business extent of disclosure index (0=less disclosure to 10=more disclosure)	Ease of doing business index (1=most business-friendly regulations)	New business density (new registrations per 1,000 people ages 15-64)	New businesses registered (number)	Credit depth of information index (0=low to 6=high)	Private credit bureau coverage (% of adults)	Public credit registry coverage (% of adults)	Average time to clear exports through customs (days)	Delay in obtaining an electrical connection (days)	Power outages in firms in a typical month (number)	Time required to get electricity (days)	Firing cost (weeks of wages)	Cost to export (US$ per container)	Documents to export (number)	Time to export (days)	Firms using banks to finance investment (% of firms)	Informal payments to public officials (% of firms)	Losses due to theft, robbery, vandalism, and arson (% sales)	Time required to obtain an operating license (days)	Firms with female participation in ownership (% of firms)	Firms formally registered when operations started (% of firms)	Firms that do not report all sales for tax purposes (% of firms)	ISO certification ownership (% of firms)	Value lost due to electrical outages (% of sales)	Firms offering formal training (% of firms)	Management time dealing with officials (% of management time)	Cost to import (US$ per container)	Documents to import (number)	Time to import (days)	Time to resolve insolvency (years)	Strength of legal rights index (0=weak to 10=strong)	Time required to enforce a contract (days)	Procedures to enforce a contract (number)	Time required to register property (days)	Procedures to register property (number)	Cost of business start-up procedures (% of GNI per capita)	Time required to start a business (days)	Start-up procedures to register a business (number)	Time to prepare and pay taxes (hours)	Firms expected to give gifts in meetings with tax officials (% of firms)	Labor tax and contributions (% of commercial profits)	Average number of times firms spent in meetings with tax officials	Other taxes payable by businesses (% of commercial profits)	Tax payments (number)	Profit tax (% of commercial profits)	Total tax rate (% of commercial profits)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	108	NaN	NaN	6	54.3	35.9	NaN	NaN	NaN	87	NaN	1040	6	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1150	7	10	3.5	3	460	34	60	7	18.2	19	7	324	NaN	18.6	NaN	1.8	9	21.3	41.7	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	148	NaN	NaN	3	0	0.3	NaN	NaN	NaN	159	NaN	1248	8	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1318	9	27	2.5	3	630	45	48	10	12.1	25	14	451	NaN	29.7	NaN	35.7	29	6.6	72	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	130	NaN	NaN	6	57.9	0	NaN	NaN	NaN	89	NaN	1455	8	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1432	7	25	5.3	3	588	39	16	9	28.8	56	13	654	NaN	14.2	NaN	2.7	8	18.4	35.3	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	110	NaN	NaN	6	13.7	3.5	NaN	NaN	NaN	54	NaN	613	8	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	755	9	12	4.2	3	1010	41	72	7	5.6	7	6	433	NaN	27.1	NaN	3.6	29	13	43.6	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	180	NaN	NaN	0	0	0	NaN	NaN	NaN	59	NaN	1431	10	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1581	12	59	NaN	2	405	39	78	11	62.6	84	13	216	NaN	0	NaN	75.8	18	8.8	84.5	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	44	NaN	NaN	5	11.4	54.7	NaN	NaN	NaN	101	NaN	1221	6	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1221	7	10	1.5	6	515	39	13	5	4.7	28	10	187	NaN	36.7	NaN	0.7	8	1.2	38.7	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	24	NaN	NaN	5	33.1	0	NaN	NaN	NaN	111	NaN	725	3	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	725	4	5	3	7	425	35	18	3	1.8	7	5	85	NaN	39.4	NaN	11.2	8	8	58.6	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	111	NaN	NaN	2	0	0.2	NaN	NaN	NaN	95	NaN	1760	7	42	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2660	9	44	3	4	620	37	41	10	12.8	9	5	198	NaN	0	NaN	4.3	19	26.8	31.1	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	11	NaN	NaN	4	20.5	0	NaN	NaN	NaN	53	NaN	540	4	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	620	5	8	0.9	8	375	33	14	3	1	14	3	93	NaN	24.2	NaN	1.2	8	13.7	39	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	29	NaN	NaN	4	0	43.3	NaN	NaN	NaN	123	NaN	1078	2	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1248	2	11	1.9	7	331	29	59	8	0.9	7	5	132	NaN	51.7	NaN	5.7	7	8.2	65.7	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	156	NaN	NaN	2	0	24.2	NaN	NaN	NaN	160	NaN	1945	7	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1955	8	22	5	6	1070	38	39	7	17.3	58	9	488	NaN	22.7	NaN	2.3	26	18.4	43.5	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	7	NaN	NaN	6	100	0	NaN	NaN	NaN	109	NaN	950	4	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1045	4	6	1	10	399	28	29	6	0.7	13	6	110	NaN	11	NaN	3.2	8	23.1	37.3	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9	16	NaN	NaN	6	29.6	0	NaN	NaN	NaN	97	NaN	1595	4	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1715	4	13	3.3	8	285	36	2	1	4.3	2	2	387	NaN	0	NaN	2.2	4	14.3	16.5	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	63	NaN	NaN	3	3.3	0	NaN	NaN	NaN	78	NaN	1013	6	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1315	7	29	1.9	8	487	36	34	5	17.3	12	7	224	NaN	14.7	NaN	0.5	33	18.4	33.6	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	179	NaN	NaN	0	0	0	NaN	NaN	NaN	69	NaN	855	7	35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1391	9	32	3.8	6	276	49	59	6	118	40	12	416	NaN	22.8	NaN	10.6	56	20.9	54.3	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	149	NaN	NaN	0	0	0	NaN	NaN	NaN	78	NaN	831	6	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	885	7	21	3	5	434	33	66	5	206.1	27	8	376	NaN	12.8	NaN	264.6	50	6.1	283.5	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	176	NaN	NaN	1	0	1	NaN	NaN	NaN	455	NaN	1448	6	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2006	6	22	NaN	6	1715	40	210	8	49.8	9	9	208	NaN	24.8	NaN	6.1	46	14.9	45.9	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	155	NaN	NaN	2	0	2.9	NaN	NaN	NaN	106	NaN	1411	7	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1411	7	48	NaN	6	553	40	23	6	101.4	137	21	492	NaN	25.4	NaN	20.6	46	0	46	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	100	NaN	NaN	5	82.4	0	NaN	NaN	NaN	77	NaN	1153	5	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1265	6	25	2	4	819	39	18	11	20.1	10	10	224	NaN	31.7	NaN	1.4	10	13.4	46.4	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	73	NaN	NaN	0	0	0	NaN	NaN	NaN	49	NaN	876	5	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2028	5	12	3	8	688	47	47	8	25.1	15	6	140	NaN	5.6	NaN	12.1	30	27.6	45.3	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	97	NaN	NaN	6	8.9	17.3	NaN	NaN	NaN	39	NaN	1127	10	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1302	9	17	3	8	1459	31	23	4	52.5	37	12	344	NaN	14.3	NaN	0.7	24	25.9	40.9	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	114	NaN	NaN	0	0	0	NaN	NaN	NaN	109	NaN	730	7	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	745	8	22	3	4	581	36	75	6	14.6	26	8	263	NaN	8.8	NaN	3.5	35	23.8	36.1	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2	NaN	NaN	5	86.3	0	NaN	NaN	NaN	43	NaN	575	4	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	565	4	5	1.1	10	280	26	36	5	1.9	3	3	80	NaN	5.3	NaN	0.1	3	17.6	23	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	128	NaN	NaN	6	31.2	16.3	NaN	NaN	NaN	33	NaN	1242	6	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1420	8	22	3.8	8	920	47	23	7	46.7	14	13	224	NaN	10.7	NaN	8.6	47	24.7	44	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	80	NaN	NaN	5	100	0	NaN	NaN	NaN	70	NaN	1300	7	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1180	8	16	3.1	6	561	38	104	5	8.6	7	6	196	NaN	19.4	NaN	1.5	17	11.5	32.3	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	174	NaN	NaN	2	0	0.7	NaN	NaN	NaN	66	NaN	1185	8	33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1545	10	31	5.7	3	530	35	301	5	314.2	105	12	184	NaN	12.4	NaN	4.3	46	24.1	40.8	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	51	NaN	NaN	4	16.1	0	NaN	NaN	NaN	252	NaN	1015	6	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1085	7	18	2	7	395	35	17	4	7.6	4	4	277	NaN	34.1	NaN	3.5	13	14.8	52.4	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	129	NaN	NaN	4	0	31.8	NaN	NaN	NaN	108	NaN	644	4	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	660	7	27	5.5	3	570	40	22	6	17.9	45	8	266	NaN	10.6	NaN	0.1	51	23.7	34.5	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	132	NaN	NaN	4	15.1	0	NaN	NaN	NaN	67	NaN	1095	8	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1070	9	20	7	8	1420	46	44	5	46.8	29	12	254	NaN	18.2	NaN	19	33	24.7	61.8	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	10	NaN	NaN	5	100	0	NaN	NaN	NaN	205	NaN	1109	4	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1121	4	12	0.4	9	650	21	38	5	0.4	13	4	76	NaN	11.6	NaN	2.7	8	11.9	26.3	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	144	NaN	NaN	4	24.4	26.5	NaN	NaN	NaN	140	NaN	1275	7	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1885	8	32	4.5	4	505	39	36	9	3.8	8	6	344	NaN	25.9	NaN	0.4	20	17.8	44.1	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	164	NaN	NaN	0	0	0	NaN	NaN	NaN	47	NaN	3550	10	80	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3650	10	83	NaN	3	520	51	51	5	115.7	77	11	312	NaN	13.5	NaN	0	13	14.9	28.4	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	9	NaN	NaN	5	100	0	NaN	NaN	NaN	22	NaN	1532	5	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1674	5	14	1	7	417	27	4	3	3.3	5	5	140	NaN	18.8	NaN	3.6	29	9.4	31.8	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	34	NaN	NaN	5	100	0	NaN	NaN	NaN	132	NaN	610	5	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	545	4	10	4	9	890	35	144	7	4.4	34	5	235	NaN	5.3	NaN	3.1	33	22.8	31.2	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	87	NaN	NaN	5	100	23	NaN	NaN	NaN	192	NaN	1245	4	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1245	4	18	1.8	3	1210	41	27	7	18.2	6	6	285	NaN	43.4	NaN	2.2	15	22.8	68.5	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	88	NaN	NaN	0	0	0	NaN	NaN	NaN	96	NaN	1410	6	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1420	6	22	1.1	8	655	35	37	6	7.2	7	6	414	NaN	13	NaN	7	72	25.6	45.6	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	96	NaN	NaN	2	0	1.6	NaN	NaN	NaN	43	NaN	825	6	13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1335	7	15	4.3	4	689	38	21	7	13.9	12	7	116	NaN	12.4	NaN	2.3	25	13	27.7	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	20	NaN	NaN	6	99	0	NaN	NaN	NaN	117	NaN	880	3	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	970	5	11	0.6	7	360	30	14	6	7.5	23	8	330	NaN	16.5	NaN	5.7	14	27	49.1	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9	47	NaN	NaN	5	37.6	0	NaN	NaN	NaN	88	NaN	3130	9	76	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3290	12	62	1.5	4	390	36	40	4	0.8	19	6	188	NaN	11.2	NaN	1.6	7	15.9	28.6	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	109	NaN	NaN	4	4.5	0	NaN	NaN	NaN	163	NaN	2055	8	26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2190	7	24	4.5	10	465	40	64	8	37.8	33	11	393	NaN	6.8	NaN	9.7	41	33.1	49.6	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	70	NaN	NaN	4	18.7	0	NaN	NaN	NaN	337	NaN	3210	8	63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3450	9	72	4	10	260	38	5	4	3.5	10	2	210	NaN	19.5	NaN	43.4	52	6.2	69	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	138	NaN	NaN	0	0	0	NaN	NaN	NaN	183	NaN	732	9	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	872	10	26	6	8	401	44	56	7	109.7	85	9	173	NaN	0.1	NaN	3.5	39	18.9	22.5	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	115	NaN	NaN	0	0	0	NaN	NaN	NaN	97	NaN	1120	6	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1120	7	21	NaN	5	660	32	513	5	22.2	31	7	120	NaN	8.5	NaN	0	7	23.4	31.8	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	8	NaN	NaN	6	100	0	NaN	NaN	NaN	49	NaN	680	3	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	695	3	7	1.5	8	230	33	11	7	14.6	7	5	225	NaN	13	NaN	1.5	12	15.1	29.7	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	117	NaN	NaN	5	0	20.5	NaN	NaN	NaN	60	NaN	2270	8	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2280	8	16	2	8	420	53	33	8	26.7	58	10	164	NaN	5.6	NaN	0.6	33	9.1	15.4	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	67	NaN	NaN	4	29	0	NaN	NaN	NaN	42	NaN	1085	7	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1242	10	19	4.2	4	566	50	47	8	1.2	32	12	118	NaN	10.7	NaN	0	15	4.7	15.5	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	165	NaN	NaN	0	0	0	NaN	NaN	NaN	134	NaN	1880	9	44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2035	10	46	NaN	4	443	42	98	5	7.6	93	7	362	NaN	5.6	NaN	2.9	34	24.8	33.3	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9	104	NaN	NaN	5	0	16.6	NaN	NaN	NaN	75	NaN	1050	5	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1250	7	32	4	4	721	37	25	8	67.1	9	5	180	NaN	24.1	NaN	0	19	6.1	30.2	2
