Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
2.08658E+11	2.77124E+11	3.10369E+11	3.52445E+11	3.52788E+11	3.56782E+11	2.86329E+11	23904293298	26700000000	23573000000	98927067285	1.10497E+11	56341860963	1.16306E+11	1.95984E+11	2.18905E+11	1.26018E+11	3.39697E+11	7.61173E+11	3.4789E+11	7.89694E+11	46389137207	2900855648	NaN	1.77178E+11	36994037807	36267373354	366230586.2	49142228409	7.7221E+11	4.3254E+11	47032251818	47339357717	2.58739E+11	95.83131284	NaN	4214000000	9.81061E+11	1.0958E+12	4.87135E+11	1.15296E+12	1.06158E+12	1.18574E+12	5.42761E+11	1.23732E+12	8.01678E+11	7.39675E+11	57553.78282	2.93598E+11	3.27936E+11	NaN	5.6697E+11	1.21893E+12	9.08655E+11	1.02265E+12	1.14225E+12	5.21654E+11	1.19254E+12	7.72276E+11	42270	24264.68905	55470.95197	35920	2.54291E+11	2.84031E+11	NaN	-38933515102	-43486951916	NaN	80522552030	89940000000	84805000000	-284910096	-318231518.8	NaN	-18385111037	1.116954167	1.192178333	1.479072714	1.324201796	1.530675116	103.4225285	3
2.45465E+11	1.57019E+11	89561555645	56326633245	64455191000	59288160318	1.37685E+11	6425549493	4386562000	4112861755	76518078148	52236979000	46795830447	52347229410	1.13666E+11	77597240000	66115823991	74169590877	2.55188E+11	1.37686E+11	1.64228E+11	21858704172	492118004.9	45218200.01	63446149339	122888569.2	827331119.5	856518122.5	51484330069	3.48909E+11	1.89194E+11	71115761691	71855478348	1.52495E+11	105.7600719	3945000	-341988803.8	3.7528E+11	2.56194E+11	2.07562E+11	2.4251E+11	4.14174E+11	2.82746E+11	2.27557E+11	2.67347E+11	3.31669E+11	3.01608E+11	32067.7712	1.18254E+11	80728821000	74097520054	NaN	2.62822E+11	3.90082E+11	4.1335E+11	2.82184E+11	2.27102E+11	2.66823E+11	3.3101E+11	46790	27240.48177	32005.01596	39700	1.1493E+11	78460165030	2.62291E+11	-823416706.3	-562126000	-531510606.7	38893565752	26551665000	24836341009	-2878400410	-1965012000	-531510606.7	-4524275168	0.682675	NaN	0.852493659	1.248754765	0.873404113	100.7008392	3
32133898843	9534888554	9076192795	4143227469	7503100000	4164130009	8334620095	2721518987	2236000000	1190534022	2298685492	1888600000	592237184.5	530079415.9	32007424537	26297300000	10926539564	9777695912	10851144109	5328783239	4768244279	1156518186	342529479.3	159562.746	2701557936	NaN	20527492045	214192957	22884673174	20357228417	12536232036	2993210092	3171010273	23361397898	242.4663016	-1177536151	-618529025.6	45580087634	37448600000	17585978369	15736474213	48852482960	40137200000	18499278246	16553723028	76337853466	70313737977	1888.961251	29801826109	24485180331	NaN	40853000000	30380232371	33948619650	43586437960	35810617428	15283337019	13684897908	68109027678	3870	1743.996282	1561.596858	7770	25586231109	21021647479	28595826644	-5266045000	-4326582572	-1784405727	3272395326	2688600000	827774515.4	1050450000	863049720	572261981.6	13826509343	0.8216	0.821619579	0.525783713	0.639950965	0.489109119	NaN	2
105551325.3	1.49066E+11	302932115.5	2.62013E+11	3.59196E+11	2.59013E+11	1.20203E+12	525504799	6.23107E+11	4.54522E+11	169214814.2	2.00643E+11	NaN	1.46358E+11	265901751.3	3.15288E+11	110178820.7	2.29985E+11	694959437.3	693699976.6	6.01087E+11	74686865.59	1305635.51	188409327.2	71886693.98	7786673.173	NaN	1652014.881	NaN	896503081.4	NaN	NaN	NaN	1.87349E+11	137.0906856	NaN	NaN	1486365988	1.76243E+12	1004393037	1.28559E+12	1620694245	1.92171E+12	1079207715	1.40178E+12	4437410025	4087236825	176470.9962	-268735551.5	-3.18648E+11	-7.5567E+11	NaN	1.44006E+12	1506738220	1624994103	1.9268E+12	NaN	1.40659E+12	4449182902	190	NaN	177077.0934	560	-78214974.1	-92741841242	1.44487E+12	4299857.964	5098470583	4814463001	134328257.6	1.59277E+11	1.16184E+11	339322867.5	4.02345E+11	3.79933E+11	38282538094	1185.73	1185.690833	433.06924	0.365234278	560.5349519	100.5641714	0
4.28851E+11	2.69321E+11	1.13143E+11	69575795738	83468000000	76621985356	2.58908E+11	3038048852	2074000000	2387499229	69423957227	47394000000	NaN	NaN	1.04794E+11	71540000000	60290426339	68269720800	3.45738E+11	1.76989E+11	2.1924E+11	31482164819	762091453.7	29306139.98	83639359871	NaN	NaN	773702902.6	40800879706	4.30627E+11	2.2205E+11	70803842371	71491646932	2.61555E+11	106.9440717	900000	-67223541.84	4.5357E+11	3.09641E+11	2.40435E+11	2.89898E+11	5.07394E+11	3.46385E+11	2.68825E+11	3.23894E+11	3.96546E+11	3.60042E+11	30242.24211	1.26606E+11	86431000000	79269105918	NaN	3.16127E+11	4.83847E+11	5.14668E+11	3.51351E+11	2.72569E+11	3.28427E+11	4.02231E+11	45180	25450.04454	30665.49503	37560	1.2499E+11	85327640554	3.20771E+11	7274325265	4966000000	4643548653	53823561724	36744000000	33996050340	-6168381734	-4211000000	4643548653	-7766550123	0.682675	NaN	0.873504476	1.279531953	0.916804206	103.8516346	3
1018512315	NaN	1382819723	NaN	6.19241E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	258796560.9	29549995.53	16574937.15	565786960	NaN	NaN	32801817.98	27914394.24	6089440876	NaN	320441295.3	354250875.9	NaN	276.1537774	NaN	NaN	NaN	NaN	NaN	NaN	6682744914	2.9926E+12	3121014404	1.08367E+12	12796151840	11786357970	129688.149	473505504.6	2.12041E+11	NaN	NaN	NaN	6063303431	6671802773	2.9877E+12	NaN	NaN	12775199777	730	NaN	NaN	1530	707366207.7	3.16766E+11	NaN	-10942140.64	-4900000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	447.81	447.8052556	233.8671842	0.522246453	283.2703119	NaN	0
16181037750	6.69978E+11	19258446291	8.70241E+11	1.32132E+12	8.70241E+11	6.74917E+11	14573910509	9.99916E+11	6.45852E+11	13671593062	9.38008E+11	12558702446	5.50772E+11	21859306224	1.49977E+12	20885456830	9.20651E+11	40228406938	35715711084	1.53342E+12	1701935125	338079660.3	488340473.3	6321555866	NaN	3989402030	472402993.8	21384847806	75807887173	66038043796	19232069307	19801579722	4.77455E+11	169.6544264	NaN	NaN	76661623670	5.25975E+12	71492776127	3.09993E+12	79554350678	5.45822E+12	73983829245	3.21726E+12	2.1421E+11	1.97306E+11	22115.05084	12566433465	8.62183E+11	9.20179E+11	71790000000	3.02474E+12	83418148915	86607185541	5.94212E+12	80082274754	3.48076E+12	2.33201E+11	570	550.4757394	23926.29527	1600	29237022626	2.00595E+12	3.30996E+12	7052834864	4.83895E+11	2.85224E+11	2892727008	1.9847E+11	1.17334E+11	826599621	56713000000	33429000000	-1.92523E+11	68.61	68.598275	25.48067385	0.371384257	29.33516894	NaN	0
30171092239	26476402725	17412768678	15679135450	26014530000	17605073055	38172197989	3090282701	4132017000	3081420120	6200039638	8290073000	3265547674	7356405950	13131165208	17557681000	4909942836	12053456197	26956200687	11086065532	26136176105	2030940546	367229971.5	NaN	6207632189	462400231.2	486358209.4	641132085.9	1372159126	42100622719	17046956128	1546629994	2087111260	28225942107	144.755157	219.7518463	10494971.65	43177648597	57732833939	17524029639	41271052422	51824867627	69295030504	20285749709	47870509036	1.06084E+11	91420758774	6279.421312	8824246710	11798900276	NaN	18855000000	49620048418	43415665338	49257013349	65861552548	19247019077	45421485257	1.00828E+11	5700	2524.730658	5958.170245	13230	7579791315	10134938967	47248127426	-2567854278	-3433477955	-2371920992	8647219030	11562196565	6599456614	1259689425	1684330731	1201395805	1749539382	1.3371	1.337116667	0.65320819	0.488526057	0.8024112	120.6981608	2
21212725667	NaN	7250343089	NaN	2825000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	635340766.5	163337666.9	NaN	1395812244	NaN	6303755874	52405883.44	8119978418	13279644427	NaN	NaN	2288225644	NaN	169.0434641	NaN	NaN	NaN	NaN	NaN	NaN	21902892584	8235400000	13159972968	4871764812	27141098296	24999289178	4629.375348	12449600528	4681000000	NaN	NaN	NaN	19714236548	20979212545	7888100000	NaN	NaN	25996514738	18730	NaN	NaN	24700	9751431467	3666499226	NaN	-923680039.1	-347300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375996	0.376	0.303429136	0.807000967	0.315936222	87.77896298	3
7614709929	3937053158	4577934274	NaN	6970357842	NaN	5076684826	1192846016	1592688000	975860818.4	2117598862	2827418000	853153829.3	1203767908	4463677352	5959902000	1801403952	2541713105	9405686788	4423856705	5899944657	NaN	227260515.7	NaN	2026766350	171573688.8	379700958.8	25309878.85	-257395614.9	NaN	NaN	NaN	NaN	2681101361	215.7940946	NaN	NaN	15062210156	20111063000	6926469062	9417518580	18543289395	24759000000	8388323119	11473437232	32788958417	28676566007	3039.994349	-1583338679	-2114073804	NaN	8534000000	10217485436	17223402242	19212852007	25653000000	8738717504	11806621045	33972904813	4560	2315.404817	3128.274512	9000	1926783556	2572641403	NaN	669562612.3	894000000	NaN	3481079239	4647937000	2055918652	2824441972	3771194921	NaN	-1255951797	1.3352	1.33519568	0.755101754	0.565534567	0.929724565	NaN	2
37027902622	1.01377E+13	20236516854	7.8655E+12	4.88554E+13	8.81005E+12	1.57568E+13	5077808989	1.08462E+13	1.72391E+12	17346863296	3.70529E+13	7923173841	5.6816E+12	22989513109	4.91056E+13	10397522248	7.45623E+12	23874485019	8013554309	5.74665E+12	2780317009	456439516.1	NaN	6864357922	NaN	853809548.9	NaN	10402077266	52257715675	25426440466	12167936239	12167936239	1.39842E+13	750.8809084	2.0768E+12	-1.25425E+12	51941807116	1.10948E+14	20815025066	1.49268E+13	60763483146	1.29791E+14	24103693966	1.72851E+13	1.19431E+11	1.10006E+11	1800160.158	18179026217	3.88304E+13	NaN	24286000000	2.11317E+13	52123735593	59975883146	1.28108E+14	23719637132	1.70095E+13	1.17883E+11	5430	2470.280893	1771458.682	12280	17562226217	3.75129E+13	NaN	-787600000	-1.68231E+12	NaN	8821676030	1.88431E+13	2.35836E+12	192700000	4.11607E+11	67428257802	3.84654E+12	2136	2136.3975	1086.741669	0.50877419	918.2298114	NaN	2
843550000	1451100000	345900000	NaN	691800000	544700000	1429700000	143950000	287900000	284100000	169600000	339200000	127850000	255700000	268900000	537800000	228250000	456500000	773850000	645350523.6	1290701047	72449643.04	3090892.228	NaN	145949314.2	NaN	NaN	NaN	40900825.62	1060150686	851025962.1	120108169.4	120108169.4	1267230677	114.8596916	62300000	36101047.16	1186700000	2373400000	1015650524	2031301047	1363500000	2727000000	1187100524	2374201047	2174734059	2003117377	7371.006045	237750000	475500000	NaN	NaN	2190331724	1201206178	1198350000	2396700000	1055083708	2110167416	1911325676	3730	3275.640199	6551.280398	5930	184148732.8	368297465.5	NaN	-165150000	-330300000	NaN	176800000	353600000	342900000	111550000	223100000	NaN	-183869323.3	2	2	1.253946426	0.626973213	1.507304814	94.74842086	1
1609434272	1481717440	NaN	NaN	NaN	NaN	2032860937	48301000	48301000	50897000	NaN	NaN	NaN	NaN	557904000	557904000	366512816.3	468771000	5276473000	3705498723	4863763000	NaN	2824436.002	NaN	909979503.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1481717440	108.6195133	NaN	NaN	5882678000	5882678000	4109994766	5383431000	6109928000	6109928000	4336981750	5625074000	NaN	NaN	87617.97508	NaN	NaN	NaN	NaN	5625074000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	227250000	227250000	241643000	NaN	NaN	NaN	-2.38419E-07	1	1	NaN	NaN	NaN	NaN	3
7488175296	10453874677	2876226303	5022364926	21185062715	5112492037	10064984006	1741272531	12603330581	4022388569	1862344771	13479651455	1536186196	5109523644	4958589370	35890269861	3213451521	10539097554	6227751389	4959802374	12712238695	842708507.9	93259679.31	NaN	1588307389	284174399.9	3811623986	188542353.9	3036704198	10454510418	7931428096	-279991617.9	-101747210	11906697379	398.6209675	NaN	NaN	12927613290	93570064993	9637556947	27273724818	16675015771	1.20694E+11	11373495913	30277826306	43569714324	40131459526	3147.885152	4085183964	29568561531	6954205411	12870000000	31730649008	14340389982	16138616193	1.16811E+11	10971369211	29244593937	42168169838	1490	1140.656859	3040.46341	4380	4832909736	34980600668	30697416639	-536399578.5	-3882460149	-1033232369	3747402481	27123699159	3004101488	1284181121	9294902953	2473636361	1452822702	7.238	7.238320699	2.770129803	0.382720338	3.013610921	115.645	1
2.25828E+11	2.17145E+11	3.15895E+11	2.88803E+11	6.27498E+11	2.88803E+11	2.4552E+11	83186946963	1.52612E+11	82066361601	2.33877E+11	4.29063E+11	1.2182E+11	2.22871E+11	3.92456E+11	7.19987E+11	1.96336E+11	3.59197E+11	9.30929E+11	4.9813E+11	9.11328E+11	83281917284	2857263409	NaN	1.93706E+11	32085121299	41699773924	3311407265	1.11353E+11	1.34602E+12	7.12658E+11	1.20116E+11	1.23031E+11	2.48983E+11	193.1953278	NaN	29214846004	1.40657E+12	2.58045E+12	7.39323E+11	1.35259E+12	1.65282E+12	3.0322E+12	8.57886E+11	1.5695E+12	1.993E+12	1.83572E+12	8193.981412	3.45182E+11	6.33259E+11	NaN	8.717E+11	1.60134E+12	1.43382E+12	1.61369E+12	2.96043E+12	8.37172E+11	1.53161E+12	1.94582E+12	7490	4370.669564	7996.139967	10160	3.10282E+11	5.69233E+11	NaN	-39123680433	-71775000000	NaN	2.46246E+11	4.51754E+11	2.1691E+11	4314915421	7916000000	NaN	31837844748	1.834566667	1.833766667	1.521426927	0.829311333	1.62606097	NaN	2
