Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
52197629699	1.17379E+11	79555764854	1.2907E+11	99929000000	1.27698E+11	73148000000	10675771133	13602000000	17045000000	42729770034	54442000000	42292970022	87305000000	88540930853	1.1281E+11	78175155898	2.10731E+11	1.94763E+11	1.79505E+11	4.07467E+11	16023506215	1408002851	NaN	55199748842	2604522357	3103564411	488076127.8	5466210110	2.54919E+11	2.38876E+11	17588631287	18076632749	72221677306	61.78136042	1830000000	18063000000	2.9398E+11	3.7456E+11	2.68394E+11	6.35243E+11	3.29345E+11	4.19619E+11	2.97937E+11	6.792E+11	3.06873E+11	4.06029E+11	39296.45915	77761557178	99076000000	NaN	2.9605E+11	6.34043E+11	3.18114E+11	3.15827E+11	4.02395E+11	2.85725E+11	6.53189E+11	2.94277E+11	18410	16531.18622	37791.56761	17030	64368964996	82012498301	NaN	-13518562122	-17224000000	NaN	26023075112	33156000000	48796000000	355545090.7	453000000	NaN	-45157322694	1.2741	1.283755833	1.367401256	1.073229147	1.405887245	97.16330969	3
61808203889	58327097544	42925833824	44379261127	37195991000	44962122668	61669083023	5267368297	4469362000	3873641255	32551344726	27619816000	27771079235	31065568060	48995547437	41572722000	42207289681	47348686270	98598569240	90450097374	1.07886E+11	8623694969	329525558.5	NaN	25349202104	NaN	168228554.1	530249879.4	14989344275	1.44494E+11	1.30394E+11	22585035252	23115285131	60640356250	81.50071872	557978000	-2457846507	1.52861E+11	1.29703E+11	1.36179E+11	1.59108E+11	1.72009E+11	1.45949E+11	1.52425E+11	1.79077E+11	1.59614E+11	2.02027E+11	23092.1719	42788810843	36306306000	43933395895	1.5748E+11	1.81391E+11	1.6541E+11	1.69853E+11	1.44121E+11	1.50485E+11	1.76806E+11	1.57615E+11	21330	19405.14894	22799.23338	20320	40502800946	34366626603	1.79147E+11	-2155117266	-1828617000	-2243682054	19147079552	16246297000	19968930842	-602828520.9	-511500000	-2243682054	2313258706	0.8485	11.67591667	0.914386287	1.077650309	0.94331639	98.26665222	3
4014149346	NaN	1006252045	315327072	16520	NaN	NaN	2679828861	162880	NaN	1464626505	89020	NaN	NaN	2603158904	158220	NaN	NaN	3011516912	NaN	NaN	NaN	NaN	NaN	1099082910	NaN	1153084359	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.006716714	119000	NaN	8294504678	504140	NaN	NaN	8792365811	534400	8891369779	7956271088	25237195140	33795126306	1094.247158	663376103.1	40320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	497861132.9	30260	NaN	NaN	NaN	NaN	NaN	6.078E-05	NaN	2.11751E-05	0.348389184	0.000218397	NaN	2
115775316.6	NaN	173915917.9	NaN	30534000000	NaN	NaN	567331265.5	1.02978E+11	6.54857E+11	148352459.6	26927900000	NaN	NaN	204701591.6	37156000000	198335636.3	4.14001E+11	272570008.8	330992559.7	2.86803E+11	39702501.23	1723920.442	82753279.13	75633223.47	24702.48049	NaN	1713964.694	60453138.4	997742348.7	NaN	14222677.39	15936642.09	NaN	15.24454012	100011	NaN	1044602866	1.89609E+11	942115940	1.20588E+12	1167398478	2.11898E+11	1070135131	1.38999E+12	3026567701	4052876619	242834.6347	-48774397.31	-8853187180	NaN	NaN	NaN	1225750919	1156153554	2.09857E+11	NaN	NaN	2997414394	210	NaN	NaN	520	136369266.4	24752794649	NaN	-11244924.61	-2041100000	NaN	122795612.4	22289000000	2.25246E+11	NaN	NaN	NaN	NaN	181.513	181.5125833	70.01264169	0.385716955	119.6445981	145.9503829	0
1.36171E+11	1.26998E+11	43846692844	46091282863	38161894307	48655495667	1.2491E+11	3711356236	3141663054	1987992883	NaN	NaN	NaN	NaN	55315283719	46824387668	47303788393	53564332225	1.28886E+11	1.23197E+11	1.52607E+11	10269774140	588040266.5	NaN	28212458326	NaN	648119.9017	749123727.9	NaN	1.79942E+11	1.65514E+11	NaN	NaN	1.28378E+11	76.81697019	271479443.8	-1499984456	1.87912E+11	1.59068E+11	1.72643E+11	2.08159E+11	2.07949E+11	1.76029E+11	1.90193E+11	2.29153E+11	1.96851E+11	2.54728E+11	22905.04119	48760391555	41275671452	52123411095	1.9211E+11	2.30533E+11	2.02218E+11	2.08155E+11	1.76203E+11	1.9037E+11	2.29382E+11	1.97046E+11	20210	19028.45565	22927.93678	19700	NaN	NaN	2.3076E+11	206063242.5	174432534.7	227075520.3	20036228837	16960667710	20994318522	-1203121043	-1018441963	227075520.3	1380211524	0.8465	34.14825	0.894223066	1.056376924	0.951736861	100.6074949	3
291992103.7	82373935104	254510735	71799996416	76793004032	76793004032	1.48893E+11	682152635.5	1.92442E+11	1.95901E+11	142235704.4	40126099456	114467904.2	45975199744	238025327	67149299712	212297261.2	79746097152	957632412.7	763859561.7	2.3771E+11	60942123.06	4144744.893	NaN	139664055.2	NaN	17927477.19	10848396.39	8098413.618	1689379905	1349147910	36515109.84	47363506.23	82395032020	103.1930796	-4096	NaN	1787161306	5.04176E+11	NaN	4.88056E+11	1877810375	5.29749E+11	1478487197	5.13357E+11	4169542764	5583434455	104043.1652	36554145.87	10312286208	10295207936	1467200000	5.13378E+11	1849593848	1846971437	5.21049E+11	1454034848	5.04896E+11	4101067122	370	294.6923705	102328.2868	830	148157660.5	41796741861	5.04925E+11	-30838938.04	-8699969536	-8452833280	90649068.79	25572999168	25300699136	NaN	NaN	NaN	21096916.2	282.1098938	282.1069088	127.0520332	0.450363621	NaN	NaN	0
2062576987	88747740147	5230560112	2.20311E+11	1.86731E+11	2.20311E+11	1.56025E+11	9132744903	3.26039E+11	3.76384E+11	4033949494	1.44012E+11	3788164456	1.66133E+11	6538067087	2.33409E+11	6146508520	2.70944E+11	14405540359	14910022562	6.40149E+11	388761481.1	79722150.66	418253073.7	2668991540	NaN	176537260.5	109813119.1	3311557574	28354732857	28171240212	2915993451	3025806570	85017896317	83.39575032	NaN	NaN	30076352349	1.07373E+12	29692739280	1.28748E+12	30957444767	1.10518E+12	30474743435	1.32522E+12	60691930326	81272560114	12296.9263	3507899085	1.25232E+11	1.53034E+11	30676000000	1.32149E+12	32444488895	31618514730	1.12878E+12	31137693964	1.35339E+12	61987954996	300	288.9306432	12558.30073	580	5980549113	2.13506E+11	1.34979E+12	661064411.6	23600000000	28298804088	881092418.1	31455000000	37747509900	912492977.7	32576000000	39061942457	-3729843830	35.70000076	36.59618333	18.20968283	0.510075139	18.13193212	NaN	0
4758064663	8512611061	1986693677	4815126065	30665000.96	6376941843	7533736456	1684274245	20885000	5284422308	NaN	NaN	NaN	NaN	4350484005	53946000	13283741506	32610358559	3906693550	NaN	NaN	557367810	298605028.1	NaN	1623388488	45725911.64	32075403.29	228698483.2	275469710.3	8131391145	10046922657	227732694.1	456431177.3	8355083664	0.431255758	-19002.624	-7888148943	9941451800	123273998.5	11978474303	28210648525	10943548724	135700000	13334230508	31466246562	44707827879	60092699962	3645.146987	2940725974	36465000.96	NaN	14999000000	31308719165	13982190608	9832580948	121924000	11963540641	28233036123	40169176170	1620	1385.893422	3270.601924	4650	1898858198	23545840.93	28114327031	-1110967776	-13776000	-3194392134	1002983902	12437000	3407422348	69100000	856839.9736	201099299.3	-157527397.2	0.0124	0.01778825	0.003035263	0.244779253	0.002671726	NaN	2
3923936134	NaN	913563861.1	NaN	496400000	NaN	NaN	40721607.78	15311324	NaN	731603854.8	275083040	NaN	NaN	1840228829	691926016	NaN	NaN	2735273115	NaN	NaN	228470034.5	57531259.86	NaN	678933858	NaN	820487026.1	14843634.7	37821496.05	3307760217	NaN	-626570390.1	-611726755.4	NaN	90.7105019	NaN	NaN	NaN	NaN	NaN	NaN	4616223477	1735699968	5168752875	1913449856	7332388063	9818800398	3776.409122	829255177.3	311799936	NaN	NaN	NaN	4994407521	4807181101	1807500032	NaN	NaN	7635704271	9860	NaN	NaN	15070	716755354.1	269500003.9	NaN	190957453.3	71800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375999987	0.376	0.236716872	0.629566171	0.413853088	121.3128552	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18247589.91	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
6564980632	9.38428E+12	3947169041	3.95048E+12	2530000	4.58108E+12	1.45543E+13	3588447046	1754600	1.50977E+12	7209207704	3525000	3463177868	2.4834E+12	8539383219	4175400	4713188697	3.3799E+12	4969751694	5136618546	3.68355E+12	862170491.7	NaN	NaN	1742197299	NaN	151065950.5	93408641.6	NaN	15920126566	19752751378	NaN	NaN	1.60548E+13	8.55834E-05	NaN	-3913781632	17097581958	8360000	12240279892	8.7777E+12	17813389815	8710000	14191860914	1.01772E+13	48368276687	64769951748	998352.6141	5787817816	2830000	NaN	23382000000	1.68477E+13	NaN	17813389815	8710000	14192009744	1.01772E+13	48368276687	NaN	1392.192441	998352.6141	4740	NaN	NaN	NaN	NaN	NaN	NaN	715807857.1	350000	1.12936E+12	NaN	NaN	NaN	6.67049E+12	0.000488958	NaN	0.000180077	0.368286634	NaN	NaN	2
241350000	563662080	122950000	287144192	256200000	299171786	673545216	70554341.24	141108682.5	137054464.1	46312734.08	92625468.16	54464620.63	108929241.3	84258087.82	168516175.6	102391338.3	204782676.5	230957795.3	278018725.8	556037451.6	19012491.61	1797278.759	NaN	27500000	NaN	NaN	41134.55989	70750000	406420726.5	473055630.4	87924078.3	87965212.86	563662059.2	85.94340345	29141484.93	-207557741.2	385770224.3	771540448.6	448937296.1	897874592.1	444720726.5	889441452.9	517457662.4	1034915325	652049752.4	873159782.8	5334.615076	81050000	162100000	189288640	516310000	1034915304	455716261.8	433920726.5	867841452.9	504886943.2	1009773886	636214787	2350	2602.510017	5205.020033	3280	98250000	196500000	1009692390	-10800000	-21600000	-25222914	58950502.15	117901004.3	137040732.7	28050000	56100000	65509516	-20.77115119	2	2	1.364069919	0.682034959	1.594426306	106.4632256	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53731742.4	2549201.505	NaN	228504697	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.3496016	NaN	NaN	NaN	NaN	NaN	NaN	1634899968	1634899968	2554270508	3312893954	NaN	NaN	54309.73696	NaN	NaN	NaN	NaN	NaN	1616975712	1648899968	1648899968	NaN	NaN	NaN	26510	NaN	NaN	NaN	NaN	NaN	NaN	14000000	14000000	4300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
1147697227	3774038251	773918969.1	2309227550	2980358751	2502122865	4160140935	830454516.2	2973533745	2604862712	947390194.6	3392234805	825555383	2745887679	1635370811	5855625080	1564622763	5131464354	2393818052	2789780655	7150356993	179971729.3	28903176.77	NaN	456781329.2	4581052.925	199972429.5	59976219.69	21506309.12	4439424677	5162767841	-91027763.01	-31051543.32	3313741878	117.6894417	NaN	NaN	4859643380	17400487682	5260420655	14886684059	5343259489	19132128358	6106538030	16256452651	16090630246	21546961959	2385.8011	539214715.8	1930717603	1655723683	6276100000	15796156278	5192471129	5100759489	18263830433	5830128656	15540425434	15360368532	760	855.631155	2280.716764	2250	479214715.8	1715881003	15080129055	-242500000	-868297925	-716027222.9	483616108.9	1731640676	1369768592	182500000	653461325	538865848.1	-460296373.4	3.58061	3.580608333	1.189022932	0.332072728	1.614168462	122.2091667	1
35344594595	64132844779	73763513514	1.53511E+11	11918000	1.53511E+11	58405539070	27653447245	4092710.192	40291308627	89965540541	13314900	79969749579	1.46305E+11	1.28363E+11	18997740.76	1.25069E+11	2.28815E+11	1.9897E+11	2.57243E+11	4.70625E+11	18454061443	1096926909	NaN	42509815487	1978691027	2390127265	1843535976	33465829721	3.51331E+11	4.39982E+11	44655720860	46499256836	64036758515	0.00646934	NaN	2002692066	3.54986E+11	52537999.9	4.04335E+11	7.39732E+11	4.07338E+11	60285999.27	5.09359E+11	9.31872E+11	8.13934E+11	1.08994E+12	6124.82109	83635130203	12377999.27	NaN	5.0931E+11	9.31776E+11	4.36086E+11	3.98209E+11	58934999.9	4.97927E+11	9.10958E+11	7.95694E+11	2870	3272.675319	5987.359496	5230	76020756081	11251071.9	NaN	-9128378378	-1351000	NaN	52351351351	7748000	1.92141E+11	1344594595	199000	NaN	-96086264.22	0.000148	0.000175961	7.40674E-05	0.500455532	0.000134726	NaN	2
800526971.8	469829952	273902423.4	160753568	580400000	169361728	496442272	107002789.6	215214720	62100000	144393450.7	290418560	127550622.9	83800000	281356658.6	565892672	270968170.9	163287776	1050212621	1403465010	609500032	110146701.6	6033721.547	NaN	198995659.9	NaN	5108344.786	380816.1441	21037352.26	NaN	NaN	NaN	NaN	469829954.3	342.6984512	NaN	NaN	1438572037	2893400064	1768497421	834887808	1687167462	3393400064	2134241585	990200000	3028464831	4055417066	3803.327047	243225700.2	489199872	142749408	2151200000	990200002.3	1652751011	1630885395	3280199936	2062294460	957168007	2927438544	6350	7921.208137	3676.452201	11240	220143632.3	442774906.9	957168046.3	-56282067.87	-113200128	-33031956	248595425	500000000	155312192	NaN	NaN	NaN	2.326459706	2.011300087	2	1.120501724	0.557103205	1.474919903	NaN	3
2468163927	5346000000	763486918.3	1676000000	1319000000	1676000000	3403000000	37833016.9	65360320	70744450	461461773.6	797221360	697376555.1	1202254330	2205183926	3809675750	3207991493	5530552180	1458650110	1711559468	2950740600	80695304.71	29086572.56	NaN	481519745.5	NaN	989368799.8	764313.9982	NaN	2230778507	3143429967	NaN	NaN	5648264694	74.77750421	222000000	835000000	NaN	NaN	NaN	NaN	3701667053	6395000000	4960586183	8552037230	9786493353	13105092639	32973.99812	1744616809	3014000000	NaN	5135900000	8854301924	3615543339	3701667053	6395000000	4960586183	8552037230	9786493353	13940	19126.47888	32973.99812	37730	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	302264694.4	1.7276	1.72755	0.653451627	0.378242433	1.284864714	NaN	3
