Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
29310481736	91612000000	52223398624	1.18717E+11	77246000000	1.16066E+11	52918000000	8297975056	12539899904	14612000000	NaN	NaN	38790556950	80075000000	57854422530	87429603328	65382581118	1.76247E+11	1.01205E+11	1.55175E+11	3.52239E+11	8698923023	1109594222	NaN	35284542086	1777464394	2661501671	NaN	4945521772	1.45521E+11	2.04558E+11	NaN	10703745811	47810343328	48.1740656	-2315000000	18092000000	1.67357E+11	2.5291E+11	2.29463E+11	5.43098E+11	1.9042E+11	2.87762E+11	2.62027E+11	5.97338E+11	2.27534E+11	3.57091E+11	36727.8451	47984383272	72514000000	NaN	2.6073E+11	5.53536E+11	2.03974E+11	1.85244E+11	2.79941E+11	2.5476E+11	5.824E+11	2.2135E+11	12540	15664.12318	35809.39458	13610	42837925160	64736672503	NaN	-5175357332	-7821000000	NaN	17693885188	26738999296	43070000000	-3970354.685	-6000000	NaN	-43801656672	1.5112	1.42818	1.264697703	0.836883075	1.3154234	85.80238169	3
40094140183	43610161331	27752678494	34380549256	25656085000	34333266524	45066871784	4252987593	3907645000	3608209450	23535007619	21623965000	23424435217	26203280770	35431992817	32554915000	35963892677	40344762345	69438373966	78396068614	93508353078	6491367577	250179410.5	NaN	18257104309	197452.9277	130153367.5	NaN	8283392695	1.03121E+11	1.13203E+11	NaN	14394230042	45366710695	73.03327341	74943000	-2928944578	1.09123E+11	1.00263E+11	1.17652E+11	1.37461E+11	1.23083E+11	1.13089E+11	1.318E+11	1.54846E+11	1.20428E+11	1.7469E+11	20442.83154	28188462125	25899559000	34633105435	1.3568E+11	1.56603E+11	1.02491E+11	1.21508E+11	1.11642E+11	1.30088E+11	1.52841E+11	1.18886E+11	13530	17174.25037	20178.13641	15700	26540497004	24385408648	1.54621E+11	-1575440792	-1447515000	-1981993867	13960115368	12826554000	17384660680	-222299738.8	-204249000	-1981993867	1756549364	0.9188	12.6425	0.939062792	1.022053539	1.002427834	100.3750031	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
110260311.3	NaN	243436387.2	NaN	31613000007	NaN	NaN	572028164.5	70679800000	6.11186E+11	119821948.9	14805200000	NaN	NaN	177768695.4	21965100000	166718452.9	3.48004E+11	288152314.7	271609737.3	2.35348E+11	33115812.12	1159782.623	46761381.28	40773713.18	100318.4949	NaN	NaN	119842099.5	1015415736	NaN	NaN	104936429.2	NaN	11.63488529	NaN	NaN	1037949174	1.28249E+11	835064432.3	1.06886E+12	1131466494	1.39804E+11	925089140.8	1.20159E+12	2270390978	3503550196	232578.3106	74887725.49	9253127361	NaN	NaN	NaN	1294120780	1103051149	1.36293E+11	NaN	NaN	2213372990	250	NaN	NaN	430	160615812.7	19845689812	NaN	-28415344.77	-3511000000	NaN	93517319.52	11555000000	1.52794E+11	NaN	NaN	NaN	NaN	123.56	123.5638333	61.57705936	0.498357554	105.3200402	183.2431937	0
89638454792	99386963863	26554562170	34155571058	25454324517	35581733623	95604929492	2777456822	2570536289	1842152422	NaN	NaN	NaN	NaN	41127121976	38063151389	40870962363	46280136977	89500346476	1.09335E+11	1.35435E+11	7523012222	446754621.4	NaN	20405077918	NaN	932057.3597	NaN	NaN	1.27048E+11	1.43228E+11	NaN	NaN	98409424980	67.83051402	124881773.4	-856897753.4	1.33405E+11	1.23466E+11	1.52239E+11	1.83558E+11	1.47576E+11	1.36582E+11	1.67122E+11	2.01357E+11	1.49788E+11	2.2383E+11	20400.43704	30057860274	27818549684	38386229110	1.6665E+11	2.0038E+11	1.26916E+11	1.47454E+11	1.36469E+11	1.66974E+11	2.01191E+11	1.49665E+11	12860	16916.8943	20383.65541	15160	NaN	NaN	2.00214E+11	-121579807.6	-112522112	-165887158	14171030733	13115288943	17799311815	-901578219.8	-834410642.4	-165887158	-977538882.7	0.9255	37.33408333	0.911829527	0.985229095	1.008454664	102.044983	3
238538990.8	80873570304	208957201	61700001792	60700000256	57699999744	1.36505E+11	519964057.1	1.5627E+11	1.458E+11	112051634.6	33675999232	91125767.27	36600000512	193198899.7	58063998976	164255579.5	61700001792	849231367	852517178	2.653E+11	50608638.14	2335452.679	NaN	122675337.1	NaN	26680229.18	NaN	-54587019.16	1384439196	1178132925	NaN	-32993656.04	67336031328	99.31514326	16384	NaN	1433326620	4.30772E+11	NaN	4.338E+11	1562394310	4.69562E+11	1361681570	4.728E+11	3332358533	5142323727	108155.8382	-43061778.03	-12941787136	-11468796928	1312500000	4.59262E+11	1390359798	1533794762	4.60967E+11	1337523284	4.64438E+11	3271359880	320	305.966479	106243.0818	750	68088724.75	20463385919	4.51092E+11	-28599548.48	-8595308544	-8170578432	129067635.8	38789988352	38999998464	NaN	NaN	NaN	-13537538976	300.5400085	300.5365624	140.9098075	0.468855405	NaN	NaN	0
1228333318	64506000000	3808888841	1.7998E+11	1.16552E+11	1.7998E+11	1.35812E+11	7532254808	2.30487E+11	3.39432E+11	3078790811	94211000000	3197068242	1.4021E+11	4824869221	1.47641E+11	5121167888	2.25746E+11	10872026008	13106961610	5.62736E+11	267237766.1	51395846.38	375989644.7	2010517478	NaN	116544917.1	NaN	2226540517	21854692755	24565578321	NaN	1949847875	57934965090	63.01990419	NaN	NaN	23229150037	7.10812E+11	26012783238	1.12791E+12	23781404932	7.27711E+11	26554115959	1.15473E+12	45891054583	70816707290	11852.00056	2157745071	66027000000	64813000000	26652000000	1.14816E+12	25877404710	24357744794	7.45347E+11	27206313778	1.18252E+12	47003219492	270	279.2416303	12137.17012	480	4237057995	1.29654E+11	1.17614E+12	576339862.1	17636000000	27984000000	552254895.1	16899000000	26818000000	616405221.1	18862000000	29930000000	-6571034910	30.60000038	30.94983333	15.85736058	0.518214392	16.89249472	NaN	0
11594863865	72721189023	7639922353	7791967943	12020200.45	10166558145	95861000263	3353541117	4309300.224	4981123559	NaN	NaN	NaN	NaN	17473619330	22453600.26	16805914728	41256968523	8544978999	NaN	NaN	1404003796	397138167.5	NaN	3227953755	28655253.76	9713190.466	NaN	5393928679	24844883437	21272052628	NaN	6362708096	91729321139	0.103647741	-2.816	10472430620	29372139446	37743198.21	14282733623	33637437291	28429026656	36531298.3	14935792899	35245629034	43455944422	67310379911	3928.683384	8831985686	11349101.31	NaN	15850000000	54253761150	24701436007	28111205636	36122898.3	14663480289	34604686112	42970130654	2750	1634.477038	3857.240147	4790	8622164666	11079481.31	53859734232	-317821019.9	-408400	-394026918.4	-943112889.9	-1211900.032	4312483574	107800000	138522.9964	217397982.1	19008132116	0.001285	0.00087	0.000840651	0.654203401	0.000541346	NaN	2
3472340544	NaN	764095770.8	NaN	324700000	NaN	NaN	45538129.22	17122336	NaN	543611422.9	204397888	NaN	NaN	1493365668	561505472	NaN	NaN	1853117510	NaN	NaN	150094713.4	49521129.26	NaN	549020949.1	NaN	758508161.2	NaN	344595937	1737683590	NaN	NaN	-313338640	NaN	83.15177307	NaN	NaN	NaN	NaN	NaN	NaN	3392021223	1275399936	4143273092	1533821696	5100450425	7870751895	3437.967499	1371276472	515599936	NaN	NaN	NaN	3515462566	3045212700	1144999936	NaN	NaN	4578967934	7880	NaN	NaN	10260	893616886.1	335999937.7	NaN	-346808522.5	-130400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375999987	0.376	0.250056334	0.665043465	0.478839691	147.5082918	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
167200000	414333312	59400000	147197360	121300000	150294947.8	428953952	54500000	109000000	115705144	44450000	88900000	43558256	87116512	66150000	132300000	72645032	145290064	118950000	188631920	377263840	11450136.98	985020.8579	NaN	18350000	NaN	NaN	NaN	60249968	251099984	311121697.5	NaN	70715084.12	414333337.8	80.70796586	32	-150994384	239600000	479200000	319129536	638259072	276550016	553100032	342655168	685310336	374686888.8	578197471.6	3911.588676	54750000	109500000	135674336	338369000	685310361.8	275760243.6	269449984	538899968	333857979	667715958.1	365067330.8	1570	1905.582072	3811.164144	2080	78599968	157199936	667716063.8	-7100032	-14200064	-17594298	36950016	73900032	47051276	NaN	NaN	NaN	25.8070479	2	2	1.476165963	0.738082981	1.681434334	115.0564157	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39445897.73	2494327.011	NaN	187936178.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.46502131	NaN	NaN	NaN	NaN	NaN	NaN	1296499968	1296499968	2532908628	3285187553	NaN	NaN	56837.1549	NaN	NaN	NaN	NaN	NaN	1390423915	1343800064	1343800064	NaN	NaN	NaN	24060	NaN	NaN	NaN	NaN	NaN	NaN	47300096	47300096	18600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
853524498.1	2381708125	525473379.2	1644120395	1206862306	1865966546	3346782565	708549297.2	1455962523	2210713117	742845554.2	1526436187	700718431.1	2330666296	1319691068	2711767190	1248115299	4093420677	1946791734	2471140981	6333666471	118887839.3	17460289.08	NaN	385604303.6	12759849.74	161684724.3	NaN	-159310521.6	3504772369	4497125216	NaN	-232313689.5	2675929481	64.29604849	NaN	NaN	3975032099	8168094708	4465745715	12637800265	4323623593	8884397939	5190545502	13817953278	11868512444	18314875946	2220.278334	373345983.6	767169994.4	1195113214	5607000000	14112174634	4636937807	4064821247	8352597939	4867612412	12974802479	11158090088	750	782.1313446	2084.800278	1790	226307637.9	465028249.8	13269023821	-258802345.7	-531800000	-843150812.6	348591493.9	716303231.3	1180153012	121742803.6	250163200	396625245.1	294221355.9	2.05485	2.05485	0.748568785	0.364293639	1.01743601	155.6441667	1
27820190045	53261045083	65594531627	1.80891E+11	935.7050171	1.63608E+11	44757247494	26493865935	377.9349976	41848588931	84582540925	1206.569946	NaN	NaN	1.21436E+11	1732.280029	1.4197E+11	2.59735E+11	1.16751E+11	2.45148E+11	4.48498E+11	11965070359	899133394.1	NaN	31390821571	1209431755	2303356514	NaN	32749188645	2.48052E+11	4.3907E+11	NaN	40304704698	68371400813	4.51216E-07	NaN	26939656590	2.6468E+11	3775.665039	NaN	NaN	2.94084E+11	4195.109863	5.08191E+11	9.29735E+11	7.04713E+11	1.08744E+12	6557.063413	75203005540	1072.770874	NaN	5.1645E+11	9.44845E+11	2.88961E+11	2.82955E+11	4036.360107	4.88492E+11	8.93696E+11	6.78046E+11	2040	3445.14805	6302.898358	4780	64142386131	914.9911382	NaN	-11128636523	-158.75	NaN	29403786002	419.4450073	NaN	NaN	NaN	NaN	15110355730	1.4265E-08	1.69763E-08	5.95293E-09	0.417310434	8.90368E-09	NaN	2
666285442.3	NaN	228658071.9	NaN	466700000	NaN	NaN	85317949.87	171600000	70000000	111171874.1	223600000	122223329.6	80300000	232188127	467000000	278787878.8	168000000	924924154.3	1405076791	610200000	82568774.34	4083070.33	NaN	177915708.9	NaN	5079966.897	NaN	23212175.52	NaN	NaN	NaN	NaN	NaN	303.5104267	96	NaN	1242430199	2498899968	1796695913	848200000	1448665028	2913700096	2069149588	960000000	2547863420	3931731350	3741.202329	239745459.7	482200064	NaN	NaN	NaN	1455834643	1404315540	2824499968	NaN	NaN	2469863030	5670	NaN	NaN	9630	201145972.3	404564911.5	NaN	-44349487.47	-89200128	-16100000	206234764.6	414800000	111800000	NaN	NaN	NaN	NaN	2.011300087	2	1.14358567	0.568580331	1.4486319	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	53181386.51	112000000	NaN	276828110.2	583000000	NaN	NaN	1639126306	3452000000	NaN	NaN	1062155745	NaN	NaN	NaN	14378127.04	NaN	371207874	NaN	844892743.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.73480456	NaN	NaN	NaN	NaN	NaN	NaN	2754463438	5800900000	4756917696	8200913307	8143761409	12567032359	35394.53305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.106	2.105983333	0.712312126	0.338229879	1.446724769	NaN	3
59617283.95	NaN	90171114.01	NaN	1209171811	NaN	NaN	89874643.35	1164775378	3878695919	12146867.28	157423400	8869480.716	401029130.1	51733931.79	670471756	57590220.42	2641146301	82375792.69	48043163.55	2135018070	NaN	444848.1294	15256078.16	21007027.45	NaN	NaN	NaN	NaN	182283102.2	NaN	NaN	NaN	NaN	33.4638058	NaN	NaN	223984367.8	2902837407	190572163.6	8654860290	228602423.4	2962687407	194873231.6	8853408441	455821902.4	703400837.7	16891.53028	35190614.55	456070364.6	NaN	NaN	NaN	235209869	218546207.8	2832358854	NaN	NaN	435770307	450	NaN	NaN	830	NaN	NaN	NaN	-31342592.59	-406200000	NaN	4618055.556	59850000	198548151	NaN	NaN	NaN	NaN	12.96	12.9615	6.499660046	0.501516979	8.040710659	NaN	1
