Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
80474156880	2.2551E+11	1.06825E+11	2.11625E+11	1.7325E+11	2.13851E+11	1.48644E+11	13074169440	20818000000	23101000000	49079319224	78149000000	49079319224	1.01314E+11	1.00153E+11	1.59473E+11	1.00153E+11	2.69974E+11	2.58959E+11	2.58959E+11	5.87825E+11	19152318711	1954638762	NaN	70736042203	3707313721	5630125253	408565112.6	11167238869	3.25353E+11	3.25353E+11	25481328809	25889880144	1.34397E+11	69.84760656	1000000	2295000000	3.72186E+11	5.92632E+11	3.72186E+11	8.809E+11	4.16888E+11	6.6381E+11	4.16888E+11	9.50369E+11	5.06103E+11	5.68135E+11	49619.85068	1.00274E+11	1.59666E+11	NaN	4.0511E+11	8.59256E+11	4.07125E+11	4.05427E+11	6.45561E+11	4.05427E+11	9.26837E+11	4.92189E+11	21260	21167.7931	48391.20879	25700	88765681373	1.41342E+11	NaN	-11460780004	-18249000000	NaN	32924700119	52426000000	69424000000	136908874	218000000	NaN	-91113370547	1.5923	1.724826667	1.311611453	0.823721317	1.377982276	80.28816907	3
88754999079	99809411542	46502825686	53366998038	51137075000	53983684624	95283474706	3500913949	3799892000	3716118266	35363092869	38383101000	35363092869	39558223828	52916919108	57436024000	52916919108	59362887790	1.16357E+11	1.16357E+11	1.38787E+11	11008854969	366424092.7	NaN	28887138382	NaN	285032258.5	532470092.6	16607805052	1.59656E+11	1.59656E+11	26432733578	26965203671	99028005138	92.38599984	-281767000	-664164359.5	1.72775E+11	1.8753E+11	1.72775E+11	2.01866E+11	1.92071E+11	2.08474E+11	1.92071E+11	2.25655E+11	2.31608E+11	2.54573E+11	28166.14893	50469654505	54779763000	57728215056	1.9384E+11	2.24874E+11	2.08275E+11	1.88828E+11	2.04954E+11	1.88828E+11	2.21856E+11	2.27699E+11	26000	23569.47175	27691.92284	28420	45494943434	49380211604	2.21064E+11	-3242371476	-3519270000	-3809310941	19295865119	20943732000	23788940931	-1473874148	-1599743000	-3809310941	-781406404.5	1.0854	NaN	0.900112393	0.829290946	0.910415644	95.02245852	3
2058501413	1895279459	1219917845	1091620000	975420000	975420000	1810659118	848115691.2	758920000	758900000	278980131.2	249640000	278980131.2	249700000	2242725789	2006860000	2242725789	2006920000	1856351047	1856351047	1661080000	201378200.2	181146153.8	186016.2619	659342562.8	NaN	2220528551	113218884.8	253587139.6	2107366469	2107366469	-2060114266	-1946895381	1841951616	100	-42370363.5	-95715104.75	4947192528	4426900000	4947192528	4426900000	5272617196	4718100000	5272617196	4718100000	17778861376	20040642615	586.2013269	1125032299	1006713496	NaN	5272600000	4664772157	4922349670	4987423599	4462900000	4987423599	4465803685	16817210410	610	619.6634942	554.8547182	2090	912929702.4	816917570.3	4409572157	-285193596.7	-255200000	-255200000	325424668.3	291200000	291200000	73059000	65375439.76	64631592.98	-53327843.29	0.89483075	0.89483075	0.26537695	0.296566641	0.320861882	NaN	2
55005380.46	NaN	35337442.85	NaN	17446904936	NaN	NaN	352765288	2.54227E+11	5.45286E+11	119456659.1	86088830517	119456659.1	NaN	135269797.5	97484884969	135269797.5	2.82359E+11	279541361.6	279541361.6	2.42221E+11	25150153.28	1783191.43	73151810.6	53108869.25	NaN	NaN	912248.8861	-22215432.83	597101720.4	597101720.4	-72907798.35	-71995549.47	NaN	55.48333212	-0.00012207	NaN	767576447.1	5.53169E+11	767576447.1	9.82475E+11	835334806.6	6.02001E+11	835334806.6	1.08501E+12	2806581379	3163627478	170215.3746	-62105988.87	-44757922997	NaN	NaN	NaN	846151141.2	847414908.3	6.10707E+11	847414908.3	NaN	2847168444	130	132.9414461	NaN	450	9339983.641	6731046011	NaN	12080101.7	8705766894	NaN	67758359.47	48831416923	62757063595	4000018.501	2882693333	NaN	NaN	720.67	720.6733333	214.4960911	0.297634272	346.9698861	140.9378411	0
1.81813E+11	2.08133E+11	49262023217	56560148250	57014000000	62514466902	2.00747E+11	2853325963	3097000000	2646509512	39899115533	43306500000	39899115533	NaN	55908420859	60683000000	55908420859	63307767322	1.48345E+11	1.48345E+11	1.83759E+11	10475932072	686202507.1	16090430.35	35237792519	NaN	196291.2142	654575224.2	NaN	2.02734E+11	2.02734E+11	NaN	NaN	2.08561E+11	90.08606864	900000	-333835204.2	2.07107E+11	2.24794E+11	2.07107E+11	2.49713E+11	2.32673E+11	2.52543E+11	2.32673E+11	2.80335E+11	2.83492E+11	3.11622E+11	27346.44493	59339414041	64407000000	70327830652	2.3193E+11	2.80763E+11	2.60723E+11	2.37988E+11	2.58312E+11	2.37988E+11	2.86758E+11	2.89968E+11	25430	23215.49456	27973.02111	28290	NaN	NaN	2.87167E+11	5315091211	5769000000	6403875857	25565690068	27749000000	30622099557	-2378846508	-2582000000	6403875857	427466177.3	1.0854	NaN	0.890828634	0.82073764	0.911632036	91.65840285	3
342284914.7	94721479776	426832828	2.36163E+11	3.03896E+11	2.36163E+11	1.86708E+11	823759136.7	5.865E+11	3.174E+11	197688137.2	1.4075E+11	197688137.2	79400000000	313070592.9	2.229E+11	313070592.9	1.176E+11	1118008955	1118008955	3.4792E+11	63090261.5	9590090.497	1691405.163	195802167.3	NaN	NaN	8565768.047	38083293.08	2045125667	2045125667	81371339.6	89937107.65	1.00799E+11	205.0528793	65536	320064742.9	2076743786	1.4786E+12	2076743786	NaN	2254838685	1.6054E+12	2254838685	7.8292E+11	7554254840	8515287806	120120.1017	135111141.3	96196427776	1.44177E+11	2254800000	7.88998E+11	2425877740	2242619240	1.5967E+12	2242619240	7.78722E+11	7513316746	370	344.0755775	119475.9957	1150	233930509.1	1.66554E+11	7.84801E+11	-12219444.7	-8700000000	-4196624971	178094899.5	1.268E+11	47700000768	123058230.4	87614996480	42262907684	6077587054	711.9799805	711.9762744	212.5159975	0.298485917	271.4881945	NaN	0
6588073942	2.82106E+11	10850029815	4.88003E+11	5.45865E+11	4.88003E+11	3.59959E+11	11601291990	5.83661E+11	5.0427E+11	6924488173	3.48371E+11	6924488173	3.03679E+11	11497117869	5.7842E+11	11497117869	5.06804E+11	22371735242	22371735242	9.60511E+11	700163451	165249654.6	380907703.5	4026257205	NaN	666771040.7	189069726.5	8502468498	43782971226	43782971226	7800633824	7989703550	2.61723E+11	115.6924355	NaN	NaN	45470145100	2.2876E+12	45470145100	1.97159E+12	47124925462	2.37086E+12	47124925462	2.04927E+12	1.11493E+11	1.25677E+11	15813.24195	8377241105	4.21459E+11	4.64935E+11	47097000000	2.02889E+12	49768567666	48856907176	2.45799E+12	48856907176	2.12355E+12	1.15591E+11	380	377.0047804	16386.42187	890	12528725703	6.3032E+11	2.10421E+12	1731961837	87135000000	75316000000	1654780362	83252000000	77689000000	726137944.7	36532000000	31577000000	-20382961132	50.31	52.14166667	21.26464489	0.422672329	22.53912886	NaN	0
6511440894	13532218595	2036691350	4658551985	4926213000	5263459305	15097451412	1531257781	3251386000	3297680691	1983991942	4212696064	1983991942	4469403478	2923882776	6208407000	2923882776	7177862176	6839589891	6839589891	16124812303	406456358.8	258149578.9	NaN	1495844290	62248585.85	6338008.63	204172905.8	102415555	11015715692	11015715692	-22037165.38	182135740.4	13653369133	89.9794305	236.0918121	78330926.75	11294730448	23982590599	11294730448	26600355170	12903546576	27398659599	12903546576	30449914439	50867144461	58151758540	3726.961249	1631327979	3463869388	NaN	12599000000	30571064977	13250474333	12580146576	26711970365	12580146576	29688178723	49592267479	1620	1539.765206	3633.727506	6070	1598259845	3393654386	29807902519	-323400000	-686689234	-763162458.6	1608816128	3416069000	4124383883	289800000	615344898	682594342.9	121150538.3	2.123343333	2.123275	0.538631761	0.253671534	0.674163539	83.75263539	2
7128646975	NaN	1076092440	NaN	308500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	296329274.4	110557868.7	NaN	642097443.7	NaN	1574519900	13611231.19	960794989.5	5530397391	5530397391	-441564735.7	-427953504.5	NaN	101.5652124	NaN	NaN	NaN	NaN	NaN	NaN	7970690894	2996900096	7970690894	2950715136	13432626241	15141490571	4623.546695	2816830210	1059100000	NaN	NaN	NaN	6982304286	7747014735	2912800096	7747014735	NaN	13055675448	10940	12138.98419	NaN	20460	1602892433	602671531.3	NaN	-223676159.6	-84100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375990003	0.376	0.223106044	0.593382913	0.34545689	119.5153253	3
1579685640	2022340736	1131550180	1596574670	2402281032	1596574670	4151239168	490222797.9	1040743000	691685897.5	467915214.3	993384000	467915214.3	660210737.6	1066477155	2264131000	1066477155	1504759084	3075465850	3075465850	4101642417	NaN	137892888.5	NaN	562726014.2	502015.7646	NaN	16726963.94	172636830.5	NaN	NaN	NaN	NaN	1577483887	155.2142538	NaN	NaN	4632165803	9834088000	4632165803	6298087398	5505984456	11689205000	5505984456	7531012594	16698569709	18822919008	2038.88152	-1445797387	-3069427853	NaN	5337500000	7086155745	5571967193	6095878846	12941550790	6095878846	8235960419	18487603564	1510	1650.345764	2229.733026	5010	735567153.9	1561609068	7675227945	589894390.2	1252345790	589072200.2	873818652.8	1855117000	1232925196	1591364864	3378467606	1901745834	-444856849.2	2.123	2.122859512	0.700012349	0.329727908	NaN	NaN	2
8815282987	5.912E+12	3209885013	2.30186E+12	2.31986E+12	2.31986E+12	6.23E+12	1540755516	1.1049E+12	1.1049E+12	3444492895	2.4701E+12	3444492895	2.47E+12	4264165347	3.0579E+12	4264165347	3.0579E+12	5081327744	5081327744	3.6439E+12	686600245.1	317081881	NaN	1280597218	NaN	252219956.8	NaN	1655955998	11157339310	11157339310	1773703462	1773703462	5.95571E+12	100	1.27848E+11	1.543E+11	10886248607	7.8067E+12	10886248607	7.8067E+12	12736856485	9.1338E+12	12736856485	9.1338E+12	51569008681	58129485974	912923.5382	2829002273	2.02872E+12	NaN	12737000000	9.17751E+12	13772555676	12690156485	9.10031E+12	12690156485	9.10022E+12	51379929632	1380	1268.381458	909566.7429	5140	2937002273	2.10617E+12	NaN	-46700000	-33489304092	NaN	1850607879	1.3271E+12	1.3271E+12	154700000	1.10938E+11	1.11254E+11	43708232013	717.1157193	876.75	177.1180062	0.246986646	224.1627521	NaN	2
440767282.7	881534565.3	238491815.5	477000000	476983631	527700000	1226026103	121892703	243785406	243785406	79110857.41	158221714.8	79110857.41	158221714.8	154235467.5	308470934.9	154235467.5	308470934.9	451656594	451656594	903313187.9	39680971.4	4088292.548	NaN	52000000	NaN	NaN	45179.31946	15373764.3	723311228.7	723311228.7	50921263.84	50966443.16	881534565.3	100	83889380.69	13536499.32	727784764.4	1455569529	727784764.4	1455569529	832072464.7	1664144929	832072464.7	1664144929	1245582083	1404041848	6661.909245	66246046.5	132492093	132300000	831800000	1664144929	776119013.7	775311228.7	1550622457	775311228.7	1550622457	1160612586	3110	3103.727897	6207.455794	4650	67373764.3	134747528.6	1550622457	-56761236	-113522472	-113522472	104287700.3	208575400.5	208575400.5	14935884	29871768	107997312	-0.004214287	2	2	1.336037947	0.668018973	1.465484266	105.5574074	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	23281000	23281000	34462000	NaN	NaN	NaN	NaN	385365000	385365000	385365000	492883000	2887822000	2887822000	3790497000	NaN	2935741.989	NaN	492628425.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.10088348	NaN	NaN	3296468000	3296468000	3296468000	4317842000	3480219000	3480219000	3480219000	4513851000	NaN	NaN	72686.81159	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	183751000	183751000	196009000	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
1534687170	5491595342	1502165118	3927006284	9421634927	3955281387	6386738253	1088850489	6732950550	3178127103	1111969292	6875906596	1111969292	3698531730	2161526593	13365886149	2161526593	7089118812	4004927017	4004927017	10264842097	393039135.5	56453231.14	NaN	823973410.7	12688336.19	399838926.9	90981865.87	100784687.8	6935827532	6935827532	-65865163.18	25116702.69	4271708256	232.2771331	NaN	NaN	7255304099	44863463109	7255304099	20532088013	8397858206	51928492130	8397858206	22356265307	26287653199	29631901156	2691.175863	763801472.1	4722996955	1840251598	8397900000	21136378221	8287337619	8172328206	50533918354	8172328206	21783645714	25581681000	1000	983.7587858	2622.245744	3080	925031472.1	5719969109	20563758634	-225530000	-1394573776	-572619587.3	1142554107	7065029021	1824177294	386780000	2391669601	982032563.3	-1219887085	6.18354	6.183541667	1.97539475	0.319460172	2.499943016	125.225	1
64329598251	1.17691E+11	1.08309E+11	1.98151E+11	2.15257E+11	2.15257E+11	1.38491E+11	31287783547	57241000000	57241000000	96165072424	1.75934E+11	96165072424	1.75934E+11	1.54863E+11	2.83321E+11	1.54863E+11	2.83322E+11	3.7228E+11	3.7228E+11	6.81085E+11	24325552746	1957726728	NaN	72049055391	3123744977	7640434008	2259700003	17797015738	5.43955E+11	5.43955E+11	27171750570	29431450573	1.17691E+11	100	24320	24320	5.5843E+11	1.02165E+12	5.5843E+11	1.02165E+12	6.44702E+11	1.17948E+12	6.44702E+11	1.17948E+12	1.22385E+12	1.37955E+12	6762.100519	1.0629E+11	1.94457E+11	NaN	6.447E+11	1.17948E+12	6.73693E+11	6.26768E+11	1.14667E+12	6.26768E+11	1.14667E+12	1.18981E+12	3860	3593.329728	6573.996737	6820	89876858933	1.6443E+11	NaN	-17933902706	-32810075000	NaN	86271658923	1.57834E+11	1.57834E+11	1529686800	2798562000	NaN	NaN	1.8295	1.829423122	0.963744553	0.526780297	1.176898857	NaN	2
1291449984	631008256	469750016	202799552	946900032	204494702.4	695103296	90700000	181400000	61200000	134400000	268800000	134400000	88300000	345000000	690000000	345000000	207900000	1677250048	1677250048	728400032	131598510.6	7045780.773	NaN	311562148.3	NaN	10823727.91	457944.4053	-10012877.57	NaN	NaN	NaN	NaN	615025445.7	431.0728308	100288	-526926.375	2112950048	4225900096	2112950048	997500032	2558850048	5117700096	2558850048	1187200800	4313492859	4862244380	4437.951337	305300000	610600000	140399680	2544500000	1171217990	2432669333	2476850048	4953700096	2476850048	1149574743	4175264198	9090	9258.871777	4297.298965	15610	301700000	603400000	1133512346	-82000000	-164000000	-37705644	445900000	891800000	NaN	78842963.41	157685926.8	35391992	-15982810.33	2	2	1.186439914	0.593219957	1.445215394	NaN	3
