Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
2.23838E+11	2.99627E+11	3.16843E+11	3.63815E+11	3.5984E+11	3.6681E+11	2.90836E+11	24096745212	27358000000	28430000000	98344103732	1.11654E+11	53708026956	1.10869E+11	2.08946E+11	2.37225E+11	1.29009E+11	3.47759E+11	8.21954E+11	3.62572E+11	8.23021E+11	49649065457	3085287425	NaN	1.60075E+11	46905970788	24376454029	NaN	NaN	8.63158E+11	4.72099E+11	89778393065	90152345705	2.86355E+11	100.0939566	-3178000000	-3039000000	1.055E+12	1.19778E+12	5.06674E+11	1.19921E+12	1.13162E+12	1.28478E+12	5.63049E+11	1.28357E+12	8.39512E+11	7.67324E+11	57559.7539	3.13442E+11	3.55863E+11	NaN	NaN	1.2703E+12	1.03027E+12	1.09452E+12	1.24265E+12	5.43244E+11	1.2419E+12	8.11983E+11	46200	24360.93469	55690.97692	36410	2.74946E+11	3.12157E+11	NaN	-37107976115	-42130171590	NaN	76176296016	86486000000	84361000000	-1259649991	-1430131089	NaN	-13272264783	1.135340054	1.090159486	1.530385406	1.34795333	1.580150865	115.1751265	3
2.03243E+11	1.45659E+11	77154331579	51664742019	61938338000	54147133718	1.28178E+11	5211793421	3960963000	3939090517	65065459211	49449749000	42801333025	47878863939	98966972368	75214899000	60845613807	68257400578	2.36147E+11	1.38728E+11	1.65471E+11	19939742067	534966499.6	NaN	53019019909	113858157.6	482705233.3	735434212.6	28771673836	3.23447E+11	1.8692E+11	58758250121	59493684334	1.39298E+11	108.7734173	372843000	-222695618.8	3.40326E+11	2.58648E+11	2.03417E+11	2.37667E+11	3.76575E+11	2.86197E+11	2.23954E+11	2.63113E+11	3.35819E+11	2.96832E+11	31361.19749	97722364474	74268997000	65267088546	NaN	2.56752E+11	3.93665E+11	3.74582E+11	2.84682E+11	2.22787E+11	2.61754E+11	3.34042E+11	46920	26554.64635	31199.22355	39820	93070526652	70733600256	2.55359E+11	-1993586842	-1515126000	-1392919371	36249236842	27549420000	25445850147	-3458009211	-2628087000	-1392919371	-6360929960	0.76	NaN	0.852235731	1.121362804	0.867037683	98.72998942	3
28553375431	12805437586	8820781162	3933392641	7125000000	3954546093	8001293700	2767208621	2221100000	1205094253	2810565003	2255900000	552813139.6	494793089.4	31130380614	24986800000	12614878533	11288518707	14202578957	6293732225	5631689512	1653384624	438590442.4	147315.2055	5777064032	5455371.714	16650278831	210658022.6	17339403902	25874203119	12290660252	2483734948	2694392970	21659420132	223.5249379	2817300000	944573199.2	48100168193	38607600000	20255565057	18125302472	52905998879	42465000000	21230696679	18997880233	89561100479	80695561389	2098.208927	26882203364	21577000530	NaN	NaN	27851862778	48687476452	49437414042	39680940381	19641487167	17587241995	83689360381	5380	2169.29169	1942.411875	9240	23922749527	19201594908	26606337494	-3468584836	-2784059619	-1245525284	4805830686	3857400000	893234924.1	509128000	408651589.2	207057188.6	8853982546	0.80265	0.80265	0.474145581	0.590725199	0.517456012	NaN	2
124343225.4	2.37394E+11	364896005.5	2.71E+11	4.49095E+11	2.7E+11	1.40628E+12	657220126.1	8.08873E+11	4.8652E+11	196638676.4	2.42013E+11	NaN	1.45566E+11	341971259.7	4.20881E+11	121277069.7	2.53151E+11	870657603.4	743826737	6.44522E+11	138573845.1	1537461.659	187683960.5	104926629.6	14058607.66	NaN	1989731.148	NaN	1282330978	NaN	NaN	NaN	2.36274E+11	165.7175227	0.000488281	NaN	1869848989	2.30131E+12	1081425568	1.38419E+12	2026862708	2.49456E+12	1158914103	1.50531E+12	4871310169	4389105389	179569.8885	-250840209.3	-3.08721E+11	-9.00005E+11	NaN	1.50419E+12	1906051962	2032712950	2.50176E+12	NaN	1.51123E+12	4885370489	230	NaN	180276.1143	580	-109089723.1	-1.34262E+11	1.51011E+12	5850241.15	7200174545	5920183982	157013719.2	1.93244E+11	1.21115E+11	362745419.5	4.46448E+11	3.67082E+11	-1120159652	1230.748333	1230.748333	512.091781	0.416081637	653.5546659	113.2842774	0
3.7307E+11	2.6285E+11	94100000000	63536448899	71955000000	66588872617	2.5117E+11	2901315789	2205000000	2362173779	NaN	NaN	NaN	NaN	90552631579	68820000000	58032255514	65712686441	3.2257E+11	1.76709E+11	2.18894E+11	29238529743	796578210.5	27427668.38	65343432885	NaN	NaN	699052890.8	27388285700	4.12273E+11	2.31558E+11	69681905489	70380958380	2.59946E+11	110.1971487	NaN	611795717.6	4.16024E+11	3.16178E+11	2.38006E+11	2.86969E+11	4.66695E+11	3.54688E+11	2.67143E+11	3.21867E+11	4.10592E+11	3.57789E+11	29540.48444	1.07272E+11	81527000000	75364567099	NaN	3.18963E+11	4.98832E+11	4.74955E+11	3.60966E+11	2.71808E+11	3.27509E+11	4.1786E+11	45780	24946.1643	30058.35515	38350	1.07237E+11	81500356613	3.2466E+11	8260526316	6278000000	5697062107	50671052632	38510000000	34898116785	-6135526316	-4663000000	5697062107	-2904024611	0.76	NaN	0.863845175	1.136638388	0.908662751	100.7341605	3
936849439.4	NaN	1710251361	NaN	8.47048E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282939640.3	30180094.15	20163878.93	555689095.9	NaN	NaN	33950945.48	NaN	6057000963	NaN	NaN	NaN	NaN	280.3564166	NaN	NaN	NaN	NaN	NaN	NaN	6558349890	3.2482E+12	3336801340	1.1586E+12	13985692633	12601266760	130916.4713	807726146.3	4.00048E+11	NaN	NaN	NaN	6918415081	6576319632	3.2571E+12	NaN	NaN	14024013138	780	NaN	NaN	1580	980720241.1	4.85728E+11	NaN	17969741.4	8900000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	495.2770216	495.2770216	232.2516364	0.468932792	292.3192128	NaN	0
18471882567	6.7645E+11	24500912742	9.97376E+11	1.69511E+12	9.97376E+11	6.6185E+11	18040057496	1.24811E+12	7.07693E+11	17360318928	1.20108E+12	14267370221	6.25707E+11	27617797660	1.91075E+12	23677387820	1.04372E+12	51395277658	40431050552	1.73587E+12	1986132980	403628750.3	478001307.2	8263576054	NaN	2001792003	640840485.1	30395296877	98951371584	77500306331	28782558480	29423398965	4.86969E+11	192.4164841	NaN	NaN	97053132814	6.71466E+12	80426380753	3.48729E+12	1.00357E+11	6.94324E+12	82979485251	3.60845E+12	2.45609E+11	2.21297E+11	24267.89485	17867246525	1.23615E+12	1.04445E+12	NaN	3.41896E+12	1.04681E+11	1.09695E+11	7.58928E+12	90236365653	3.9221E+12	2.68462E+11	700	606.8671223	26377.33313	1810	38584264100	2.66947E+12	3.75471E+12	9337732958	6.46035E+11	3.35748E+11	3303889630	2.28581E+11	1.21158E+11	613987722.5	42479000000	22077000000	-1.89481E+11	69.18542251	69.64929167	28.2694899	0.408604716	33.01724189	NaN	0
27570997535	27319835011	11199751138	10787872355	17564548000	11362265472	31513058050	2198963940	3248731000	2916854133	6666773580	9849435731	3291672055	7415257198	12883612673	19034142000	4452984230	10931665023	25966566528	11087860027	26140406752	1897699289	383718549.3	NaN	6595752200	600552295.4	329359353.9	530372946.9	4737506414	38499809129	16647521618	4791202558	5321575505	30508606635	155.2475673	36941000	-166558009.2	41049143141	60645662000	16979628134	39988925908	47726844946	70511243000	19246713609	45418581563	1.05061E+11	86738187510	6028.250517	10981155753	16223468000	NaN	NaN	48607353188	47579931105	46225193953	68292716335	18596689554	43886757583	1.01755E+11	6320	2468.273988	5824.936843	13510	11461382020	16932950285	47178328113	-1501650994	-2218526665	-1429025074	6677701806	9865581000	5339180393	2049418222	3027793403	2090597609	3188771625	1.477391667	1.477391667	0.671148406	0.454279268	0.810677829	121.0498246	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	157098012.6	NaN	NaN	NaN	3975523882	NaN	NaN	NaN	NaN	NaN	NaN	NaN	164.3685273	NaN	NaN	NaN	NaN	NaN	NaN	22945456867	8627400000	14178489076	5248815050	29893198778	26934109164	4159.6683	NaN	NaN	NaN	NaN	NaN	20083502628	20572456867	7735161492	NaN	NaN	26801669108	15920	NaN	NaN	21240	NaN	NaN	NaN	-2373000000	-892238508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375996	0.376	0.288607454	0.767581182	0.326959123	89.45315755	3
5955887016	4229443005	2835314170	NaN	4774680300	NaN	6181544272	1036247713	1530268000	932999215.7	1867165382	2757317000	749202503.9	1057096505	3819327470	5640152000	1734627709	2447494342	8780195423	4364879988	5821289449	NaN	223629812.3	NaN	1790802734	237925515.2	244222934.6	24736048.89	456507481.2	NaN	NaN	NaN	NaN	3912972546	218.9394234	NaN	NaN	13635770606	20136482000	6767798202	9201783006	16647485125	24584000000	8209376700	11228676690	32820214649	28064814560	2986.231846	-219706721.5	-324449609.1	NaN	NaN	10912206231	17810760818	16925800956	24995000000	8446030998	11411181020	33368909256	4740	2246.195828	3034.768309	8870	2357553944	3481493195	NaN	278315830.9	411000000	NaN	2945040610	4349058000	2026893684	2256328018	3332008864	NaN	-316470459.4	1.476739568	1.476739568	0.749050555	0.507232671	0.901006095	NaN	2
29886285425	1.00029E+13	21180120261	9.50311E+12	6.62111E+13	9.89272E+12	1.60296E+13	4399481620	1.31039E+13	1.77401E+12	14900369648	4.43809E+13	8740145807	6.26744E+12	20942853977	6.23785E+13	11973822997	8.58662E+12	22350571259	8433565574	6.04784E+12	2347188914	555923090.1	NaN	6111116487	NaN	518070731.3	NaN	6745057158	46749741158	25765360601	8863035409	8863035409	1.28144E+13	882.0731554	3.6501E+12	NaN	47692906856	1.42054E+14	22881206111	1.64085E+13	55220932614	1.64476E+14	26002131603	1.86465E+13	1.31708E+11	1.18671E+11	1964861.676	14731056804	4.38766E+13	NaN	NaN	2.14581E+13	56871456298	54058304320	1.61013E+14	25364609480	1.81892E+13	1.28935E+11	5990	2672.772337	1916666.957	13590	13908128510	4.14255E+13	NaN	-1162628294	-3.4629E+12	NaN	7020221520	2.09098E+13	2.22255E+12	267100000	7.9556E+11	1.05075E+11	2.81158E+12	2978.51	2978.51	1248.791248	0.419267099	1103.221662	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	279400000	NaN	NaN	136050000	272100000	NaN	NaN	255000000	510000000	NaN	659576438.8	1319152878	90161003.75	3292254.177	NaN	149764140	NaN	NaN	NaN	NaN	1152735860	NaN	NaN	NaN	NaN	114.6925646	NaN	NaN	NaN	NaN	1054276439	2108552878	1401000000	2802000000	1221526439	2443052878	2287660362	2061207781	7087.475711	NaN	NaN	NaN	NaN	NaN	1254258569	1242550000	2485100000	NaN	NaN	2028931037	3640	NaN	NaN	5890	NaN	NaN	NaN	-158450000	-316900000	NaN	NaN	NaN	334500000	NaN	NaN	NaN	NaN	2	2	1.224832168	0.612416084	1.485352266	96.23256279	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	42971000	42971000	47896000	NaN	NaN	NaN	NaN	433133000	433133000	305537979.9	390784000	5083402000	3494426614	4586714000	NaN	3859452.203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.7617304	NaN	NaN	5559506000	5559506000	3836650463	5025394000	5764584000	5764584000	4049266697	5251907000	NaN	NaN	81758.28572	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	205078000	205078000	226513000	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	3
8093221710	10248692000	3256400523	5553149000	23448523000	5690356000	10035269000	2041587791	14325141000	4121359000	2214528314	15538607000	1651776902	5493991000	5923201425	41561130000	3433594374	11261096000	7919175534	5463390504	14002962000	981134231.2	100366084.7	NaN	1907244610	542173801.8	1769765424	200954197.4	2864152207	14570407871	10150920493	1372222927	1573177125	12041870324	423.1170502	NaN	NaN	15883964751	1.11452E+11	10383753288	29385417000	19649724656	1.37876E+11	12240412986	32585680000	47935451668	43190382455	3281.588673	4690449121	32911318000	7696957324	NaN	34378858324	17928662387	18789591707	1.3184E+11	11654017245	31064217738	45837159601	1810	1173.634891	3128.367585	4620	4911592814	34463009581	32857396109	-860132948.3	-6035266187	-1521462215	3765759905	26423082000	3200263000	1081269853	7586910139	1912624356	1793178324	7.016666667	7.016666667	2.876275558	0.409920507	3.152161015	122.1375	1
2.32982E+11	2.20059E+11	4.17066E+11	3.26857E+11	7.63013E+11	3.26857E+11	3.08165E+11	97302410752	1.71177E+11	84544655087	2.9764E+11	5.23617E+11	1.2245E+11	2.24022E+11	5.14915E+11	9.05852E+11	2.04489E+11	3.74114E+11	1.22221E+12	5.36644E+11	9.81789E+11	1.05768E+11	3120342939	NaN	2.50899E+11	34988527316	33566672461	3822259965	52045314348	1.72971E+12	7.86705E+11	1.24595E+11	1.28417E+11	2.81464E+11	224.1160736	NaN	26222611183	1.83443E+12	3.22718E+12	7.87345E+11	1.44045E+12	2.14304E+12	3.77009E+12	9.19487E+11	1.6822E+12	2.1837E+12	1.96754E+12	8629.045543	4.11617E+11	7.24127E+11	NaN	NaN	1.74361E+12	1.85941E+12	2.10437E+12	3.70206E+12	9.02205E+11	1.65058E+12	2.1443E+12	9540	4627.962236	8466.85691	11000	3.75734E+11	6.61002E+11	NaN	-38669831234	-68029000000	NaN	3.08604E+11	5.42904E+11	2.41754E+11	2792135869	4912000000	NaN	61405350492	1.759226711	1.759226711	1.726463765	0.981376508	1.768828885	NaN	2
