Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
26236189096	69463000000	49894946568	1.0185E+11	56368000000	1.04459E+11	47744000000	10568012925	11669199872	15512000000	NaN	NaN	35695063239	73685000000	63338070523	69937897472	58461740290	1.57591E+11	98401826220	1.36813E+11	3.10559E+11	9982349961	945950960.3	NaN	32901648252	1665835976	4473900587	NaN	8845438253	1.52249E+11	1.90355E+11	NaN	14059615634	43026929634	40.64990942	1200000000	20429000000	1.72308E+11	1.90262E+11	2.0435E+11	4.83662E+11	1.95084E+11	2.15412E+11	2.32454E+11	5.2992E+11	1.88282E+11	3.16789E+11	34091.61091	48172432530	53192000000	NaN	2.3638E+11	5.03484E+11	1.87066E+11	1.91291E+11	2.11223E+11	2.27543E+11	5.20181E+11	1.8462E+11	12030	14638.63936	33465.05941	11880	44064601449	48656132919	NaN	-3793696794	-4189000000	NaN	17412243637	19226599424	40274000000	-337801123	-373000000	NaN	-26436070366	1.1042	1.139519166	1.144094927	1.036130164	1.159624935	116.8234735	3
22892557596	40332382685	14599501410	30443831157	22090076000	31285872766	42641012570	2600173991	3780913000	3677286130	13107735369	19059958000	21653667639	24222446672	19681238567	28618489000	33420706877	37491783453	37061083832	73634933864	87829422016	3436466856	218102394.4	NaN	9944161240	36875.82937	259664653.2	NaN	3935668998	56508584793	1.06177E+11	NaN	6894331930	41617719845	67.24645791	600536000	-1446518007	59342496390	86289924000	1.10408E+11	1.28998E+11	67403442679	98011346000	1.24058E+11	1.45749E+11	1.04523E+11	1.64428E+11	19275.37225	14628699539	21271592000	30262580041	1.2718E+11	1.47035E+11	68691090389	66712447562	97006570000	1.22771E+11	1.44244E+11	1.03452E+11	9080	16236.44315	19076.30072	13680	13879830238	20182661149	1.45541E+11	-690995117.3	-1004776000	-1494169405	8060946290	11721422000	16750963531	-102340279.2	-148813000	-1494169405	1285337160	1.4541	20.00908333	0.937697165	0.644864291	1.033424625	93.94744956	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
113561106	NaN	173619580.7	NaN	21709000000	NaN	NaN	539571464.4	64592100000	4.93202E+11	77319355.11	9255900000	NaN	NaN	124191796.8	14867000000	140143465.9	2.92532E+11	233563612.1	230999970.6	2.0016E+11	22481581.91	879681.6121	29827900.17	26163227.8	92577.11553	NaN	NaN	NaN	918034580.8	NaN	NaN	NaN	NaN	11.97528628	NaN	NaN	897326873.3	1.07419E+11	687727401.4	8.80271E+11	987143931.2	1.18171E+11	759715693.9	9.86791E+11	1719325430	2877238475	210176.133	62412496.87	7471400000	NaN	NaN	NaN	1009821429	974118285.9	1.16612E+11	NaN	NaN	1696638441	220	NaN	NaN	360	NaN	NaN	NaN	-13025645.31	-1559300000	NaN	89817057.89	10752000000	1.21534E+11	NaN	NaN	NaN	NaN	119.71	119.7091667	68.73102552	0.574146066	101.9484038	243.8353653	0
57659525295	91856470122	14240179861	30227113887	22185029748	31860224809	85280535689	1895384278	2714948440	1869853962	NaN	NaN	NaN	NaN	24037005881	34430607224	38692415909	43813265083	48820050916	1.0481E+11	1.29831E+11	4508093813	421470121.7	NaN	11851418739	NaN	44471231.69	NaN	NaN	69807618597	1.29256E+11	NaN	NaN	85718556165	62.02198243	6006356.325	-136135908.6	74752441075	1.07075E+11	1.45568E+11	1.75514E+11	82334988808	1.17937E+11	1.57823E+11	1.90153E+11	1.30435E+11	2.11375E+11	19294.34669	15782652218	22607071037	32298245285	1.5219E+11	1.84015E+11	85782965603	81703508567	1.17032E+11	1.5664E+11	1.8874E+11	1.29435E+11	8700	15893.85878	19150.97032	13130	NaN	NaN	1.82557E+11	-631480240.8	-904532297	-1458405974	7582547734	10861241374	14639021269	-591910959.1	-847853257.8	-1458405974	-6137913957	1.4324	57.78391667	0.904177113	0.631232277	1.033182122	93.84338464	3
205803906.5	87038271488	131133288.8	58800001024	58700001280	57799999488	1.45952E+11	350146476.9	1.53E+11	1.373E+11	83302823.45	36400001024	78925916.16	31700019200	179421451.5	78399995904	191675905.9	72000012288	521558080.9	731371659.7	2.276E+11	33705976.97	2052590.428	NaN	69757463.14	NaN	709510.4357	NaN	9251975.579	951059248.4	1172637091	NaN	40196203.14	92385130801	105.1270332	16384	NaN	987962193.5	4.317E+11	NaN	4.10646E+11	1051126009	4.593E+11	1258288241	4.369E+11	2839528421	4751863888	108474.3045	15007618.31	6557728768	4233074944	1263900000	4.42247E+11	1121482459	1021526222	4.46366E+11	1222106270	4.24361E+11	2759567087	280	303.426703	105361.1759	690	79009790.18	34524117241	4.29672E+11	-29599787.32	-12933922816	-12574724096	63163797.06	27600052224	26254000128	NaN	NaN	NaN	5346859313	436.9599915	436.9566658	161.7522151	0.370176259	NaN	NaN	0
645180732.8	59351000000	3131485992	1.47147E+11	77974000000	1.47147E+11	1.25008E+11	6215783228	1.54773E+11	3.27229E+11	2746586387	68390000000	2614568383	1.14664E+11	4071124560	1.01371E+11	4169918201	1.83814E+11	8960883671	11674208709	5.01222E+11	205883857.2	36477464.18	319817571.1	1676223211	NaN	130782633.9	NaN	1354876300	18077514243	21494673953	NaN	1073682488	31646971540	47.34647753	NaN	NaN	19247791460	4.7927E+11	23345600839	1.01227E+12	19670160944	4.89787E+11	23788673522	1.03447E+12	37910222737	63441597234	11516.10859	1228152629	30581000000	18710000000	23370000000	1.00677E+12	19340717075	20204337659	5.03088E+11	24427057370	1.06172E+12	38939739390	220	271.9301259	11819.37735	430	3031099511	75474376665	1.03486E+12	534216875.7	13302000000	28095000000	422369484.4	10517000000	22209000000	693212862	17261000000	36457000000	-27704028460	24.89999962	25.35393339	12.91965503	0.518861656	NaN	NaN	0
6987300851	58187073481	4459428226	6543999761	10515800.06	9175457210	78128592186	2753161069	5008000	6022840308	NaN	NaN	NaN	NaN	10438592917	18987800.58	14426625679	35416033651	4191588895	NaN	NaN	814219620.5	349306906.8	NaN	1649171776	42799556.2	104218910.7	NaN	4502779384	15576761786	19743202106	NaN	4820804303	81979262477	0.101972748	1.472	8332458358	17383342881	31620300.8	13158621300	30990026875	17411160328	31670900.74	13161315818	31058200798	35311009990	59313434101	3466.054391	6109290131	11112798.78	NaN	14378000000	54850389793	18241990498	17372952029	31601399.84	13112348000	30944133167	35233520977	2040	1463.320804	3453.324594	3930	6152081832	11190636.89	54782233449	-38208298.95	-69500.896	-68156343.31	27817482.05	50600	3701945596	80900000	147157.1005	241520065.4	23792188995	0.001819	NaN	0.000896913	0.493080213	NaN	NaN	2
3768351108	1410499968	1720745080	563399872	625299968	605600000	1355600000	43616996.17	16399990	16800000	486170229.4	182800000	NaN	165500000	1914095725	719699968	NaN	708100096	1947872407	NaN	716800000	184963897	36814675.47	NaN	526530934.3	NaN	1095496409	NaN	1085703334	2130632530	NaN	NaN	138356146	1393766520	101.8589166	-200	100	3750000128	1410000000	NaN	1386000000	3905585155	1468499968	3894427038	1441699968	4420775518	7398032499	3561.256649	1766223380	664099968	643766528	NaN	1424966520	3749620776	3752659873	1411000064	NaN	1385925329	4247677681	9260	NaN	3423.483319	10490	1612234268	606200064	1368466320	-152925537.2	-57500000	-56500200	155585111.7	58500000	55700000	NaN	NaN	NaN	-16733447.99	0.375999987	0.376	0.332181528	0.883461542	0.560621737	215.5194253	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
131700000	364079744	42850000	118457232	99300000	137255580	409002272	38700000	77400000	100398856	36500000	73000000	39402140	78804280	50150000	100300000	61803244	123606488	96900000	162055184	324110368	8432102.489	689083.9295	NaN	14650000	NaN	NaN	NaN	34750000	186950000	258408168	NaN	42493018.56	364079751.4	72.34678508	NaN	-148706224	185750000	371500000	274057856	548115712	210900000	421800000	291512608	583025216	293939852.8	491899345.5	3599.311981	33400000	66800000	92333056	287866000	583025223.4	181596740	201600000	403200000	278657855.6	557315711.2	280978067	1120	1720.297048	3440.594096	1730	49400000	98800000	557315719.4	-9300000	-18600000	-25709504	25150000	50300000	34909496	NaN	NaN	NaN	7.41872257	2	2	1.434987451	0.717493725	1.718074114	130.781987	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31303909.42	1774024.584	NaN	124144415.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.53958705	NaN	NaN	NaN	NaN	NaN	NaN	985699968	985699968	2335565546	3029233182	NaN	NaN	54482.61118	NaN	NaN	NaN	NaN	NaN	931451796.3	1051400000	1051400000	NaN	NaN	NaN	16750	NaN	NaN	NaN	NaN	NaN	NaN	65700032	65700032	28200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
1459382461	2433438756	936335841.9	1313044313	3805853.485	1801460800	2361023105	1329266081	4168458.797	2095428370	699186121.7	2192584.751	719653667.3	2393646967	1946554841	6104220.79	1436457706	4711123787	2566129976	2519000709	6456333514	167891126.3	16156818.94	NaN	531406591.3	27318766.14	315087595.5	NaN	204298969.1	4866449646	4258936500	NaN	13659823.65	2163050407	0.137426626	NaN	NaN	5841950898	18319832.24	4686628497	13262885671	6169481549	19346938.89	5288233917	14078013412	11150230975	18659570200	2414.415652	1080066420	3386991.088	1603487234	5486000000	13807625063	5143307645	5740262599	18000946.89	4923688003	13124274059	10374494732	880	844.4252062	2250.84689	1780	735738469.3	2307209.623	12853885651	-429218950.8	-1345992	-953739412.9	327530651.1	1027106.644	815127741.2	197413749.1	619071.75	438660205.5	-270388348.9	0.00313591	0.003135909	0.001735116	0.553305269	0.00217905	325.9941667	1
28317692073	46674608659	35296622618	1.36763E+11	22.09926987	95606783740	35836855171	21839449808	14.66909981	35988273590	64546457187	43.35449982	NaN	NaN	87112445818	58.51160049	1.16105E+11	2.12414E+11	81604897449	2.03016E+11	3.71418E+11	5635026381	674921055.6	NaN	19163803903	1181633477	3307562813	NaN	13772962296	1.73492E+11	3.64877E+11	NaN	14245279547	61266924581	1.82364E-08	NaN	-1715373870	1.90557E+11	127.9929962	NaN	NaN	2.09024E+11	140.3969727	4.2081E+11	7.69871E+11	5.39156E+11	9.00459E+11	5772.009624	44655365147	29.99407101	NaN	4.2879E+11	7.84464E+11	2.1548E+11	1.97145E+11	132.4179688	3.95826E+11	7.24164E+11	5.08515E+11	1620	2967.654779	5429.324418	3810	32938172994	22.1238791	NaN	-11879186474	-7.979000092	NaN	18467109683	12.40396976	NaN	NaN	NaN	NaN	14592315923	6.71679E-10	7.99741E-10	2.60401E-10	0.387687347	3.69184E-10	NaN	2
823546924.1	NaN	188783365.8	NaN	374000000	NaN	NaN	69208966.33	139200000	75800000	131308103.5	264100000	137596376	90400000	245214527.3	493200000	279285714.3	168300000	717048612.2	1230766215	534500000	61048532.8	2990917.481	NaN	122102834.5	NaN	10827311.93	NaN	120840132.9	NaN	NaN	NaN	NaN	NaN	266.527763	-160	NaN	1031472106	2074599936	1649266020	778600000	1144931026	2302799872	1862234629	864000000	NaN	3538558215	3411.729399	240292321.9	483299968	NaN	NaN	NaN	1054274056	1133843718	2280499968	NaN	NaN	NaN	4160	NaN	NaN	NaN	242955013.7	488655440.2	NaN	-11087308.23	-22299904	-8400000	113458952	228200000	85400000	NaN	NaN	NaN	NaN	2.011300087	2	NaN	NaN	1.45725752	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	40316909.66	86000000	NaN	383010641.8	817000000	NaN	NaN	2779053959	5928000000	NaN	NaN	963152219.8	NaN	NaN	NaN	7667891.386	NaN	476481080.2	NaN	1477086078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.18125255	NaN	NaN	NaN	NaN	NaN	NaN	3782523088	8068500000	4865929264	8388848955	7681660603	12855023866	39383.89759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.1331	2.133083333	1.050358824	0.492409556	1.500997791	NaN	3
21887323.94	NaN	61410352.83	NaN	720131751.8	NaN	NaN	68823387.56	781833682.7	3377062250	9983494.718	113412500	7431826.945	336026334.6	33423058.3	379685942.2	32990024.67	1512956210	55514218.35	32911000.25	1462551070	NaN	205259.0428	14330402.67	8619265.894	NaN	NaN	NaN	NaN	113898243.8	NaN	NaN	NaN	NaN	28.03084995	NaN	NaN	157760664.2	1792161145	139877811.9	6352569530	161299396.6	1832361145	143885322.5	6536944647	310348332.3	519358433.6	13708.71234	-796601.0116	-9049387.492	NaN	NaN	NaN	137891310.6	136847912.4	1554592285	NaN	NaN	263302419.5	290	NaN	NaN	550	NaN	NaN	NaN	-34137323.94	-387800000	NaN	3538732.394	40200000	184375116.2	NaN	NaN	NaN	NaN	11.36	11.36258333	5.904208126	0.519736631	7.384977603	NaN	1
