Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
54314924115	1.37003E+11	72787380551	1.32345E+11	1.03965E+11	1.33044E+11	80663000000	10508010118	14955000000	16990000000	41738336144	59402000000	41915116330	86525000000	82460652052	1.17358E+11	78983873362	2.12911E+11	1.90261E+11	1.87759E+11	4.26203E+11	16311560942	1580971545	NaN	54724564362	2040273491	2617635458	573005713.9	3344950510	2.46752E+11	2.4813E+11	17206532501	17779632082	78336250901	63.13672092	-2349000000	8616000000	2.83229E+11	4.03092E+11	2.77208E+11	6.56104E+11	3.15046E+11	4.48373E+11	3.11519E+11	7.10162E+11	3.36345E+11	4.24538E+11	40197.09062	71436902754	1.01669E+11	NaN	3.0282E+11	6.51495E+11	3.3694E+11	3.06134E+11	4.3569E+11	3.02598E+11	6.91762E+11	3.26831E+11	19070	17127.84972	39155.58642	18500	62431515996	88852533566	NaN	-8911607645	-12683000000	NaN	23778808319	33842000000	50197000000	-155986509.3	-222000000	NaN	-58666749099	1.4232	1.47056	1.333073577	0.936673396	1.387110908	81.86151551	3
61586769194	57694197910	45378762570	43896121521	38099907000	43350625980	59517124909	4530984266	3830041000	3729321003	32486433219	27460782000	26987790802	30189357960	51138484562	43227361000	42354161230	47513448683	1.1204E+11	94175406020	1.12329E+11	9011738699	304630811.3	NaN	28160796607	NaN	149665867	526865742.8	13732963571	1.58273E+11	1.33113E+11	21763539849	22290405592	59355695984	86.66142512	-677595000	-3885811098	1.67709E+11	1.41765E+11	1.4E+11	1.63572E+11	1.88424E+11	1.59275E+11	1.56436E+11	1.83789E+11	1.71061E+11	2.07343E+11	23247.91061	44905148468	37958322000	43189197054	1.6129E+11	1.85451E+11	1.923E+11	1.86719E+11	1.57833E+11	1.55001E+11	1.82111E+11	1.69513E+11	24320	19606.35879	23035.63613	21440	42195921542	35668212479	1.83788E+11	-1705096415	-1441318000	-1663159818	20714521472	17509985000	20217231580	-745309357.6	-630010000	-1663159818	1661498074	0.8453	11.6321825	0.931099943	1.101502358	0.95643695	102.765023	3
2281805933	NaN	832066492.5	115409704	6844440	108592920	NaN	1076507761	8512400	717462272	710919533.5	5621540	1167916254	1045338560	1276605873	10094660	2684099088	2401886208	1425615267	1834023445	1641101056	165078825.6	226510998.2	NaN	538914019.7	NaN	921029164.7	101590114.5	NaN	2511500889	NaN	NaN	NaN	NaN	0.663406229	310320	NaN	3778728900	29880000	5319944063	4760449536	3973027397	31416400	5292196641	4735620289	15673990756	20115061948	631.8372634	128340202	1014840	NaN	NaN	NaN	4423402102	3971444074	31403880	NaN	NaN	15667744389	590	NaN	NaN	2090	NaN	NaN	NaN	-1583322.819	-12520	NaN	194298496.7	1536400	NaN	NaN	NaN	NaN	NaN	0.007907421	0.019995	0.002004365	0.253478993	0.003695492	NaN	2
88062144.32	NaN	104192751.2	NaN	26300000000	NaN	NaN	442751235.6	1.075E+11	6.45836E+11	79077429.98	19200000000	NaN	NaN	188884914.4	45861257216	185143309.6	3.86464E+11	209797128.4	317917837.2	2.75474E+11	37729419.81	1765419.505	78072900.72	57147426.02	NaN	NaN	1645717.553	56296128.87	793598252.4	NaN	12781162.8	14426880.35	NaN	17.31210306	NaN	NaN	841433278.4	2.043E+11	914800373.9	1.17092E+12	938632612.1	2.279E+11	1013492606	1.31642E+12	2990911465	3838356825	221870.0583	-58560590.44	-14218511360	NaN	NaN	NaN	1044187086	928818579.2	2.25517E+11	NaN	NaN	2959639481	180	NaN	NaN	500	113683206.8	27602282609	NaN	-9814032.896	-2382847187	NaN	97199333.64	23599998208	1.67527E+11	95792108.25	23258323883	NaN	NaN	242.8	242.78	76.19750732	0.313828284	125.9717593	125.0560421	0
1.35415E+11	1.31073E+11	44562420316	45418019820	39630799990	48080647221	1.29584E+11	3551421234	3045698851	2455660062	NaN	NaN	NaN	NaN	55648914962	47724509472	45046221361	51007981569	1.40717E+11	1.24101E+11	1.53727E+11	12268280572	570000227.9	NaN	31138672870	NaN	181342.6502	744097517	NaN	1.93199E+11	1.70399E+11	NaN	NaN	1.36861E+11	82.6201125	123047518.9	-1604561589	1.99917E+11	1.71449E+11	1.7184E+11	2.07191E+11	2.21986E+11	1.90376E+11	1.91246E+11	2.30423E+11	2.07091E+11	2.56139E+11	22849.26158	53411207491	45805451544	55357428976	1.9756E+11	2.36211E+11	2.31794E+11	2.24338E+11	1.92392E+11	1.93313E+11	2.32929E+11	2.09284E+11	22990	19169.4087	23097.77519	20750	NaN	NaN	2.38651E+11	2351257771	2016438665	2440614765	22069134184	18926489476	23231831106	-1567283082	-1344101971	2440614765	5787964778	0.8576	34.59652083	0.919286818	1.071929592	0.944758961	101.6399863	3
291254064	96021577728	315589331.8	90932166656	91662278656	93272580096	1.70347E+11	711052745.6	2.01342E+11	2.08209E+11	172106233.8	48733601792	131360526.6	52759998464	282413120.9	79968100352	232523076.5	87343603712	1112806172	826426540	2.57181E+11	68183624.26	5929506.815	NaN	158114660	NaN	12306120.46	11550123.15	-41988522.89	1896018657	1438160782	-3152227.015	8397896.131	83920351181	107.9022197	-4096	NaN	1987193787	5.62694E+11	NaN	5.18873E+11	2106272068	5.96412E+11	1591893790	5.52734E+11	4684423539	6011708897	104475.4356	23757841.2	6727270400	6845460480	1545000000	5.40633E+11	1960694720	2066439437	5.85133E+11	1561908481	5.42353E+11	4595834361	370	295.2254375	102513.3877	870	116564559.2	33006420999	5.30426E+11	-39832630.31	-11279007744	-10206081024	119078280.9	33718206464	33860800512	NaN	NaN	NaN	-12101226547	283.1600037	283.1625795	127.3181217	0.449633141	170.1234096	NaN	0
2990714346	1.25862E+11	5952339643	2.52011E+11	2.24998E+11	2.52011E+11	1.9556E+11	8384576889	3.16937E+11	3.95407E+11	4760687927	1.79954E+11	4418366097	1.93771E+11	7606494641	2.87525E+11	7081764908	3.12171E+11	15948315648	16171913588	6.94327E+11	455471641.5	91091808.58	410010796.7	2872989476	NaN	233785366	125258621.3	4245116364	30552447853	31177579684	3840441413	3965700035	1.25027E+11	86.12436002	NaN	NaN	31939387178	1.20731E+12	32331766552	1.40191E+12	33166530060	1.25369E+12	33474682526	1.45568E+12	69563041297	89273045190	12922.66624	4265143842	1.61222E+11	1.82313E+11	33771000000	1.45484E+12	35770881839	34069233492	1.28782E+12	34399969753	1.49519E+12	71456359531	320	305.3826559	13273.3835	630	7118105840	2.69064E+11	1.49446E+12	902698430.9	34122000000	39619452604	1227142882	46386000000	53774634825	974232823.9	36826000000	42759098576	-835180646.6	37.79999924	39.5672575	18.02242667	0.476783784	18.24964013	NaN	0
4138555854	9213679746	1403267599	3683604726	45677998.08	4465303675	9921144123	1076097001	29694000	3143302098	NaN	NaN	NaN	NaN	3540893305	97708000	11662699963	28630851283	4905529908	NaN	NaN	551169671.8	362793708.2	NaN	1524510325	41571229.69	4758299.602	260408264.5	-851243706.7	9068437771	9726818945	-969605536.9	-709197272.4	8270034006	1.039796715	NaN	-3185462587	9522520213	262766009.9	10945311929	25777435425	10831999517	298900000	12181492190	28746003492	42617434719	54897712682	3392.93455	829088510.1	22878006.53	NaN	12517000000	27802357752	10590295824	10639277625	293582000	11974589378	28259110293	41859189427	1250	1413.379012	3335.465804	4940	673266618.4	18578231.28	27290911628	-192721891.7	-5318000	-511446124.4	1310711805	36168000	3113526772	36900000	1018224.75	93224279.59	-943645740	0.027594167	0.027593583	0.007013562	0.254168267	0.008330132	62.19364839	2
4361702277	NaN	1207978765	NaN	357900000	NaN	NaN	44274068.01	16647049	NaN	798316793.3	300167104	NaN	NaN	1973239897	741938176	NaN	NaN	3182752109	NaN	NaN	217618273.7	79232794.95	NaN	817819176.9	NaN	766654357.5	10937642.42	-218617197.2	3422175488	NaN	-857823718.3	-846886075.9	NaN	84.85824648	NaN	NaN	NaN	NaN	NaN	NaN	5200266050	1955299968	6224264259	2304195584	9213378177	11823898309	4328.249544	1115425400	419399936	NaN	NaN	NaN	5380733594	5006649022	1882499968	NaN	NaN	8870344401	10110	NaN	NaN	16660	599201979.7	225299936.7	NaN	-193617027.9	-72800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375999987	0.375999989	0.212224	0.564425551	0.399386325	121.1195187	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17116893.46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
11011540905	4.80625E+12	5518327879	2.9713E+12	404280000	3.60139E+12	6.58699E+12	2792870715	169030000	1.40838E+12	4582138713	277320000	2864233532	2.0539E+12	5865474620	354990000	3812042678	2.73368E+12	6612971935	3994528487	2.86454E+12	878634096.1	389601219.6	NaN	1568644199	NaN	125147169.7	16890310.55	2607920827	14594181732	11074154968	2957152753	2974043064	5.34414E+12	0.011590664	NaN	32035668494	15271317270	924250000	10139266910	7.27103E+12	16280372553	985320000	11854404654	8.50098E+12	42157241538	54102081615	830254.8999	4119001009	249290000	NaN	12544000000	9.03887E+12	16290586810	16287973100	985780000	11860312809	8.50513E+12	42176922790	1590	1158.346793	830659.9822	4120	4178801556	252909246.1	NaN	7600547.41	460000	NaN	1009055283	61070000	1.21221E+12	52200000	3159246.131	27155531860	5.37888E+11	0.060521957	NaN	0.023372497	0.386182112	0.031080679	NaN	2
261402282.2	564913768	158765117.8	348456800	317530235.7	373607736	622271326.1	81513820.17	163027640.3	162556476.5	54327695.78	108655391.6	62624133.28	125248266.6	106757597.1	213515194.2	122953536.4	245907072.9	299607830	331527465.3	663054930.6	30029736.42	1976502.272	NaN	32000000	NaN	NaN	51926.71439	116905855	507959653.3	565378426.4	144907162.5	144959089.2	578951631.2	90.85160494	-89443780.7	-263421892.4	487879247.2	975758494.5	535759240	1071518480	559759653.3	1119519307	616125222.7	1232250445	810113933.6	1039651753	6010.977783	139205855	278411710	248185456	613578000	1246288309	549533381	539959653.3	1079919307	594087069.2	1188174138	781458320.8	2680	2897.985703	5795.971406	3810	148905855	297811710	1202412669	-19800000	-39600000	-43875640	71880406.08	143760812.2	160731965.5	29600000	59200000	65591868	14037863.22	2	2	1.38192822	0.69096411	1.56237113	105.5557407	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59385161.5	2513803.86	NaN	257432191.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.37475562	NaN	NaN	NaN	NaN	NaN	NaN	1820359936	1820359936	2629545704	3410526034	NaN	NaN	55910.26286	NaN	NaN	NaN	NaN	NaN	1819770145	1822390016	1822390016	NaN	NaN	NaN	29830	NaN	NaN	NaN	NaN	NaN	NaN	2030080	2030080	580000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
1094225319	4018461403	955652971.9	2655894506	4051328725	2633482420	4539683684	840017203.2	3582740573	2597906369	967592184.6	4126858075	859909514.8	2860153287	1641756292	7002221925	1679168243	5507137047	2662526340	2997742069	7683373218	195120412	42063038.64	NaN	492377330.7	404354.402	193478853.6	67949155.81	-44830113.54	4843842977	5402474902	-152617200.6	-84668044.79	3051488032	141.9591859	NaN	NaN	5144299835	21940850342	5579060632	15788416634	5734703516	24458969273	6472080851	17229578428	17794800550	22836782349	2413.713369	416235120.6	1775276088	1145286766	6461400000	16262605057	5787625832	5530103516	23586333905	6246466492	16650189469	17159926195	810	875.075368	2332.546039	2400	448535120.6	1913038172	15683216098	-204600000	-872635368	-579388958.9	590403680.8	2518118931	1441161794	238000000	1015089040	673971516.2	-966973371.1	4.26508	4.265083333	1.374500894	0.322268491	1.850759435	119.1275	1
46035781453	83474766401	84517805583	1.52418E+11	2938735000	1.52418E+11	77398294871	28768094012	925273932.6	42901202878	94956349585	3054099968	83709871790	1.53147E+11	1.58339E+11	5092678351	1.29469E+11	2.36865E+11	1.93424E+11	2.74921E+11	5.02968E+11	19817450346	1207450995	NaN	46023579426	1494742915	2093810589	2032147793	42398900626	3.78017E+11	4.61277E+11	55435798672	57467946465	89372371469	1.45212556	96	9154051647	3.8053E+11	12239073182	4.2784E+11	7.82733E+11	4.383E+11	14097114182	5.30632E+11	9.70792E+11	8.84769E+11	1.13546E+12	6183.944893	97537349497	3137113182	NaN	5.3386E+11	9.76689E+11	4.3059E+11	4.27629E+11	13753924182	5.17612E+11	9.46971E+11	8.6323E+11	2740	3297.188094	6032.205618	5500	88470080044	2845480790	NaN	-10670269459	-343190000	NaN	57769160338	1858041000	1.88058E+11	1562126951	50243000	NaN	5897605068	0.032163199	0.038276611	0.015933097	0.495382838	0.027089114	NaN	2
947645760.2	548646208	208820157	120897912	420000000	120897912	489924384	92994250.44	187039344	53800000	127564598.5	256570688	112329784.8	73800000	262322904.2	527610080	251841331	151761776	1017923949	1356030280	588899968	107675267.7	5833560.103	NaN	192732552.5	NaN	4642493.584	401284.3289	91369305.15	NaN	NaN	NaN	NaN	548646225.6	347.4005405	NaN	NaN	1373241064	2761999872	1682865123	794461760	1641226964	3300999936	2048027019	950200000	3032395478	3891594926	3628.310136	310247090.4	624000000	179619744	2064300000	950200017.6	1641099145	1594292148	3206599936	1988734420	923026754.4	2945676866	6270	7593.922601	3524.549915	11250	284212274.2	571636171.8	923026773.6	-46934816.25	-94400000	-27173244	267985868.2	539000000	155738256	15611792.69	31400000	9038558	17.56051707	2.011300087	2	1.088578307	0.541231174	1.491679906	NaN	3
