Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
83669099496	2.43665E+11	87420306966	1.93956E+11	1.64286E+11	1.98059E+11	1.46924E+11	13377696683	24928000000	23978000000	42663947623	79500000000	50114057028	1.0345E+11	88041214983	1.64056E+11	1.00736E+11	2.71546E+11	2.35665E+11	2.67392E+11	6.06966E+11	18046255498	1970028837	NaN	64077492755	3478252446	5187210406	308373603.1	8647720183	2.97646E+11	3.33472E+11	21988178522	22296543453	1.48363E+11	73.08013859	-2000000	-3004000000	3.37084E+11	6.28123E+11	3.81308E+11	9.0249E+11	3.80444E+11	7.08919E+11	4.25524E+11	9.70057E+11	5.3328E+11	5.79904E+11	49969.45346	88976065257	1.65798E+11	NaN	4.1313E+11	8.74755E+11	3.93337E+11	3.70389E+11	6.90182E+11	4.14214E+11	9.46926E+11	5.19186E+11	20260	21336.94853	48777.91115	26740	78963272399	1.4714E+11	NaN	-10055275303	-18737000000	NaN	32808307395	61135000000	67797000000	17172909.73	32000000	NaN	-95302182614	1.8634	1.9334425	1.329354896	0.713402864	1.401302088	76.97814148	3
92156056376	1.05968E+11	45139940045	52809805664	51253696000	53587733769	1.00643E+11	3543149888	3959470000	3574801029	34964864430	39073236000	35768436521	40011653481	52020861745	58133313000	53569958844	60095476255	1.17802E+11	1.17761E+11	1.40461E+11	10639484886	385911281.6	NaN	29338791946	NaN	246200501.2	582628483.2	14949119528	1.58025E+11	1.59889E+11	24373864148	24956492631	1.05457E+11	94.11712934	238143000	-699187450.4	1.73366E+11	1.93736E+11	1.74714E+11	2.04132E+11	1.91679E+11	2.14201E+11	1.93718E+11	2.2759E+11	2.33424E+11	2.56756E+11	28299.10979	50071256376	55954629000	58401518618	1.9573E+11	2.27078E+11	1.96411E+11	1.8761E+11	2.09654E+11	1.89603E+11	2.22766E+11	2.28469E+11	24420	23575.73682	27699.28372	28410	44287911474	49491741072	2.22247E+11	-4068846532	-4546936000	-4831146075	18312845638	20464605000	23458058699	-1604374049	-1792888000	-4831146075	-511295658.8	1.1175	NaN	0.917645551	0.82115933	0.928309852	95.16912641	3
2335731000	2407961022	1305957515	1218249000	1099020000	1101301579	1998170701	846758173.9	788600000	843137900	353155926.2	328900000	290418316.5	259937700	2480810322	2310420000	2428505402	2173166280	1930814796	1992660486	1783050940	197517785	178523439.5	182141.941	704271730	NaN	1950707609	82798915.1	422079172.4	2716373443	2665135626	-1592615148	-1509816233	2191204667	102.5150101	30786694.77	-9018.177341	5258383292	4897220000	5363422211	4799355120	5707618247	5315600000	5794606298	5185191900	19981935601	22024666234	639.2632286	1385837225	1290653305	NaN	6107400000	4968435545	5337804987	5371534924	5002600000	5465058509	4893484170	18805333554	660	673.766953	603.299656	2320	1126350902	1048989368	4663114403	-336083322.9	-313000000	-305321142.4	449234954.1	418380000	385836780.3	76597000	71336062.72	66483325.68	-216756354.7	0.931316667	0.931316667	0.266020275	0.285638907	0.316870929	NaN	2
45411498.77	NaN	37635836.99	NaN	32531377245	NaN	NaN	331402897.9	2.7518E+11	5.26513E+11	118351751.2	98273376580	NaN	NaN	136544917.5	1.1338E+11	126842283.8	2.64768E+11	284518924.3	329272382.6	2.85313E+11	24054718.01	1312018.302	91881349.86	49001399.65	NaN	NaN	790714.5997	-33911690.4	509170974.5	NaN	-103837314.9	-103046600.3	NaN	61.66100945	NaN	NaN	752466739.7	6.24811E+11	789120417.9	1.01005E+12	822283637.2	6.82783E+11	852507678.9	1.10732E+12	2929215206	3228665557	170365.6508	-53811147.21	-44682086088	NaN	NaN	NaN	839189539.4	834601251.7	6.93011E+11	NaN	NaN	2973094157	130	NaN	NaN	460	37699501.63	31303781175	NaN	12317614.55	10227931240	NaN	69816897.46	57972460808	1.01054E+11	11352045.74	9426171176	NaN	NaN	830.35	830.3533333	233.0942489	0.280718069	368.6223171	135.1002925	0
1.8099E+11	2.10343E+11	48537807606	57136181331	54957000000	59724632141	2.01119E+11	2738255034	3060000000	2502614910	38516062640	43041700000	NaN	NaN	54257718121	60633000000	56023136520	63437665328	1.51114E+11	1.51067E+11	1.8713E+11	10397725995	695970115.2	7748436.289	35516331096	NaN	103401.7069	673209673.3	NaN	2.00687E+11	2.02655E+11	NaN	NaN	2.1099E+11	91.93328664	1000000	-301479507.3	2.0811E+11	2.32563E+11	2.09891E+11	2.5307E+11	2.32486E+11	2.59803E+11	2.34552E+11	2.82599E+11	2.93257E+11	3.14139E+11	27472.66493	57646532438	64420000000	69596294187	2.3399E+11	2.83247E+11	2.46229E+11	2.36211E+11	2.63966E+11	2.38309E+11	2.87146E+11	2.97957E+11	23940	23167.01542	27914.60719	28970	NaN	NaN	2.87776E+11	3725279642	4163000000	4528283663	24375838926	27240000000	29529246984	-2191498881	-2449000000	4528283663	647899415.8	1.1175	NaN	0.885921141	0.792770596	0.913988698	92.24006467	3
360144057.6	99457553765	455006548.1	2.51238E+11	3.33538E+11	2.51238E+11	1.94508E+11	842655243.9	6.177E+11	3.272E+11	217859871.2	1.597E+11	215365539.8	86500000000	342409691.1	2.51E+11	341289540.9	1.282E+11	1186721052	1178247504	3.66666E+11	67483461.38	10540621.61	2951150.432	206451890	NaN	NaN	9610198.903	88530789.45	2141101706	2138018977	132960216.2	142570415.1	1.05877E+11	211.4932378	35000000	NaN	2183801702	1.60081E+12	NaN	7.71766E+11	2371785987	1.73861E+12	2367580619	8.22066E+11	8111792810	8941052196	122306.916	153522318	1.12538E+11	NaN	2367700000	8.28485E+11	2424083393	2350504747	1.72301E+12	2346419102	8.14765E+11	8039008413	360	349.1000529	121220.6827	1200	295030615.7	2.16269E+11	8.21184E+11	-21281240.41	-15600000468	-7301070334	187984284.6	1.378E+11	50300000000	163925570.2	1.20164E+11	56238834332	6419228994	733.04	733.0385071	214.3316577	0.292387397	274.545948	NaN	0
7227575982	3.24163E+11	10848091179	5.16163E+11	5.85363E+11	5.16163E+11	4.00333E+11	10940919199	5.90372E+11	5.20096E+11	7085656042	3.82342E+11	7387300342	3.23976E+11	11778131950	6.35548E+11	12353133697	5.44538E+11	22684803558	23608234022	1.0136E+12	712108353	196780507.7	360506532.4	4042364715	NaN	714573201	197989080.9	8137091972	43508889874	45442247078	7379351003	7577340083	2.86406E+11	117.5266171	NaN	NaN	45403854707	2.44999E+12	47929739810	2.07823E+12	46987842847	2.53546E+12	49610300682	2.15735E+12	1.20034E+11	1.32305E+11	16350.44755	7973109711	4.30229E+11	5.2371E+11	49202000000	2.1196E+12	50620756153	48626334322	2.62388E+12	51323108250	2.23075E+12	1.2422E+11	380	388.9747248	16906.69262	940	12179456686	6.57203E+11	2.19482E+12	1638491475	88413000000	75228000000	1583988139	85472000000	79120000000	433506301	23392000000	19904000000	-37756593502	53.96	55.80666667	21.12289731	0.391454731	22.35960756	NaN	0
6757032879	14344272885	2534255498	5633276060	6131861000	6192433988	17252543675	1589241617	3472040000	3317928947	2108396227	4606244864	2070307682	4663849765	3283185221	7172824000	3077531221	7555054918	7303914203	7147481822	16850689099	474651997.5	281705895.8	NaN	1641600392	49028439.03	38710568.57	257369407	381604984.9	12164161213	11782424028	229442672	486812079	14456720340	95.53799381	-260.3811913	-37992426.31	12176341041	26601834918	11771700459	27723672965	13868600612	30298939786	13439228305	31714021383	54198360011	60565888205	3954.227717	1499949362	3276961871	NaN	12756000000	31826468837	13905080752	13893500612	30353339190	13462654787	31770830250	54295668976	1730	1678.576238	3961.310868	6770	2023205377	4420127135	31883408911	24900000	54399403.5	56940073.08	1692259571	3697104868	4351224997	498400000	1088861956	1137089942	112447454.8	2.184715	2.184708333	0.559037945	0.255885983	0.70685521	87.75593537	2
6527301200	NaN	1057740888	NaN	363500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	290988257.2	84458398.49	NaN	637782914.1	NaN	1379757299	13043679.55	475893365.9	5589842894	NaN	-710377754	-697334074.5	NaN	96.589995	NaN	NaN	NaN	NaN	NaN	NaN	7928934210	2981200000	8337342675	3086448032	14369065821	15837999137	4803.735401	2699273893	1014900000	NaN	NaN	NaN	7477676089	7607383107	2860300000	NaN	NaN	13786340724	11640	NaN	NaN	21460	1113676280	418731148.2	NaN	-321551102.2	-120900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375990003	0.376	0.207473474	0.551805824	0.331905045	123.1762196	3
1632283596	2038001920	1096760236	1572475430	2397079217	1572475430	4125787136	509800960.1	1114221000	708997257.6	491171293.6	1073504000	484129410.1	683088356.8	1096124155	2395689000	1080409111	1524416549	3131443936	3165762144	4222067460	NaN	125664668.2	NaN	589285273	504959.8661	4533328.448	16400811.89	-232129367.5	NaN	NaN	NaN	NaN	1542829333	159.8116417	NaN	NaN	4737369052	10353994000	4747927057	6455481266	5748990555	12564994000	5748247772	7862377148	17828536374	19651127444	2097.545639	-1635959166	-3575552423	NaN	5549200000	7367204561	6029457817	6287487286	13741932478	6286945366	8494104705	19498500598	1610	1677.247808	2266.079577	5200	357371152.8	781070406.7	7876189981	538496730.9	1176938478	508985420.3	1011621503	2211000000	1406895882	1454824064	3179663536	1706700149	-495172587.5	2.185600042	2.185659583	0.704768677	0.32246004	NaN	NaN	2
8246546763	6.686E+12	2800719424	2.2496E+12	4.0805E+12	2.3638E+12	7.026E+12	1278776978	1.7775E+12	1.1206E+12	3286330935	4.568E+12	3620064415	2.5959E+12	4010863309	5.5751E+12	4396640480	3.1529E+12	5479064748	5453792038	3.911E+12	665708358.8	318953873	NaN	1238680234	NaN	208758172.2	NaN	1360938447	10856581738	11688390188	1499366440	1499366440	6.67122E+12	179.5345725	1.0505E+11	-3.936E+11	10768705036	1.49685E+13	11483641731	8.2351E+12	12354820144	1.71732E+13	13338711930	9.5654E+12	55230164896	60876282066	959393.2355	2497050360	3.4709E+12	NaN	13255000000	9.55062E+12	12918229958	12304020144	1.71026E+13	13284003193	9.52607E+12	55003071960	1300	1332.362766	955448.2637	5520	2600050360	3.61407E+12	NaN	-50800000	-70612000000	NaN	1586115108	2.2047E+12	1.3303E+12	154100000	2.14199E+11	1.19313E+11	-14783231033	1390	1390	310.9387783	0.223696963	351.2768168	NaN	2
443480229.1	924938502.3	219206469.2	447200000	438412938.5	440900000	1216231812	114233911.2	228467822.4	242825242.9	77646440.78	155292881.6	78735721.19	157471442.4	154876586.5	309753173	154681855.5	309363711	484275654.7	477219552.8	954439105.7	40102706.18	4314094.078	NaN	96635837.92	NaN	NaN	36684.23293	-71812389.85	700281357.5	692250199.2	-36019715.81	-35983031.58	895335655.9	99.83064777	31849641.14	18432792.92	753386152.4	1506772305	753314029.8	1506628060	871840755.4	1743681511	873319741.8	1746639484	1336966110	1473642641	6788.338452	60259263.6	120518527.2	102503728	851375000	1717036637	792970695.5	796917195.4	1593834391	799255440.7	1598510881	1222070976	3080	3106.317298	6212.634595	4750	24864194.24	49728388.48	1571241709	-74923560	-149847120	-145794928	118454603	236909206	240011424.1	12296999	24593998	83154648	-29602846.37	2	2	1.304207711	0.652103856	1.441700953	106.459059	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	25481000	25481000	33831000	NaN	NaN	NaN	NaN	379403000	379403000	350485489	448272000	3090981000	3137451763	4118156000	NaN	3002075.776	NaN	515544611.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.54648851	NaN	NaN	3495865000	3495865000	3512080012	4600259000	3680483000	3680483000	3707139236	4808167000	NaN	NaN	76930.672	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	184618000	184618000	207908000	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
1626035180	5951638740	1133850083	3084701085	7675037502	3264327883	6064845593	1079210796	7130259391	3288118298	1086466364	7178196351	1141851191	3797922200	2069627738	13673864895	2166008143	7103816868	3944063044	4084056430	10467655013	431428662.3	53548136.8	NaN	794436854.6	689.3517054	409889963.6	94243404.86	121730682.9	6726025720	7060565627	-4262708.021	89980696.84	4796070986	236.620933	NaN	NaN	7092901577	46862233290	7371031628	20859590180	8141513227	53790326571	8539261261	22732699886	27336285348	30130842821	2681.783684	731507678.9	4833012714	1995553171	8573000000	21577132132	8178275893	7930353227	52395209343	8317234686	22169899344	26627285699	960	981.1867655	2615.389928	3140	916427678.9	6054764360	21014331587	-211160000	-1395117227	-562800545	1048611650	6928093281	1873109707	396110000	2617067081	1055744099	-1155567754	6.60692	6.606916667	1.967726262	0.297828074	2.469880408	123.8333333	1
67434316810	1.29514E+11	94283224216	1.99015E+11	2.34756E+11	1.99015E+11	1.40591E+11	28407023212	66819000000	60711111497	81475214693	1.91646E+11	96839481763	1.77168E+11	1.28038E+11	3.01171E+11	1.5391E+11	2.8158E+11	3.19116E+11	3.79353E+11	6.94026E+11	20422663606	2061202990	NaN	60897236385	3083538635	6598576743	2091634775	13890681356	4.63658E+11	5.44954E+11	20503748440	22595383215	1.26888E+11	108.971048	23680	-14835262963	4.75561E+11	1.11861E+12	5.66448E+11	1.03632E+12	5.53582E+11	1.30214E+12	6.5315E+11	1.19494E+12	1.268E+12	1.39763E+12	6755.749272	92520618995	2.17627E+11	NaN	6.5171E+11	1.19231E+12	5.82385E+11	5.34237E+11	1.25663E+12	6.30413E+11	1.15334E+12	1.22369E+12	3290	3564.129835	6520.575532	6920	74813274361	1.75976E+11	NaN	-19344868634	-45503000000	NaN	78021426749	1.83522E+11	1.58621E+11	1643567724	3866000000	NaN	-2625536070	2.3522	2.349631709	1.026921261	0.436579058	1.222814382	NaN	2
