Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
136282900.6	NaN	163552833.1	NaN	22848000008	NaN	NaN	521887531.6	73270400000	6.20883E+11	105953915.7	14875400000	NaN	NaN	160354713.5	22513000000	167644358.3	3.49937E+11	279850422	279254610.8	2.41972E+11	34177994.04	1150310.608	53982865.22	42010043.09	82912.17937	NaN	NaN	50692278.45	963392109.3	NaN	NaN	29654184.48	NaN	12.04108505	-200000	NaN	962092667.1	1.35073E+11	849988188	1.08796E+12	1082403219	1.51964E+11	971630600.9	1.26205E+12	2467655904	3679814660	237177.2443	18105647.88	2541942434	NaN	NaN	NaN	1302305820	1059467930	1.48744E+11	NaN	NaN	2415368178	240	NaN	NaN	450	92702321.55	13014942434	NaN	-22935289.72	-3220000000	NaN	120310552.4	16891000000	2.15493E+11	NaN	NaN	NaN	NaN	140.395	140.395	61.58232991	0.438636204	105.8037708	161.0271752	0
1.03552E+11	1.08961E+11	31817949651	39626650346	30322788416	42295224710	1.05567E+11	2949929878	2688861084	1968438855	NaN	NaN	NaN	NaN	45718135742	41672080729	43693238022	49475934104	96134479810	1.13455E+11	1.4054E+11	7683231061	449722148.8	NaN	21444892826	NaN	496577.5679	NaN	NaN	1.38718E+11	1.52112E+11	NaN	NaN	1.09544E+11	69.30175119	155998296.7	-1073624019	1.44803E+11	1.31988E+11	1.59228E+11	1.91984E+11	1.60324E+11	1.46135E+11	1.75016E+11	2.10868E+11	1.62284E+11	2.34401E+11	21296.17841	37026066638	33749259740	46271877580	1.7611E+11	2.11451E+11	1.65389E+11	1.60164E+11	1.45989E+11	1.74829E+11	2.10656E+11	1.62122E+11	16700	17656.47932	21274.8028	16370	NaN	NaN	2.11241E+11	-159718788.2	-145583675.5	-210072145.3	15521032898	14147421486	18883351945	-1085250143	-989205505.7	-210072145.3	583057624.3	0.9115	36.76833333	0.900489422	0.987920375	0.981174776	99.30917242	3
223653202	66151059456	244418333.2	50800001024	75444002816	60700000256	1.40984E+11	557038771.2	1.65914E+11	1.665E+11	131734095.7	39237001216	99591001.09	40000000000	217025341.9	64640999424	174105586.2	65400000512	846172276.7	825845879.9	2.57E+11	52642559.18	2514250.329	NaN	127442031	NaN	15415984.54	NaN	-114958959	1452578742	1243706797	NaN	-80246150.63	60658214107	98.70881748	-4096	NaN	1528010699	4.55118E+11	NaN	4.611E+11	1620236362	4.82587E+11	1408050167	4.889E+11	3565830028	5317432463	108783.6396	-42873436.89	-12769853440	-19625519104	1381500000	4.83407E+11	1698144842	1595436757	4.75201E+11	1386960511	4.81605E+11	3511250845	380	308.6083284	107160.4313	780	12483556.11	3718227263	4.76175E+11	-24799605.2	-7386562560	-7232552448	92225656.5	27469412352	27800000512	NaN	NaN	NaN	-5492845349	297.8500061	297.8482188	135.3366276	0.454378462	NaN	NaN	0
1442788426	71395000000	4182467846	1.90923E+11	1.30493E+11	1.90923E+11	1.45988E+11	7766794682	2.42324E+11	3.3749E+11	3297884535	1.02894E+11	3217772457	1.41118E+11	5298846024	1.65324E+11	5287135233	2.33062E+11	11946922785	13516053393	5.803E+11	300872703.2	60703534.09	387271886.4	2222261430	NaN	125332737.7	NaN	2402026766	23526864073	25063858086	NaN	2129591311	64692417235	67.80984432	NaN	NaN	25012563491	7.80392E+11	26541796285	1.15085E+12	25638749373	7.99929E+11	27127473044	1.17967E+12	48514535574	72345783268	11789.30267	2369390968	73925000000	49306000000	27228000000	1.17296E+12	27862853565	26261730127	8.19366E+11	27776992426	1.20732E+12	49693361480	280	277.5969203	12065.6832	500	4624288196	1.44278E+11	1.2008E+12	605288446.7	18885000000	27835000000	626185882.1	19537000000	28813000000	876826901.6	27357000000	40322000000	-6702582765	31.20000076	31.7332486	16.48843982	0.528475622	17.44529841	NaN	0
10481223830	63450756741	6154768688	8892310443	13197400.06	12236456193	83884186258	2635932860	4394100.224	5361967523	NaN	NaN	NaN	NaN	14024414824	23378700.29	18472097119	45347292411	7470546296	NaN	NaN	1121157757	391450700	NaN	2533181711	345943405.9	19228088.1	NaN	4981128041	19674770999	21548765455	NaN	5345870266	83280279991	0.098061401	0.256	7907894593	24130893980	40226201.6	15640676652	36835545208	23002459532	38345101.31	16570469409	39103154527	49890983822	74677293585	4353.770487	7840851742	13070700.29	NaN	17604000000	58932677777	28212113685	22573124204	37629399.3	16100345808	37995578269	48959780709	3140	1792.622904	4230.452231	5450	7514516414	12526699.28	58202826881	-429335328.3	-715702.016	-729850895.4	-1128434295	-1881100.032	4740034172	103200000	172034.4057	266229824.6	19829523250	0.001667	0.00083	0.000768578	0.461054438	0.000532813	NaN	2
3529787355	NaN	715691513.9	NaN	281200000	NaN	NaN	43705442.99	16433246	NaN	672149725.1	252728288	NaN	NaN	1555685500	584937728	NaN	NaN	2103002795	NaN	NaN	155822233.8	54508289.82	NaN	577861085.7	NaN	607118166.4	NaN	477990178.5	1991350729	NaN	NaN	-27814043.85	NaN	84.82264177	NaN	NaN	NaN	NaN	NaN	NaN	3702393659	1392099968	4433301953	1641189120	5647531091	8421704041	3550.943174	1408510687	529600000	NaN	NaN	NaN	3522744597	3176329981	1194300032	NaN	NaN	4845087794	7620	NaN	NaN	10480	1055851264	397000061.8	NaN	-526063847.8	-197800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375999987	0.376	0.246497088	0.655577384	0.461779515	135.4864248	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
195300000	464289632	80800000	192087056	159800000	189947472.5	507913376	59200000	118400000	115705144	49150000	98300000	43342356	86684712	75600000	151200000	75247320	150494640	130850000	209075568	418151136	13003310.91	1117444.591	NaN	20550000	NaN	NaN	NaN	57950000	285450000	339302297.2	NaN	69835866.32	464289643.5	84.12852107	NaN	-226814656	265650000	531300000	342175456	684350912	314900000	629800000	374308256	748616512	423552221.1	631608997.7	4163.606852	61550000	123100000	146323744	369626000	748616523.5	326494836.1	306000000	612000000	363729203.8	727458407.6	411581389.8	1820	2022.965538	4045.931077	2290	78500000	157000000	727458419.5	-8900000	-17800000	-21158104	49250000	98500000	64265616	NaN	NaN	NaN	11.49543643	2	2	1.486947698	0.743473849	1.667366495	111.6056399	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42566224.37	2908642.538	NaN	206765239.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.39605032	NaN	NaN	NaN	NaN	NaN	NaN	1415100032	1415100032	2635649098	3418442149	NaN	NaN	58235.81173	NaN	NaN	NaN	NaN	NaN	1552984510	1450099968	1450099968	NaN	NaN	NaN	26460	NaN	NaN	NaN	NaN	NaN	NaN	34999936	34999936	12800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
862855069.7	2541494687	583952749.5	1742299510	1510693044	1937449157	3340896486	723452340.7	1700286629	2301691389	819668173.4	1926416928	695963600.6	2314851209	1432350653	3366367798	1298176669	4257606027	2059205944	2522514456	6465339434	126866069.8	19308785.21	NaN	412933637.3	87636364.71	138115843.5	NaN	-95856539.45	3698914192	4559850975	NaN	-214035930.5	2709737901	75.9881133	NaN	NaN	4215008937	9906282605	4602439901	13024636850	4597615614	10805500121	5341564705	14219987379	12639157557	18847748257	2234.627865	441804206.6	1038345919	1306290769	5716700000	14388230593	4688709045	4337600038	10194401113	5029436261	13406149984	11924357079	740	790.3606461	2106.735788	1870	317092630.4	745243783.6	13574393209	-260015576.3	-611099008	-813837384.6	382606676.6	899217515.5	1195350530	142526067.1	334970464	446100358.2	168243213.9	2.35024	2.350241667	0.854922496	0.363759657	1.134753767	148.4275	1
35974382968	60227032911	75059639342	1.72135E+11	7151.27002	1.66473E+11	44253077761	30206070509	2877.800049	42200379771	92434063039	8806.400391	NaN	NaN	1.30332E+11	12417	1.383E+11	2.5302E+11	1.38073E+11	2.49215E+11	4.55938E+11	13549694842	938226198	NaN	35785114755	1386358094	1633645116	NaN	43310880308	2.78372E+11	4.43412E+11	NaN	52905148435	84643632908	3.38914E-06	NaN	11064037609	2.98611E+11	28449.30078	NaN	NaN	3.30397E+11	31477.69922	5.07669E+11	9.2878E+11	7.28489E+11	1.08632E+12	6428.862061	92227795074	8786.748779	NaN	5.2101E+11	9.53197E+11	3.25227E+11	3.17177E+11	30218.19922	4.86611E+11	8.90255E+11	6.9934E+11	2250	3368.240814	6162.19657	4840	79098784942	7535.918553	NaN	-13220010133	-1259.5	NaN	31786802219	3028.399902	NaN	NaN	NaN	NaN	24416599997	9.52722E-08	1.13548E-07	4.32096E-08	0.453537896	6.24223E-08	NaN	2
750609010.4	NaN	265947385.7	NaN	543299968	NaN	NaN	85964297.98	172900000	65900000	119425242.2	240200000	130442582.1	85700000	254611434.3	512100000	298037518	179600000	985730547.5	1455274552	632000000	87909655.16	4239716.241	NaN	190671135.6	NaN	3635169.703	NaN	57500463.69	NaN	NaN	NaN	NaN	NaN	303.8431373	64	NaN	1326306248	2667599872	1858760577	877500032	1540893883	3099200000	2198471437	1020000000	2801376167	4177464560	3959.30456	277382791.2	557900032	NaN	NaN	NaN	1637678171	1495152324	3007200000	NaN	NaN	2718217091	6360	NaN	NaN	10550	248191233	499187048.4	NaN	-45741558.21	-92000000	-29600000	214587570.9	431600000	142500000	NaN	NaN	NaN	NaN	2.011300087	2	1.106313403	0.550048901	1.460467455	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	59630292.19	120000000	NaN	271814748.6	547000000	NaN	NaN	1406281057	2830000000	NaN	NaN	1224806202	NaN	NaN	NaN	25619060.54	NaN	360391937.7	NaN	697448660.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.3101013	NaN	NaN	NaN	NaN	NaN	NaN	2690717551	5414800000	4809118509	8290907367	8519835913	12704938740	34791.15993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0124	2.012425	0.635552146	0.315818001	1.407551925	NaN	3
79686063.22	NaN	108333333.3	NaN	1518400000	NaN	NaN	97417088.46	1356045871	4115086156	14211993.53	197830950	10960307.64	495564822.5	62188086.69	865658166.7	75053580.55	3442033824	96475060.12	53783165.42	2390101350	NaN	492990.2606	14465156.76	21433636.15	NaN	NaN	NaN	NaN	210308417.3	NaN	NaN	NaN	NaN	35.76987616	NaN	NaN	256080235.3	3564636875	219028780	9947221330	261809401.9	3644386875	224258402.5	10188424635	542822790.7	809467502.9	18835.43279	38861126.08	540946875.1	NaN	NaN	NaN	277254307.8	246207210.2	3427204366	NaN	NaN	510473970.5	510	NaN	NaN	940	NaN	NaN	NaN	-26250000	-365400000	NaN	5729166.667	79750000	241203304.9	NaN	NaN	NaN	NaN	13.92	13.91708333	6.713769093	0.482310998	8.510351137	NaN	1
