Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
1.04374E+11	2.45599E+11	1.62335E+11	2.61458E+11	2.32779E+11	2.64776E+11	1.90146E+11	18966424811	26663000000	24344000000	67889457960	95439000000	53945396583	1.11359E+11	1.42419E+11	2.00213E+11	1.10357E+11	2.9748E+11	3.83607E+11	3.0177E+11	6.85004E+11	28216788247	2260751565	NaN	1.02428E+11	7298091004	10678506726	233842210.3	21355278287	4.78138E+11	3.79532E+11	37950687046	38184482497	1.65316E+11	79.80982617	NaN	3069000000	5.44993E+11	7.66151E+11	4.25392E+11	1.00683E+12	6.15501E+11	8.65271E+11	4.75579E+11	1.08417E+12	6.33701E+11	6.48119E+11	53865.17881	1.49908E+11	2.10741E+11	NaN	4.7065E+11	1.00388E+12	5.16875E+11	5.98542E+11	8.41431E+11	4.62157E+11	1.05653E+12	6.16241E+11	25680	22961.58949	52491.96578	30620	1.32633E+11	1.86455E+11	NaN	-16958315550	-23840000000	NaN	53491961872	75199000000	77230000000	-181391378.6	-255000000	NaN	-80282721142	1.4058	1.3597525	1.365424302	0.971279202	1.441282746	97.28997742	3
1.5004E+11	1.22973E+11	64941874802	53435169357	53428050000	54524638442	1.14894E+11	4876714285	3927535000	3620654081	50406861485	40595922000	36679186084	41030445451	76737533913	61801724000	56023340545	62847711742	1.81432E+11	1.24969E+11	1.49059E+11	15389050357	466873186.3	NaN	44794720406	1786288.941	399173641.7	724915639.6	28737763779	2.44063E+11	1.71888E+11	42534065379	43258981019	1.23994E+11	98.00156958	516082000	554689901.1	2.63047E+11	2.11849E+11	1.84468E+11	2.15528E+11	2.9143E+11	2.34708E+11	2.0385E+11	2.39494E+11	2.68414E+11	2.70186E+11	29306.77269	77350597555	62295464000	63623676622	2.0587E+11	2.40514E+11	2.65759E+11	2.89259E+11	2.32959E+11	2.02315E+11	2.37702E+11	2.66414E+11	32520	24757.25555	29087.45762	32600	73532484185	59220489126	2.38729E+11	-2171761872	-1749061000	-1784727538	28383763883	22859290000	23966185550	-2386578756	-1922067000	-1784727538	1020206909	0.805365	NaN	0.874424049	1.085748759	0.894789596	100.4933374	3
4235003000	2996938756	5009445958	4436651339	4946760000	4458798671	5245823279	953805120.7	937300000	994703066.9	719042674	706600000	395838829.5	354293889.4	4407062004	4330800000	3500600031	3132538203	2693102797	2648475776	2369880497	292377179.4	208854949.6	108857.5153	926696011.1	NaN	2612877598	85236682.48	1518037516	4440305400	4328210849	-1096663393	-1011426710	3519595477	121.3830267	-236595095.3	-208252761.4	8053969923	7914600000	7260726977	6497121767	8680511918	8530300000	7853539689	7027588810	28891463741	29850447383	846.0348896	2956760579	2905595315	NaN	9428000000	7550245530	7894390220	7979987866	7841898166	7173802143	6423515350	26559900184	950	863.6371689	773.3119064	3200	2444733527	2402428636	6983113657	-700524052	-688401833.5	-567131873.7	626541996	615700000	530024102.4	188779008	185512281.7	162787256.5	522656720.1	0.9826955	0.9826955	0.2952533	0.30045248	0.33303693	NaN	2
63635901.21	NaN	92886011.04	NaN	1.04259E+11	NaN	NaN	367107678.2	4.04153E+11	5.28256E+11	113518147.6	1.24973E+11	NaN	NaN	149397628.2	1.64473E+11	104581217.1	2.183E+11	307015948	428884933.1	3.71626E+11	29082800.68	1044512.137	108032852.7	48623004.23	1501840.591	NaN	1045670.632	14538446.2	488236649	NaN	-68000473.75	-66954803.11	NaN	82.62637266	0.00012207	NaN	823521254.3	9.06623E+11	860228822.9	1.10107E+12	898848340.9	9.89551E+11	922031252.8	1.19762E+12	3379785231	3491969189	170127.9385	-67028605.05	-73792461582	NaN	NaN	NaN	902108419.9	918755195.3	1.01147E+12	NaN	NaN	3454637561	130	NaN	NaN	490	107499377.5	1.18347E+11	NaN	19906854.36	21915655034	NaN	75327086.62	82928342931	95578982614	65703234.76	72333348182	NaN	NaN	1100.91	1100.9	292.7852095	0.26594836	407.1420715	90.33241944	0
2.74651E+11	2.29991E+11	71829543126	58898482540	61064000000	61996877835	2.15946E+11	3574776654	2879000000	2545207712	56240834901	45294400000	NaN	NaN	79061046855	63673000000	56921634955	64455077894	2.3973E+11	1.60407E+11	1.987E+11	21086355039	720404768.7	26478244.59	56039187201	NaN	359152.4706	759332595.4	34723215143	3.09619E+11	2.1168E+11	54302995421	55062328016	2.30886E+11	97.68575872	300000	-97562605.34	3.22366E+11	2.59622E+11	2.20367E+11	2.657E+11	3.61683E+11	2.91287E+11	2.4749E+11	2.98188E+11	3.24904E+11	3.31467E+11	28613.74769	93593588000	75377000000	76937040578	2.472E+11	2.99083E+11	3.33892E+11	3.65679E+11	2.94505E+11	2.50213E+11	3.01489E+11	3.28494E+11	32040	24010.15943	28930.53581	31520	91111684967	73378162164	3.02377E+11	3995703811	3218000000	3294236583	39317576503	31665000000	32487358101	-5401277682	-4350000000	3294236583	895366394.4	0.805365	NaN	0.896531607	1.113199117	0.92463265	99.73000225	3
539103150.4	1.04594E+11	709844387	2.73783E+11	3.901E+11	2.73783E+11	1.99802E+11	1298541999	6.86E+11	3.79385E+11	308924277.2	1.632E+11	223432985.6	89740230800	540049609.6	2.853E+11	369510534.5	1.38801E+11	2208846440	1291937006	4.02046E+11	133804869.8	15525248.58	6343536.687	370980586	NaN	NaN	14764763.55	-96499259.46	3628413926	2350207478	774677.1007	15539440.65	1.02124E+11	232.3545254	15200000000	NaN	3709173537	1.9595E+12	NaN	8.59732E+11	4047438049	2.1382E+12	2650301482	9.20232E+11	9687190366	10008733683	124389.5061	222796491.6	1.177E+11	NaN	2622800000	9.17762E+11	3707883732	4005738049	2.11617E+12	2623425237	9.10952E+11	9587385049	500	354.6134842	123135.1536	1300	274583942.2	1.45059E+11	9.0997E+11	-41700000	-22029476160	-7791083175	338264511.9	1.787E+11	60500000000	179259369.2	94700000000	40144489727	-2470152096	528.2848	528.2848093	220.7244742	0.417813411	270.038931	NaN	0
8747035842	3.80893E+11	13587650756	6.574E+11	7.99905E+11	6.574E+11	4.22196E+11	11415406829	6.72025E+11	5.58055E+11	8752641413	5.15268E+11	8908467281	3.90688E+11	14437132665	8.49914E+11	15187600058	6.69484E+11	28413317479	27714733863	1.18991E+12	1009219550	257234852.6	385211602.7	4924953287	NaN	1139343295	271176611.2	12566686278	53092873334	53206832714	11522939466	11794116077	3.13701E+11	132.1489634	NaN	NaN	54265856973	3.19463E+12	55752942867	2.41745E+12	56560744012	3.32973E+12	57942340648	2.51968E+12	1.49561E+11	1.54525E+11	18175.12938	10562459657	6.21812E+11	6.27009E+11	56930000000	2.45249E+12	61315147254	59542381519	3.50526E+12	60919002523	2.64783E+12	1.57445E+11	440	439.4251463	19099.50802	1140	17491639565	1.02973E+12	2.58532E+12	2981637506	1.75529E+11	1.32827E+11	2294887039	1.351E+11	1.02233E+11	360234414.8	21207000000	16048000000	-67191644869	58.87	59.51265833	22.26335089	0.378178204	24.62367775	NaN	0
13129793793	19487962642	5148172814	7781398102	9058229000	8767186080	24484719209	2307721487	3634892114	3524954030	3621673656	5704498176	2402069057	5411219456	5865927285	9239422067	3612007317	8867144371	13336700146	8458713434	19942009481	583174892.3	302884780.8	NaN	3447842042	131678328.2	142108535.2	358768382.6	633190649.9	21867103682	13960059807	280925515.4	639693898	20057897402	106.5402673	448.3916245	14974476.98	21510348919	33880950582	13729329194	32334107882	25283228736	39823613582	15839807530	37378931534	69017830201	71384456774	4803.773053	2853117178	4493944867	NaN	14935000000	37948866294	23026262337	25588732587	40304812698	16033707398	37838316743	69851790656	2960	2060.580342	4862.811185	8980	4081032692	6428034593	38400525679	305503851.3	481199116.1	451659384.9	3772879817	5942663000	5571624411	840143414.6	1323309892	1263321088	569934759.9	1.5751	1.575108917	0.577004717	0.366328942	0.710599226	99.96166699	2
10336976955	NaN	2722678770	NaN	1050600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	407778286	111834015.4	NaN	737519608.3	NaN	2257331267	22351309.8	2528022520	7665804898	NaN	544284213.2	566635523	NaN	114.8667349	NaN	NaN	NaN	NaN	NaN	NaN	11235671061	4224500000	9934584799	3677740126	18265900390	18872193648	5474.782849	4960504225	1865100000	NaN	NaN	NaN	10415855693	10660655774	4008300000	NaN	NaN	17331094457	15510	NaN	NaN	25800	3265542128	1227811196	NaN	-575015287.8	-216200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375990003	0.376	0.23127795	0.615117285	0.32193364	106.1642694	3
3231697333	2542014715	1739762400	1585733368	3062478374	1772281470	4604870367	887378412.7	1397621000	794983215.9	939737777.8	1480087000	602708313.3	850398721.6	2058932063	3242818000	1324462496	1868766679	5319327619	3648225216	4865511770	NaN	159478012.2	NaN	1085049230	5600351.769	59301190.27	18435091.15	-1175719644	NaN	NaN	NaN	NaN	1915902804	172.7986783	NaN	347239858.5	8265638095	13018380000	5537679330	7529261665	10022840635	15785974000	6679017387	9135471497	22099541699	22833083590	2415.923458	-2591253081	-4081223603	NaN	6881100000	8509359586	9623585521	10529312184	16583666690	7050000876	9525046287	23216269932	2550	1864.40979	2518.948559	6140	-90230851.88	-142113591.7	8891204497	506471549.2	797692690	381844911.3	1757202540	2767594000	1606209832	1861206400	2931400080	1431628477	-626111911.3	1.575	1.575157028	0.714312279	0.453531606	NaN	NaN	2
15709975383	8.9334E+12	5858837231	3.4707E+12	1.43313E+13	3.9407E+12	1.04797E+13	2048088701	4.4244E+12	1.4046E+12	6606988610	1.42728E+13	5074421355	3.6388E+12	8103939437	1.75066E+13	6182126372	4.4333E+12	9676992285	6288524820	4.5096E+12	1259110367	376902709.1	NaN	2476520222	NaN	339933358.8	NaN	3012271151	20350634137	15558790006	3555528320	3555528320	9.5815E+12	417.0431794	1.6832E+12	-1.652E+11	19829020423	4.28358E+13	14429330890	1.03475E+13	23141587718	4.99918E+13	16715851678	1.19872E+13	73838257109	76289142993	1220137.19	5161374243	1.11499E+13	NaN	17536000000	1.26353E+13	21168875413	23167087718	5.00469E+13	16735578403	1.20012E+13	73919620392	2150	1703.458823	1221564.289	7520	5489774243	1.18593E+13	NaN	25500000	55086579000	NaN	3312567295	7.156E+12	1.6397E+12	302900000	6.54342E+11	1.66541E+11	6.48105E+11	2160.258	2160.2575	677.0446914	0.313409181	711.8030923	NaN	2
534966442.2	1213286004	186622257.1	344400000	373244514.2	305400000	1179415770	150136263.6	300272527.3	371434862.2	82734775.95	165469551.9	89136272.93	178272545.9	161345305	322690609.9	163277253.2	326554506.4	600334790.5	556275341.1	1112550682	48012562.45	2468846.869	NaN	118172422.8	NaN	NaN	9794.048344	-83057952.72	824781283.5	747036463.5	-37473448.46	-37463654.42	1019331319	100.6227104	26102013.4	6163165.399	911816359.1	1823632718	905270025.4	1810540051	1056303706	2112607413	1049766699	2099533399	1714471991	1771379824	7429.346776	102606581.3	205213162.6	NaN	960956000	1905578714	994512245.3	942953706.3	1885907413	947101199.1	1894202398	1530495168	3520	3351.384285	6702.768571	5420	35165052.76	70330105.52	NaN	-113350000	-226700000	NaN	144487347.2	288974694.3	288993348	13463781	26927562	24894758	-193954685.1	2	2	1.232220429	0.616110214	1.461157238	100.7399877	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	37858000	37858000	42115000	NaN	NaN	NaN	NaN	431355000	431355000	348553515.5	445801000	3799418000	3291905603	4320889000	NaN	4344220.933	NaN	637421313.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.21533054	NaN	NaN	4268631000	4268631000	3671295013	4808805000	4484703000	4484703000	3875730341	5026830000	NaN	NaN	79412.79621	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	216072000	216072000	218025000	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
2731911667	8228272478	1025363922	3222710281	7673983517	2956582212	7300108517	1168832904	9275857928	3599495343	1097335500	8708454530	1254597777	4172929701	2354763700	18687404720	2385377399	7823278161	4078738903	4372236159	11206275067	484460587.3	68795367.57	NaN	857646622.3	7032485.19	1085322085	104391965.7	637650624.3	6438730625	7287816480	-143148635.5	-38756669.84	8634608521	279.3081651	NaN	NaN	7602335507	60332134583	7996294812	22629048571	8773451753	69626113115	9363922319	24928062196	31979191656	33040665105	2775.052046	1389207484	11024750592	4291082223	10066000000	25334398239	8660903752	8388731818	66572975708	8937202861	23822447643	30576889245	960	994.9109917	2651.972365	3400	1495579303	11868917352	24228783686	-384719935.4	-3053137407	-1105614552	1171116247	9293978533	2299013625	491087255.9	3897268463	1411294728	406336043.1	7.936	7.936266667	2.177231803	0.274348766	2.521998687	104.33	1
1.09023E+11	1.77076E+11	1.06843E+11	1.96353E+11	3.32334E+11	1.96353E+11	1.38184E+11	39382222222	1.15193E+11	70046783648	1.09478E+11	3.20223E+11	1.09594E+11	2.00502E+11	1.71545E+11	5.0177E+11	1.71748E+11	3.14214E+11	3.58733E+11	4.14356E+11	7.58063E+11	25078580926	2208597175	NaN	74013997689	5484751054	12259237947	2025808335	48581332992	5.52009E+11	6.01908E+11	51713033512	53738841847	1.80877E+11	148.0164158	-54144	16283890169	5.69661E+11	1.66626E+12	6.24391E+11	1.14232E+12	6.6376E+11	1.9415E+12	7.1696E+11	1.31168E+12	1.48488E+12	1.53417E+12	7133.591095	1.39352E+11	4.07604E+11	NaN	7.1905E+11	1.31548E+12	6.09529E+11	6.43767E+11	1.88302E+12	6.95159E+11	1.27179E+12	1.44015E+12	3310	3780.64026	6916.681355	7830	1.22627E+11	3.58684E+11	NaN	-19993162393	-58480000000	NaN	94099487179	2.75241E+11	1.69354E+11	3269414687	9563037960	NaN	3801612738	2.925	2.92511945	1.307511206	0.447012378	1.520229772	NaN	2
