Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
46978068488	1.05321E+11	85642939592	1.42535E+11	1.16335E+11	1.49917E+11	77603000000	13886879569	18046000000	16150000000	44584070796	57937000000	43245355098	89271000000	88002308580	1.14359E+11	78530175445	2.11688E+11	1.80138E+11	1.78796E+11	4.05857E+11	14892477961	1387827675	NaN	52623316660	3053331497	3612848090	538813880.1	16056150938	2.43055E+11	2.4133E+11	25626497917	26165110287	68451205664	59.94765205	3295000000	23801000000	2.82027E+11	3.66494E+11	2.6774E+11	6.33695E+11	3.14075E+11	4.08141E+11	2.98651E+11	6.80829E+11	2.93891E+11	4.07003E+11	39895.98655	83242016160	1.08173E+11	NaN	3.0112E+11	6.43959E+11	2.97898E+11	3.02345E+11	3.92897E+11	2.87354E+11	6.56914E+11	2.82914E+11	17460	16838.70049	38494.56897	16580	71949956248	93498968144	NaN	-11730665641	-15244000000	NaN	25105809927	32625000000	50050000000	290881108.1	378000000	NaN	-36869794336	1.2995	1.281056667	1.38874985	1.068680146	1.406313136	98.63998867	3
61095566985	56662744982	39443952560	40970639856	34426290000	42902736388	58668558449	5432503933	4488878000	3901056284	31854305942	26321213000	27126426538	30344440081	47140577272	38952259000	40783034622	45750938430	93841900036	87444730037	1.04301E+11	8142360334	294441360.7	NaN	24456856420	4137144.546	181231154.6	479662687.6	15959729491	1.39002E+11	1.26914E+11	23142617478	23622280166	58982026229	78.63686512	-755290000	-3621064763	1.46415E+11	1.20983E+11	1.31767E+11	1.53953E+11	1.64753E+11	1.36135E+11	1.47354E+11	1.73119E+11	1.49223E+11	1.95305E+11	22547.86946	41987885756	34694590000	43216204168	1.5222E+11	1.75438E+11	1.54933E+11	1.63551E+11	1.35142E+11	1.46257E+11	1.71839E+11	1.48134E+11	20180	19049.26517	22381.10328	19290	40779916421	33696444938	1.74175E+11	-1202198959	-993377000	-1263245932	18338110856	15152781000	19165854379	-452825850.2	-374170000	-1263245932	2319281247	0.8263	11.36983333	0.912294384	1.104071625	0.94807587	100.1491679	3
3885196372	NaN	1795166162	399148192	77840	NaN	NaN	2348640482	77740	NaN	1561329304	51680	NaN	NaN	2661027188	88080	NaN	NaN	3079154076	NaN	NaN	NaN	NaN	NaN	1231225981	NaN	1465826991	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003659347	-4000	NaN	8088821746	267740	NaN	NaN	8858006036	293200	8954048116	8012357591	24579791302	34033359825	1119.200669	2761329303	91400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	769184289.5	25460	NaN	NaN	NaN	NaN	NaN	3.31E-05	NaN	1.19285E-05	0.360377593	NaN	NaN	2
89130244.37	NaN	172567224.3	NaN	28184000000	NaN	NaN	578015240.4	98988000000	6.41201E+11	133812151.5	22916000000	NaN	NaN	196157776.4	33593000000	181493637.1	3.78846E+11	260237657.3	323473766.4	2.80288E+11	37201458.48	1470081.385	97036134.56	47916849.14	12571.99371	NaN	1654073.956	50621163.94	972246204.5	NaN	-12350239.47	-10696165.51	NaN	14.64509573	-99990	NaN	1034410674	1.77148E+11	913333851.5	1.16904E+12	1132101253	1.93878E+11	1019207023	1.32384E+12	2787793065	3859998792	236327.8582	-60739248.49	-10401900000	NaN	NaN	NaN	1187230148	1117211760	1.91328E+11	NaN	NaN	2751127772	210	NaN	NaN	490	98538013.08	16875127431	NaN	-14889492.28	-2549900000	NaN	97690578.38	16730000000	1.81924E+11	NaN	NaN	NaN	NaN	171.255	171.2554167	69.54533407	0.406092284	114.417437	142.5653547	0
1.35873E+11	1.23233E+11	45802317034	48083836431	38829097321	50486237906	1.21438E+11	3787948200	3137936289	1838078666	NaN	NaN	NaN	NaN	57363434686	47519869294	47648596179	53954774500	1.21757E+11	1.19922E+11	1.4855E+11	9976710906	523915751.3	NaN	26967197689	NaN	874350.6182	625502373.7	NaN	1.75298E+11	1.62312E+11	NaN	NaN	1.24492E+11	74.66902274	617287767.9	-1586826271	1.82908E+11	1.51521E+11	1.69478E+11	2.04343E+11	2.02832E+11	1.68026E+11	1.86769E+11	2.25028E+11	1.86691E+11	2.50143E+11	22576.46963	50204860606	41589706526	53539560960	1.8856E+11	2.26287E+11	1.89023E+11	2.02266E+11	1.67557E+11	1.8623E+11	2.24394E+11	1.86169E+11	18960	18683.97792	22512.86559	18680	NaN	NaN	2.25658E+11	-566563977	-469341598.6	-628562664	19923933817	16504986774	20685232700	-1235839196	-1023769190	-628562664	1258674057	0.8284	33.41791667	0.900026353	1.086463487	0.959172387	101.9624836	3
263655957	68387426304	247557471.1	72563146752	71382999040	76851265536	1.42389E+11	665663313.2	1.81234E+11	1.79961E+11	144567687.5	39360000000	109910671	44144820224	244079181	66453000192	203255541.2	76349718528	935299014.8	751603627.6	2.33896E+11	59593806.56	3453805.663	NaN	137668004.8	NaN	22853851.18	10356930.17	-39471590.97	1645586186	1307308714	-16155543.14	-5798612.969	77281876057	102.4732606	-8192	NaN	1768504278	4.81493E+11	NaN	4.68202E+11	1845041494	5.02331E+11	1411814142	4.90207E+11	3850656213	5331646930	102701.2048	40067441.86	10908762112	11744413696	1426400000	4.99101E+11	1723128839	1806108042	4.91731E+11	1381130394	4.7958E+11	3769400947	360	289.3548611	100474.9026	790	98583242.13	26840274465	4.88408E+11	-38933451.98	-10600022016	-10692995072	76537215.97	20838023168	22004899840	NaN	NaN	NaN	8894449753	272.2600098	272.264788	130.4533532	0.479149888	NaN	NaN	0
1844504547	91578947368	5138198316	2.17235E+11	1.71102E+11	2.17235E+11	1.83596E+11	8862672876	2.95127E+11	3.68158E+11	3839369457	1.27851E+11	3560828528	1.56163E+11	6289219363	2.09431E+11	5878070631	2.59111E+11	14145262464	14436271155	6.19809E+11	357820805.7	75027286.09	406500833.9	2636410012	NaN	169243543.7	99444401.37	2511251686	27544693162	27277502593	2118856426	2218300828	83070056803	78.23517424	NaN	NaN	29297154703	9.75595E+11	28761025378	1.24708E+12	30128776344	1.00329E+12	29489968538	1.2824E+12	56800421187	78646281169	12183.62979	2906096163	96773000000	1.25218E+11	29571000000	1.27389E+12	31043801658	30756847552	1.0242E+12	30118099290	1.30908E+12	57984495467	290	286.1413302	12437.06392	550	5147661698	1.71417E+11	1.30063E+12	628078092.5	20915000000	26733499610	831621640.7	27693000000	35322704082	799279297.6	26616000000	34020503257	-8508890566	33.29999924	34.56880833	17.66339418	0.53043227	17.77010277	NaN	0
6864383532	15625162337	4407260464	6012111019	11614900.22	7673432519	22254791597	3678082221	8055000.064	4906745874	NaN	NaN	NaN	NaN	10627397436	23274000.38	16319092759	40061865552	7296347412	NaN	NaN	996827455.5	375437531.5	NaN	2125149011	49305420.05	38386950.05	425618983.9	905191751.5	16869806027	13673989761	1015691532	1441310516	20068159657	0.132069138	9000	-7198438124	21601827068	47308001.28	13899571833	32735048364	20726300435	45390597.95	14564231602	34368815079	47226911245	65635883470	3942.151388	4551414999	9967598.848	NaN	15258000000	38811812400	19662226251	19082647408	41790997.82	13233806924	31230766889	43481686387	2260	1517.936251	3582.21285	4990	3032761973	6641748.72	36086270178	-1643653026	-3599600.128	-2725542221	-875525143.4	-1917400.064	4185588673	NaN	NaN	NaN	4442997320	0.00219	0.00219	0.000961117	0.438866313	0.000635164	NaN	2
4887765955	NaN	800531942.3	NaN	261300000	NaN	NaN	40155320.52	15098400	NaN	707351428.5	265964128	NaN	NaN	1934475470	727362752	NaN	NaN	2255156503	NaN	NaN	167428808.5	57404021.3	NaN	621518173.2	NaN	995950557.1	9103611.274	-241546.8865	1924818710	NaN	-895270928	-886167316.8	NaN	92.45091582	NaN	NaN	NaN	NaN	NaN	NaN	4229787379	1590400000	4646905411	1720264192	6375435552	8827474982	3490.151356	1581116990	594499968	NaN	NaN	NaN	3579347885	3542287440	1331900032	NaN	NaN	5339186881	7260	NaN	NaN	10830	621276626.3	233600003.5	NaN	-687500023.5	-258500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375999987	0.376	0.249457466	0.663450731	0.428107082	125.5954266	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20453060.51	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
7982794902	9.48865E+12	3810881989	3.78399E+12	1148000	3.97319E+12	1.45253E+13	3985781414	993600	1.56693E+12	6630132369	1652800	3445087614	2.47043E+12	7972766265	1987500	4693483858	3.36577E+12	4969791258	5287252098	3.79157E+12	710821627.6	NaN	NaN	1692189083	NaN	183685856.6	81544664.34	NaN	15485299964	19462785459	NaN	NaN	1.52938E+13	4.20355E-05	2000	-2504018959	16928338938	4220000	12426381145	8.91115E+12	17369598958	4330000	14364231695	1.03008E+13	47346734173	65556631324	1010974.222	5006295496	1248000	NaN	22352000000	1.6106E+13	NaN	17361174903	4327900	14364382332	1.03008E+13	47323771553	NaN	1409.793143	1010974.222	4640	NaN	NaN	NaN	NaN	NaN	NaN	441260019.7	110000	1.02466E+12	NaN	NaN	NaN	5.80515E+12	0.000249286	NaN	9.1453E-05	0.366859494	NaN	NaN	2
257000000	582753152	103150000	233894896	224600000	254642724	562572224	71750000	143500000	136200000	47000000	94000000	52950000	105900000	79700000	159400000	95800000	191600000	207650000	261600000	523200000	18431266.59	1505505.033	NaN	24800000	NaN	NaN	43441.34623	118999984	381449984	432473158.7	135882304.2	135925745.6	582753170.4	88.20200384	-56700000	-240554064	359100000	718200000	425500000	851000000	413049984	826099968	468300000	936600000	570711237.7	790210979.5	4955.555556	121199984	242399968	274823680	462442000	936600018.4	418416666.2	406249984	812499968	460590424.4	921180848.9	561315676.4	2210	2436.986373	4873.972745	2970	143799984	287599968	921180868.4	-6800000	-13600000	-15419150	53950000	107900000	85600000	-8629000	-17258000	-19566448	18.36678755	2	2	1.44749203	0.723746015	1.588383314	106.0048999	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49249244.32	2887027.298	NaN	222121405.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.36787352	NaN	NaN	NaN	NaN	NaN	NaN	1592400000	1592400000	2647855887	3434274378	NaN	NaN	56764.86575	NaN	NaN	NaN	NaN	NaN	1605479678	1609400064	1609400064	NaN	NaN	NaN	26540	NaN	NaN	NaN	NaN	NaN	NaN	17000064	17000064	5500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
1108688419	3517480312	611294834.2	1939424556	1935324020	1935324020	3694969556	747349126.1	2371077205	2371077205	825689315	2619623205	787593773.3	2619623205	1552006963	4923974890	1501357637	4923974890	2164867447	2679759428	6868366706	163237671.9	26585447.69	NaN	410867168	92574307.19	210963597.1	51706270.67	60429836.01	3912077693	4888411608	-157300111.7	-105593841	3517480819	100	NaN	NaN	4464223536	14163418802	5004844633	14163418802	4867582765	15443136461	5801025729	15443136461	14783223234	20468959680	2319.324862	554059007.1	1757835309	1757835816	6135800000	15443136968	4943714289	4626482765	14678210546	5506661071	14678210520	14050983991	740	827.0169705	2204.444588	2110	472159007.1	1497995274	14678211053	-241100000	-764925915	-764925915	403359229.5	1279717659	1279717659	175000000	555213750	555213750	507.2797132	3.17265	3.17265	1.044639333	0.32926397	1.385400172	117.7366667	1
37880000000	60174851812	95440000000	1.60113E+11	2329000	1.46057E+11	53062011230	31751335800	793783.395	41797298027	NaN	NaN	83745492002	1.53212E+11	1.51662E+11	3791540.686	1.3061E+11	2.38952E+11	2.08579E+11	2.54215E+11	4.65085E+11	20838960109	1008936337	NaN	49220121824	1883696143	3066868388	1903461644	38122880287	3.95501E+11	4.31609E+11	51146675772	53050137416	62499657506	0.00125805	NaN	21997794105	3.91992E+11	9799795	NaN	NaN	4.61952E+11	11548794.55	5.01772E+11	9.17992E+11	7.75457E+11	1.0737E+12	6134.250205	98871782000	2471794.55	NaN	5.0304E+11	9.20317E+11	4.03869E+11	4.49672E+11	11241795	4.88371E+11	8.93474E+11	7.54844E+11	2700	3263.415778	5970.419166	5040	87390800000	2184770	NaN	-12280000000	-307000	NaN	69960000000	1749000	NaN	840000000	21000	NaN	2324805694	0.000025	2.95573E-05	1.48929E-05	0.595715268	2.63581E-05	NaN	2
839904487.1	NaN	323820384.7	NaN	648200000	NaN	NaN	109098795.1	219430416	64300000	149141265.4	299967840	133791166.5	87900000	289843078	582961408	283477489.2	170826000	1075378147	1459419321	633800000	108372871	5189564.406	NaN	202186150	NaN	6336042.55	387363.8071	107394875.4	NaN	NaN	NaN	NaN	NaN	337.3075623	NaN	NaN	1474320012	2965299968	1840598705	868926016	1710435931	3440199936	2198255970	1019900032	3016779528	4177055136	3930.23546	277432430.7	557999872	NaN	NaN	NaN	1703979667	1699945188	3419099904	NaN	NaN	2998276492	6570	NaN	NaN	11550	309691687.9	622882918.7	NaN	-10490742.85	-21100032	-28200000	236115934.7	474900000	150974032	NaN	NaN	NaN	NaN	2.011300087	2	1.140355105	0.566974124	1.446845487	NaN	3
2176000000	4915000000	657655172.4	1546000000	1192000000	1546000000	2977000000	34013522.76	61649510	69667780	392017583.4	710531870	673841815.4	1161681210	2167192993	3928037300	3044106078	5248015010	1319345208	1724771438	2973518130	80795819.66	31013403.67	NaN	456775728.9	NaN	1054110025	749712.5444	NaN	2009665970	2787802442	NaN	NaN	4937463415	76.96110686	528000000	670000000	NaN	NaN	NaN	NaN	3520551724	6381000000	4809288783	8291200920	9176167161	12705388578	32885.27881	1521655172	2758000000	NaN	4822300000	8313664335	3223742303	3520551724	6381000000	4809288783	8291200920	9176167161	12790	19075.01748	32885.27881	36400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22463414.63	1.8125	1.812533333	0.695388378	0.383662553	1.318187275	NaN	3
