Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
83192987948	1.92189E+11	1.04666E+11	1.72159E+11	1.34881E+11	1.75166E+11	1.15037E+11	14363750196	18354000000	19805000000	55488339333	70903000000	46459049195	95905000000	1.08029E+11	1.3804E+11	90537032983	2.44054E+11	2.69335E+11	2.23568E+11	5.07489E+11	20572194433	1887145125	NaN	72302394741	2687153729	3039977250	473159409.1	12663548313	3.44615E+11	2.90096E+11	32048417987	32521607509	1.16914E+11	67.27152648	1000000	2639000000	3.91728E+11	5.0055E+11	3.259E+11	7.71348E+11	4.37632E+11	5.59206E+11	3.64642E+11	8.31267E+11	4.25154E+11	4.96935E+11	44892.09915	1.06893E+11	1.36588E+11	NaN	3.5458E+11	7.55992E+11	4.09088E+11	4.22644E+11	5.40055E+11	3.5229E+11	8.05362E+11	4.10594E+11	22090	19025.21509	43493.1101	22170	91866083921	1.17386E+11	NaN	-14987478479	-19151000000	NaN	35331820316	45147000000	60057000000	-16434496.79	-21000000	NaN	-75274621500	1.2778	1.34738	1.31530158	1.029348552	1.380099156	91.34076117	3
81567768632	76485496000	50365504566	48527153399	46172509000	49956172715	78215624886	4353859511	3861438000	3794365913	37026946668	32839199000	30755266943	34403770567	57455887924	50957627000	47420462700	53196891536	1.25018E+11	1.04728E+11	1.24916E+11	10871326846	347082868.6	NaN	31153794114	NaN	158361515.2	611606924	15417491256	1.74107E+11	1.45315E+11	25171766794	25783373718	77208295719	90.99430552	192209000	-2451572863	1.86827E+11	1.65697E+11	1.55692E+11	1.81907E+11	2.07826E+11	1.84321E+11	1.72416E+11	2.02563E+11	1.9957E+11	2.28522E+11	25421.95615	50996351336	45228664000	48948843549	1.7615E+11	2.03286E+11	2.3068E+11	2.05419E+11	1.82186E+11	1.70404E+11	2.00209E+11	1.97259E+11	28950	21385.96599	25126.50799	24760	46571285370	41304072995	2.0094E+11	-2407115797	-2134871000	-2346158903	20998644718	18623698000	20656129115	-1384548427	-1227956000	-2346158903	722799719.4	0.8869	12.20424417	0.923590328	1.041369183	0.948970884	100.3391695	3
1150053000	1183013471	1465821832	760175424	1081240000	720600384	1765414556	797590966.1	635680000	557937344	332622333.8	265100000	600642644.8	537602688	1465872020	1168300000	2136017081	1911430912	1406223338	1487535314	1331060288	119544883.1	169507034.1	NaN	557641154.3	NaN	866532489.8	92587197.48	-116816764.1	2529077519	2430175625	-1125898602	-1033311405	966266121.2	87.86067067	85180000	986243359.3	3669686324	2924740000	4247092027	3800428544	3962710163	3158280000	4017123802	3594645904	12885927131	15268649223	458.6031199	405488390.2	323174247	NaN	3847600000	3377898555	3536171967	3953251163	3150741177	4005532012	3586605241	12855168388	450	511.0237632	457.5772961	1640	440824390.2	351337039	NaN	-9459000	-7538823	NaN	293023839.4	233540000	NaN	44830100	35729589.7	38108018.16	-216747349.7	0.797	0.797075	0.245095286	0.307522317	0.372502529	NaN	2
95689999.88	NaN	51542500.17	NaN	20900000000	NaN	NaN	445863488	1.571E+11	5.70108E+11	69212714.63	24387100000	NaN	NaN	143607208.7	50600000000	140154882.7	2.92556E+11	316892578.4	236478155.8	2.04907E+11	38226074.38	1783847.887	92718451.7	74806043.82	NaN	NaN	1252629.406	-16047811.31	792871772.4	NaN	-73563650.62	-72311021.22	NaN	32.47987391	NaN	NaN	906363275.2	3.19357E+11	754164534.3	9.65308E+11	972896267.9	3.428E+11	812554631.9	1.05542E+12	2597122200	3077353105	170739.1429	14520707.98	5116371456	NaN	NaN	NaN	906257045.8	960396267.9	3.38396E+11	NaN	NaN	2563753764	150	NaN	NaN	410	58771247.8	20708049164	NaN	-12500000	-4404375000	NaN	66532992.76	23442900000	92202932616	47700000.83	16807095291	NaN	NaN	352.35	352.3508333	131.9922489	0.374605503	257.4295962	179.9581663	0
1.74313E+11	1.70069E+11	51328371673	50735013712	46482000000	55870919278	1.65133E+11	3485566080	3091000000	2397859640	45259472260	40136100000	NaN	NaN	63389715832	56214000000	51617813340	58449308109	1.56449E+11	1.35925E+11	1.68374E+11	7735265810	657825022	NaN	37338520523	NaN	7175.417123	833111304.4	NaN	2.17321E+11	1.88007E+11	NaN	NaN	1.74551E+11	86.44477893	-100000	-794449685	2.23324E+11	1.98044E+11	1.90111E+11	2.29221E+11	2.49767E+11	2.21493E+11	2.12662E+11	2.56225E+11	2.43071E+11	2.84821E+11	25166.35677	61821154714	54823000000	65289480130	2.1565E+11	2.60707E+11	2.84839E+11	2.54659E+11	2.25832E+11	2.16893E+11	2.6134E+11	2.47833E+11	27980	21303.15121	25668.78328	24340	NaN	NaN	2.65727E+11	4892873252	4339000000	5019389319	26442264321	23449000000	27003646164	-2488723500	-2207000000	5019389319	4482551806	0.8868	35.77389083	0.911227744	1.027545945	0.937465666	97.82835143	3
346771312.7	87469273244	396714429.4	97413153649	2.3155E+11	97413153649	1.65651E+11	808333479.6	4.718E+11	2.691E+11	194973198.8	1.138E+11	172292439.5	69200003072	311991375.4	1.821E+11	280483031.1	1.05359E+11	1036428173	969295617.8	3.01641E+11	57705635.42	6886482.541	NaN	186677941.4	NaN	6219158.928	8295676.057	-20586073.18	1934035869	1745381905	15748113.66	24043789.72	92236071311	186.190209	NaN	19953.1521	NaN	NaN	NaN	NaN	2156753028	1.25883E+12	1947193116	6.761E+11	6205945151	7353479392	112907.3981	120702282	70450298880	19231201953	1945800000	6.80867E+11	2239298673	2126932969	1.24143E+12	1920454906	6.66854E+11	6120139475	370	320.7122711	111363.376	1020	166121737.2	96960271491	6.71624E+11	-29820059	-17405073327	-9243036349	142601128	83231997952	38200000512	146829551.5	85700001792	45524610062	4766798067	583.6699829	583.6693724	202.8429147	0.347530147	263.5298682	NaN	0
5075480003	2.14832E+11	8769667988	3.69394E+11	3.74465E+11	3.69394E+11	3.05518E+11	10465493260	4.46877E+11	4.34455E+11	6337353517	2.70605E+11	5901043262	2.58795E+11	10206994610	4.35839E+11	9529148052	4.20054E+11	19920666670	19215954593	8.2502E+11	570141627.7	141774422.2	406162800.9	3740304383	NaN	314785660.2	168764542.5	5981070146	39226585482	37580208572	5519724348	5688488891	2.03362E+11	103.0901301	NaN	NaN	40593154540	1.73333E+12	38734535838	1.67953E+12	42318798538	1.80701E+12	40308326777	1.75285E+12	90722227800	1.07498E+11	14324.11286	6220066160	2.65597E+11	2.72006E+11	40423000000	1.74138E+12	44149643802	43687838326	1.86547E+12	41622179125	1.8091E+12	93657149012	360	340.132729	14783.78705	770	9721374529	4.15103E+11	1.79808E+12	1369039788	58458000000	56706689530	1725643997	73685000000	73318407960	1031592487	44049000000	42729000000	-11470182523	42.70000076	43.89211583	19.91808153	0.466465601	20.56757658	NaN	0
5899606677	13208654518	1140697557	2566312050	1727329000	2217560841	10621805083	2422661086	4074601000	3415022261	1720799405	2894160896	1838010370	4140546021	2355599958	3961812901	2637695634	6475299175	4287993791	6011249842	14171942610	294417832.6	303648246.7	NaN	729198419.4	87568409.83	3494402.522	206617190.4	707621814.5	8876307620	9635204954	400711397.6	607328588	11669980479	62.77213859	280.7605381	580442724.5	9066254834	15248262018	10217035999	24062264046	10053468883	16908627711	11414698748	26936516886	40429592235	51442043590	3240.651651	1556920266	2618537488	NaN	12583000000	25397842847	9751601291	9696568851	16308368254	11027479144	26024002957	38994334124	1170	1326.68298	3130.869834	4690	1436820234	2416544847	24441591443	-356900032	-600259456.8	-956251404.4	987214049.2	1660365693	3631287632	236800000	398266816	605444884.2	-1538674039	1.68187	1.681879167	0.418224048	0.248666096	0.570832672	68.5319289	2
5020745023	NaN	760372366.5	NaN	416500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	266601194.4	97966436.87	NaN	574397384	NaN	938336451.6	14482523.01	502730459	4600298544	NaN	-281453758.1	-266971235.1	NaN	93.11341117	NaN	NaN	NaN	NaN	NaN	NaN	6349202600	2387300096	6925696587	2563862784	11103277078	13156371381	4323.648086	1715425761	645000064	NaN	NaN	NaN	6133220766	6113032380	2298500096	NaN	NaN	10690270348	10340	NaN	NaN	18030	1077127843	405000055.1	NaN	-236170220.9	-88800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375999987	0.375999965	0.215008603	0.571831411	0.37949132	117.9886331	3
1022000000	1639215232	1256369208	1927830517	2674264740	2366365532	4263570176	643230500.1	1115426000	987002371.4	412045471.2	714528045	448106553.3	632261463.2	925944879	1605681000	1006981019	1420812277	1445385998	1662985734	2217866547	NaN	70710900.55	NaN	365321503.3	53122.52393	29053.78265	8006940.531	NaN	NaN	NaN	NaN	NaN	1630151187	113.0114813	NaN	NaN	3014561378	5227550837	3402131614	4625681195	3671816538	6367297000	4119212034	5634203648	11884507619	14082058370	1674.048272	-108821470.1	-188707309.6	NaN	4237000000	5625139603	3782196091	3443816538	5971922204	3908347297	5280451671	11146543804	1120	1161.257641	1568.940625	3310	NaN	NaN	5261465953	-228000000	-395374796.4	-363673650.4	657255160.3	1139746163	1008522453	772000000	1338725188	1197791781	-9064044.515	1.734099984	1.734055833	0.535764476	0.308958238	NaN	NaN	2
8457248498	5.34635E+12	3564731937	2.12885E+12	98445500000	2.25238E+12	5.61145E+12	1895732553	49220800000	1.10898E+12	4294927592	1.11514E+11	2641304072	1.89404E+12	5075804961	1.31788E+11	3325133288	2.38451E+12	5356154676	4081165611	2.92667E+12	756410890	336670175.1	43295496.22	1446407523	NaN	133669846	NaN	1519851915	12420439552	9205765883	1762833848	1762833848	5.11605E+12	4.762653159	5787900000	30220816359	12327692189	3.20076E+11	9032854115	6.4776E+12	14128412417	3.6683E+11	10740556071	7.70222E+12	41369097564	49018610221	761314.7764	2972665999	77182300000	NaN	10370000000	7.47192E+12	15513437501	14043812417	3.64634E+11	10677785640	7.65713E+12	41121382141	1530	1055.430033	756857.5299	4060	2966465999	77021323200	NaN	-84600000	-2196554400	NaN	1800720228	46753900000	1.58458E+12	78400000	2035577600	41792510437	-2.30303E+11	25.964	26.02054958	8.867249266	0.341520924	13.15457566	NaN	2
345342475.8	682611098.1	130479707.3	261934272	260959414.5	265134272	741852941.9	97728912.95	195457825.9	192770017.9	62701724.95	125403449.9	61721470.98	123442942	114117185.1	228234370.2	115460972.2	230921944.4	349800794.4	357683710.5	715367421.1	32970409.38	2198696.233	NaN	30050000	NaN	NaN	42866.57051	92712229.57	600848121.1	608471814	123441076.1	123483942.7	702862453.6	100.2943161	-98753740.92	-106235739	561646892.5	1123293785	569529691.7	1139059383	654198121.1	1308396242	652278360.6	1304556721	928895643.7	1100656678	5671.985744	111322229.6	222644459.1	226697168	650608000	1324808077	639511551.7	630898121.1	1261796242	628682725.1	1257365450	895811983.2	2780	2733.403153	5466.806305	3890	122762229.6	245524459.1	1278041269	-23300000	-46600000	-46766808	92551228.63	185102457.3	165497337.9	19750000	39500000	39641392	20251355.46	2	2	1.408550305	0.704275153	1.59564033	109.2481792	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	23462616	23462616	29276283.66	NaN	NaN	NaN	NaN	237558987	237558987	296434411.7	379140508.7	2523811397	2486846374	3264184468	NaN	2696514.248	NaN	420934185.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.29406445	NaN	NaN	2784833000	2784833000	2798868168	3666066386	2932827000	2932827000	2963842003	3844109002	NaN	NaN	62101.9225	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	147994000	147994000	176856701	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	3
1673170187	5141345603	1503428592	3937438500	8175510930	4090387604	6020772218	1182381522	6212539935	3135125762	1150834427	6046783299	1035629496	3444617202	2095176413	11008601622	2010062563	6592365034	3580543285	3578120149	9170913270	371564411.2	55672648.01	NaN	781929381.6	22622004.35	258034855.5	93541132.27	215483046.8	6666947558	6597433901	157291257.3	250832389.6	4329230289	201.4046236	NaN	NaN	6858101220	36034246915	6678018738	18898404066	7925733799	41643866073	7766956761	20676718006	23129003375	27405761015	2649.389513	902226867.9	4740534543	2398845682	7892600000	19864602691	7562952847	7729533799	40612980261	7572117305	20183761167	22556449391	970	970.2452862	2586.225007	2890	997526867.9	5241265521	19371645853	-196200000	-1030885812	-492956838.1	1067632580	5609619158	1778313939	291700000	1532667642	732902699.6	-812115314.3	5.25426	5.254258333	1.800504129	0.342675111	2.330723234	118.2225	1
59421591255	94034571016	1.51332E+11	2.06204E+11	1.63659E+11	2.06204E+11	1.47298E+11	41580085938	44823000000	50585891505	1.28443E+11	1.3846E+11	97435526636	1.78258E+11	2.01331E+11	2.17033E+11	1.54353E+11	2.8239E+11	5.2762E+11	3.28509E+11	6.01007E+11	36136325787	1816869815	NaN	1.02602E+11	1890320282	3187711099	2831494474	15677848530	7.47345E+11	5.41736E+11	42101169629	44932664103	1.11377E+11	83.29388928	17039.83997	26782489251	7.70533E+11	8.30629E+11	5.10513E+11	9.33983E+11	8.712E+11	9.39147E+11	6.16294E+11	1.12751E+12	1.11296E+12	1.31876E+12	6756.848113	1.32654E+11	1.43E+11	NaN	6.2577E+11	1.14485E+12	8.42571E+11	8.55025E+11	9.2171E+11	6.04569E+11	1.10606E+12	1.0923E+12	5050	3623.012761	6628.301846	6550	1.18293E+11	1.27519E+11	NaN	-16174723004	-17436222000	NaN	1.00667E+11	1.08518E+11	1.93527E+11	1864947977	2010399000	NaN	17342709460	1.077992	1.077991667	0.843824877	0.782774712	1.089963048	NaN	2
1241435881	615165248	368617296.2	182659904	735700000	181255585.9	639186432	125522878.3	252464176	62200000	177386828.7	356778144	133791166.5	87900000	367083784.7	738315648	301854256.9	181900000	1302451246	1486130094	645400016	144864313	5102634.654	NaN	269970761.3	NaN	4080012.4	453081.7789	47170239.53	NaN	NaN	NaN	NaN	615165226.4	405.8909603	-99872	-24673.875	1795057909	3610400128	1884179490	889500016	2192363133	4409500160	2341534923	1086375552	3754980096	4449309183	4098.169483	317307248.2	638200096	157234352	2360200000	1086375530	2079199161	2144931158	4314100224	2290041498	1062871719	3673740761	7840	8638.797299	4009.505217	13860	317175273	637934654.1	1062871680	-47431975.28	-95399936	-23503850	397305224.2	799100032	196875536	46934816.25	94400000	23257478	-21.58052051	2.011300087	2	1.174307199	0.583854795	1.50944322	NaN	3
