Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
NaN	NaN	NaN	NaN	NaN	NaN	13125.4	12277	1784	NaN	NaN	17807	14575	32382	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	396100	1737.5	28831400	4821	266.7662683	NaN	19907	1101.538291	21.50805092	NaN	38.59999847	NaN	12957	716.9654714	896000	26604	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2242000	12.37415015	8900000	49.12129184	NaN	NaN	NaN	NaN	500005.6849	2.766742391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	3425	458	1728	NaN	NaN	3089	4276	7365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109000	173.3000031	4265400	2456	308.9977477	NaN	5036	633.5963589	18.86392075	14900	100	NaN	2393	301.0715025	130023	13714	9628	5672	NaN	NaN	NaN	NaN	NaN	383535	4.833079289	3796900	47.84626893	NaN	NaN	NaN	NaN	150000	1.887201228	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	139.1	30	221	NaN	NaN	1035	53	1088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19600	34.40000153	1156000	0	0	NaN	999	129.9934938	7.826443178	527	NaN	NaN	950	123.6174366	NaN	2409	791	NaN	NaN	NaN	NaN	NaN	NaN	6000	0.077271811	639532	8.236299257	NaN	NaN	NaN	NaN	159.6097527	0.0020769	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	10.4	1	NaN	NaN	NaN	110	7	117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1000	NaN	9400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	564	0.009266027	17255	0.283484572	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	5171.6	355	732	NaN	NaN	6239	18626	24865	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	141200	594.5999756	5000900	4000	394.6014185	NaN	7113	701.6999725	13.2295082	36600	80.69999695	NaN	2833	279.4764547	143175	8407	6757	3368	NaN	NaN	NaN	NaN	NaN	235258	2.333938136	4682086	46.4498511	NaN	NaN	NaN	NaN	99958.36999	0.986092865	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	13.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1300	15.30000019	74100	28	4.954751616	NaN	40	7.078216594	2.165638891	NaN	20	NaN	10	1.769554148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1050	0.018580319	28206	0.499120443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	30000000	NaN	NaN	162.1	156	70	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12600	165.3000031	1261400	416	3.540818729	NaN	630	5.362297594	3.963041804	NaN	7.900000095	NaN	187	1.591666111	204022	689.023	3333.245	2706.1	NaN	NaN	NaN	NaN	NaN	2500	0.002127896	286605	0.243946238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	26500000	NaN	NaN	958.6	363	368	NaN	4518	1196	2859	8573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14700	29.89999962	862700	199	23.67337781	NaN	1342	159.6465981	5.809044752	NaN	92	NaN	1083	128.8355184	36777	8595	4693	3979	NaN	NaN	NaN	NaN	NaN	20920	0.250340329	2562915	30.66926309	NaN	NaN	NaN	NaN	10000	0.118961698	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	42.2	NaN	NaN	NaN	NaN	1471	170	1641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13400	132.8000031	1072500	115	205.6991176	NaN	419	749.4602634	8.499056483	NaN	NaN	NaN	280	500.8326343	2835	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27600	4.936778823	140850	25.19367019	NaN	NaN	NaN	NaN	1935.529548	0.346205844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	0	NaN	NaN	10.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	197	59.12191058	NaN	324	97.23603567	21.1462301	NaN	52.29999924	NaN	118	35.4131241	21826	NaN	63	NaN	NaN	NaN	NaN	NaN	NaN	0	0	237843	7.137935319	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	650.2	415	624	NaN	3933	965	844	5742	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35300	2.400000095	804900	585	57.38669806	NaN	1503	147.4396704	6.073307611	9539	98.59999847	NaN	812	79.65469884	NaN	25510	12505	5543	NaN	NaN	NaN	NaN	NaN	5897	0.057396023	1968435	19.15895214	NaN	NaN	NaN	NaN	300.1364226	0.002944246	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	60000000	NaN	NaN	NaN	2.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1547	0.702189178	28947	13.13915329	NaN	NaN	NaN	NaN	100.0149811	0.046196296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6324	10.2988356	46402	75.56713623	NaN	NaN	NaN	NaN	4198.974275	6.805468842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	252400000	18000000	NaN	NaN	23.9	106	17	NaN	NaN	3838	350	4188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16600	48.90000153	1223700	331	44.3050894	NaN	755	101.0584365	20.30610853	NaN	5.5	NaN	383	51.26540556	52216	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7229	0.09676178	246881	3.304557334	NaN	NaN	NaN	NaN	4991.143321	0.066807568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	401630000	NaN	989300000	152800000	3436.1	4741	2707	NaN	NaN	11994	64822	76816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	453500	1581.900024	20196100	18865	116.5598655	NaN	37248	230.1416311	23.11858374	NaN	8.899999619	NaN	10432	64.45547401	1657769	136437	NaN	4651	NaN	NaN	NaN	NaN	NaN	1285533	0.794283348	13263000	8.194717713	NaN	NaN	NaN	NaN	170164.1922	0.105138168	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	16.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.80000305	NaN	NaN	NaN	1610	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4614	1.751602029	90132	34.21660036	NaN	NaN	NaN	NaN	20.42063646	0.007752238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	9.5	42	NaN	NaN	NaN	1159	18	1177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11800	110	916200	65	224.436664	NaN	263	908.1052712	11.37397634	NaN	34.59999847	NaN	183	631.8755309	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35881	12.38924914	68127	23.52337939	NaN	NaN	NaN	NaN	2945.606553	1.017080166	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	900	NaN	29700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	5243	1.011022322	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4000	0.300000012	99900	79	49.82224809	NaN	285	179.73849	19.05952926	NaN	NaN	NaN	190	119.82566	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	59673	3.763345583	NaN	NaN	NaN	NaN	1023.069498	0.064521041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	1100000	NaN	NaN	6.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1300	NaN	74100	NaN	NaN	NaN	NaN	NaN	NaN	90	2.099999905	NaN	NaN	NaN	24307	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44	0.001322231	8385	0.251975082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	23739.8	24161	2431	NaN	NaN	13766	14938	28704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282800	1637.400024	20291100	7294	248.4840226	NaN	35770	1218.573278	15.50017494	NaN	35.29999924	NaN	25764	877.6998024	901902	140270	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2589780	8.838208548	17567000	59.95135091	NaN	NaN	NaN	NaN	1220000	4.156162704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	7220	830	2890	NaN	NaN	3780	9875	13655	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	191200	1509.5	9859000	1015	144.1620683	NaN	4767	677.0646103	19.81479506	12868	NaN	NaN	3550	504.21216	71055	8096	11712	2987	NaN	NaN	NaN	NaN	NaN	447167	6.371078299	4480000	63.8294659	NaN	NaN	NaN	NaN	249304.8011	3.540915839	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
