Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
NaN	NaN	NaN	NaN	NaN	NaN	11452	NaN	NaN	NaN	NaN	8604	14856	23460	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	324600	1361.5	23886600	4330	247.4992855	NaN	18442	1054.129751	21.2640256	NaN	36.40000153	NaN	12451	711.689054	844000	24719	NaN	NaN	NaN	NaN	NaN	NaN	NaN	497000	2.835225642	8257000	47.10353748	NaN	NaN	NaN	NaN	310055.097	1.772249769	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	3047	517	2117	NaN	NaN	2545	3650	6195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63600	100.5999985	3024200	2042	260.4356315	NaN	4909	626.0913394	19.37235389	NaN	100	NaN	2677	341.4232055	109045	12207	9561	5605	NaN	NaN	NaN	NaN	NaN	172453	2.217116821	3466493	44.56646124	NaN	NaN	NaN	NaN	49999.99357	0.637697351	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.89999962	1454900	0	0	NaN	1116	151.1785424	5.393230799	1278	NaN	NaN	1024	138.7157952	NaN	13781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	620300	8.330731239	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	6	2	NaN	NaN	NaN	63	14	77	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	900	NaN	8900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	12888	0.220871348	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	4431	499	675	NaN	NaN	5650	13319	18969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77100	386.2999878	3146300	3610	359.3771248	NaN	6773	674.2551984	13.23899952	NaN	81.19999695	NaN	2903	288.9949566	139922	9435	6798	3432	NaN	NaN	NaN	NaN	NaN	61460	0.614325458	4264342	42.62437117	NaN	NaN	NaN	NaN	10008.57352	0.0996358	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1100	15.19999981	66300	27	5.285479515	NaN	39	7.634581522	2.256565738	NaN	20	NaN	10	1.957585006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	15760	0.308515397	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	151	89	72	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14600	82.59999847	1051500	347	3.148090295	NaN	487	4.418213181	3.674634713	NaN	6.599999905	NaN	120	1.088676759	219782	641.442	5111.882	2745.65	NaN	NaN	NaN	NaN	NaN	250	0.000226808	232700	0.211112568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	1218	351	329	NaN	4432	722	1252	6406	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16500	14.39999962	814000	290	33.95719333	NaN	1179	138.0535549	5.719255014	NaN	91.80000305	NaN	830	97.18782918	36932	7758	5393	4299	NaN	NaN	NaN	NaN	NaN	0	0	2339668	27.04417055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	34	31	NaN	NaN	NaN	1130	189	1319	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12900	69.80000305	981100	109	209.7380007	NaN	380	731.1966996	8.788569679	NaN	78.80000305	NaN	250	481.0504603	2740	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9683	1.863204643	112530	21.65304332	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	240	61.04739007	NaN	349	88.77307973	7.844655149	NaN	53	NaN	100	25.43641253	21727	NaN	116	NaN	NaN	NaN	NaN	NaN	NaN	0	0	600000	15.26184752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	10000000	NaN	NaN	30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	913	89.36961629	NaN	2960	289.7415818	8.0023025	17569	96.30000305	NaN	1852	181.28426	NaN	56441	18017	5567	NaN	NaN	NaN	NaN	NaN	0	0	1744496	16.9393558	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	31900000	NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	24840	12.30726545	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1936	3.200899426	39786	65.78046724	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	15	NaN	NaN	NaN	NaN	2852	351	3203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14000	6.800000191	1214400	252	36.13334236	NaN	633	90.76351473	22.20694983	NaN	4.199999809	NaN	348	49.89842516	46311	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1551	0.022239212	208034	2.982922121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	3107	4374	2100	NaN	NaN	6627	41064	47691	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	405500	1143.300049	16388500	16518	106.855837	NaN	30877	199.744986	21.38565571	NaN	8.600000381	NaN	7569	48.96427111	1661850	NaN	2098.2	4915	NaN	NaN	NaN	NaN	NaN	32000	0.020700973	10841000	7.01310164	NaN	NaN	NaN	NaN	20012.60461	0.012946262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.30000305	NaN	NaN	NaN	1510	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	796	0.304822008	80095	30.67175725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	14	NaN	NaN	NaN	NaN	955	15	970	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5100	30	410000	52	194.9069319	NaN	222	832.102671	10.33674508	NaN	32.59999847	NaN	157	588.469006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4103	1.537890657	48107	18.03151495	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	600	NaN	8700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	2959	0.541588268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6300	0.600000024	111200	82	55.9756001	NaN	258	176.1183515	17.45846678	NaN	19.89999962	NaN	162	110.5859417	18327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	36477	2.490026786	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1100	NaN	66300	NaN	NaN	NaN	NaN	NaN	NaN	148	NaN	NaN	NaN	NaN	23671	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	6092	0.197474325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	24180	22950	2807	NaN	NaN	11302	12573	23875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	258700	1249.699951	16818300	5311	186.2228254	NaN	32574	1142.161987	15.26949355	NaN	35.20000076	NaN	24462	857.7259943	901903	134730	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1026611	3.616589661	16246589	57.23418685	NaN	NaN	NaN	NaN	260011.862	0.911695417	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	6651	903	3068	NaN	NaN	3116	3705	6821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	157600	1063.599976	8255700	852	123.9207117	NaN	5047	734.0702252	20.35555471	12075	NaN	NaN	3974	578.0057609	71118	7513	11818	2985	NaN	NaN	NaN	NaN	NaN	215061	3.155839119	4184841	61.40901853	NaN	NaN	NaN	NaN	119374.0252	1.736257531	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
