Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
NaN	NaN	NaN	NaN	NaN	NaN	14588.6	20073	1928	NaN	NaN	15589	27301	42890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	382514	1730.735	32577569	6079	317.3915314	NaN	22330	1165.874798	20.65465947	NaN	NaN	NaN	13618	711.0113298	811601	34050	1265	9499	NaN	3542802	NaN	NaN	NaN	8562000	44.67670207	10050000	52.44111841	NaN	NaN	NaN	NaN	8960506.11	46.78382556	165.7894317	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	4257.1	340	1961	NaN	11006	1501	7837	20344	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	138700	407.769	6641875	3783	472.1923279	NaN	5964	744.4237494	20.87531118	26300	100	NaN	1981	247.267513	132999	16311	8318	5780	NaN	NaN	NaN	NaN	NaN	6117000	76.4174901	3997000	49.93308941	190500	2.379848269	NaN	NaN	2700000	33.70127638	308.5777463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	60600000	NaN	NaN	78.6	NaN	NaN	NaN	2144	NaN	NaN	2144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8012	47.211	545800	295	36.65233705	NaN	666	82.74731009	5.824423539	3513	NaN	9153	314	39.01299605	NaN	5770	493	2116	NaN	NaN	NaN	NaN	NaN	420400	5.183261714	801200	9.878280888	NaN	NaN	NaN	NaN	11984.20767	0.14889804	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	35600000	NaN	NaN	0.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.099999905	NaN	NaN	NaN	14480	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16320	0.256026225	20000	0.313757629	NaN	NaN	NaN	NaN	4924.084088	0.077248447	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	5735.4	243	577	NaN	11048	2721	22953	36722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	225906	1017.479	10738119	5192	506.4748201	NaN	7740	755.0298744	13.22888485	32450	78.19999695	NaN	2245	218.9976832	148215.7031	8734	7755	3471	NaN	5057579	NaN	NaN	NaN	5629000	55.31814864	5036422	49.4946777	144215	1.417251165	NaN	NaN	2994875.942	29.2147391	173.4507697	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	90400000	NaN	NaN	25.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1518	12.273	77273	83	12.73433868	NaN	311	47.71541361	15.68591848	NaN	NaN	NaN	210	32.21941112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55476	0.851144786	51644	0.792352032	NaN	NaN	NaN	NaN	14681.22699	0.225247851	0.207548713	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	18500000	74100000	NaN	NaN	154.8	248	70	NaN	NaN	1479	4040	5519	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6313	193.867	1331369	437	3.37211458	NaN	740	5.710216909	3.977836142	NaN	9.529999733	NaN	269	2.075741012	207485	777.161	3941	2768	NaN	456007	NaN	NaN	NaN	279000	0.21529061	491303	0.379114419	NaN	NaN	NaN	NaN	92061.60448	0.071039423	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	5400000	NaN	152000000	909.3	709	231	NaN	4671	1291	3256	9218	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12158	5.955	535246	722	88.3702326	NaN	1644	201.219754	8.813517706	NaN	NaN	8596	659	80.65925662	NaN	5538	3472	4320	NaN	NaN	NaN	NaN	NaN	738000	9.217904518	2881786	35.99461814	NaN	NaN	NaN	NaN	430004.619	5.263103629	137.4067341	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	21	NaN	NaN	NaN	NaN	2783	215	2998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21303	208.801	1382461	130	203.7001346	NaN	520	814.8005384	8.866635906	NaN	77.59999847	NaN	360	564.0926804	3261	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	205727	32.23585969	170976	26.7906417	0	0	NaN	NaN	39272.69035	6.153732546	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	9.6	242	31	NaN	3491	628	104	4223	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4768	0.576	69142	385	104.2315858	NaN	729	197.3631845	16.73361644	300	NaN	NaN	321	86.90477673	NaN	214	47	1032	NaN	NaN	NaN	NaN	NaN	93386	2.528252174	780000	21.11704855	27	0.000730975	NaN	NaN	40001.29955	1.08296075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	572.3	204	994	NaN	3711	931	1344	5986	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5772	1.614	210899	697	69.66516742	NaN	1427	142.6286857	5.781010696	NaN	NaN	NaN	646	64.56771614	NaN	31425	17722	5512	NaN	NaN	NaN	NaN	NaN	49353	0.490693302	2751905	27.36087677	NaN	NaN	NaN	NaN	187115.3088	1.870217979	109.5353787	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	0.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17	NaN	NaN	NaN	2872	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16812	6.711055758	35754	14.27237019	NaN	NaN	NaN	NaN	14940.12309	5.980833905	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13000	20.68943566	56073	89.23990196	NaN	NaN	NaN	NaN	26987.11504	43.45751214	241.4253754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	164300000	142400000	16600000	NaN	29.1	NaN	NaN	NaN	NaN	4709	662	5371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21566	15.341	1756608	311	37.43718738	NaN	800	96.30144664	21.14724323	NaN	6.599999905	NaN	426	51.28052034	56529	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	582620	7.013393605	510755	6.148305672	NaN	NaN	NaN	NaN	119853.949	1.442763585	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	8587690000	10107200000	1373000000	711280000	6407.3	14296	3080	NaN	NaN	21233	86998	108231	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	628081	1727.901	31287784	23109	132.4864482	NaN	43077	246.9651966	22.77278795	NaN	5.5	NaN	12690	72.75317096	1724929	153863	NaN	NaN	NaN	2413098	NaN	NaN	NaN	23188171	13.29403443	30926272	17.73037316	100000	0.057331104	NaN	NaN	5007203.697	2.870685159	45.26282038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	14.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.59999847	NaN	NaN	NaN	1600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28467	10.64143157	123832	46.29043292	NaN	NaN	NaN	NaN	10630.0267	3.973678355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	22.2	21	NaN	NaN	NaN	1392	31	1423	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12739	140.231	863547	70	214.0437138	NaN	274	837.8282513	11.16708693	NaN	34.70000076	NaN	188	574.86026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95000	29.04878974	80500	24.61502709	NaN	NaN	NaN	NaN	29421.08909	8.996284534	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	1.3	NaN	NaN	NaN	128	223	3	354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1138	0	34425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	14145	2.476096782	NaN	NaN	NaN	NaN	2290.443266	0.400944447	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	17000000	NaN	NaN	54.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6703	0.267	163909	122	69.40000284	NaN	394	224.127878	21.45540625	NaN	NaN	NaN	250	142.2131206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	222190	12.6393333	135900	7.730705235	0	0	NaN	NaN	51026.70221	2.902666622	29.36538969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	2.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1518	NaN	77273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24307	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4967	0.134184963	9468	0.2557808	NaN	NaN	NaN	NaN	1976.44249	0.053394174	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	22701.3	35435	4187	NaN	NaN	24172	22080	46252	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	963468	1896.114	41767974	8621	280.1782273	NaN	39239	1275.248052	15.6051122	NaN	NaN	NaN	27970	909.0111376	NaN	NaN	NaN	NaN	NaN	2927942	NaN	NaN	NaN	8727000	28.45696068	20840000	67.95497429	1410932	4.60076045	NaN	NaN	15732358.25	51.12938457	179.2170989	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	8503.8	468	2083	NaN	12525	6593	9029	28147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	289031	1971.647	17268093	1287	179.1418728	NaN	5499	765.4243658	21.98792867	NaN	NaN	NaN	3982	554.2680168	71011	10658	12835	2975	NaN	NaN	NaN	NaN	NaN	4638519	64.71231216	5235733	73.04408762	56416	0.787063673	NaN	NaN	3376084.668	46.99286172	455.8575422	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
