Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
147	15	NaN	NaN	NaN	NaN	17833.8	24122	2718	NaN	9863	11176	40001	61040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.88	5.052647726	353546	2348.084	48728837	6916	328.200261	10	23473	1113.916242	18.78667666	182734	42.55	302123	13948	661.9053268	810028	60126.18339	1309	9639	26.77285781	6290090	677	544	18	21260000	100.662936	9760000	46.21214747	NaN	NaN	16971	805.3624392	14667831.67	69.60650927	NaN	3.5	3.4	3.58	3.65	3.72	3.76	3.79	4.1	3.97	3
194	12	NaN	NaN	NaN	NaN	4827.2	287	2385	NaN	5932	820	7844	14596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.495327103	4.97	151070	453.759	9140909	5278	635.8432477	128	7751	933.7667701	23.29553602	18.6	100	NaN	1924	231.7852233	107206	18995.9	9051	5818	NaN	365918	557	511	43	9912000	119.2810931	3407000	40.99986726	1622000	19.51916193	3321	400.0824982	5764496.467	69.44517156	NaN	2.2	3.3	3.83	4.06	3.97	4.13	4.06	4.44	3.97	3
212	30	NaN	188000000	NaN	NaN	96.8	NaN	NaN	NaN	3149	NaN	NaN	3149	3.5	5	4.666666667	3	4	3	4.5	4	3.5	3.766666667	4.5	3	4	3	4	3.2	3.5	3.7	3.5	4	2.5	3.489361702	4.411764706	13039	11.897	1440700	371	43.2335427	NaN	1247	145.3159778	10.24961891	9134	NaN	12893	776	90.42918905	NaN	10374	1109	NaN	NaN	NaN	89	72	NaN	4519000	51.22994958	1253300	14.20812034	14600	0.165513889	5	0.582662301	1282575.145	14.94616369	NaN	NaN	NaN	2.23	2	2.5	2	2.29	2.63	2.38	2
135	22	NaN	0	NaN	NaN	3.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	2.5	3.166666667	3	3	3	3.5	4	3	3.016666667	3.5	2.5	3.5	2.5	3	2.6	3	3.3	3	3.5	2	2.739726027	3.048387097	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	2	NaN	270000	3.502953704	28500	0.369756224	0	0	2	0.259478052	53954.467	0.7	NaN	NaN	NaN	2.2	2.5	2.5	2.5	2.29	2	2	0
169	12	NaN	NaN	NaN	NaN	7077.8	163	454	NaN	5982	24642	NaN	30624	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.063829787	6.383955907	173818	755.193	4078094	6363	598.8311358	501	8098	762.114496	14.20075501	52000	78.2	134256	1394	131.1913568	153088	9357	9932	3374	73.93463108	10257511	544	476	38	10738121	101.8917125	4847263	45.99463238	2715308	25.76497155	2041	192.0814629	6791175.655	63.91273662	NaN	1.4	3.5	3.61	4	3.65	3.95	3.89	4.25	3.96	3
384	12	NaN	275000000	NaN	NaN	43.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	3.5	4	3.5	3.5	3.5	4	3.5	3.5	3.566666667	4.5	3	3	3	3	3.3	3.5	3.3	3.666666667	4	3.5	3.058823529	2.916053198	NaN	NaN	NaN	225	27.73472732	NaN	648	79.87601467	20.2042122	NaN	NaN	NaN	388	47.82699644	NaN	36	NaN	758	11.1576722	NaN	22	18	NaN	2051776	25.29131017	110765	1.365349809	710	0.008751847	1	0.123265455	145215.0567	1.79	NaN	3	7	1.8	1.89	2.78	2.56	2.45	2.78	2.89	0
241	11	7300000	1348800000	NaN	NaN	235.3	270	29	NaN	NaN	3230	5002	8232	3.5	4.5	4	3	3	3	3.5	4	4	3.483333333	4	3	3.5	3	3.5	3	3	3.6	3.333333333	3.5	3	2.284210526	2.399124424	11139	89.026	1242865	813	5.647527395	NaN	1473	10.23223598	5.560251382	NaN	NaN	NaN	328	2.278461237	NaN	817	4164	2855	6.360061975	978007	2	1	NaN	34370000	23.87521729	1186919	0.824496626	43710	0.030363275	6	0.041679169	2591222.49	1.8	NaN	2.3	4.5	2	2.29	2.46	2.33	2.47	3.33	2.46	0
112	21	410500000	654000000	NaN	NaN	801.4	28	211	NaN	4997	674	6868	12539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.36	3.581751021	12221	2.952	855229	1337	174.5484587	NaN	2411	314.7616558	11.99349556	11795	NaN	13572	597	77.93973809	NaN	5242	2424	4027	4.831807493	130694	309	272	NaN	9897477	129.5433297	2300355	30.10824337	629076	8.233674067	133	17.36345924	2570191.201	33.55444373	NaN	1	1	2.47	2.47	2.79	2.86	2.87	3.56	3.14	2
57	13	NaN	NaN	NaN	NaN	48.3	NaN	NaN	NaN	2345	3627	340	6312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.255319149	5.325813157	NaN	NaN	NaN	365	394.2821526	542	944	1019.732471	10.78329562	NaN	81.04388471	NaN	529	571.439065	3851	NaN	NaN	NaN	5.987324384	238624	477	405	94	1115979	120.55085	203541	21.98700921	66705	7.205641367	42	45.36945318	304658.7303	32.91	NaN	2	2	3.4	3.4	3.33	2.75	3.15	3	3	3
467	15	NaN	43800000	NaN	NaN	53.7	NaN	NaN	NaN	3983	1040	335	5358	4	4	4	3.5	3.5	4	3.5	4.5	3.5	3.683333333	4.5	3	3	3	3.5	3.3	4	3.6	3.833333333	3.5	3	3.376470588	1.581787737	NaN	NaN	NaN	537	142.0998065	NaN	861	227.8360025	15.4032457	NaN	NaN	NaN	299	79.12074885	NaN	1148	68	1103	NaN	NaN	122	108	NaN	2450425	64.8426291	1064452	28.16730413	84691	2.241075365	23	6.08621145	1055106.293	27.92	NaN	2	1	2.32	2.26	2.5	2.37	2.46	3	2.29	2
339	15	625000000	660900000	NaN	NaN	411.5	257	1405	NaN	6150	1409	3666	11225	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6210	1.239	344290	835	86.06472892	NaN	1423	146.6707895	5.07168197	19200	NaN	9353	488	50.29890744	NaN	47933	9366	5494	NaN	NaN	282	240	NaN	6960000	71.54437581	3671850	37.74428395	169800	1.745436065	11	1.133786848	1916460.916	19.75325619	NaN	NaN	NaN	2.67	2.63	2.13	2.13	2.53	3	2.71	2
91	8	85500000	NaN	NaN	NaN	1.1	48	NaN	NaN	NaN	728	38	766	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.614109746	39191	174	NaN	NaN	118314	40.36312277	33905	11.5667772	7480	2.551821072	79	253.611557	31833.2664	10.21934716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.57046851	NaN	NaN	NaN	NaN	69000	106.9734272	57600	89.2995566	28799	44.64822796	134	2093.75	47957.62016	74.9337815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
249	14	63800000	107200000	NaN	NaN	50.6	NaN	NaN	NaN	NaN	4208	1873	6081	2.5	4.5	4.166666667	3.5	3.5	3.5	4	4	4	3.733333333	4	3	4	2.5	NaN	3.3	4	NaN	3.666666667	5	3.5	3.013513514	3.333333333	24089	8.718	1744663	642	67.83961574	7	1416	149.6275637	26.16579617	NaN	6.812	NaN	505	53.36293761	74741	NaN	NaN	NaN	NaN	NaN	68	18	9	3254410	34.38908471	678198	7.166462884	33977	0.359032184	36	3.804090602	993595.671	10.49924432	NaN	4	4	2	2.08	2.42	2.17	2.31	2.81	2.38	1
469	17	8282300000	6917800000	3336000000	140570000	11890.8	17802	4023	NaN	NaN	20200	83925	104125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.503816794	2.632474116	649738	1477.828	45286990	27154	143.0678405	NaN	52772	278.0428695	22.41879103	NaN	NaN	NaN	13737	72.37692143	NaN	257400	NaN	29487	31.64288397	6464724	197	157	NaN	120980103	63.7414822	39399622	20.75870529	7609452	4.00923571	3857	20.32159758	58609644.02	30.88	NaN	3.4	7	2.39	2.75	2.61	2.94	2.75	3.1	2.77	2
NaN	NaN	NaN	NaN	NaN	NaN	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.810344828	5.419803585	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.789543371	99626	469	407	NaN	257596	94.83760281	134261	49.43008195	47133	17.35267913	69	254.0332379	175736.846	64.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
167	31	NaN	NaN	NaN	NaN	16.2	64	NaN	NaN	NaN	808	52	860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12128	116.368	1017028	144	381.4438178	51	378	1001.290022	11.38426658	NaN	80.055	NaN	214	566.8678959	2964.74	NaN	NaN	NaN	3.695190545	NaN	484	454	63	366138	96.98685873	79554	21.07318159	11617	3.077245022	11	29.13806942	168672.8084	44.68	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
180	22	NaN	0	NaN	NaN	3.4	NaN	NaN	NaN	837	131	18	986	3.5	4.5	4.5	4.5	3.5	3	4.5	4	4.5	3.891666667	4.5	4	4	3.5	3.5	3.8	4	4.1	3.166666667	3	4	NaN	NaN	2720	0.279	53609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41	33	NaN	149439	21.70245766	29857	4.336018566	0	0	NaN	NaN	40763.9952	5.92	NaN	NaN	NaN	1.95	1.95	2.06	2.18	2.16	2.57	2.27	1
145	22	NaN	28000000	NaN	NaN	61.6	NaN	NaN	NaN	595	NaN	NaN	595	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.630136986	4.130434783	7366	NaN	227624	218	113.0975233	NaN	564	292.6009318	27.54687731	NaN	NaN	NaN	316	163.9395291	NaN	674	NaN	888	NaN	NaN	113	55	NaN	1151761	59.75289748	136946	7.104703404	3540	0.183653776	3	1.556387935	101774.112	5.28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
203	18	NaN	12000000	NaN	NaN	3.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	2	2.833333333	2.5	2	2.5	3	2.5	2	2.5	3.5	2.5	2	2	2	2.3	2.5	2.2	2.666666667	3.5	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3	0.29	NaN	200000	4.8066062	12000	0.288396372	0	0	NaN	NaN	15637.47665	0.375815961	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
73	12	NaN	NaN	NaN	NaN	27833.9	35133	4998	NaN	NaN	26657	21101	47758	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.880597015	5.708589149	1188947	1429.845	52103547	10823	328.669534	14	44063	1338.091627	16.19992032	130600	NaN	NaN	29981	910.4537835	1409000	353227	2858	57042	34.39762249	4413927	597	372	14	20277400	61.48890022	18282026	55.4381564	9075322	27.51987774	26789	813.5201096	24139408.49	73.30581298	NaN	2.6	4	3.82	3.95	3.78	3.85	3.92	4.19	3.98	3
154	13	NaN	NaN	NaN	NaN	9194.6	342	1692	NaN	14546	4670	11723	30939	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.961538462	5.534883721	139124	1104.843	12298456	1957	259.166955	173	5637	746.5120723	21.8801742	16900	100	94250	3449	456.7536167	71354	16736	15771	3619	3.269151165	104366	569	524	60	8208884	109.1372821	4927184	65.50701292	2380500	31.64879661	6137	812.7274415	5806685.236	76.89836134	NaN	1.6	3.8	3.85	4.13	3.67	4	4.02	4.48	4.04	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
155	17	442460000	159010000	423000000	3100000	1741.2	3403	403	NaN	NaN	8627	23454	32081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.45631068	4.848718566	101008	1294.967	7190963	3099	186.3135139	11	5612	337.3963988	19.66900899	NaN	21.429	NaN	2224	133.7080526	80528.34	3957	732	5898	17.4873208	2725218	161	108	33	13955202	83.89941018	3459611	20.79936373	1287785	7.742231316	482	28.97809412	5971338.186	35.9	NaN	2.8	3.2	3.32	3.06	3.21	3.19	3.25	3.55	3.17	2
