Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
147	15	NaN	NaN	NaN	NaN	17216.9	23166	2837	NaN	9133	19916	40538	69587	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	352909	2569.506	46951775	6922	334.430063	NaN	23583	1139.390953	19.27897799	173000	NaN	298890	13785	666.0095952	NaN	46486.44012	1309	9639	26.95799796	5741962	671	541	NaN	19760000	95.25510508	9940000	47.91678869	3900000	18.80034969	11986	579.0925649	13691234.7	66.1479411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
194	12	NaN	NaN	NaN	NaN	4614.3	378	2271	NaN	6570	973	7649	15192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	149512	571.977	8785116	5157	623.6816909	128	7648	924.9403862	22.65408682	18.79999924	100	NaN	2007	242.7242881	107262	19525.9	8766	5818	NaN	NaN	553	508	43	9281000	112.1813932	3605000	43.57439097	1432000	17.30888429	2351	284.3272552	5261760.288	63.63512805	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
212	30	NaN	413600000	NaN	NaN	116.4	NaN	NaN	NaN	2338	1025	751	4114	3.5	4.5	4.5	3	4	3	4.5	4	3	3.7	4.5	3	4	3	4	3.2	3.5	3.6	3.5	4	2.5	NaN	NaN	12777	15.746	1253400	665	78.37775722	61	1519	179.0312981	11.23910837	8222	50.60254618	11786	720	84.86012812	52942	11059	789	2122	NaN	NaN	80	65	13	3323500	38.1936029	1176976	13.52578726	3955	0.04545079	4	0.471445156	1043525.574	12.29912693	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
135	22	NaN	0	NaN	NaN	1.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	2.5	3.166666667	3	3	3	3.5	3.5	3	2.991666667	3.5	2.5	3	2.5	3	2.7	3	3.1	3	3.5	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200000	2.67581331	27886	0.37308865	0	0	1	0.133790666	49150.85726	0.65759259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
169	12	NaN	NaN	NaN	NaN	6735.9	161	490	NaN	6806	3164	24005	33975	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	158016	740.386	3641155	6314	598.5992739	499	8044	762.612062	13.84215755	51572	78.20800018	130868	1465	138.8894419	152256	9835	9607	3560	76.14788657	8708293	538	473	37	9847375	94.00841604	4727800	45.13415904	2451585	23.40416838	1535	145.5257975	6255665.82	59.30688973	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
384	12	NaN	18700000	NaN	NaN	29.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	3.5	4	3.5	3.5	3.5	4	3	3.5	3.583333333	4.5	3	3	3	3	3.3	3.5	3.2	3.833333333	4.5	3.5	NaN	NaN	NaN	NaN	NaN	215	27.31300847	NaN	619	78.63605696	20.98258141	NaN	NaN	NaN	371	47.13081927	NaN	36	NaN	758	10.98808431	NaN	NaN	NaN	NaN	1055727	13.41166535	77342	0.982531489	1498	0.01903018	2	0.254074497	121055.3882	1.537854346	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
241	11	17800000	1113000000	0	NaN	218.6	288	22	NaN	NaN	1280	5171	6451	3.5	4.5	4	3	3	3	3.5	4	4	3.433333333	4	3	3.5	2.5	3.5	2.8	3	3.6	3.333333333	3.5	2.5	NaN	NaN	7971	190.831	1729451	764	5.366921043	NaN	1277	8.970625879	5.030087367	NaN	NaN	NaN	308	2.163627855	NaN	817	4164	2855	5.288591501	901528	2	1	NaN	19130983	13.43906744	1134000	0.796608437	NaN	NaN	3	0.021074297	1423535.01	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
108	19	826100000	462000000	531600000	NaN	766.8	48	243	NaN	6914	1496	7677	16087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12471	3.38	808451	1414	183.6597385	NaN	2508	325.7557455	12.26730277	10793	NaN	12942	605	78.58142984	NaN	5227	2422	4155	4.465879905	NaN	262	230	NaN	8253416	107.3333056	2399424	31.20382026	384672	5.002548924	86	11.17025284	2083090.968	27.05657302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	40.9	NaN	NaN	NaN	1271	3169	411	4851	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	318	391.9103782	536	868	1069.742793	10.49462193	NaN	80.80462793	NaN	504	621.1409768	3803	NaN	NaN	NaN	4.436773408	NaN	448	382	88	907433	111.8340913	194196	23.9331534	38628	4.760601915	41	50.5293255	229174.2544	28.24395243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
467	15	NaN	901500000	NaN	NaN	29.5	162	55	NaN	3805	870	320	4995	3.5	4	4	3.5	3.5	4	3.5	4.5	3.5	3.666666667	4.5	3	3	3	3.5	3.4	4.5	3.6	3.666666667	3.5	3	NaN	NaN	NaN	NaN	NaN	503	133.0129036	NaN	806	213.1379727	14.94508054	NaN	NaN	NaN	280	74.04296819	NaN	1090	66	1024	NaN	NaN	117	103	NaN	1887820	49.92135579	989000	26.15303412	40000	1.057756688	17	4.495465926	950025.1224	25.12238569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
339	15	NaN	220400000	NaN	NaN	446.7	337	1188	NaN	5828	1599	2797	10224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5646	1.215	307403	796	81.7878243	NaN	1412	145.0809145	4.932004873	15779	NaN	9343	516	53.01823786	NaN	45723	9968	5494	NaN	NaN	NaN	202	NaN	5960000	60.96049811	3367950	34.44830698	11419	0.116796632	5	0.513742615	1583845.326	16.27377679	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
91	8	16000000	NaN	NaN	NaN	2.9	41	1	NaN	NaN	709	39	748	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.616010982	NaN	NaN	NaN	NaN	118000	41.10996917	34325	11.95847196	7245	2.524082429	75	248.8503116	29856.45684	9.906384783	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.569579432	NaN	NaN	NaN	NaN	60100	93.4274344	57654	89.62504664	23643	36.75382415	117	1833.855799	44965.05017	70.47813507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
191	14	53500000	73800000	NaN	NaN	43.1	NaN	NaN	NaN	NaN	3677	1688	5365	2.5	4.5	4.166666667	3.5	3.5	3.5	4	4	4.5	3.733333333	4	3	4	2.5	NaN	3.3	4	NaN	3.666666667	5	3.5	NaN	NaN	21978	10.714	1443165	534	57.3782646	NaN	1161	124.749373	17.96948253	NaN	6.928	NaN	424	45.55877189	69734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2876143	30.90413747	666553	7.162107566	17589	0.188993688	25	2.686248343	577075.3914	6.200671255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
375	17	5816000000	6061500000	233500000	382600000	10799.5	20264	3810	NaN	NaN	18056	77668	95724	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	560838	1412.26	40945038	25897	137.7806261	NaN	48958	260.472792	21.9573355	NaN	NaN	NaN	13884	73.86748324	NaN	232300	NaN	29314	31.61349126	6294286	186	148	NaN	99918621	53.16001917	38800200	20.64299282	4767007	2.536205774	3044	16.19508924	52963579.27	28.17838018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	19.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.343636948	NaN	NaN	NaN	NaN	237119	87.47777261	134261	49.5314725	38800	14.31406837	53	195.5272226	170769.06	63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
167	31	NaN	NaN	NaN	NaN	10.7	41	NaN	NaN	NaN	661	24	685	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12381	130.181	1041478	126	340.2490299	NaN	346	934.3346376	10.63536141	NaN	78.025	NaN	202	545.4786035	3474.05	NaN	NaN	NaN	3.259208838	NaN	464	433	50	301400	81.38972826	80176	21.65063986	8964	2.420628813	7	18.90272388	156223.2226	42.18634916	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
180	22	NaN	17500000	NaN	NaN	8.8	NaN	NaN	NaN	826	143	14	983	3.5	4	4.166666667	4.5	3.5	3	4	4	4.5	3.808333333	4.5	4	4	3.5	3.5	3.8	4	4.1	3.166666667	3	4	NaN	NaN	2566	0.263	51056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	30	NaN	82078	12.16545301	31526	4.672726815	0	0	NaN	NaN	30484.22806	4.518317258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
145	22	NaN	18000000	NaN	NaN	67.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6905	0	213587	173	91.00928242	NaN	512	269.3453907	26.09176453	NaN	NaN	NaN	311	163.6062823	NaN	674	94	NaN	NaN	NaN	105	49	NaN	823070	43.29884976	132034	6.945849477	1800	0.094691739	2	1.052130433	81547.55042	4.289932975	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
203	18	NaN	0	NaN	NaN	6.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	1.5	2.5	2.5	2	2.5	3	2.5	2	2.391666667	3	2	2	2	2	2.2	2.5	2.2	2.666666667	3.5	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110000	2.691109114	12000	0.29357554	0	0	1	0.244646283	12718.737	0.311159173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
73	12	NaN	NaN	NaN	NaN	27205.9	36516	5522	NaN	NaN	25082	19949	45031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1042100	1503.185	46726978	9853	302.4612481	14	42418	1302.121305	15.79716126	NaN	NaN	NaN	29869	916.8999309	1409000	352069	2885	57481	36.32232459	4330163	586	361	14	18749100	57.46326052	18236000	55.89068376	8044000	24.65368832	21026	645.4430328	23622656.07	72.51535612	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
154	13	NaN	NaN	NaN	NaN	9233.1	362	1740	NaN	14278	4618	9693	28589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	125126	1039.027	10647142	1835	245.1919004	173	5543	740.6532447	20.48683036	16337	100	93480	3483	465.3969423	71298	11695	14863	3330	3.201062139	NaN	566	521	59	7436157	99.56894093	5021743	67.24032752	2050184	27.45163256	4318	576.9692785	5653540.95	75.54236782	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
155	17	119300000	224870000	147000000	NaN	1630.4	2924	291	NaN	NaN	8177	23400	31577	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94770	1027.669	6016649	2904	176.3347475	NaN	5262	319.5156478	18.61104386	NaN	21.321	NaN	2079	126.2396488	80694.66	3660	843	5898	16.09801077	2126811	154	103	32	12450801	75.60292184	3383597	20.5456516	1019520	6.190661217	368	22.34545009	5681323.213	34.49775117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
