Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
NaN	NaN	NaN	NaN	NaN	NaN	4157.8	341	2028	NaN	10277	1728	6700	18705	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	127200	340.7999878	6056600	3435	429.787381	NaN	5683	711.0572594	19.83609653	25200	100	NaN	2055	257.1217083	132959	14733	7899	5345	NaN	NaN	NaN	NaN	NaN	4250393	53.23175816	3939000	49.33188423	50900	0.637469639	NaN	NaN	1840018.205	23.02231748	357.54	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	27000000	NaN	NaN	65.7	NaN	NaN	NaN	2094	NaN	NaN	2094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8500	58.20000076	571700	145	18.16416648	NaN	442	55.36939025	3.994432376	NaN	NaN	NaN	237	29.68901694	NaN	5205	NaN	2116	NaN	NaN	NaN	NaN	NaN	370000	4.602383886	730000	9.080379018	NaN	NaN	NaN	NaN	7977.324202	0.099932031	9.89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	5.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.099999905	NaN	NaN	NaN	14480	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	800	0.01273143	18993	0.302260052	NaN	NaN	NaN	NaN	2463.476332	0.039204469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	5712.5	249	591	NaN	10581	2919	22953	36453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	233300	535.4000244	9965200	4924	481.4979711	NaN	7631	746.2045121	13.11668464	36788	78.19999695	NaN	2394	234.0995416	147121.0938	8468	7354	3472	NaN	NaN	NaN	NaN	NaN	3186602	31.40013309	5008640	49.35412787	23000	0.226637359	NaN	NaN	1397655.418	13.66710496	152.89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	21.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1500	13.69999981	83900	80	12.63927693	NaN	286	45.18541503	12.45539358	NaN	NaN	NaN	190	30.01828271	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7269	0.11484363	43656	0.689725342	NaN	NaN	NaN	NaN	9804.784976	0.154906741	5.36	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	16150000	142700000	NaN	NaN	166.6	200	49	NaN	NaN	1336	3424	4760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5900	143.1000061	1215400	491	3.859612575	NaN	725	5.699020604	4.108775903	NaN	9.529999733	NaN	203	1.595725769	207485	777	3941	2768	NaN	NaN	NaN	NaN	NaN	149000	0.117124699	432968	0.340343938	NaN	NaN	NaN	NaN	46014.12635	0.036170407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	66500000	NaN	NaN	867.3	616	282	NaN	4408	1164	3210	8782	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15200	12.39999962	734700	806	98.16549875	NaN	1735	211.3115885	9.500296973	NaN	NaN	8596	784	95.48604345	NaN	5297	3819	4290	NaN	NaN	NaN	NaN	NaN	350000	4.338641641	2833395	35.12310152	NaN	NaN	NaN	NaN	234601.9775	2.857297783	165.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	34.9	NaN	NaN	NaN	NaN	2011	169	2180	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20900	209.1000061	1307000	127	202.6277792	NaN	491	783.3877131	8.684108223	NaN	77.40000153	NaN	336	536.0860929	3224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	133468	21.29474364	165369	26.38453009	0	0	NaN	NaN	29585.55256	4.720358118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	9.5	105	23	NaN	3384	551	84	4019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4300	0.5	60100	246	68.30604886	NaN	439	121.8957539	13.08519745	NaN	52.29999924	NaN	180	49.98003575	21846	146	51	NaN	NaN	NaN	NaN	NaN	NaN	52607	1.460722078	367921	10.21594707	0	0	NaN	NaN	7000.266293	0.1943742	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	578.6	345	993	NaN	3636	730	1150	5516	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6100	1.799999952	212300	607	60.48829098	NaN	1445	143.996014	5.977859745	NaN	NaN	NaN	748	74.5391131	NaN	30529	16874	5523	NaN	NaN	NaN	NaN	NaN	23457	0.232074778	2638468	26.10401485	NaN	NaN	NaN	NaN	50020.21095	0.498457508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	25000000	NaN	NaN	NaN	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17	NaN	NaN	NaN	2872	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6591	2.696025295	36116	14.77312237	NaN	NaN	NaN	NaN	9966.448425	4.099731973	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12800	20.46199345	54933	87.81552234	NaN	NaN	NaN	NaN	24989.21415	40.30518411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	126700000	79000000	NaN	320000000	40.7	NaN	NaN	NaN	NaN	3952	767	4719	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24000	19.79999924	1872600	348	42.75813566	NaN	877	107.7554166	19.58897549	NaN	6.400000095	NaN	467	57.37945216	53642	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	420344	5.164691315	502568	6.174962851	NaN	NaN	NaN	NaN	79907.9941	0.981815187	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	5757500000	10526500000	53900000	516300000	5859.3	14693	2816	NaN	NaN	17396	75882	93278	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	692600	1462.900024	28205300	22391	130.2284845	NaN	43405	252.4481876	23.24261245	NaN	5.599999905	NaN	13114	76.27244632	1726854	138872	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15032698	8.743180198	24985000	14.53154698	7000	0.004071276	NaN	NaN	3505320.092	2.038732184	42.73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	13.5	68	NaN	NaN	NaN	1123	127	1250	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.59999847	NaN	NaN	NaN	1600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20309	7.613267456	115000	43.11023474	NaN	NaN	NaN	NaN	6338.829065	2.376247035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	21.3	34	NaN	NaN	NaN	1081	25	1106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16200.00098	148.8999939	808000	69	215.8583969	NaN	275	860.305205	11.31922944	NaN	34.70000076	NaN	190	594.3926871	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66000	20.64732492	79086	24.74112634	NaN	NaN	NaN	NaN	24520.79006	7.671041206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	0.5	NaN	NaN	NaN	NaN	223	0	223	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1100	NaN	30700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	11990	2.158893868	NaN	NaN	NaN	NaN	764.0405487	0.137571514	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	17000000	NaN	NaN	38.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5900	0.200000003	144100	102	59.02166384	NaN	359	207.733111	20.14955573	NaN	NaN	NaN	237	137.1385719	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92000	5.323522621	123819	7.164709211	NaN	NaN	NaN	NaN	19396.93374	1.122391474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	4.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1500	NaN	83900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23810	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4162	0.114583457	9860	0.271454321	NaN	NaN	NaN	NaN	1485.397877	0.040894287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	22125.4	33189	4061	NaN	NaN	19863	20502	40365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	319600	1881.599976	24602000	8579	281.2860665	NaN	39338	1289.804323	16.10054843	NaN	NaN	NaN	27975	917.2371734	901903	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6911038	22.74578153	20380000	67.07516694	582000	1.915492991	NaN	NaN	10994823.89	36.04954849	169.35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	8194.5	535	1916	NaN	11065	4627	7306	22998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	276300	1877.300049	16209000	902	126.2599575	NaN	4967	695.2696329	19.61542705	NaN	NaN	NaN	3849	538.7744749	71115	9468	12615	2902	NaN	NaN	NaN	NaN	NaN	3057509	42.84181573	5066000	70.98479138	0	0	NaN	NaN	2426491.6	33.96549072	373.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
