Series Name	Series Code	Country Name	Country Code	1960 [YR1960]	1961 [YR1961]	1962 [YR1962]	1963 [YR1963]	1964 [YR1964]	1965 [YR1965]	1966 [YR1966]	1967 [YR1967]	1968 [YR1968]	1969 [YR1969]	1970 [YR1970]	1971 [YR1971]	1972 [YR1972]	1973 [YR1973]	1974 [YR1974]	1975 [YR1975]	1976 [YR1976]	1977 [YR1977]	1978 [YR1978]	1979 [YR1979]	1980 [YR1980]	1981 [YR1981]	1982 [YR1982]	1983 [YR1983]	1984 [YR1984]	1985 [YR1985]	1986 [YR1986]	1987 [YR1987]	1988 [YR1988]	1989 [YR1989]	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Bahrain	BHR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	81.9148864746094	84.1432189941406	88.821418762207	89.3685073852539	89.3201370239258	93.7210464477539	99.8742828369141	107.423690795898	..	104.958679199219	100.920928955078	98.8326797485352	96.4534606933594	96.7327880859375	94.0855178833008	..	95.6952972412109	99.2001495361328	99.2117309570313	98.8511810302734	100.949798583984	100.246910095215	105.351982116699	104.738822937012	..	..	..	..	..	91.9508666992188	93.6308212280273	92.9901123046875	96.4100570678711	100.321067810059	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Bangladesh	BGD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	28.3873901367188	..	..	..	..	21.9559593200684	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	66.876579284668	..	..	60.1899108886719	66.4775390625	69.5937118530273	78.5721206665039	..	97.0397567749023	..	106.996017456055	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Barbados	BRB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	92.5238265991211	96.4357376098633	105.876487731934	103.942123413086	106.99649810791	95.1329727172852	92.4911193847656	90.5943222045898	92.3319320678711	95.6359786987305	97.6869277954102	98.2200622558594	99.1411666870117	..	..	98.8191070556641	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Belarus	BLR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	95.0879516601563	95.9300537109375	93.3795471191406	94.0719680786133	93.9558410644531	..	98.5367126464844	102.148666381836	105.849281311035	131.03889465332	102.015701293945	99.4845962524414	95.1372909545898	94.8320770263672	94.5082397460938	98.0790710449219	..	..	106.387802124023	102.847030639648	98.6267776489258	97.6474609375	97.1084289550781	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Belgium	BEL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	68.7403717041016	70.1687316894531	71.3477020263672	74.423942565918	75.1896514892578	70.3834762573242	71.3678970336914	77.7988586425781	81.7841567993164	75.607536315918	78.9576187133789	76.8386535644531	75.3237991333008	74.2096786499023	75.7428894042969	..	..	82.0031127929688	..	..	..	..	..	..	..	..	..	..	..	..	..	..	86.8492202758789	88.1119232177734	88.6083602905273	89.4945678710938	90.7005386352539	..	90.6564178466797	91.9379425048828	90.2691497802734	90.9010772705078	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Belize	BLZ	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	93.5647430419922	..	..	89.4063262939453	95.0565032958984	..	..	98.0235824584961	97.4030380249023	102.038833618164	..	99.148681640625	97.6289291381836	97.8631210327148	95.9842681884766	101.397262573242	95.5155715942383	101.215972900391	98.2754135131836	104.640907287598	109.002311706543	101.528663635254	100.712829589844	103.645698547363	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Benin	BEN	..	..	..	..	..	..	..	..	..	..	..	9.95697975158691	11.8561096191406	12.1698703765869	11.2294101715088	12.9394903182983	14.1357898712158	13.3595695495605	15.2298202514648	16.7000102996826	19.1685104370117	17.8334808349609	20.8483905792236	19.6619606018066	17.7187194824219	19.5921497344971	17.9062595367432	17.2885303497314	16.3533496856689	16.2938003540039	11.1764402389526	13.3491296768188	13.2741298675537	14.555230140686	15.9244804382324	19.0249404907227	19.8391990661621	21.5395393371582	23.4218406677246	..	25.3264694213867	28.1998405456543	29.7354793548584	34.0249481201172	39.0421295166016	..	..	..	51.4583892822266	..	55.9687118530273	61.5270690917969	62.719409942627	68.3530120849609	70.1924514770508	72.6847076416016	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Bermuda	BMU	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	74.8263931274414	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	94.7368392944336	104.634147644043	102.985069274902	..	..	..	..	..	..	..	83.627197265625	78.391960144043	88.25	..	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Bhutan	BTN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4.44443988800049	5.04918003082275	..	..	..	..	..	..	..	..	..	..	..	..	..	20.1820697784424	24.9883594512939	..	..	..	41.5138893127441	45.8889503479004	47.3295288085938	48.3995399475098	..	..	..	..	74.4012832641602	..	84.3834075927734	87.3166809082031	95.6003265380859	93.8894271850586	102.673568725586	99.9717178344727	102.776588439941	..	104.416000366211	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Bolivia	BOL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	60.0288505554199	63.2140312194824	60.4589996337891	74.982536315918	76.6014022827148	79.5627212524414	81.0507736206055	..	81.847053527832	93.4207382202148	96.5747985839844	98.4058074951172	102.803588867188	103.9091796875	106.434341430664	107.454307556152	105.849060058594	102.22590637207	101.783279418945	96.2514495849609	97.415283203125	97.6543807983398	98.7798767089844	96.0486373901367	92.1548080444336	89.5583724975586	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Bosnia and Herzegovina	BIH	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Botswana	BWA	..	..	..	..	..	..	..	..	..	..	38.1688613891602	44.471851348877	51.5021514892578	..	..	..	..	..	..	76.9421920776367	..	90.8346710205078	93.75	84.6586608886719	84.4209518432617	91.0598068237305	100.222427368164	101.926063537598	97.3536071777344	96.0754089355469	97.1804504394531	97.1018524169922	96.9916534423828	95.6377029418945	100.959770202637	95.8791198730469	96.9255065917969	..	94.9279022216797	92.9020462036133	92.1281280517578	95.383430480957	96.3945465087891	96.9640197753906	97.0888137817383	98.6696090698242	101.66943359375	96.7151870727539	97.1659927368164	97.1175537109375	..	..	100.317176818848	101.228088378906	..	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Brazil	BRA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	British Virgin Islands	VGB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Brunei Darussalam	BRN	..	..	..	..	..	..	..	..	..	..	..	..	104.753723144531	104.263572692871	112.028053283691	94.0488815307617	106.777893066406	101.881988525391	106.225303649902	99.185432434082	87.4941864013672	93.9781036376953	80.0713272094727	89.5697479248047	56.6835899353027	..	135.084884643555	..	..	..	..	..	..	..	..	..	..	112.049858093262	115.248580932617	115.206192016602	113.020179748535	115.663032531738	113.477592468262	116.115196228027	111.875762939453	112.28337097168	109.834091186523	109.085479736328	106.546211242676	102.617652893066	104.873748779297	110.153480529785	106.210998535156	105.681823730469	100.332626342773	104.184753417969	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Bulgaria	BGR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	100.950012207031	102.48885345459	103.187858581543	102.487510681152	99.4935836791992	91.6219177246094	87.6203689575195	86.2572784423828	88.7097091674805	88.130729675293	90.7439270019531	94.4729614257813	93.51953125	95.11376953125	96.1837005615234	101.497772216797	97.1512222290039	98.2470932006836	99.6313629150391	99.3391189575195	97.4131088256836	97.1230926513672	88.7472686767578	94.4936904907227	105.72477722168	104.844223022461	98.5565338134766	97.4298629760742	98.545768737793	97.7966918945313	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Burkina Faso	BFA	..	..	..	..	..	..	..	..	..	..	..	4.74338006973267	4.60241985321045	4.92190980911255	5.01668977737427	5.54791021347046	5.44731998443604	6.35468006134033	6.35499000549316	6.86337995529175	6.72230005264282	7.29050016403198	7.52307987213135	8.20573997497559	9.47733020782471	10.1011600494385	..	11.5862703323364	12.4193496704102	12.1703996658325	14.2317304611206	15.1250801086426	21.7003707885742	19.4665508270264	20.4941005706787	15.2825403213501	18.0373706817627	..	..	19.2075805664063	20.8693199157715	21.6134395599365	22.8419799804688	24.8031997680664	26.1703090667725	27.4705390930176	28.8702507019043	30.6795806884766	34.309871673584	40.4639701843262	44.160888671875	..	55.7793312072754	62.0465393066406	62.0863189697266	62.7953186035156	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Burundi	BDI	..	..	..	..	..	..	..	..	..	..	..	3.01698994636536	..	6.6379599571228	7.34696006774902	7.98944997787476	7.78311014175415	7.85773992538452	8.18694019317627	8.56538009643555	8.76307010650635	8.91697978973389	10.8175497055054	14.7325000762939	20.1067199707031	20.478889465332	21.7704296112061	21.0414009094238	29.7396507263184	26.5492000579834	33.2047882080078	41.4183502197266	41.2523994445801	44.2019195556641	..	..	..	..	..	..	21.5660591125488	21.5605392456055	21.7421207427979	24.6218490600586	25.1763801574707	28.9775505065918	..	34.3639183044434	37.2095603942871	44.6554489135742	47.8598594665527	53.3603515625	61.057788848877	70.2200775146484	70.3305435180664	65.7263107299805	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Cabo Verde	CPV	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12.4407596588135	13.7032804489136	..	15.2183504104614	13.5409603118896	14.9370002746582	14.9510898590088	25.082820892334	23.8337001800537	19.5056304931641	29.8437099456787	30.4326000213623	35.6199188232422	40.1383209228516	46.2346305847168	..	59.5814399719238	..	..	..	73.9420013427734	..	..	..	101.29670715332	..	104.075828552246	96.4545593261719	97.200309753418	99.473518371582	95.9545669555664	85.0361480712891	97.3394927978516	91.934440612793	99.0484085083008	93.8040771484375	97.8723373413086	97.8911666870117	99.2808609008789	95.2247772216797	98.1329498291016	103.970741271973	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Cambodia	KHM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	35.8019218444824	..	12.801739692688	26.6476707458496	35.5603904724121	..	45.8709106445313	55.3103408813477	62.5559883117676	73.9929428100586	85.0597076416016	88.7452087402344	90.4734802246094	85.6961669921875	83.0818634033203	85.0265808105469	87.0423583984375	92.4576416015625	90.2350692749023	96.2969970703125	95.8653106689453	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Cameroon	CMR	..	..	..	..	..	..	..	..	..	..	..	..	..	37.5906791687012	37.5654907226563	39.5341300964355	41.2740783691406	42.7347602844238	52.1897010803223	44.3886985778809	43.7674903869629	44.2369384765625	43.9008712768555	44.4923782348633	46.0656089782715	47.5434112548828	48.0084495544434	49.8461990356445	48.8396110534668	..	53.5475807189941	50.3371810913086	..	..	..	..	..	..	..	43.5357818603516	45.2762908935547	..	..	51.0186614990234	52.0684585571289	..	45.4984817504883	47.7388381958008	62.2966690063477	62.1029205322266	64.2976226806641	63.8152503967285	67.7654037475586	..	67.7631912231445	69.9034423828125	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Canada	CAN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	94.6022262573242	96.1025390625	97.453727722168	..	..	..	..	..	95.8963470458984	..	..	..	..	..	..	..	..	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Cayman Islands	CYM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Central African Republic	CAF	..	..	..	..	..	..	..	..	..	..	..	10.9617795944214	12.8558797836304	15.3339996337891	14.3423795700073	16.9499492645264	18.4866905212402	..	19.2240505218506	..	..	18.1927394866943	17.7434196472168	15.5123100280762	..	..	26.5260906219482	19.3694705963135	20.4076099395752	19.0023307800293	18.7530097961426	19.3729095458984	15.260160446167	..	..	..	..	..	..	..	..	..	..	..	17.5501804351807	19.600959777832	20.3411293029785	..	26.3229503631592	28.9332008361816	29.5091991424561	32.1900901794434	34.4933395385742	..	..	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Chad	TCD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4.93093013763428	4.60894012451172	..	..	..	..	..	..	..	..	..	..	3.92367005348206	4.80026006698608	6.34918022155762	7.10248994827271	..	..	8.35385990142822	6.5649299621582	7.15657997131348	7.70529985427856	..	11.2674102783203	12.711009979248	14.4485998153687	16.5494899749756	20.3513603210449	22.6934795379639	20.3822498321533	20.4612998962402	..	..	22.7997894287109	23.2421092987061	26.1929798126221	26.5875396728516	29.5563793182373	..	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Channel Islands	CHI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Chile	CHL	..	..	..	..	..	..	..	..	..	..	83.7216491699219	91.7640762329102	96.1995010375977	97.7436065673828	95.3239135742188	94.7056121826172	95.4049682617188	90.8192977905273	..	..	..	..	..	98.7789993286133	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	95.8625183105469	97.8864822387695	96.2054977416992	96.2777099609375	94.8238372802734	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	China	CHN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	91.4844436645508	..	..	..	..	..	..	..	..	..	84.1690979003906	90.696647644043	101.443977355957	106.200500488281	109.138496398926	107.381217956543	..	103.685371398926	95.5854721069336	91.4450607299805	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Colombia	COL	..	..	..	..	..	..	..	..	..	..	36.094539642334	53.926441192627	55.0269813537598	58.4545707702637	59.3466300964355	..	..	..	..	..	..	..	72.6816711425781	76.2598037719727	76.1684494018555	70.5636978149414	68.7096405029297	72.5505523681641	71.7169570922852	71.1255035400391	83.0003509521484	73.7817916870117	84.9292831420898	82.9779968261719	81.5167465209961	85.8919219970703	87.4108810424805	..	94.5328979492188	96.8919982910156	97.4900970458984	..	96.513298034668	..	105.762878417969	110.535568237305	117.868957519531	121.028022766113	121.028129577637	126.262451171875	123.930671691895	119.782600402832	112.544387817383	101.295791625977	99.870491027832	99.7509002685547	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Comoros	COM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	54.7401313781738	47.7473602294922	..	..	..	..	40.8727912902832	..	..	..	..	..	..	46.4980010986328	..	..	54.0463218688965	53.3584594726563	60.0425415039063	..	..	61.0729713439941	63.6761207580566	..	..	..	..	75.506721496582	79.2010726928711	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Congo, Dem. Rep.	COD	..	..	..	..	..	..	..	..	..	..	..	21.0688800811768	23.0532608032227	..	..	..	34.5029792785645	38.1465110778809	41.6501884460449	..	43.1276206970215	46.3892784118652	48.2570381164551	51.9270095825195	55.7051010131836	..	..	..	36.6928291320801	..	..	38.9166717529297	36.0316200256348	44.8852005004883	36.7308692932129	..	..	..	..	31.2133598327637	..	..	32.9200782775879	..	..	..	..	42.7565307617188	47.4229202270508	49.443431854248	52.2868309020996	52.4955596923828	57.9202003479004	59.9857215881348	..	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Congo, Rep.	COG	..	..	..	..	..	..	..	..	..	..	..	..	49.6988296508789	58.5453681945801	47.3813781738281	57.2962188720703	61.6569213867188	64.6035614013672	66.3439407348633	72.954460144043	75.0878295898438	75.8120727539063	74.5622634887695	71.4450225830078	72.7691497802734	71.6039886474609	73.7936935424805	75.307487487793	74.6924591064453	68.530029296875	59.5108299255371	50.7381286621094	63.1819190979004	63.3222312927246	53.4792289733887	..	50.3726615905762	..	..	32.4860496520996	..	57.7541809082031	60.1352806091309	55.7994117736816	79.3044509887695	69.8932113647461	74.8388595581055	74.3684234619141	69.4834899902344	68.1408233642578	68.5111083984375	76.784553527832	78.6769104003906	..	..	..	..	..
"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	Costa Rica	CRI	..	..	..	..	..	..	..	..	..	..	77.5749893188477	78.6868362426758	88.4833526611328	91.4186782836914	89.6123504638672	89.4157180786133	83.9752197265625	91.4751815795898	88.1982574462891	84.3300094604492	84.6695938110352	88.4176712036133	89.1801834106445	..	..	79.2899780273438	78.9784393310547	76.1466903686523	76.97265625	76.6603775024414	..	81.112907409668	83.1179428100586	84.6112670898438	83.7818603515625	82.9536895751953	86.219841003418	..	..	88.4201278686523	93.3945465087891	96.0794982910156	96.8113098144531	..	96.8438415527344	95.6913375854492	92.7369232177734	94.688117980957	96.7976837158203	98.4884719848633	99.9345703125	105.879508972168	103.695068359375	99.312629699707	98.4501419067383	99.7729034423828	..	..
