Country Name	Country Code	Series Name	Series Code	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]
Angola	AGO	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	7.23799991607666	7.19199991226196	7.06300020217896	7.26300001144409	7.37900018692017	7.3730001449585	7.3289999961853	7.31500005722046	7.30000019073486	7.31099987030029	7.32100009918213	7.39699983596802	7.33099985122681	7.37599992752075	7.43599987030029	7.45599985122681	7.47100019454956	7.40100002288818	7.31099987030029	7.31899976730347	7.32100009918213	7.3289999961853	7.34100008010864	7.31300020217896	7.16800022125244	7.06799983978271
Angola	AGO	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	6.29300022125244	6.19199991226196	5.9229998588562	6.31699991226196	6.54300022125244	6.52400016784668	6.42799997329712	6.39200019836426	6.35500001907349	6.37099981307983	6.38899993896484	6.53999996185303	6.40299987792969	6.49100017547607	6.60900020599365	6.64699983596802	6.67600011825562	6.53000020980835	6.34600019454956	6.36199998855591	6.36899995803833	6.38800001144409	6.41499996185303	6.39499998092651	6.26999998092651	6.18599987030029
Antigua and Barbuda	ATG	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Antigua and Barbuda	ATG	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Arab World	ARB	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	21.1318767089221	21.3589485260167	22.6016557059799	22.658226282672	24.2040632320009	23.5118078337987	22.928097490376	22.7189983265473	19.9509924049301	21.3719759636459	21.6295665550339	22.120629953517	22.6416428747159	21.0580073660918	20.537947700536	19.2951001388064	18.0527178044075	18.0960142577812	18.736374830294	19.9058387247677	20.7239534931639	21.1498183996798	20.9516725166222	20.4681341096215	20.3360502385273	19.9614089795073
Arab World	ARB	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	10.5310323431811	10.8369727009253	11.3040453232332	11.490272619005	12.1469133167264	11.7103119539821	11.29100025508	11.0310941048197	10.2829695011883	10.8230038209002	10.6120377908659	10.795464177602	11.0811367060044	10.27903882241	9.56486921338945	8.89465284854979	8.65494742621872	8.29528617411014	7.69376205557234	7.37996727399812	8.63355400462535	8.77831964634771	8.75457386503897	9.0295379028728	9.06656438229419	8.92559219734836
Argentina	ARG	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	6.47300004959106	6.53700017929077	13.3489999771118	14.6400003433228	22.2609996795654	20.2110004425049	18.1749992370605	15.0260000228882	15.6940002441406	16.4050006866455	19.3110008239746	22.132999420166	18.7189998626709	15.8240003585815	13.6099996566772	11.7600002288818	10.5139999389648	9.82999992370605	9.9379997253418	9.22999954223633	8.56599998474121	8.92899990081787	8.64999961853027	8.50699996948242	7.73899984359741	7.6729998588562
Argentina	ARG	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	5.42700004577637	6.78999996185303	8.27099990844727	10.6529998779297	16.7880001068115	15.4309997558594	12.9549999237061	11.4619998931885	13.1309995651245	14.1680002212524	16.1979999542236	17.9729995727539	14.2670001983643	11.9409999847412	10.0649995803833	7.87400007247925	6.97100019454956	6.45499992370605	7.73699998855591	6.69199991226196	6.23899984359741	6.06199979782104	6.03000020980835	6.4060001373291	5.8439998626709	5.77899980545044
Armenia	ARM	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	20.882999420166	20.3299999237061	20.3859996795654	20.2360000610352	20.3400001525879	20.4860000610352	19.4990005493164	19.5139999389648	19.7719993591309	19.8490009307861	19.9209995269775	19.9200000762939	19.878999710083	19.8250007629395	19.7110004425049	19.5709991455078	19.3999996185303	19.2830009460449	19.8880004882813	21.3640003204346	19.7940006256104	18.363000869751	18.3600006103516	19.5949993133545	18.9860000610352	18.6550006866455
Armenia	ARM	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	17.4869995117188	16.1599998474121	17.1380004882813	15.7110004425049	15.9119997024536	16.1529998779297	14.3079996109009	15.423999786377	14.3400001525879	16.3899993896484	16.201000213623	15.9949998855591	15.7760000228882	15.5380001068115	15.2679996490479	14.9750003814697	14.6579999923706	14.3549995422363	17.8339996337891	17.3290004730225	17.3379993438721	16.4529991149902	14.375	15.8439998626709	15.2650003433228	15.0109996795654
Aruba	ABW	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Aruba	ABW	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Australia	AUS	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	9.14500045776367	9.92000007629395	9.98700046539307	9.35999965667725	8.10299968719482	8.23400020599365	8.06999969482422	7.33599996566772	6.66300010681152	6.06599998474121	6.44799995422363	6.16499996185303	5.98000001907349	5.53499984741211	5.21799993515015	4.91499996185303	4.77799987792969	4.56400012969971	5.38899993896484	5.36199998855591	5.28999996185303	5.31099987030029	5.59299993515015	6.15799999237061	6.07200002670288	5.77199983596802
Australia	AUS	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	9.88799953460693	11.3079996109009	11.5120000839233	9.98099994659424	8.74300003051758	8.71000003814697	8.58199977874756	7.93200016021729	7.0310001373291	6.44999980926514	6.97300004959106	6.52699995040894	5.88800001144409	5.28299999237061	4.88299989700317	4.67500019073486	4.05000019073486	3.96399998664856	5.7020001411438	5.08699989318848	4.90799999237061	5.14599990844727	5.70800018310547	6.00299978256226	6.05000019073486	5.71099996566772
Austria	AUT	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	3.52300000190735	3.78099989891052	4.58799982070923	3.95900011062622	4.89499998092651	5.19700002670288	5.25899982452393	5.58699989318848	4.75099992752075	4.58599996566772	4.11899995803833	4.52099990844727	4.3289999961853	5.88100004196167	5.83199977874756	5.57800006866455	5.28000020980835	4.39400005340576	5.06500005722046	4.61100006103516	4.56500005722046	4.76599979400635	5.28000020980835	5.36700010299683	5.30499982833862	5.75899982452393
Austria	AUT	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	3.31399989128113	3.47099995613098	4.09200000762939	3.21499991416931	3.93499994277954	5.34499979019165	5.06699991226196	5.47399997711182	4.65700006484985	4.76399993896484	3.92000007629395	5.10900020599365	5.13800001144409	5.7960000038147	5.46000003814697	4.96400022506714	4.50899982452393	3.90499997138977	5.50299978256226	4.9980001449585	4.56199979782104	4.94999980926514	5.38199996948242	5.84000015258789	6.08599996566772	6.41300010681152
Azerbaijan	AZE	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	5.09999990463257	5.22100019454956	5.31599998474121	5.37400007247925	5.41200017929077	5.45300006866455	7.71600008010864	8.48400020599365	4.2350001335144	13.835000038147	12.7639999389648	11.7030000686646	10.7690000534058	9.37199974060059	8.5620002746582	7.74300003051758	5.07800006866455	4.84600019454956	6.56199979782104	6.8270001411438	6.30999994277954	6.10200023651123	5.94899988174438	5.88100004196167	5.90500020980835	5.91599988937378
Azerbaijan	AZE	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	4.93699979782104	4.73799991607666	4.51000022888184	4.24700021743774	3.97399997711182	3.71199989318848	5.61199998855591	6.15199995040894	6.09700012207031	9.98600006103516	9.19999980926514	8.41399955749512	7.71099996566772	6.67399978637695	6.05800008773804	5.45499992370605	7.5479998588562	6.91300010681152	4.87099981307983	4.40299987792969	4.52199983596802	4.33500003814697	4.03499984741211	3.98200011253357	4.05999994277954	4.26999998092651
"Bahamas, The"	BHS	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	12.0559997558594	15.71399974823	13.3229999542236	15.2480001449585	12.0290002822876	14.5410003662109	11.2580003738403	9.78800010681152	9.95300006866455	9.31799983978271	7.35300016403198	9.38700008392334	11.789999961853	11.0290002822876	11.3179998397827	8.52799987792969	9.22900009155273	9.34799957275391	14.1470003128052	14.5340003967285	15.6389999389648	14.21399974823	16.2490005493164	16.3129997253418	16.2029991149902	15.5729999542236
"Bahamas, The"	BHS	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	12.5080003738403	14.0179996490479	12.9079999923706	12.6020002365112	10.2829999923706	8.77299976348877	8.45800018310547	5.61800003051758	5.75099992752075	5.97300004959106	6.46999979019165	8.82800006866455	9.94400024414063	9.42099952697754	9.1540002822876	6.73299980163574	6.61999988555908	7.08799982070923	14.3459997177124	14.1389999389648	13.4700002670288	13.8380002975464	16.1539993286133	16.0550003051758	15.9610004425049	15.0699996948242
Bahrain	BHR	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	5.04899978637695	4.92700004577637	4.80800008773804	4.68100023269653	4.61999988555908	4.5460000038147	4.74700021743774	4.69799995422363	4.66499996185303	4.62400007247925	4.59800004959106	4.42399978637695	4.50500011444092	4.57999992370605	4.5479998588562	4.60799980163574	4.61199998855591	4.57100009918213	4.50500011444092	3.87599992752075	4.29099988937378	4.05200004577637	4.02600002288818	4.00899982452393	4.15899991989136	4.29400014877319
Bahrain	BHR	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	0.577000021934509	0.579999983310699	0.577000021934509	0.565999984741211	0.551999986171722	0.554000020027161	0.560999989509583	0.560999989509583	0.558000028133392	0.550000011920929	0.570999979972839	0.574000000953674	0.574000000953674	0.564000010490417	0.554000020027161	0.560999989509583	0.551999986171722	0.528999984264374	0.5	0.43299999833107	0.456999987363815	0.483999997377396	0.49099999666214	0.488999992609024	0.504000008106232	0.53600001335144
Bangladesh	BGD	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	2.76799988746643	3.74300003051758	2.31800007820129	2.57699990272522	3.59599995613098	2.15100002288818	6.20499992370605	2.43799996376038	6.25299978256226	3.26900005340576	3.33899998664856	3.41499996185303	4.61899995803833	5.33799982070923	6.54099988937378	5.63199996948242	4.69600009918213	3.49699997901917	6.38700008392334	5.39300012588501	5.5479998588562	5.70800018310547	6.55399990081787	5.60900020599365	5.01999998092651	4.73099994659424
Bangladesh	BGD	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	1.82099997997284	3.82100009918213	2.40199995040894	3.07800006866455	3.60899996757507	2.7260000705719	4.36999988555908	2.90400004386902	3.60700011253357	3.27099990844727	3.29800009727478	3.3289999961853	4.14900016784668	3.95799994468689	2.98499989509583	3.82599997520447	3.56100010871887	2.80999994277954	4.28800010681152	4.09600019454956	3.97000002861023	3.84299993515015	3.06900000572205	3.51799988746643	3.65100002288818	3.71399998664856
Barbados	BRB	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	21.128999710083	26.0480003356934	29.3519992828369	28.3430004119873	23.0310001373291	17.8209991455078	18.1639995574951	16.2360000610352	13.3009996414185	11.5010004043579	11.7799997329712	12.1899995803833	12.6140003204346	11.1870002746582	10.701000213623	9.10900020599365	7.59100008010864	8.68599987030029	9.94900035858154	10.4160003662109	11.3999996185303	11.3000001907349	11.4099998474121	12.5749998092651	10.5609998703003	10.9180002212524
Barbados	BRB	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	13.4949998855591	20.0839996337891	22.2140007019043	18.1359996795654	16.6509990692139	11.7200002670288	11.2840003967285	8.63099956512451	7.70499992370605	7.24900007247925	7.94799995422363	8.54899978637695	9.47999954223633	8.48900032043457	7.58199977874756	8.31099987030029	7.21799993515015	7.53800010681152	10.0880002975464	10.956000328064	11.0059995651245	11.8879995346069	11.6879997253418	11.7700004577637	12.1309995651245	11.8489999771118
Belarus	BLR	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	0.644999980926514	0.634999990463257	0.635999977588654	0.632000029087067	0.632000029087067	0.620999991893768	0.732999980449677	0.695999979972839	0.625	0.66100001335144	0.644999980926514	0.651000022888184	0.675000011920929	0.726999998092651	0.700999975204468	0.705999970436096	0.689000010490417	0.705999970436096	0.875999987125397	0.680999994277954	0.657999992370605	0.602999985218048	0.500999987125397	0.48199999332428	0.497999995946884	0.517000019550323
Belarus	BLR	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	0.648000001907349	0.656000018119812	0.621999979019165	0.633000016212463	0.626999974250793	0.634999990463257	0.751999974250793	0.718999981880188	0.648000001907349	0.688000023365021	0.672999978065491	0.679000020027161	0.704999983310699	0.760999977588654	0.735000014305115	0.741999983787537	0.725000023841858	0.744000017642975	0.922999978065491	0.717999994754791	0.693000018596649	0.634999990463257	0.52700001001358	0.501999974250793	0.522000014781952	0.541000008583069
Belgium	BEL	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	10.6350002288818	9.48999977111816	10.7959995269775	12.4409999847412	12.2299995422363	12.4160003662109	11.5509996414185	11.706000328064	10.2150001525879	8.2810001373291	6.9210000038147	7.79899978637695	8.0310001373291	8.26200008392334	9.50399971008301	9.30500030517578	8.4379997253418	7.59100008010864	8.09799957275391	8.50800037384033	7.1710000038147	7.40100002288818	8.15999984741211	7.93200016021729	7.7960000038147	7.85400009155273
Belgium	BEL	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	4.57999992370605	4.81500005722046	6.18699979782104	7.69600009918213	7.30499982833862	7.40700006484985	7.08900022506714	7.58199977874756	7.47300004959106	5.30499982833862	5.62900018692017	6.23699998855591	7.40999984741211	6.66200017929077	7.59800004959106	7.39900016784668	6.66499996185303	6.47200012207031	7.75099992752075	8.11299991607666	7.11299991607666	7.65899991989136	8.64900016784668	9.02700042724609	9.06799983978271	8.59799957275391
Belize	BLZ	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	2.25999999046326	5.69299983978271	11.8649997711182	15.6879997253418	18.4160003662109	19.0809993743896	21.3040008544922	22.0240001678467	20.6560001373291	17.367000579834	14.7869997024536	15.0609998703003	15.2329998016357	15.4060001373291	17.3229999542236	15.326000213623	13.7620000839233	13.1800003051758	20.5020008087158	20.9599990844727	21.4249992370605	22.1420001983643	19.9270000457764	19.2040004730225	14.9469995498657	16.5300006866455
Belize	BLZ	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	4.47100019454956	5.60099983215332	8.89900016784668	9.10599994659424	9.92199993133545	11.4809999465942	8.81599998474121	10.7189998626709	9.0620002746582	7.52500009536743	6.2480001449585	7.39400005340576	7.39799976348877	7.40100002288818	7.44999980926514	6.01599979400635	5.41599988937378	5.20300006866455	8.12399959564209	8.34099960327148	8.57400035858154	9.03299999237061	6.11899995803833	6.40000009536743	6.55000019073486	7.24200010299683
Benin	BEN	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	0.74099999666214	0.580999970436096	0.843999981880188	1.29499995708466	0.90200001001358	0.635999977588654	0.824000000953674	1.07400000095367	0.833999991416931	0.65200001001358	0.513000011444092	0.425999999046326	0.986999988555908	0.555999994277954	0.823000013828278	1.06099998950958	1.04900002479553	1.03900003433228	1.02999997138977	1.192999958992	1.19099998474121	1.19200003147125	1.19400000572205	1.05400002002716	0.970000028610229	0.930000007152557
Benin	BEN	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	0.949999988079071	2.16799998283386	1.46899998188019	1.00399994850159	0.962000012397766	0.926999986171722	0.948000013828278	0.971000015735626	0.944000005722046	0.921000003814697	0.899999976158142	0.922999978065491	1.35399997234344	0.934000015258789	0.954999983310699	0.967000007629395	1.03299999237061	1.10500001907349	1.18099999427795	0.892000019550323	0.89300000667572	0.897000014781952	0.902999997138977	1.03299999237061	1.06900000572205	1.0789999961853
Bermuda	BMU	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Bermuda	BMU	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Bhutan	BTN	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	3.22300004959106	3.83899998664856	4.59600019454956	2.79399991035461	1.67400002479553	1.95500004291534	4.50899982452393	1.71399998664856	1.7150000333786	2.08200001716614	2.31800007820129	2.26900005340576	2.19099998474121	3.04900002479553	3.34599995613098	3.60700011253357	4.58500003814697	4.91099977493286	5.69799995422363	4.25400018692017	4.95800018310547	2.25300002098084	3.81599998474121	3.58299994468689	3.28099989891052	3.11899995803833
Bhutan	BTN	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	2.25399994850159	2.39299988746643	2.5460000038147	1.7610000371933	1.2039999961853	1.39999997615814	2.95199990272522	1.2150000333786	1.21000003814697	1.46099996566772	1.62999999523163	1.59399998188019	1.53400003910065	2.12199997901917	2.86100006103516	2.74499988555908	3.07500004768372	2.91100001335144	2.71900010108948	2.66300010681152	2.02600002288818	1.89400005340576	2.24699997901917	1.99800002574921	1.89800000190735	1.89199995994568
Bolivia	BOL	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	7.28200006484985	7.32499980926514	7.36399984359741	3.79500007629395	4.09899997711182	5.55299997329712	2.04399991035461	2.94400000572205	5.09299993515015	6.07999992370605	6.41800022125244	6.88100004196167	6.83500003814697	5.30600023269653	6.46600008010864	6.45499992370605	6.46500015258789	3.83500003814697	4.34100008010864	7.56400012969971	3.35599994659424	2.85899996757507	3.59599995613098	4.33300018310547	4.31199979782104	4.54099988937378
Bolivia	BOL	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	5.03999996185303	5.07999992370605	5.11600017547607	2.64100003242493	3.41499996185303	5.00400018692017	2.10599994659424	2.47699999809265	3.7720000743866	3.85999989509583	4.64900016784668	4.30200004577637	4.4210000038147	3.5460000038147	4.59700012207031	4.42399978637695	4.23400020599365	2.1800000667572	2.67000007629395	4.7810001373291	2.20099997520447	1.87000000476837	2.34299993515015	2.84699988365173	2.86899995803833	3.0550000667572
Bosnia and Herzegovina	BIH	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	19.5830001831055	23.5359992980957	17.3400001525879	17.8649997711182	18.4659996032715	19.1219997406006	19.8360004425049	20.6219997406006	21.4969997406006	22.4650001525879	29.9179992675781	25.8250007629395	19.4260005950928	25.076000213623	22.5419998168945	35.101001739502	33.1479988098145	26.9850006103516	25.863000869751	30.0240001678467	30.1550006866455	30.9029998779297	29.2099990844727	31.1529998779297	21.4769992828369	22.2749996185303
Bosnia and Herzegovina	BIH	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	16.4309997558594	19.2110004425049	18.3239994049072	18.6830005645752	19.0750007629395	19.4890003204346	19.9179992675781	20.3680000305176	20.8460006713867	21.3560009002686	26.7759990692139	22.5830001831055	19.6380004882813	23.1609992980957	20.9990005493164	28.8850002288818	26.6509990692139	21.2560005187988	23.0939998626709	25.5259990692139	26.0550003051758	26.4270000457764	26.3859996795654	25.326000213623	29.1560001373291	27.8780002593994
Botswana	BWA	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	16.4440002441406	18.0240001678467	19.5970001220703	22.6900005340576	23.5540008544922	23.6730003356934	22.8229999542236	23.4839992523193	20.3579998016357	17.1189994812012	21.5459995269775	24.056999206543	27.2849998474121	25.4090003967285	23.5189990997314	20.5149993896484	21.4200000762939	15.2849998474121	18.4389991760254	21.6319999694824	21.3729991912842	21.1380004882813	21.0960006713867	20.2959995269775	20.9659996032715	21.378999710083
Botswana	BWA	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	11.5209999084473	13.6260004043579	15.7270002365112	19.8889999389648	20.0410003662109	19.5809993743896	18.4039993286133	18.4230003356934	16.576000213623	14.628999710083	15.8649997711182	18.2450008392334	20.6889991760254	19.261999130249	17.826000213623	15.4379997253418	15.7510004043579	10.7969999313354	12.6870002746582	14.4350004196167	14.210000038147	14.0209999084473	14.08899974823	14.1330003738403	15.0159997940063	15.628999710083
Brazil	BRA	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	12.9119997024536	14.4540004730225	13.6879997253418	13.1750001907349	12.2799997329712	13.9460000991821	14.3690004348755	18.2560005187988	18.1079998016357	17.2479991912842	15.4759998321533	16.0629997253418	16.8099994659424	15.798999786377	13.9029998779297	14.1520004272461	13.3859996795654	11.8070001602173	11.9879999160767	10.4829998016357	9.63799953460693	9.10000038146973	8.81900024414063	8.4370002746582	10.4899997711182	13.9759998321533
Brazil	BRA	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..	8.60999965667725	9.72700023651123	9.23999977111816	8.91199970245361	8.31999969482422	9.38500022888184	9.7180004119873	12.3590002059937	12.2749996185303	11.6840000152588	10.4700002670288	10.8629999160767	11.3900003433228	10.7080001831055	9.45499992370605	9.48099994659424	8.94699954986572	7.88299989700317	8.00599956512451	6.98600006103516	6.40100002288818	6.04699993133545	5.87099981307983	5.57999992370605	7.02899980545044	9.53800010681152
British Virgin Islands	VGB	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
